general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.050000,
angular_acc_feed_forward_k = 0.000400,
angular_brake_feed_forward_k = 0.000400,
angular_vel_feed_forward_k = 0.004000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
wall_kp = 0.005000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.000000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 42.000000,
start_wall_break_mm_right = 56.000000,
enable_wall_break_correction = 1.000000,
max_linear_acc_jerk = 40.000000,
max_linear_brake_jerk = 40.000000,
wheel_radius_mm = 13.300000,
coulomb_ff = 0.130000,
angular_coulomb_ff = 0.000000,
angular_static_ff = 0.000000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;PosX;PosY;Angle;Dist;SensL;SensFL;SensFR;SensR
0.0;0.0000;0.0000;0.0031;-0.0756;13;-15;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;296.8;300.0;175.4
0.5;0.0000;0.0000;-0.0069;-0.0756;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;296.8;300.0;175.4
1.0;0.0000;0.0000;0.0000;-0.0756;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;296.8;300.0;175.4
1.5;0.0000;0.0000;0.0046;-0.0802;1;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;176.0
2.0;0.0000;0.0000;-0.0038;-0.0802;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;176.0
2.5;0.0000;0.0000;0.0053;-0.0802;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;176.0
3.0;0.0000;0.0000;0.0122;-0.0802;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;176.0
3.5;0.0000;0.0000;0.0031;-0.0802;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.5;297.4;300.0;176.0
4.0;0.0000;0.0000;0.0092;-0.0756;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.5;297.4;300.0;175.4
4.5;0.0000;0.0005;0.0031;-0.0756;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;175.4
5.0;0.0000;0.0005;-0.0015;-0.0756;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;175.1
5.5;0.0000;0.0005;-0.0038;-0.0756;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;175.1
6.0;0.0005;0.0005;0.0023;-0.0756;3;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.5;297.4;300.0;175.1
6.5;0.0005;0.0009;0.0061;-0.0756;30;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.5;297.4;300.0;175.4
7.0;0.0005;0.0009;0.0015;-0.0756;30;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;297.4;300.0;175.4
7.5;0.0005;0.0009;-0.0038;-0.0756;30;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;297.4;300.0;175.4
8.0;0.0005;0.0014;-0.0076;-0.0756;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;297.4;300.0;175.4
8.5;0.0009;0.0014;0.0000;-0.0756;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.5;297.4;300.0;175.4
9.0;0.0009;0.0018;-0.0069;-0.0802;32;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.5;297.4;300.0;176.0
9.5;0.0009;0.0018;-0.0122;-0.0802;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;297.4;300.0;176.0
10.0;0.0014;0.0023;-0.0038;-0.0756;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;297.4;300.0;175.4
10.5;0.0014;0.0023;-0.0099;-0.0756;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;297.9;300.0;175.4
11.0;0.0014;0.0027;-0.0137;-0.0756;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.9;300.0;175.4
11.5;0.0014;0.0027;-0.0092;-0.0756;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;298.5;300.0;175.4
12.0;0.0018;0.0032;-0.0099;-0.0756;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;298.5;300.0;175.4
12.5;0.0018;0.0032;-0.0107;-0.0756;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;298.5;300.0;175.4
13.0;0.0023;0.0037;-0.0122;-0.0756;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;298.5;300.0;175.4
13.5;0.0023;0.0037;-0.0122;-0.0802;34;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.6;297.9;300.0;175.1
14.0;0.0023;0.0041;-0.0122;-0.0756;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;175.4
14.5;0.0027;0.0046;-0.0191;-0.0756;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.9;300.0;175.4
15.0;0.0027;0.0046;-0.0122;-0.0756;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.9;300.0;175.4
15.5;0.0027;0.0050;-0.0206;-0.0756;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.8;297.9;300.0;175.4
16.0;0.0032;0.0055;-0.0214;-0.0756;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.9;300.0;175.4
16.5;0.0032;0.0055;-0.0237;-0.0756;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.8;297.9;300.0;175.4
17.0;0.0037;0.0060;-0.0435;-0.0756;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.2;297.4;300.0;175.4
17.5;0.0037;0.0064;-0.0420;-0.0756;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.5;297.4;300.0;175.4
18.0;0.0041;0.0069;-0.0504;-0.0802;36;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;297.4;300.0;176.0
18.5;0.0041;0.0073;-0.0504;-0.0756;34;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;174.5;296.2;300.0;175.4
19.0;0.0041;0.0078;-0.0435;-0.0756;36;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;173.9;295.6;300.0;175.4
19.5;0.0046;0.0078;-0.0260;-0.0756;36;34;-0.0049;0.0000;0.0000;-0.0328;-0.2439;174.2;295.6;300.0;175.1
20.0;0.0046;0.0082;-0.0137;-0.0756;36;36;-0.0049;0.0000;0.0000;-0.0328;-0.2439;173.9;296.2;300.0;175.1
