general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.050000,
angular_acc_feed_forward_k = 0.000400,
angular_brake_feed_forward_k = 0.000400,
angular_vel_feed_forward_k = 0.004000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
wall_kp = 0.005000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.000000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 42.000000,
start_wall_break_mm_right = 56.000000,
enable_wall_break_correction = 1.000000,
max_linear_acc_jerk = 40.000000,
max_linear_brake_jerk = 40.000000,
wheel_radius_mm = 13.300000,
coulomb_ff = 0.130000,
angular_coulomb_ff = 0.000000,
angular_static_ff = 0.000000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;PosX;PosY;Angle;Dist;SensL;SensFL;SensFR;SensR
0.0;0.0000;0.0000;-0.0014;-0.0110;1;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.4
0.5;0.0000;0.0000;-0.0082;-0.0110;-1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.7
1.0;0.0000;0.0000;0.0014;-0.0110;-1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.5;300.0;300.0;167.7
1.5;0.0000;0.0000;0.0000;-0.0110;-1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.5;300.0;300.0;167.7
2.0;0.0000;0.0000;0.0000;-0.0110;-1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;167.7
2.5;0.0000;0.0000;-0.0027;-0.0151;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
3.0;0.0000;0.0000;0.0014;-0.0151;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
3.5;0.0000;0.0000;0.0041;-0.0151;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.0
4.0;0.0000;0.0000;0.0000;-0.0110;-1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.7
4.5;0.0000;0.0005;0.0000;-0.0110;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;167.7
5.0;0.0000;0.0005;-0.0014;-0.0110;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;167.7
5.5;0.0000;0.0005;-0.0014;-0.0110;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;167.7
6.0;0.0005;0.0005;0.0014;-0.0110;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.7
6.5;0.0005;0.0009;0.0041;-0.0110;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.7
7.0;0.0005;0.0009;0.0027;-0.0110;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;167.7
7.5;0.0005;0.0009;0.0014;-0.0151;32;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
8.0;0.0005;0.0014;0.0000;-0.0151;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
8.5;0.0009;0.0014;0.0000;-0.0151;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.0
9.0;0.0009;0.0018;-0.0014;-0.0151;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.0
9.5;0.0009;0.0018;-0.0014;-0.0151;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
10.0;0.0014;0.0023;-0.0014;-0.0151;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
10.5;0.0014;0.0023;0.0027;-0.0151;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
11.0;0.0014;0.0027;0.0069;-0.0151;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.5;300.0;300.0;168.0
11.5;0.0014;0.0027;-0.0014;-0.0151;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.5;300.0;300.0;168.0
12.0;0.0018;0.0032;0.0014;-0.0151;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
12.5;0.0018;0.0032;0.0082;-0.0151;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.3
13.0;0.0023;0.0037;0.0000;-0.0151;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.0
13.5;0.0023;0.0037;-0.0041;-0.0151;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
14.0;0.0023;0.0041;-0.0027;-0.0110;32;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.7
14.5;0.0027;0.0046;-0.0041;-0.0151;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;300.0;300.0;168.0
15.0;0.0027;0.0046;-0.0041;-0.0110;32;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.7
15.5;0.0027;0.0050;0.0000;-0.0151;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.5;300.0;300.0;168.0
16.0;0.0032;0.0055;0.0055;-0.0151;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
16.5;0.0032;0.0055;0.0055;-0.0151;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.3
17.0;0.0037;0.0060;-0.0014;-0.0151;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.0
17.5;0.0037;0.0064;-0.0124;-0.0151;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.5;300.0;300.0;168.0
18.0;0.0041;0.0069;-0.0261;-0.0110;34;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.7
18.5;0.0041;0.0073;-0.0412;-0.0151;36;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.5;300.0;300.0;168.0
19.0;0.0041;0.0078;-0.0659;-0.0151;34;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
19.5;0.0046;0.0078;-0.0714;-0.0151;36;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.0
20.0;0.0046;0.0082;-0.0646;-0.0151;36;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;300.0;300.0;168.0
20.5;0.0050;0.0087;-0.0522;-0.0110;36;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;167.7
21.0;0.0050;0.0092;-0.0192;-0.0151;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.0
21.5;0.0055;0.0096;0.0110;-0.0151;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;168.0
22.0;0.0055;0.0101;0.0385;-0.0110;38;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;300.0;300.0;167.7
