general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.050000,
angular_acc_feed_forward_k = 0.000400,
angular_brake_feed_forward_k = 0.000400,
angular_vel_feed_forward_k = 0.004000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
wall_kp = 0.005000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.000000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 42.000000,
start_wall_break_mm_right = 56.000000,
enable_wall_break_correction = 1.000000,
max_linear_acc_jerk = 40.000000,
max_linear_brake_jerk = 40.000000,
wheel_radius_mm = 13.300000,
coulomb_ff = 0.130000,
angular_coulomb_ff = 0.000000,
angular_static_ff = 0.000000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;PosX;PosY;Angle;Dist;SensL;SensFL;SensFR;SensR
0.0;0.0000;0.0000;-0.0031;-0.0351;5;-7;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;172.1
0.5;0.0000;0.0000;-0.0023;-0.0351;-1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;172.1
1.0;0.0000;0.0000;-0.0023;-0.0351;-1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;300.0;300.0;172.1
1.5;0.0000;0.0000;-0.0023;-0.0351;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.7;300.0;172.7
2.0;0.0000;0.0000;-0.0015;-0.0351;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.7;300.0;172.7
2.5;0.0000;0.0000;-0.0008;-0.0351;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.7;300.0;172.1
3.0;0.0000;0.0000;0.0008;-0.0351;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.7;300.0;172.1
3.5;0.0000;0.0000;0.0000;-0.0351;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.7;300.0;172.1
4.0;0.0000;0.0000;-0.0008;-0.0351;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.1;300.0;172.7
4.5;0.0000;0.0005;0.0008;-0.0351;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;299.1;300.0;172.7
5.0;0.0000;0.0005;-0.0053;-0.0351;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;299.1;300.0;172.7
5.5;0.0000;0.0005;-0.0092;-0.0351;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;299.1;300.0;172.7
6.0;0.0005;0.0005;-0.0038;-0.0351;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.1;300.0;172.7
6.5;0.0005;0.0009;-0.0015;-0.0351;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.1;300.0;172.7
7.0;0.0005;0.0009;0.0000;-0.0351;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.1;300.0;172.7
7.5;0.0005;0.0009;-0.0069;-0.0351;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.1;300.0;172.1
8.0;0.0005;0.0014;-0.0031;-0.0351;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.1;300.0;172.1
8.5;0.0009;0.0014;0.0000;-0.0351;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.1;300.0;172.1
9.0;0.0009;0.0018;-0.0008;-0.0351;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.1;300.0;172.1
9.5;0.0009;0.0018;0.0038;-0.0351;30;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.1;300.0;172.1
10.0;0.0014;0.0023;0.0076;-0.0351;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.1;300.0;172.1
10.5;0.0014;0.0023;0.0015;-0.0351;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;298.5;300.0;172.1
11.0;0.0014;0.0027;-0.0008;-0.0351;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;298.5;300.0;172.1
11.5;0.0014;0.0027;-0.0031;-0.0351;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;297.9;300.0;172.1
12.0;0.0018;0.0032;0.0069;-0.0351;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;297.9;300.0;172.1
12.5;0.0018;0.0032;-0.0076;-0.0351;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;297.9;300.0;171.8
13.0;0.0023;0.0037;-0.0122;-0.0351;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;297.4;300.0;172.1
13.5;0.0023;0.0037;-0.0092;-0.0351;32;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;297.4;300.0;172.1
14.0;0.0023;0.0041;0.0031;-0.0351;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;297.4;300.0;172.1
14.5;0.0027;0.0046;0.0069;-0.0351;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;297.9;300.0;172.1
15.0;0.0027;0.0046;-0.0008;-0.0351;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;298.5;300.0;172.7
15.5;0.0027;0.0050;0.0000;-0.0351;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.1;300.0;172.7
16.0;0.0032;0.0055;-0.0061;-0.0351;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;299.1;300.0;172.7
16.5;0.0032;0.0055;-0.0076;-0.0351;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.7;300.0;172.7
17.0;0.0037;0.0060;-0.0115;-0.0351;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;299.7;300.0;172.7
17.5;0.0037;0.0064;-0.0015;-0.0351;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.7;300.0;172.7
18.0;0.0041;0.0069;-0.0038;-0.0351;34;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;300.0;300.0;172.7
18.5;0.0041;0.0073;-0.0092;-0.0351;36;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;300.0;300.0;172.7
19.0;0.0041;0.0078;-0.0130;-0.0351;36;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;300.0;300.0;172.1
19.5;0.0046;0.0078;-0.0038;-0.0351;36;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;300.0;300.0;172.1
20.0;0.0046;0.0082;0.0008;-0.0351;36;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;299.7;300.0;172.1
20.5;0.0050;0.0087;0.0153;-0.0351;36;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.7;300.0;172.1
21.0;0.0050;0.0092;0.0336;-0.0351;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;299.1;300.0;171.8
21.5;0.0055;0.0096;0.0542;-0.0351;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.1;300.0;172.1
22.0;0.0055;0.0101;0.0672;-0.0351;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;299.1;300.0;171.8
22.5;0.0060;0.0105;0.0756;-0.0351;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;299.1;300.0;171.8
23.0;0.0060;0.0110;0.0427;-0.0351;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.8;299.1;300.0;171.8
23.5;0.0064;0.0114;-0.0031;-0.0351;38;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.4;299.1;300.0;172.1
24.0;0.0064;0.0119;-0.0412;-0.0351;38;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.1;299.1;300.0;171.8
24.5;0.0069;0.0124;-0.0664;-0.0351;38;40;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.1;300.0;171.8
25.0;0.0069;0.0128;-0.0885;-0.0351;38;40;-0.0049;0.0000;0.0000;-0.0109;-0.2439;180.6;299.7;300.0;171.8
25.5;0.0082;0.0137;-0.0863;-0.0351;38;40;0.0831;0.0382;0.0000;-0.0109;-0.2439;180.4;299.1;300.0;172.1
26.0;0.0087;0.0142;-0.0710;-0.0351;38;40;-0.0049;0.0382;0.0000;-0.0109;-0.2439;180.6;298.5;300.0;172.1
26.5;0.0092;0.0147;-0.0542;-0.0351;38;38;-0.0049;0.0382;0.0000;-0.0109;-0.2439;180.4;298.5;300.0;172.1
27.0;0.0096;0.0151;-0.0412;-0.0305;38;40;-0.0049;0.0382;0.0000;-0.0109;-0.2439;180.9;299.1;300.0;172.1
27.5;0.0110;0.0156;-0.0450;-0.0351;40;38;-0.0831;0.0763;0.0000;-0.0109;-0.2439;180.4;299.1;300.0;172.7
28.0;0.0119;0.0165;-0.0366;-0.0351;38;38;-0.0049;0.0763;0.0000;-0.0109;-0.2439;180.6;299.7;300.0;172.1
28.5;0.0133;0.0169;-0.0420;-0.0351;38;38;0.0733;0.1221;-0.0076;-0.0109;-0.2439;179.8;300.0;300.0;172.1
29.0;0.0142;0.0174;-0.0458;-0.0351;38;38;-0.0049;0.1221;-0.0076;-0.0328;-0.2439;181.5;300.0;300.0;173.0
29.5;0.0147;0.0179;-0.0450;-0.0351;38;38;-0.0049;0.1221;-0.0076;-0.0328;-0.2439;180.6;300.0;300.0;172.7
30.0;0.0151;0.0188;-0.0527;-0.0351;38;38;-0.0049;0.1221;-0.0076;-0.0328;-0.2439;180.6;300.0;300.0;172.7
30.5;0.0165;0.0192;-0.0359;-0.0351;38;38;-0.0831;0.1603;-0.0076;-0.0328;-0.2439;180.4;300.0;300.0;172.1
31.0;0.0174;0.0201;-0.0359;-0.0351;38;38;-0.0049;0.1603;-0.0076;-0.0328;-0.2439;180.6;300.0;300.0;172.1
31.5;0.0183;0.0206;-0.0122;-0.0351;38;38;0.0733;0.1985;-0.0076;-0.0328;-0.2439;180.4;300.0;300.0;171.8
32.0;0.0192;0.0211;-0.0229;-0.0351;38;38;-0.0049;0.1985;-0.0076;-0.0328;-0.2439;180.4;300.0;300.0;171.8
32.5;0.0201;0.0220;-0.0198;-0.0351;38;38;-0.0049;0.1985;-0.0076;-0.0328;-0.2439;180.1;300.0;300.0;171.8
33.0;0.0206;0.0224;-0.0405;-0.0351;38;38;-0.0049;0.1985;-0.0076;-0.0328;-0.2439;180.6;300.0;300.0;172.1
33.5;0.0215;0.0234;-0.0511;-0.0351;38;38;0.0831;0.2443;-0.0076;-0.0328;-0.2439;180.6;300.0;300.0;172.1
34.0;0.0224;0.0238;-0.0504;-0.0305;38;40;-0.0049;0.2443;-0.0076;-0.0328;-0.2439;180.9;300.0;300.0;172.1
34.5;0.0229;0.0247;-0.0519;-0.0305;38;40;-0.0049;0.2443;-0.0076;-0.0328;-0.2439;180.9;300.0;300.0;171.8
