general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.050000,
angular_acc_feed_forward_k = 0.000400,
angular_brake_feed_forward_k = 0.000400,
angular_vel_feed_forward_k = 0.004000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
wall_kp = 0.005000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.000000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 38.000000,
start_wall_break_mm_right = 38.000000,
enable_wall_break_correction = 1.000000,
max_linear_acc_jerk = 40.000000,
max_linear_brake_jerk = 40.000000,
wheel_radius_mm = 13.100000,
coulomb_ff = 0.130000,
angular_coulomb_ff = 0.000000,
angular_static_ff = 0.000000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;PosX;PosY;Angle;Dist;SensL;SensFL;SensFR;SensR
0.0;0.0000;0.0000;-0.0031;-0.2000;38;-40;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;288.3;300.0;204.1
0.5;0.0000;0.0000;-0.0008;-0.2702;15;-17;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;288.6;300.0;204.1
1.0;0.0000;0.0000;0.0000;-0.2756;3;-5;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;288.6;300.0;204.1
1.5;0.0000;0.0000;0.0015;-0.2756;3;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;288.6;300.0;204.1
2.0;0.0000;0.0000;-0.0023;-0.2702;3;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;288.6;300.0;204.1
2.5;0.0000;0.0000;-0.0053;-0.2702;3;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;288.6;300.0;204.1
3.0;0.0000;0.0000;-0.0008;-0.2702;3;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;289.1;300.0;204.1
3.5;0.0000;0.0000;-0.0023;-0.2756;5;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;289.1;300.0;204.1
4.0;0.0000;0.0000;-0.0038;-0.2756;3;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;289.1;300.0;204.1
4.5;0.0000;0.0005;-0.0076;-0.2702;3;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;289.1;300.0;204.1
5.0;0.0000;0.0005;-0.0046;-0.2702;5;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;289.1;300.0;204.1
5.5;0.0000;0.0005;-0.0031;-0.2702;5;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;289.7;300.0;204.1
6.0;0.0005;0.0005;-0.0046;-0.2756;5;-3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.6;289.7;300.0;204.1
6.5;0.0005;0.0009;0.0031;-0.2702;34;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.6;290.3;300.0;203.2
7.0;0.0005;0.0009;0.0076;-0.2656;34;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;290.3;300.0;203.2
7.5;0.0005;0.0009;0.0023;-0.2702;36;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;290.3;300.0;204.1
8.0;0.0005;0.0014;0.0038;-0.2702;34;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;290.3;300.0;204.1
8.5;0.0009;0.0014;0.0053;-0.2756;36;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;290.3;300.0;204.1
9.0;0.0009;0.0018;0.0061;-0.2901;38;26;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;290.9;300.0;207.0
9.5;0.0009;0.0018;0.0061;-0.2855;34;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;290.9;300.0;207.0
10.0;0.0014;0.0023;0.0061;-0.2756;34;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;290.9;300.0;205.6
10.5;0.0014;0.0023;0.0031;-0.2756;36;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;291.5;300.0;205.6
11.0;0.0014;0.0027;0.0008;-0.2802;36;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;291.5;300.0;205.6
11.5;0.0014;0.0027;-0.0008;-0.2756;36;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;290.9;300.0;204.1
12.0;0.0018;0.0032;-0.0061;-0.2702;36;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;290.9;300.0;204.1
12.5;0.0018;0.0032;0.0069;-0.2702;36;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;290.3;300.0;204.1
13.0;0.0023;0.0037;0.0023;-0.2702;38;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;290.3;300.0;204.1
13.5;0.0023;0.0037;0.0008;-0.2702;38;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;289.7;300.0;204.1
14.0;0.0023;0.0041;0.0000;-0.2702;38;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.5;289.7;300.0;204.1
14.5;0.0027;0.0046;-0.0031;-0.2702;38;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;289.1;300.0;204.1
15.0;0.0027;0.0046;-0.0023;-0.2702;38;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;289.1;300.0;204.1
15.5;0.0027;0.0050;-0.0168;-0.2756;38;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;289.1;300.0;204.1
16.0;0.0032;0.0055;-0.0290;-0.2656;36;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;289.1;300.0;203.2
16.5;0.0032;0.0055;-0.0557;-0.2702;40;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.9;289.1;300.0;203.2
17.0;0.0037;0.0060;-0.0924;-0.2656;38;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;164.2;288.6;300.0;203.2
17.5;0.0037;0.0064;-0.1237;-0.2702;38;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;163.6;288.6;300.0;203.2
18.0;0.0041;0.0069;-0.1435;-0.2603;36;36;0.0049;0.0000;0.0000;-0.0328;-0.2439;164.2;288.3;300.0;203.2
18.5;0.0041;0.0073;-0.1565;-0.2656;40;34;0.0049;0.0000;0.0000;-0.0328;-0.2439;163.9;287.7;300.0;202.6
19.0;0.0041;0.0078;-0.1824;-0.2603;38;36;0.0049;0.0000;0.0000;-0.0328;-0.2439;164.2;288.3;300.0;202.6
19.5;0.0046;0.0078;-0.1809;-0.2603;38;36;0.0049;0.0000;0.0000;-0.0328;-0.2439;163.9;288.3;300.0;202.6
20.0;0.0046;0.0082;-0.1931;-0.2656;40;36;0.0049;0.0000;0.0000;-0.0548;-0.2439;164.2;289.1;300.0;203.2
20.5;0.0050;0.0087;-0.1908;-0.2656;40;36;0.0049;0.0000;0.0000;-0.0548;-0.2439;163.9;290.3;300.0;203.2
21.0;0.0050;0.0092;-0.1832;-0.2656;40;36;0.0049;0.0000;0.0000;-0.0548;-0.2439;164.2;290.3;300.0;203.2
21.5;0.0060;0.0096;-0.1756;-0.2603;38;38;-0.0831;0.0382;-0.0076;-0.0548;-0.2439;164.2;290.9;300.0;202.6
22.0;0.0069;0.0101;-0.1779;-0.2603;40;36;0.0049;0.0382;-0.0076;-0.0548;-0.2439;164.5;290.9;300.0;202.6
22.5;0.0073;0.0105;-0.1626;-0.2603;40;36;0.0049;0.0382;-0.0076;-0.0768;-0.2439;164.2;290.9;300.0;201.8
23.0;0.0078;0.0110;-0.1450;-0.2603;40;36;0.0049;0.0382;-0.0076;-0.0768;-0.2439;164.8;290.9;300.0;201.8
23.5;0.0082;0.0114;-0.1328;-0.2557;40;36;-0.0049;0.0382;-0.0076;-0.0768;-0.2439;164.2;290.9;300.0;201.2
24.0;0.0087;0.0119;-0.1260;-0.2603;42;36;-0.0049;0.0382;-0.0076;-0.0768;-0.2439;164.8;290.9;300.0;201.8
24.5;0.0096;0.0124;-0.1214;-0.2557;40;38;0.0831;0.0763;-0.0076;-0.0768;-0.2439;164.5;290.3;300.0;201.2
25.0;0.0110;0.0128;-0.0962;-0.2557;40;34;-0.0831;0.1145;-0.0076;-0.0768;-0.2439;164.2;290.3;300.0;201.2
25.5;0.0119;0.0137;-0.1076;-0.2557;40;34;-0.0049;0.1145;-0.0076;-0.0988;-0.2439;164.8;289.7;300.0;201.2
26.0;0.0128;0.0142;-0.0985;-0.2557;40;34;-0.0049;0.1145;-0.0076;-0.0988;-0.2439;164.2;289.1;300.0;201.2
