Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
23;0.1868;0.2875;-0.0690;-0.0000;341;345;0.2381;1.1630;0.2042;0.0052;0.0006;-0.0002
24;0.2216;0.2985;-0.3966;-0.0000;275;294;0.0256;0.8854;0.2152;0.0375;0.0011;-0.0002
25;0.2399;0.3114;-0.3621;-0.0000;265;283;0.0232;0.8301;0.2254;0.0333;0.0013;-0.0002
26;0.2418;0.3223;-0.6724;-0.0000;284;320;0.1233;0.9330;0.2371;0.0626;0.0021;-0.0002
27;0.2381;0.3352;-0.7414;-0.0000;339;376;0.1282;1.1253;0.2511;0.0687;0.0028;-0.0002
28;0.2454;0.3480;-0.8276;-0.0000;357;400;0.0549;1.1765;0.2657;0.0778;0.0035;-0.0002
29;0.2674;0.3590;-0.7931;-0.0000;335;378;0.2112;1.0571;0.2789;0.0753;0.0045;-0.0002
30;0.3077;0.3718;-0.8276;-0.0000;257;302;0.1355;0.7378;0.2884;0.0783;0.0052;-0.0002
31;0.3462;0.3828;-1.0690;-0.0000;171;230;0.2308;0.4268;0.2935;0.1012;0.0062;-0.0002
32;0.3700;0.3956;-1.4310;-0.0000;126;200;0.1770;0.2888;0.2972;0.1347;0.0077;-0.0002
33;0.3846;0.4066;-1.5517;-0.0000;114;195;0.3407;0.2620;0.3005;0.1469;0.0094;-0.0002
34;0.3883;0.4194;-1.2586;-0.0000;144;208;0.1648;0.3485;0.3049;0.1180;0.0106;-0.0002
35;0.3938;0.4304;-0.5000;-0.0000;183;212;0.1111;0.4404;0.3104;0.0472;0.0111;-0.0002
36;0.4011;0.4432;-0.0172;-0.0000;208;218;-0.0794;0.4917;0.3162;-0.0001;0.0111;-0.0002
37;0.4194;0.4542;0.2586;-0.0000;200;195;-0.0989;0.4162;0.3217;-0.0260;0.0109;-0.0002
38;0.4359;0.4670;0.2931;-0.0000;191;183;-0.1013;0.3624;0.3261;-0.0292;0.0104;-0.0002
39;0.4542;0.4799;-0.2759;-0.0000;159;179;-0.1380;0.2829;0.3298;0.0250;0.0106;-0.0002
40;0.4634;0.4908;-0.6552;-0.0000;159;196;-0.0330;0.3214;0.3338;0.0612;0.0114;-0.0002
41;0.4689;0.5037;-0.6552;-0.0000;181;218;0.1233;0.4023;0.3386;0.0616;0.0121;-0.0002
42;0.4835;0.5147;-1.0000;-0.0000;163;218;0.0696;0.3606;0.3433;0.0944;0.0131;-0.0002
43;0.5018;0.5275;-0.5862;-0.0000;159;193;0.1184;0.2902;0.3466;0.0555;0.0136;-0.0002
44;0.5220;0.5385;-0.1379;-0.0000;148;161;0.0085;0.1965;0.3492;0.0121;0.0138;-0.0002
45;0.5403;0.5513;-0.2759;-0.0000;128;150;0.0965;0.1324;0.3510;0.0250;0.0140;-0.0002
46;0.5476;0.5623;-0.0000;-0.0000;146;152;-0.0012;0.1745;0.3532;-0.0013;0.0140;-0.0002
47;0.5641;0.5751;-0.0690;-0.0000;134;144;0.0037;0.1254;0.3547;0.0060;0.0140;-0.0002
48;0.5788;0.5879;-0.4828;-0.0000;120;150;0.0305;0.1038;0.3558;0.0443;0.0145;-0.0002
49;0.5916;0.5989;-0.1552;-0.0000;126;140;0.0867;0.0969;0.3573;0.0145;0.0148;-0.0002
50;0.6062;0.6117;-0.2759;-0.0000;114;136;-0.0598;0.0606;0.3580;0.0260;0.0150;-0.0002
51;0.6190;0.6227;-0.3793;-0.0000;109;134;0.1038;0.0416;0.3584;0.0353;0.0153;-0.0002
52;0.6319;0.6355;-0.0862;-0.0000;116;126;-0.0745;0.0383;0.3587;0.0067;0.0155;-0.0002
53;0.6429;0.6465;-0.1897;-0.0000;116;132;0.0891;0.0500;0.3595;0.0172;0.0155;-0.0002
54;0.6520;0.6593;-0.3276;-0.0000;122;144;-0.0574;0.0870;0.3606;0.0294;0.0160;-0.0002
55;0.6648;0.6703;-0.1379;-0.0000;122;136;0.0085;0.0657;0.3613;0.0118;0.0160;-0.0002
56;0.6740;0.6832;-0.3621;-0.0000;128;152;0.0232;0.1112;0.3628;0.0328;0.0162;-0.0002
57;0.6850;0.6960;-0.1552;-0.0000;138;152;0.0085;0.1240;0.3642;0.0143;0.0165;-0.0002
58;0.6941;0.7070;-0.0690;-0.0000;146;157;0.1600;0.1507;0.3664;0.0048;0.0165;-0.0002
59;0.7051;0.7198;-0.0000;-0.0000;150;157;-0.0794;0.1507;0.3682;-0.0011;0.0165;-0.0002
60;0.7179;0.7308;0.0690;-0.0000;153;157;-0.0061;0.1588;0.3701;-0.0082;0.0165;-0.0002
61;0.7253;0.7436;-0.0172;-0.0000;165;175;0.0769;0.2144;0.3726;0.0013;0.0165;-0.0002
62;0.7344;0.7546;-0.0345;-0.0000;175;185;-0.0769;0.2430;0.3759;0.0031;0.0165;-0.0002
63;0.7509;0.7674;-0.0690;-0.0000;163;175;0.0818;0.1925;0.3781;0.0052;0.0165;-0.0002
64;0.7619;0.7784;0.0172;-0.0000;169;179;0.0745;0.2086;0.3807;-0.0031;0.0165;-0.0002
65;0.7711;0.7912;-0.0862;-0.0000;175;189;0.0037;0.2364;0.3836;0.0072;0.0167;-0.0002
66;0.7802;0.8022;-0.0690;-0.0000;185;196;0.0012;0.2650;0.3869;0.0048;0.0167;-0.0002
67;0.7967;0.8150;0.0690;-0.0000;179;185;-0.0061;0.2203;0.3899;-0.0077;0.0165;-0.0002
68;0.8095;0.8278;0.0345;-0.0000;179;185;-0.0037;0.2122;0.3924;-0.0038;0.0165;-0.0002
69;0.8187;0.8388;-0.2759;-0.0000;177;196;0.0965;0.2320;0.3953;0.0245;0.0167;-0.0002
70;0.8278;0.8516;-0.3448;-0.0000;187;210;-0.0549;0.2752;0.3986;0.0319;0.0172;-0.0002
71;0.8425;0.8626;-0.1034;-0.0000;185;198;0.0842;0.2419;0.4019;0.0092;0.0172;-0.0002
72;0.8516;0.8755;-0.3103;-0.0000;189;212;-0.0598;0.2690;0.4052;0.0282;0.0175;-0.0002
73;0.8626;0.8864;0.0172;-0.0000;202;208;0.0745;0.2851;0.4089;-0.0033;0.0175;-0.0002
74;0.8791;0.8993;0.3966;-0.0000;196;189;-0.0281;0.2221;0.4115;-0.0382;0.0172;-0.0002
75;0.8901;0.9103;-0.0000;-0.0000;196;204;-0.0794;0.2496;0.4148;-0.0013;0.0172;-0.0002
76;0.8974;0.9231;0.2069;-0.0000;210;210;0.0623;0.2895;0.4181;-0.0214;0.0170;-0.0002
77;0.9029;0.9359;0.0345;-0.0000;232;238;-0.0818;0.3800;0.4228;-0.0043;0.0167;-0.0002
78;0.9139;0.9469;-0.3103;-0.0000;230;253;0.0208;0.3928;0.4279;0.0292;0.0172;-0.0002
79;0.9304;0.9597;0.0862;-0.0000;226;230;-0.0085;0.3243;0.4320;-0.0089;0.0170;-0.0002
80;0.9487;0.9707;-0.1552;-0.0000;206;222;-0.0696;0.2642;0.4353;0.0145;0.0172;-0.0002
81;0.9634;0.9835;-0.2069;-0.0000;198;218;0.0134;0.2338;0.4382;0.0189;0.0175;-0.0002
82;0.9744;0.9945;-0.0345;-0.0000;206;216;0.0012;0.2441;0.4411;0.0021;0.0175;-0.0002
83;0.9872;1.0073;-0.2586;-0.0000;196;216;-0.0623;0.2232;0.4441;0.0233;0.0177;-0.0002
84;1.0018;1.0183;-0.1724;-0.0000;193;208;0.0110;0.1910;0.4463;0.0155;0.0179;-0.0002
85;1.0165;1.0311;-0.0862;-0.0000;193;202;0.0037;0.1771;0.4485;0.0074;0.0179;-0.0002
86;1.0311;1.0440;-0.1897;-0.0000;181;196;0.0110;0.1357;0.4503;0.0167;0.0182;-0.0002
87;1.0421;1.0549;-0.0517;-0.0000;189;198;-0.1551;0.1551;0.4521;0.0043;0.0182;-0.0002
88;1.0549;1.0678;0.0345;-0.0000;189;195;-0.0037;0.1463;0.4539;-0.0045;0.0182;-0.0002
89;1.0696;1.0788;-0.0345;-0.0000;179;187;-0.0769;0.1005;0.4554;0.0031;0.0182;-0.0002
90;1.0842;1.0916;0.0517;-0.0000;175;181;-0.0842;0.0760;0.4561;-0.0050;0.0182;-0.0002
91;1.0934;1.1026;0.0690;-0.0000;185;187;-0.1624;0.1115;0.4576;-0.0074;0.0179;-0.0002
92;1.1117;1.1154;0.0517;-0.0000;167;171;-0.0842;0.0438;0.4580;-0.0052;0.0179;-0.0002
93;1.1209;1.1264;0.0862;-0.0000;177;179;-0.0061;0.0705;0.4591;-0.0084;0.0179;-0.0002
94;1.1319;1.1392;0.2931;-0.0000;185;177;-0.0989;0.0786;0.4602;-0.0282;0.0175;-0.0002
95;1.1447;1.1502;0.3448;-0.0000;185;175;-0.0256;0.0789;0.4609;-0.0331;0.0172;-0.0002
96;1.1538;1.1630;0.1034;-0.0000;185;187;-0.0867;0.0972;0.4624;-0.0106;0.0172;-0.0002
97;1.1648;1.1758;-0.3793;-0.0000;183;206;0.0256;0.1262;0.4638;0.0353;0.0175;-0.0002
98;1.1813;1.1868;-0.1379;-0.0000;175;187;0.0061;0.0683;0.4646;0.0114;0.0177;-0.0002
99;1.1960;1.1996;-0.4828;-0.0000;159;189;0.1111;0.0361;0.4649;0.0453;0.0182;-0.0002
100;1.2015;1.2106;-0.1207;-0.0000;187;198;-0.0720;0.1112;0.4664;0.0106;0.0182;-0.0002
101;1.2051;1.2234;-0.0862;-0.0000;208;220;0.0037;0.1987;0.4690;0.0079;0.0182;-0.0002
102;1.2179;1.2344;-0.1897;-0.0000;206;222;0.0110;0.1903;0.4712;0.0179;0.0184;-0.0002
103;1.2289;1.2473;-0.0345;-0.0000;214;224;0.1575;0.1998;0.4737;0.0021;0.0184;-0.0002
104;1.2436;1.2582;-0.0000;-0.0000;212;222;0.0769;0.1848;0.4763;-0.0011;0.0184;-0.0002
105;1.2527;1.2711;-0.4828;-0.0000;210;241;0.0330;0.2181;0.4789;0.0448;0.0189;-0.0002
106;1.2582;1.2839;0.0172;-0.0000;241;247;-0.0037;0.2877;0.4825;-0.0028;0.0189;-0.0002
107;1.2656;1.2949;0.0862;-0.0000;255;261;-0.0061;0.3335;0.4865;-0.0084;0.0189;-0.0002
108;1.2857;1.3077;-0.0345;-0.0000;236;247;0.0012;0.2540;0.4898;0.0018;0.0189;-0.0002
109;1.2967;1.3187;0.2241;-0.0000;243;243;0.0598;0.2543;0.4928;-0.0226;0.0187;-0.0002
110;1.3077;1.3315;-0.1207;-0.0000;238;253;0.1624;0.2624;0.4961;0.0101;0.0187;-0.0002
111;1.3187;1.3425;-0.3793;-0.0000;241;269;0.0256;0.2917;0.4997;0.0358;0.0192;-0.0002
112;1.3352;1.3553;-0.2414;-0.0000;234;253;0.1722;0.2349;0.5027;0.0219;0.0194;-0.0002
113;1.3498;1.3663;-0.2931;-0.0000;226;249;0.0965;0.2027;0.5052;0.0267;0.0197;-0.0002
114;1.3645;1.3791;-0.1552;-0.0000;222;241;0.1648;0.1793;0.5074;0.0131;0.0197;-0.0002
115;1.3791;1.3919;0.0690;-0.0000;218;226;0.0720;0.1368;0.5092;-0.0067;0.0197;-0.0002
116;1.3901;1.4029;0.1552;-0.0000;222;228;0.1429;0.1459;0.5111;-0.0160;0.0194;-0.0002
117;1.4029;1.4158;0.0345;-0.0000;216;228;0.0745;0.1331;0.5129;-0.0035;0.0194;-0.0002
118;1.4121;1.4267;-0.1724;-0.0000;224;243;0.0110;0.1752;0.5151;0.0155;0.0197;-0.0002
119;1.4194;1.4396;-0.2759;-0.0000;236;261;0.0183;0.2287;0.5177;0.0258;0.0199;-0.0002
120;1.4322;1.4505;-0.4138;-0.0000;234;265;0.0281;0.2236;0.5206;0.0385;0.0204;-0.0002
121;1.4414;1.4634;-0.3448;-0.0000;243;271;0.1795;0.2551;0.5239;0.0316;0.0206;-0.0002
122;1.4524;1.4744;0.0517;-0.0000;259;269;-0.0061;0.2719;0.5272;-0.0057;0.0206;-0.0002
123;1.4634;1.4872;-0.0000;-0.0000;263;273;-0.0012;0.2829;0.5309;-0.0016;0.0206;-0.0002
124;1.4799;1.4982;0.1897;-0.0000;253;255;-0.0159;0.2159;0.5334;-0.0192;0.0204;-0.0002
125;1.4927;1.5000;0.1379;-0.0000;218;222;0.0672;0.0727;0.5342;-0.0143;0.0201;-0.0002
126;1.5073;1.5000;-0.3966;-0.0000;161;191;0.0256;-0.1016;0.5331;0.0372;0.0206;-0.0002
127;1.5128;1.5000;-0.4310;-0.0000;144;173;0.1062;-0.1679;0.5309;0.0399;0.0211;-0.0002
128;1.5110;1.5000;-0.2586;-0.0000;152;175;0.0940;-0.1372;0.5294;0.0233;0.0214;-0.0002
129;1.5147;1.5000;-0.1552;-0.0000;146;163;0.0085;-0.1697;0.5272;0.0136;0.0214;-0.0002
130;1.5201;1.5000;0.0690;-0.0000;134;140;-0.0061;-0.2419;0.5243;-0.0082;0.0214;-0.0002
131;1.5183;1.5000;0.4828;-0.0000;146;136;-0.0012;-0.2196;0.5213;-0.0470;0.0209;-0.0002
132;1.5220;1.5000;0.1379;-0.0000;126;132;-0.0110;-0.2686;0.5180;-0.0138;0.0206;-0.0002
133;1.5183;1.5000;0.2414;-0.0000;138;136;0.0598;-0.2294;0.5151;-0.0238;0.0204;-0.0002
134;1.5147;1.5000;0.2759;-0.0000;150;148;-0.0989;-0.1723;0.5129;-0.0275;0.0201;-0.0002
135;1.5147;1.5000;0.1207;-0.0000;144;148;0.0672;-0.1811;0.5107;-0.0126;0.0201;-0.0002
136;1.5055;1.5000;0.3621;-0.0000;173;165;-0.0256;-0.0800;0.5096;-0.0350;0.0197;-0.0002
137;1.5037;1.5000;0.3103;-0.0000;177;173;0.0549;-0.0548;0.5092;-0.0302;0.0194;-0.0002
138;1.5092;1.5000;0.2069;-0.0000;159;159;-0.0159;-0.1240;0.5074;-0.0204;0.0192;-0.0002
139;1.5110;1.5000;0.4138;-0.0000;159;150;-0.1087;-0.1408;0.5060;-0.0409;0.0187;-0.0002
140;1.5201;1.5000;0.1897;-0.0000;130;132;-0.0940;-0.2430;0.5027;-0.0184;0.0184;-0.0002
141;1.5256;1.5000;0.1379;-0.0000;114;116;-0.0110;-0.2990;0.4990;-0.0145;0.0184;-0.0002
142;1.5256;1.5000;0.3103;-0.0000;118;112;-0.1013;-0.2987;0.4953;-0.0297;0.0179;-0.0002
143;1.5311;1.5147;0.3793;-0.0000;146;136;-0.1062;-0.1899;0.4928;-0.0377;0.0177;-0.0002
144;1.5311;1.5293;0.4138;-0.0000;183;169;-0.1868;-0.0309;0.4924;-0.0409;0.0172;-0.0002
145;1.5348;1.5440;0.3966;-0.0000;216;202;-0.1868;0.1035;0.4939;-0.0389;0.0167;-0.0002
146;1.5458;1.5586;0.3621;-0.0000;230;218;-0.0256;0.1514;0.4957;-0.0348;0.0165;-0.0002
147;1.5586;1.5733;0.2241;-0.0000;234;228;-0.2527;0.1687;0.4979;-0.0219;0.0162;-0.0002
148;1.5788;1.5897;0.2759;-0.0000;228;220;0.0574;0.1291;0.4994;-0.0280;0.0160;-0.0002
149;1.5916;1.6044;-0.2241;-0.0000;222;236;0.0134;0.1437;0.5012;0.0199;0.0162;-0.0002
150;1.5989;1.6190;0.1897;-0.0000;253;249;-0.0159;0.2338;0.5041;-0.0194;0.0160;-0.0002
151;1.5989;1.6337;0.1379;-0.0000;294;294;-0.0110;0.4045;0.5092;-0.0138;0.0157;-0.0002
152;1.6117;1.6484;-0.0345;-0.0000;304;312;0.0012;0.4378;0.5147;0.0026;0.0157;-0.0002
153;1.6337;1.6648;-0.0517;-0.0000;288;296;0.0794;0.3518;0.5191;0.0035;0.0160;-0.0002
154;1.6538;1.6795;0.0345;-0.0000;279;283;0.0745;0.2913;0.5228;-0.0048;0.0157;-0.0002
155;1.6612;1.6941;-0.3276;-0.0000;292;316;0.0989;0.3800;0.5276;0.0302;0.0162;-0.0002
156;1.6740;1.7088;-0.7414;-0.0000;286;331;0.2063;0.3968;0.5323;0.0692;0.0170;-0.0002
157;1.6960;1.7234;-1.1379;-0.0000;267;331;0.3114;0.3327;0.5367;0.1071;0.0179;-0.0002
158;1.7198;1.7399;-1.0345;-0.0000;243;304;0.3065;0.2269;0.5393;0.0971;0.0189;-0.0002
159;1.7363;1.7546;-1.0862;-0.0000;234;298;0.3089;0.1965;0.5418;0.1017;0.0201;-0.0002
160;1.7399;1.7692;-0.3448;-0.0000;288;318;0.3358;0.3459;0.5462;0.0319;0.0204;-0.0002
161;1.7418;1.7839;0.2241;-0.0000;339;343;-0.0183;0.4939;0.5525;-0.0221;0.0201;-0.0002
162;1.7491;1.7985;-0.1207;-0.0000;359;378;0.0842;0.5748;0.5594;0.0106;0.0204;-0.0002
163;1.7619;1.8132;-0.0172;-0.0000;376;392;0.1575;0.6096;0.5671;0.0013;0.0204;-0.0002
164;1.7802;1.8297;0.0690;-0.0000;376;388;0.1502;0.5730;0.5741;-0.0072;0.0201;-0.0002
165;1.7967;1.8443;-0.0000;-0.0000;370;386;-0.0012;0.5459;0.5810;-0.0006;0.0201;-0.0002
166;1.8168;1.8590;0.0690;-0.0000;363;372;0.0720;0.4913;0.5873;-0.0070;0.0201;-0.0002
167;1.8370;1.8736;-0.2931;-0.0000;341;370;0.0183;0.4378;0.5927;0.0275;0.0204;-0.0002
168;1.8516;1.8883;-0.6552;-0.0000;333;380;0.1233;0.4356;0.5979;0.0619;0.0211;-0.0002
169;1.8645;1.9048;-0.6724;-0.0000;339;388;0.2015;0.4642;0.6037;0.0636;0.0219;-0.0002
170;1.8810;1.9194;-0.4828;-0.0000;343;382;0.1893;0.4466;0.6092;0.0450;0.0223;-0.0002
171;1.9048;1.9341;-0.4655;-0.0000;320;359;0.1087;0.3397;0.6136;0.0431;0.0228;-0.0002
172;1.9212;1.9487;-0.3103;-0.0000;320;351;0.0989;0.3287;0.6177;0.0287;0.0231;-0.0002
173;1.9396;1.9634;-0.2931;-0.0000;308;337;0.0183;0.2793;0.6213;0.0270;0.0233;-0.0002
174;1.9524;1.9799;-0.4828;-0.0000;310;347;0.1111;0.2998;0.6250;0.0448;0.0238;-0.0002
175;1.9689;1.9945;-0.3103;-0.0000;314;343;0.1770;0.2924;0.6286;0.0282;0.0240;-0.0002
176;1.9872;2.0092;-0.6552;-0.0000;294;343;0.1233;0.2503;0.6316;0.0612;0.0248;-0.0002
177;2.0000;2.0238;-0.5345;-0.0000;306;347;0.1136;0.2793;0.6352;0.0499;0.0253;-0.0002
178;2.0073;2.0385;-0.3103;-0.0000;335;367;0.0208;0.3690;0.6400;0.0284;0.0255;-0.0002
179;2.0165;2.0549;0.0862;-0.0000;365;376;-0.0867;0.4290;0.6451;-0.0096;0.0255;-0.0002
180;2.0311;2.0696;0.4310;-0.0000;378;374;0.0476;0.4408;0.6506;-0.0414;0.0250;-0.0002
181;2.0495;2.0842;0.0345;-0.0000;367;380;-0.0818;0.4085;0.6557;-0.0043;0.0250;-0.0002
182;2.0788;2.0989;0.2586;-0.0000;333;335;-0.1770;0.2408;0.6587;-0.0258;0.0248;-0.0002
183;2.0916;2.1136;-0.1207;-0.0000;329;349;-0.1502;0.2650;0.6620;0.0109;0.0248;-0.0002
184;2.1154;2.1282;-0.2586;-0.0000;296;322;-0.0623;0.1492;0.6638;0.0238;0.0250;-0.0002
185;2.1319;2.1447;0.1207;-0.0000;304;310;-0.0891;0.1419;0.6656;-0.0118;0.0250;-0.0002
186;2.1484;2.1593;-0.4828;-0.0000;286;322;0.0330;0.1262;0.6675;0.0450;0.0255;-0.0002
187;2.1685;2.1740;-0.5000;-0.0000;269;306;-0.0452;0.0599;0.6682;0.0472;0.0260;-0.0002
188;2.1868;2.1886;-0.3103;-0.0000;267;292;0.0183;0.0313;0.6686;0.0280;0.0262;-0.0002
189;2.2033;2.2033;-0.6724;-0.0000;251;296;0.1233;0.0090;0.6686;0.0629;0.0270;-0.0002
190;2.2125;2.2198;0.3276;-0.0000;290;288;0.0525;0.0679;0.6693;-0.0324;0.0265;-0.0002
191;2.2308;2.2344;0.6552;-0.0000;290;273;0.0305;0.0397;0.6700;-0.0638;0.0258;-0.0002
192;2.2418;2.2491;-0.0690;-0.0000;284;302;0.0818;0.0797;0.6708;0.0055;0.0260;-0.0002
193;2.2564;2.2637;0.6897;-0.0000;306;288;0.1844;0.0906;0.6719;-0.0663;0.0253;-0.0002
194;2.2656;2.2436;-0.1724;-0.0000;202;226;0.0891;-0.2496;0.6689;0.0157;0.0255;-0.0002
195;2.2729;2.2234;-0.9138;-0.0000;103;161;0.0623;-0.5675;0.6620;0.0853;0.0262;-0.0002
196;2.2692;2.2033;0.2241;-0.0000;83;89;0.1380;-0.7444;0.6524;-0.0221;0.0260;-0.0002
197;2.2692;2.1850;-0.7759;-0.0000;1;52;0.1306;-0.9766;0.6404;0.0729;0.0267;-0.0002
198;2.2454;2.1648;-0.1724;-0.0000;21;44;0.2454;-0.9381;0.6286;0.0148;0.0270;-0.0002
199;2.2161;2.1447;0.8276;-0.0000;62;40;-0.1380;-0.8337;0.6184;-0.0795;0.0262;-0.0002
200;2.1813;2.1245;-0.1379;-0.0000;75;97;0.1648;-0.6660;0.6100;0.0126;0.0262;-0.0002
201;2.1593;2.1044;0.9310;-0.0000;103;75;-0.0672;-0.6396;0.6019;-0.0897;0.0253;-0.0002
202;2.1557;2.0842;0.9828;-0.0000;60;30;0.0867;-0.8198;0.5916;-0.0939;0.0243;-0.0002
203;2.1429;2.0641;0.3103;-0.0000;21;22;-0.0232;-0.9125;0.5803;-0.0304;0.0240;-0.0002
204;2.1227;2.0440;1.0517;-0.0000;34;1;-0.0769;-0.9125;0.5689;-0.1012;0.0231;-0.0002
205;2.0916;2.0238;-0.0517;-0.0000;36;52;0.0794;-0.7770;0.5594;0.0038;0.0231;-0.0002
206;2.0568;2.0037;0.1724;-0.0000;75;79;-0.0916;-0.6166;0.5517;-0.0177;0.0228;-0.0002
207;2.0256;1.9835;0.3793;-0.0000;110;107;-0.0281;-0.4701;0.5459;-0.0363;0.0226;-0.0002
208;1.9982;2.0000;0.4828;-0.0000;220;210;0.0427;0.0057;0.5459;-0.0468;0.0221;-0.0002
209;1.9744;1.9799;1.0862;-0.0000;249;212;-0.0794;0.0591;0.5466;-0.1041;0.0209;-0.0002
210;1.9634;1.9799;0.8448;-0.0000;275;247;-0.1404;0.1716;0.5488;-0.0809;0.0201;-0.0002
211;1.9652;1.9799;0.7931;-0.0000;277;249;0.0208;0.1687;0.5510;-0.0770;0.0192;-0.0002
212;1.9762;1.9799;0.6724;-0.0000;245;226;-0.1282;0.0419;0.5514;-0.0653;0.0184;-0.0002
213;1.9817;1.9799;-0.0172;-0.0000;214;224;-0.1575;-0.0247;0.5510;0.0013;0.0184;-0.0002
214;1.9744;1.9799;-0.2414;-0.0000;228;249;0.0940;0.0595;0.5517;0.0228;0.0187;-0.0002
215;1.9689;1.9799;-0.2759;-0.0000;241;265;0.0965;0.1155;0.5532;0.0260;0.0192;-0.0002
216;1.9670;1.9799;-0.7414;-0.0000;238;281;0.0501;0.1386;0.5550;0.0697;0.0199;-0.0002
217;1.9780;1.9799;0.2414;-0.0000;232;230;-0.0183;0.0148;0.5554;-0.0243;0.0197;-0.0002
218;1.9872;1.9799;0.4828;-0.0000;212;200;-0.1136;-0.0848;0.5543;-0.0470;0.0192;-0.0002
219;2.0000;1.9799;-0.0000;-1.1034;335;3;-0.0012;-0.2390;0.5514;-0.1049;0.0179;-0.6117
220;2.0110;1.9799;0.5345;-2.2069;345;-67;-0.3529;-0.3653;0.5466;-0.2609;0.0153;-0.6186
221;2.0128;1.9799;-0.7931;-3.3103;339;-73;-0.4164;-0.3913;0.5418;-0.2384;0.0128;-0.6249
222;2.0000;1.9799;-0.2414;-4.4138;419;-79;-0.8462;-0.2316;0.5389;-0.3959;0.0084;-0.6317
223;1.9890;1.9799;-1.7586;-5.5000;447;-44;-0.7363;-0.1071;0.5374;-0.3556;0.0048;-0.6381
224;1.9908;1.9799;-4.5000;-6.6034;408;-19;-0.6239;-0.1401;0.5356;-0.2011;0.0026;-0.6449
225;1.9963;1.9799;-6.2069;-7.7069;380;-22;-0.4359;-0.1976;0.5334;-0.1432;0.0011;-0.6513
226;1.9963;1.9799;-7.8276;-8.8103;369;-13;-0.2357;-0.1950;0.5309;-0.0939;0.0001;-0.6581
227;1.9945;1.9799;-10.0000;-9.9138;349;11;-0.0037;-0.1837;0.5287;0.0089;0.0004;-0.6645
228;1.9872;1.9799;-9.9655;-11.0000;398;3;-0.0085;-0.0947;0.5276;-0.0997;-0.0009;-0.6713
229;1.9835;1.9799;-10.9138;-12.1034;412;5;-0.1795;-0.0595;0.5268;-0.1134;-0.0021;-0.6777
230;1.9853;1.9799;-11.6207;-13.2069;423;-11;-0.2845;-0.0683;0.5257;-0.1517;-0.0035;-0.6845
