general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.000000,
angular_acc_feed_forward_k = 0.000350,
angular_brake_feed_forward_k = 0.000300,
angular_vel_feed_forward_k = 0.002000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
wall_kp = 0.009000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.005000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 56.000000,
start_wall_break_mm_right = 56.000000,
enable_wall_break_correction = 1.000000,
max_linear_acc_jerk = 40.000000,
max_linear_brake_jerk = 40.000000,
wheel_radius_mm = 13.250000,
coulomb_ff = 0.130000,
angular_coulomb_ff = 0.015000,
angular_static_ff = 0.015000,
angular_coulomb_ff_inplace = 0.110000,
angular_static_ff_inplace = 0.130000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;VelP;VelI;AngP;AngI;RotFF;LinFF;Batt_mV
32.0;0.0183;0.0211;0.1099;0.0000;40;38;0.0733;0.0062;0.0018;-0.0049;-0.0010;0.0000;0.1654;11026
32.5;0.0192;0.0220;0.1277;0.0000;40;38;-0.0049;0.0062;0.0018;-0.0059;-0.0010;0.0000;0.1732;11026
33.0;0.0206;0.0224;0.1099;0.0000;40;38;-0.0929;0.0047;0.0018;-0.0049;-0.0010;0.0000;0.1732;11026
33.5;0.0215;0.0234;0.1264;0.0000;40;38;-0.0049;0.0032;0.0018;-0.0059;-0.0010;0.0000;0.1732;10974
34.0;0.0229;0.0238;0.1113;0.0000;38;38;0.0733;0.0018;0.0018;-0.0049;-0.0010;0.0000;0.1732;11026
34.5;0.0238;0.0247;0.1030;0.0000;38;38;-0.0049;0.0018;0.0018;-0.0049;-0.0010;0.0000;0.1732;11026
35.0;0.0252;0.0252;0.0907;0.0000;38;36;-0.0929;0.0003;0.0018;-0.0039;-0.0010;0.0000;0.1732;10974
35.5;0.0261;0.0261;0.0975;0.0000;40;36;-0.0049;-0.0012;0.0018;-0.0049;-0.0010;0.0000;0.1732;10974
36.0;0.0275;0.0266;0.1071;0.0000;38;38;0.0733;-0.0026;0.0018;-0.0049;-0.0010;0.0000;0.1732;10974
36.5;0.0284;0.0275;0.1140;0.0000;38;38;-0.0049;-0.0026;0.0018;-0.0049;-0.0010;0.0000;0.1732;10974
37.0;0.0293;0.0284;0.1291;0.0000;40;36;-0.0929;-0.0041;0.0018;-0.0059;-0.0010;0.0000;0.1732;11026
37.5;0.0302;0.0288;0.1003;0.0000;40;38;-0.0049;-0.0041;0.0018;-0.0049;-0.0010;0.0000;0.1732;10974
38.0;0.0316;0.0298;0.1085;0.0000;40;38;0.0733;-0.0056;0.0018;-0.0049;-0.0010;0.0000;0.1811;10974
38.5;0.0325;0.0307;0.0962;0.0000;40;38;-0.0049;-0.0056;0.0018;-0.0049;-0.0010;0.0000;0.1811;11026
39.0;0.0334;0.0316;0.1113;0.0000;40;38;-0.0929;-0.0070;0.0018;-0.0049;-0.0010;0.0000;0.1811;11026
39.5;0.0353;0.0321;0.0948;0.0000;38;38;0.0733;-0.0085;0.0003;-0.0049;-0.0010;0.0000;0.1811;11026
40.0;0.0362;0.0330;0.0934;0.0000;38;38;-0.0049;-0.0085;0.0003;-0.0049;-0.0010;0.0000;0.1811;11026
40.5;0.0366;0.0339;0.0783;0.0000;40;38;-0.0049;-0.0085;0.0003;-0.0039;-0.0010;0.0000;0.1811;11026
41.0;0.0385;0.0348;0.0852;0.0000;40;38;-0.0049;-0.0100;0.0003;-0.0039;-0.0010;0.0000;0.1811;11026
41.5;0.0394;0.0353;0.1181;0.0000;40;38;-0.0049;-0.0114;0.0003;-0.0059;-0.0010;0.0000;0.1811;11026
42.0;0.0403;0.0362;0.1071;0.0000;40;38;-0.0049;-0.0100;0.0003;-0.0049;-0.0010;0.0000;0.1811;11026
42.5;0.0421;0.0371;0.1140;0.0000;40;38;-0.0049;-0.0129;0.0003;-0.0049;-0.0010;0.0000;0.1811;11026
43.0;0.0430;0.0380;0.0962;0.0000;40;38;-0.0049;-0.0129;0.0003;-0.0049;-0.0010;0.0000;0.1811;10974
43.5;0.0435;0.0389;0.0975;0.0000;40;38;-0.0049;-0.0129;0.0003;-0.0049;-0.0010;0.0000;0.1890;10974
44.0;0.0449;0.0398;0.0714;0.0000;40;38;0.0733;-0.0129;0.0003;-0.0039;-0.0010;0.0000;0.1890;11026
44.5;0.0453;0.0408;0.0728;0.0000;40;40;-0.0049;-0.0114;0.0003;-0.0039;-0.0010;0.0000;0.1890;11026
45.0;0.0462;0.0417;0.0714;0.0000;40;40;0.0733;-0.0129;0.0003;-0.0039;-0.0010;0.0000;0.1890;11026
45.5;0.0476;0.0426;0.0549;0.0000;40;40;-0.0929;-0.0129;0.0003;-0.0029;-0.0010;0.0000;0.1890;10974
46.0;0.0481;0.0435;0.0604;0.0000;42;40;-0.0049;-0.0129;0.0003;-0.0029;-0.0010;0.0000;0.1890;10974
46.5;0.0490;0.0444;0.0728;0.0000;42;40;0.0733;-0.0129;0.0003;-0.0039;-0.0010;0.0000;0.1890;10974
47.0;0.0504;0.0453;0.0893;0.0000;42;40;-0.0929;-0.0129;0.0003;-0.0039;-0.0010;0.0000;0.1890;11026
47.5;0.0517;0.0462;0.0893;0.0000;42;40;0.0733;-0.0144;0.0003;-0.0039;-0.0020;0.0000;0.1890;10974
48.0;0.0536;0.0472;0.0962;0.0000;42;40;-0.0929;-0.0158;0.0003;-0.0049;-0.0020;0.0000;0.1890;10974
48.5;0.0545;0.0481;0.0920;0.0000;42;40;-0.0049;-0.0158;0.0003;-0.0039;-0.0020;0.0000;0.1890;10974
49.0;0.0554;0.0495;0.0948;0.0000;42;40;0.0733;-0.0158;0.0003;-0.0049;-0.0020;0.0000;0.1969;10974
49.5;0.0568;0.0504;0.1003;0.0000;44;40;-0.0929;-0.0173;0.0003;-0.0049;-0.0020;0.0000;0.1969;10974
50.0;0.0582;0.0513;0.1168;0.0000;42;40;0.0733;-0.0173;0.0003;-0.0059;-0.0020;0.0000;0.1969;11026
50.5;0.0595;0.0522;0.1291;0.0000;44;40;-0.0929;-0.0188;0.0003;-0.0059;-0.0020;0.0000;0.1969;10974
51.0;0.0604;0.0531;0.1154;0.0000;44;40;-0.0049;-0.0188;0.0003;-0.0049;-0.0020;0.0000;0.1969;11026
51.5;0.0614;0.0545;0.1154;0.0000;44;40;0.0733;-0.0188;0.0003;-0.0049;-0.0020;0.0000;0.1969;11026
52.0;0.0632;0.0554;0.0962;0.0000;42;40;-0.0049;-0.0202;0.0003;-0.0049;-0.0020;0.0000;0.1969;10974
52.5;0.0650;0.0563;0.0893;0.0000;42;40;-0.0929;-0.0217;0.0003;-0.0039;-0.0020;0.0000;0.1969;11026
53.0;0.0664;0.0577;0.0728;0.0000;40;40;0.0733;-0.0231;-0.0012;-0.0039;-0.0020;0.0000;0.1969;10974
53.5;0.0673;0.0586;0.0714;0.0000;42;40;-0.0049;-0.0231;-0.0012;-0.0039;-0.0020;0.0000;0.1969;10974
54.0;0.0691;0.0595;0.0563;0.0000;40;40;-0.0049;-0.0246;-0.0012;-0.0029;-0.0020;0.0000;0.1969;10974
54.5;0.0701;0.0609;0.0591;0.0000;42;40;-0.0049;-0.0231;-0.0012;-0.0029;-0.0020;0.0000;0.2047;11026
55.0;0.0719;0.0618;0.0783;0.0000;42;40;-0.0049;-0.0261;-0.0012;-0.0039;-0.0020;0.0000;0.2047;10974
55.5;0.0728;0.0632;0.0865;0.0000;42;40;-0.0049;-0.0246;-0.0012;-0.0039;-0.0020;0.0000;0.2047;10974
56.0;0.0746;0.0641;0.0948;0.0000;42;40;-0.0049;-0.0261;-0.0012;-0.0049;-0.0020;0.0000;0.2047;10974
56.5;0.0755;0.0655;0.0687;0.0000;44;40;-0.0049;-0.0261;-0.0012;-0.0029;-0.0020;0.0000;0.2047;10974
57.0;0.0769;0.0664;0.0563;0.0000;42;40;-0.0049;-0.0275;-0.0012;-0.0029;-0.0020;0.0000;0.2047;10974
57.5;0.0778;0.0678;0.0316;0.0000;44;42;-0.0049;-0.0261;-0.0012;-0.0020;-0.0020;0.0000;0.2047;10974
58.0;0.0797;0.0687;0.0426;0.0000;44;42;-0.0049;-0.0275;-0.0012;-0.0020;-0.0020;0.0000;0.2047;10974
58.5;0.0806;0.0701;0.0343;0.0000;44;42;-0.0049;-0.0261;-0.0012;-0.0020;-0.0020;0.0000;0.2047;10974
59.0;0.0815;0.0710;0.0343;0.0000;44;44;0.0733;-0.0261;-0.0012;-0.0020;-0.0020;0.0000;0.2047;10974
59.5;0.0829;0.0723;0.0275;0.0000;44;44;-0.0049;-0.0275;-0.0012;-0.0020;-0.0020;0.0000;0.2126;10974
60.0;0.0838;0.0737;0.0220;0.0000;44;44;-0.0049;-0.0261;-0.0012;-0.0010;-0.0020;0.0000;0.2126;10974
60.5;0.0852;0.0746;0.0343;0.0000;44;44;-0.0049;-0.0275;-0.0026;-0.0020;-0.0020;0.0000;0.2126;10974
61.0;0.0861;0.0760;0.0261;0.0000;46;44;-0.0049;-0.0261;-0.0026;-0.0020;-0.0020;0.0000;0.2126;10974
61.5;0.0870;0.0774;0.0330;0.0000;46;46;0.0733;-0.0246;-0.0026;-0.0020;-0.0020;0.0000;0.2126;10974
62.0;0.0879;0.0783;-0.0014;0.0000;46;46;-0.0831;-0.0231;-0.0026;-0.0000;-0.0020;0.0000;0.2126;10974
62.5;0.0893;0.0797;-0.0069;0.0000;46;46;-0.0049;-0.0246;-0.0026;-0.0000;-0.0020;0.0000;0.2126;10974
63.0;0.0916;0.0810;-0.0082;0.0000;46;46;-0.0049;-0.0275;-0.0026;-0.0000;-0.0020;0.0000;0.2126;10974
63.5;0.0925;0.0824;0.0137;0.0000;46;46;-0.0049;-0.0261;-0.0026;-0.0010;-0.0020;0.0000;0.2126;10974
64.0;0.0943;0.0838;0.0385;0.0000;46;46;-0.0049;-0.0275;-0.0026;-0.0020;-0.0020;0.0000;0.2126;10974
64.5;0.0966;0.0847;0.0275;0.0000;46;44;-0.0049;-0.0290;-0.0026;-0.0020;-0.0020;0.0000;0.2126;10974
65.0;0.0975;0.0861;0.0357;0.0000;46;44;-0.0049;-0.0290;-0.0026;-0.0020;-0.0020;0.0000;0.2205;10974
65.5;0.0989;0.0875;0.0330;0.0000;46;46;-0.0049;-0.0290;-0.0026;-0.0020;-0.0020;0.0000;0.2205;10974
66.0;0.1003;0.0888;0.0412;0.0000;46;46;0.0733;-0.0290;-0.0026;-0.0020;-0.0020;0.0000;0.2205;10974
66.5;0.1021;0.0902;0.0316;0.0000;46;46;-0.0049;-0.0305;-0.0026;-0.0020;-0.0020;0.0000;0.2205;10974
67.0;0.1035;0.0916;0.0357;0.0000;46;46;-0.0831;-0.0305;-0.0041;-0.0020;-0.0020;0.0000;0.2205;10974
67.5;0.1058;0.0929;0.0316;0.0000;46;44;-0.0049;-0.0319;-0.0041;-0.0020;-0.0020;0.0000;0.2205;10974
68.0;0.1071;0.0943;0.0343;0.0000;46;46;0.0733;-0.0334;-0.0041;-0.0020;-0.0020;0.0000;0.2205;10974
68.5;0.1090;0.0957;0.0371;0.0000;46;44;-0.0049;-0.0349;-0.0041;-0.0020;-0.0020;0.0000;0.2205;10974
69.0;0.1108;0.0971;0.0508;0.0000;46;44;-0.0929;-0.0349;-0.0041;-0.0029;-0.0020;0.0000;0.2205;10974
69.5;0.1117;0.0984;0.0659;0.0000;46;46;0.0733;-0.0334;-0.0041;-0.0029;-0.0020;0.0000;0.2205;10974
70.0;0.1136;0.0998;0.0398;0.0000;46;46;-0.0049;-0.0349;-0.0041;-0.0020;-0.0020;0.0000;0.2283;10974
70.5;0.1154;0.1012;0.0316;0.0000;46;46;-0.0049;-0.0363;-0.0041;-0.0020;-0.0020;0.0000;0.2283;10974
71.0;0.1177;0.1026;0.0082;0.0000;46;46;-0.0049;-0.0378;-0.0041;-0.0010;-0.0020;0.0000;0.2283;10974
71.5;0.1190;0.1044;0.0165;0.0000;46;44;-0.0831;-0.0378;-0.0041;-0.0010;-0.0020;0.0000;0.2283;10974
72.0;0.1213;0.1058;-0.0014;0.0000;46;44;-0.0049;-0.0393;-0.0041;-0.0000;-0.0020;0.0000;0.2283;10974
72.5;0.1227;0.1071;0.0069;0.0000;46;46;0.0733;-0.0393;-0.0056;-0.0010;-0.0020;0.0000;0.2283;10974
73.0;0.1241;0.1085;0.0000;0.0000;46;46;-0.0049;-0.0407;-0.0056;-0.0010;-0.0020;0.0000;0.2283;10974
73.5;0.1264;0.1099;-0.0014;0.0000;46;46;-0.0049;-0.0407;-0.0056;-0.0000;-0.0020;0.0000;0.2283;10974
74.0;0.1277;0.1117;0.0137;0.0000;46;46;-0.0831;-0.0407;-0.0056;-0.0010;-0.0020;0.0000;0.2283;10974
74.5;0.1291;0.1131;0.0137;0.0000;46;46;-0.0049;-0.0422;-0.0056;-0.0010;-0.0020;0.0000;0.2283;10974
75.0;0.1314;0.1145;0.0069;0.0000;46;46;-0.0049;-0.0422;-0.0056;-0.0010;-0.0020;0.0000;0.2283;10974
75.5;0.1332;0.1158;-0.0316;0.0000;46;46;-0.0049;-0.0437;-0.0056;0.0010;-0.0020;0.0000;0.2283;10974
76.0;0.1346;0.1177;-0.0371;0.0000;46;46;0.0733;-0.0437;-0.0056;0.0010;-0.0020;0.0000;0.2283;10974
76.5;0.1364;0.1190;-0.0783;0.0000;46;46;-0.0049;-0.0437;-0.0056;0.0029;-0.0020;0.0000;0.2362;10974
77.0;0.1374;0.1204;-0.1058;0.0000;46;48;-0.0831;-0.0422;-0.0070;0.0039;-0.0020;0.0000;0.2362;10974
77.5;0.1387;0.1218;-0.1374;0.0000;46;48;-0.0049;-0.0422;-0.0070;0.0049;-0.0020;0.0000;0.2362;10974
78.0;0.1406;0.1236;-0.1580;0.0000;46;48;0.0049;-0.0422;-0.0070;0.0059;-0.0020;0.0000;0.2362;10974
78.5;0.1415;0.1250;-0.1841;0.0000;46;48;-0.0831;-0.0422;-0.0070;0.0068;-0.0020;0.0000;0.2362;10974
79.0;0.1415;0.1264;-0.2239;0.0000;48;50;0.0049;-0.0378;-0.0070;0.0088;-0.0020;0.0000;0.2362;10974
79.5;0.1419;0.1282;-0.2225;0.0000;50;52;0.0049;-0.0349;-0.0070;0.0088;-0.0020;0.0000;0.2362;10974
80.0;0.1429;0.1296;-0.2335;0.0000;50;54;0.0049;-0.0334;-0.0070;0.0098;-0.0020;0.0000;0.2362;10974
80.5;0.1433;0.1310;-0.2184;0.0000;52;54;-0.0831;-0.0319;-0.0070;0.0088;-0.0020;0.0000;0.2362;10974
81.0;0.1442;0.1323;-0.2143;0.0000;52;54;0.0049;-0.0305;-0.0070;0.0088;-0.0020;0.0000;0.2362;10923
81.5;0.1456;0.1342;-0.2033;0.0000;52;54;0.0049;-0.0305;-0.0070;0.0078;-0.0020;0.0000;0.2362;10923
82.0;0.1470;0.1355;-0.2033;0.0000;52;54;0.0049;-0.0305;-0.0085;0.0078;-0.0020;0.0000;0.2362;10974
82.5;0.1474;0.1369;-0.2019;0.0000;52;56;0.0049;-0.0261;-0.0085;0.0078;-0.0020;0.0000;0.2362;10974
83.0;0.1474;0.1387;-0.1909;0.0000;54;58;0.0831;-0.0231;-0.0085;0.0078;-0.0020;0.0000;0.2362;10923
83.5;0.1479;0.1401;-0.1964;0.0000;54;58;0.0049;-0.0202;-0.0085;0.0078;-0.0010;0.0000;0.2362;10974
84.0;0.1488;0.1415;-0.1978;0.0000;56;58;0.0049;-0.0188;-0.0085;0.0078;-0.0010;0.0000;0.2362;10974
84.5;0.1497;0.1429;-0.2157;0.0000;56;58;0.0049;-0.0173;-0.0085;0.0088;-0.0010;0.0000;0.2362;10923
85.0;0.1511;0.1447;-0.2115;0.0000;56;58;0.0049;-0.0173;-0.0085;0.0088;-0.0010;0.0000;0.2362;10974
85.5;0.1529;0.1461;-0.2074;0.0000;54;58;0.0049;-0.0173;-0.0085;0.0078;-0.0010;0.0000;0.2362;10923
86.0;0.1543;0.1474;-0.2005;0.0000;54;58;0.0049;-0.0173;-0.0085;0.0078;-0.0010;0.0000;0.2362;10923
86.5;0.1552;0.1488;-0.1978;0.0000;56;58;-0.0831;-0.0158;-0.0085;0.0078;-0.0010;0.0000;0.2362;10974
87.0;0.1561;0.1506;-0.2033;0.0000;56;58;0.0049;-0.0144;-0.0085;0.0078;-0.0010;0.0000;0.2362;10923
87.5;0.1575;0.1520;-0.1992;0.0000;56;58;0.0049;-0.0144;-0.0085;0.0078;-0.0010;0.0000;0.2362;10923
88.0;0.1593;0.1534;-0.2143;0.0000;56;58;-0.0831;-0.0158;-0.0085;0.0088;-0.0010;0.0000;0.2362;10923
88.5;0.1612;0.1552;-0.2019;0.0000;54;58;0.0049;-0.0158;-0.0085;0.0078;-0.0010;0.0000;0.2362;10923
89.0;0.1630;0.1566;-0.2102;0.0000;54;58;0.0049;-0.0173;-0.0085;0.0088;-0.0010;0.0000;0.2362;10923
89.5;0.1644;0.1580;-0.2212;0.0000;54;58;0.0049;-0.0173;-0.0085;0.0088;-0.0010;0.0000;0.2362;10923
90.0;0.1658;0.1593;-0.2418;0.0000;54;58;0.0049;-0.0173;-0.0085;0.0098;-0.0010;0.0000;0.2362;10923
