Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
60;0.7033;0.7308;-0.4828;-0.0000;165;196;0.1893;0.3232;0.3569;0.0485;0.0116;-0.0002
61;0.7216;0.7436;-0.0862;-0.0000;161;173;-0.0745;0.2492;0.3602;0.0077;0.0116;-0.0002
62;0.7399;0.7546;0.1034;-0.0000;150;152;-0.0867;0.1694;0.3624;-0.0121;0.0116;-0.0002
63;0.7564;0.7674;0.2931;-0.0000;146;138;-0.1013;0.1273;0.3639;-0.0314;0.0111;-0.0002
64;0.7674;0.7784;0.1379;-0.0000;146;146;-0.0110;0.1441;0.3657;-0.0143;0.0111;-0.0002
65;0.7802;0.7912;0.1724;-0.0000;146;142;-0.0916;0.1313;0.3671;-0.0192;0.0109;-0.0002
66;0.7839;0.8022;-0.4483;-0.0000;153;179;-0.0476;0.2302;0.3701;0.0453;0.0114;-0.0002
67;0.7985;0.8150;-0.3621;-0.0000;150;169;0.0232;0.1943;0.3726;0.0358;0.0116;-0.0002
68;0.8132;0.8278;-0.2069;-0.0000;146;159;0.0916;0.1551;0.3745;0.0209;0.0118;-0.0002
69;0.8297;0.8388;-0.5690;-0.0000;126;157;0.1160;0.1060;0.3759;0.0585;0.0123;-0.0002
70;0.8388;0.8516;-0.0345;-0.0000;144;152;0.0012;0.1339;0.3774;0.0023;0.0123;-0.0002
71;0.8462;0.8626;-0.0862;-0.0000;157;167;-0.0745;0.1892;0.3800;0.0079;0.0126;-0.0002
72;0.8590;0.8755;-0.2586;-0.0000;152;169;0.0940;0.1796;0.3822;0.0258;0.0128;-0.0002
73;0.8681;0.8864;0.1207;-0.0000;171;173;-0.0085;0.2276;0.3851;-0.0126;0.0126;-0.0002
74;0.8828;0.8993;-0.3276;-0.0000;155;177;0.0208;0.1947;0.3873;0.0324;0.0131;-0.0002
75;0.8919;0.9103;-0.4828;-0.0000;161;189;0.1087;0.2236;0.3902;0.0480;0.0136;-0.0002
76;0.9011;0.9231;-0.3966;-0.0000;171;196;0.1038;0.2613;0.3935;0.0397;0.0138;-0.0002
77;0.9084;0.9359;-0.4138;-0.0000;185;210;0.1062;0.3129;0.3972;0.0424;0.0143;-0.0002
78;0.9194;0.9469;-0.2759;-0.0000;193;212;0.0159;0.3243;0.4012;0.0267;0.0145;-0.0002
79;0.9359;0.9597;0.0517;-0.0000;189;193;-0.0061;0.2628;0.4045;-0.0057;0.0145;-0.0002
80;0.9469;0.9707;-0.0862;-0.0000;189;200;0.0818;0.2760;0.4082;0.0084;0.0145;-0.0002
81;0.9615;0.9835;0.0345;-0.0000;187;193;-0.0037;0.2459;0.4111;-0.0040;0.0145;-0.0002
82;0.9725;0.9945;-0.1034;-0.0000;189;200;0.0842;0.2606;0.4144;0.0096;0.0145;-0.0002
83;0.9853;1.0073;-0.6034;-0.0000;177;212;0.0403;0.2584;0.4177;0.0612;0.0153;-0.0002
84;0.9927;1.0183;-0.2241;-0.0000;198;218;0.0916;0.3129;0.4217;0.0214;0.0155;-0.0002
85;1.0018;1.0311;-0.5172;-0.0000;200;234;0.0354;0.3459;0.4257;0.0531;0.0160;-0.0002
86;1.0147;1.0440;-0.4483;-0.0000;198;228;0.1087;0.3184;0.4298;0.0450;0.0162;-0.0002
87;1.0311;1.0549;-0.1034;-0.0000;198;212;0.1624;0.2785;0.4334;0.0094;0.0165;-0.0002
88;1.0531;1.0678;-0.4310;-0.0000;167;196;0.0281;0.1646;0.4353;0.0438;0.0170;-0.0002
89;1.0604;1.0788;-0.0345;-0.0000;185;196;0.0012;0.2045;0.4378;0.0023;0.0170;-0.0002
90;1.0678;1.0916;-0.0172;-0.0000;198;208;0.0769;0.2598;0.4411;0.0004;0.0170;-0.0002
91;1.0788;1.1026;-0.4138;-0.0000;196;224;0.0281;0.2811;0.4448;0.0416;0.0172;-0.0002
92;1.0916;1.1154;0.0517;-0.0000;204;212;-0.0061;0.2661;0.4481;-0.0057;0.0172;-0.0002
93;1.1044;1.1264;-0.1207;-0.0000;202;218;0.0842;0.2650;0.4514;0.0116;0.0175;-0.0002
94;1.1172;1.1392;-0.2759;-0.0000;198;220;0.0965;0.2558;0.4543;0.0267;0.0177;-0.0002
95;1.1319;1.1502;-0.0517;-0.0000;198;210;0.0012;0.2265;0.4572;0.0040;0.0177;-0.0002
96;1.1447;1.1630;-0.2931;-0.0000;193;214;0.0965;0.2185;0.4602;0.0287;0.0179;-0.0002
97;1.1557;1.1758;-0.0690;-0.0000;200;212;0.0037;0.2309;0.4631;0.0062;0.0179;-0.0002
98;1.1648;1.1868;0.2069;-0.0000;214;214;-0.0940;0.2591;0.4660;-0.0216;0.0177;-0.0002
99;1.1740;1.1996;-0.1379;-0.0000;218;232;0.0061;0.2983;0.4697;0.0123;0.0179;-0.0002
100;1.1886;1.2106;-0.0517;-0.0000;212;224;0.0012;0.2569;0.4730;0.0043;0.0179;-0.0002
101;1.2033;1.2234;-0.0690;-0.0000;208;222;0.0037;0.2379;0.4759;0.0062;0.0179;-0.0002
102;1.2106;1.2344;-0.4483;-0.0000;208;239;0.1868;0.2741;0.4796;0.0455;0.0184;-0.0002
103;1.2253;1.2473;-0.2586;-0.0000;208;230;0.0940;0.2456;0.4825;0.0255;0.0187;-0.0002
104;1.2381;1.2582;-0.2586;-0.0000;210;232;0.0159;0.2525;0.4858;0.0262;0.0189;-0.0002
105;1.2509;1.2711;-0.0862;-0.0000;212;226;-0.0745;0.2368;0.4887;0.0077;0.0189;-0.0002
106;1.2582;1.2839;0.3276;-0.0000;234;228;-0.1038;0.2847;0.4920;-0.0345;0.0187;-0.0002
107;1.2656;1.2949;-0.0517;-0.0000;239;249;0.0012;0.3404;0.4964;0.0038;0.0187;-0.0002
108;1.2821;1.3077;0.3103;-0.0000;239;232;-0.1013;0.2851;0.5001;-0.0333;0.0184;-0.0002
109;1.2985;1.3187;-0.0862;-0.0000;220;232;0.0818;0.2324;0.5030;0.0072;0.0184;-0.0002
110;1.3150;1.3315;-0.4138;-0.0000;202;230;-0.0501;0.1888;0.5052;0.0424;0.0189;-0.0002
111;1.3242;1.3425;-0.1897;-0.0000;212;232;0.0110;0.2159;0.5078;0.0189;0.0192;-0.0002
112;1.3370;1.3553;-0.3448;-0.0000;210;236;0.0208;0.2133;0.5107;0.0341;0.0194;-0.0002
113;1.3425;1.3663;0.0517;-0.0000;236;243;-0.0061;0.2833;0.5140;-0.0057;0.0194;-0.0002
114;1.3571;1.3791;-0.0862;-0.0000;226;239;0.0037;0.2430;0.5173;0.0077;0.0194;-0.0002
115;1.3663;1.3919;-0.0000;-0.0000;238;245;-0.0794;0.2796;0.5206;-0.0016;0.0194;-0.0002
116;1.3828;1.4029;0.1379;-0.0000;234;236;0.0672;0.2357;0.5235;-0.0148;0.0192;-0.0002
117;1.3993;1.4158;-0.3621;-0.0000;210;238;0.0232;0.1866;0.5261;0.0365;0.0197;-0.0002
118;1.4176;1.4267;0.1034;-0.0000;206;210;-0.0085;0.1148;0.5272;-0.0123;0.0194;-0.0002
119;1.4359;1.4396;0.1207;-0.0000;191;193;-0.0891;0.0372;0.5279;-0.0136;0.0194;-0.0002
120;1.4524;1.4505;0.0690;-0.0000;177;181;-0.0842;-0.0174;0.5276;-0.0084;0.0194;-0.0002
121;1.4634;1.4634;0.0345;-0.0000;179;185;-0.0037;-0.0090;0.5276;-0.0045;0.0192;-0.0002
122;1.4744;1.4744;-0.0862;-0.0000;177;189;0.0037;0.0020;0.5276;0.0074;0.0194;-0.0002
123;1.4835;1.4872;-0.1379;-0.0000;183;198;0.0867;0.0379;0.5279;0.0138;0.0194;-0.0002
124;1.4982;1.4982;-0.0172;-0.0000;181;191;-0.1575;0.0090;0.5283;0.0011;0.0194;-0.0002
125;1.5128;1.5000;0.2069;-0.0000;150;148;-0.0159;-0.1569;0.5261;-0.0223;0.0192;-0.0002
126;1.5293;1.5000;0.0690;-0.0000;101;105;-0.0842;-0.3554;0.5217;-0.0089;0.0192;-0.0002
127;1.5366;1.5000;0.2759;-0.0000;85;79;-0.0208;-0.4397;0.5162;-0.0292;0.0189;-0.0002
128;1.5366;1.5000;0.3103;-0.0000;89;81;-0.1013;-0.4235;0.5111;-0.0321;0.0187;-0.0002
129;1.5421;1.5000;0.0690;-0.0000;64;67;0.0720;-0.5049;0.5049;-0.0077;0.0184;-0.0002
130;1.5440;1.5000;0.2414;-0.0000;62;58;0.1380;-0.5272;0.4983;-0.0267;0.0182;-0.0002
131;1.5330;1.5000;0.2759;-0.0000;89;83;-0.0794;-0.3939;0.4931;-0.0287;0.0179;-0.0002
132;1.5220;1.5000;0.0862;-0.0000;109;112;-0.0085;-0.2749;0.4898;-0.0099;0.0179;-0.0002
133;1.5183;1.5000;0.2414;-0.0000;122;118;0.0598;-0.2251;0.4869;-0.0253;0.0177;-0.0002
134;1.5201;1.5000;0.0690;-0.0000;114;118;0.0720;-0.2408;0.4840;-0.0077;0.0175;-0.0002
135;1.5165;1.5000;0.4138;-0.0000;130;120;0.1258;-0.2012;0.4814;-0.0433;0.0172;-0.0002
136;1.5092;1.5000;0.4310;-0.0000;150;140;0.0476;-0.1101;0.4799;-0.0446;0.0167;-0.0002
137;1.5110;1.5000;0.3103;-0.0000;144;138;0.0549;-0.1287;0.4785;-0.0333;0.0165;-0.0002
138;1.5055;1.5000;0.3793;-0.0000;159;150;0.0501;-0.0668;0.4778;-0.0407;0.0160;-0.0002
139;1.5073;1.5000;0.2069;-0.0000;152;150;-0.0940;-0.0877;0.4767;-0.0223;0.0157;-0.0002
140;1.5018;1.5000;0.0517;-0.0000;161;165;0.0720;-0.0214;0.4763;-0.0067;0.0157;-0.0002
141;1.5018;1.5000;0.0690;-0.0000;157;163;-0.0842;-0.0368;0.4759;-0.0074;0.0157;-0.0002
142;1.5037;1.5000;-0.0345;-0.0000;152;159;0.0794;-0.0624;0.4752;0.0026;0.0157;-0.0002
143;1.5000;1.5000;-0.1207;-0.0000;161;175;-0.0720;-0.0071;0.4748;0.0121;0.0157;-0.0002
144;1.4945;1.5147;0.0690;-0.0000;216;222;0.0720;0.2258;0.4778;-0.0074;0.0157;-0.0002
145;1.5000;1.5293;0.0172;-0.0000;245;251;0.0745;0.3441;0.4821;-0.0023;0.0157;-0.0002
146;1.5073;1.5440;0.3276;-0.0000;275;267;0.0525;0.4210;0.4873;-0.0353;0.0153;-0.0002
147;1.5183;1.5586;0.3276;-0.0000;292;284;0.0549;0.4807;0.4935;-0.0341;0.0150;-0.0002
148;1.5366;1.5733;-0.0345;-0.0000;275;284;0.0012;0.4254;0.4986;0.0033;0.0150;-0.0002
149;1.5476;1.5897;0.0862;-0.0000;290;294;0.0696;0.4723;0.5045;-0.0096;0.0150;-0.0002
150;1.5586;1.6044;0.1379;-0.0000;308;310;0.0672;0.5206;0.5111;-0.0145;0.0148;-0.0002
151;1.5751;1.6190;-0.2759;-0.0000;298;320;0.0183;0.5056;0.5173;0.0275;0.0150;-0.0002
152;1.5971;1.6337;0.2586;-0.0000;298;292;-0.0208;0.4375;0.5228;-0.0284;0.0148;-0.0002
153;1.6117;1.6484;-0.8621;-0.0000;269;320;0.1380;0.4225;0.5279;0.0883;0.0157;-0.0002
154;1.6355;1.6648;-1.5345;-0.0000;236;318;0.1844;0.3357;0.5323;0.1564;0.0172;-0.0002
155;1.6575;1.6795;-1.3966;-0.0000;216;294;0.4090;0.2448;0.5352;0.1437;0.0187;-0.0002
156;1.6758;1.6941;-1.9138;-0.0000;198;302;0.4457;0.2210;0.5382;0.1964;0.0204;-0.0002
157;1.6923;1.7088;-1.3448;-0.0000;204;283;0.3260;0.1895;0.5404;0.1378;0.0219;-0.0002
158;1.7070;1.7234;-0.7931;-0.0000;218;271;0.2869;0.1932;0.5429;0.0800;0.0226;-0.0002
159;1.7179;1.7399;-0.7759;-0.0000;232;284;0.2869;0.2536;0.5459;0.0795;0.0233;-0.0002
160;1.7253;1.7546;-0.4310;-0.0000;263;298;0.1844;0.3386;0.5503;0.0426;0.0238;-0.0002
161;1.7363;1.7692;-0.1552;-0.0000;281;306;0.2430;0.3796;0.5550;0.0143;0.0240;-0.0002
162;1.7381;1.7839;0.4138;-0.0000;329;327;-0.1087;0.5261;0.5616;-0.0433;0.0236;-0.0002
163;1.7436;1.7985;0.4655;-0.0000;363;355;-0.0354;0.6323;0.5693;-0.0490;0.0231;-0.0002
164;1.7619;1.8132;0.1552;-0.0000;355;363;-0.0134;0.5957;0.5770;-0.0167;0.0228;-0.0002
165;1.7839;1.8297;0.2414;-0.0000;341;343;-0.0183;0.5144;0.5832;-0.0255;0.0226;-0.0002
166;1.8059;1.8443;0.1379;-0.0000;324;331;0.0672;0.4389;0.5887;-0.0145;0.0226;-0.0002
167;1.8370;1.8590;-0.0172;-0.0000;279;294;-0.0012;0.2595;0.5920;0.0016;0.0226;-0.0002
168;1.8590;1.8736;-0.0517;-0.0000;257;273;0.0794;0.1654;0.5938;0.0040;0.0226;-0.0002
169;1.8791;1.8883;0.0172;-0.0000;243;257;0.0745;0.1192;0.5957;-0.0026;0.0226;-0.0002
170;1.8938;1.9048;-0.5172;-0.0000;230;269;-0.0427;0.1163;0.5968;0.0521;0.0231;-0.0002
171;1.9103;1.9194;-0.4138;-0.0000;228;261;0.1062;0.0932;0.5982;0.0419;0.0236;-0.0002
172;1.9304;1.9341;-0.1552;-0.0000;224;243;0.0085;0.0449;0.5986;0.0157;0.0236;-0.0002
173;1.9524;1.9487;-0.4310;-0.0000;196;232;0.1062;-0.0416;0.5982;0.0441;0.0240;-0.0002
174;1.9634;1.9634;-0.1034;-0.0000;214;232;0.0842;0.0031;0.5982;0.0089;0.0240;-0.0002
175;1.9670;1.9799;-0.0862;-0.0000;245;263;0.0818;0.1415;0.6001;0.0079;0.0243;-0.0002
176;1.9689;1.9945;-0.2241;-0.0000;277;300;0.0134;0.2811;0.6034;0.0219;0.0245;-0.0002
177;1.9799;2.0092;0.3103;-0.0000;308;306;0.0549;0.3452;0.6078;-0.0331;0.0240;-0.0002
178;1.9963;2.0238;-0.2931;-0.0000;292;320;0.0965;0.3206;0.6118;0.0292;0.0243;-0.0002
179;2.0092;2.0385;0.1897;-0.0000;314;318;0.0647;0.3536;0.6162;-0.0199;0.0243;-0.0002
180;2.0183;2.0549;0.3448;-0.0000;331;327;-0.0256;0.4082;0.6213;-0.0360;0.0238;-0.0002
181;2.0293;2.0696;-0.2241;-0.0000;335;361;0.0134;0.4693;0.6272;0.0226;0.0240;-0.0002
182;2.0366;2.0842;0.1207;-0.0000;369;376;0.1453;0.5517;0.6341;-0.0136;0.0240;-0.0002
183;2.0531;2.0641;-0.0000;-0.0000;269;283;0.0769;0.1240;0.6356;-0.0018;0.0238;-0.0002
184;2.0733;2.0440;-0.4310;-0.0000;146;179;0.0281;-0.3444;0.6312;0.0431;0.0243;-0.0002
185;2.0806;2.0238;-0.2586;-0.0000;73;99;0.0159;-0.6557;0.6231;0.0265;0.0245;-0.0002
186;2.0806;2.0037;-0.3621;-0.0000;19;48;0.1013;-0.8744;0.6122;0.0365;0.0250;-0.0002
187;2.0714;1.9835;-0.4310;-0.0000;-15;17;-0.0501;-1.0088;0.5997;0.0428;0.0253;-0.0002
188;2.0366;1.9634;0.1379;-0.0000;30;36;0.1453;-0.8341;0.5891;-0.0160;0.0253;-0.0002
189;2.0055;1.9432;0.5862;-0.0000;65;52;-0.0427;-0.7019;0.5807;-0.0616;0.0245;-0.0002
190;1.9689;1.9249;0.5345;-0.0000;103;91;0.0403;-0.5140;0.5741;-0.0558;0.0240;-0.0002
191;1.9469;1.9048;1.2069;-0.0000;118;75;-0.1648;-0.5012;0.5678;-0.1259;0.0228;-0.0002
192;1.9322;1.8846;0.9483;-0.0000;99;67;-0.0672;-0.5580;0.5609;-0.0978;0.0219;-0.0002
193;1.9267;1.8645;1.0000;-0.0000;62;26;-0.0720;-0.7246;0.5517;-0.1041;0.0209;-0.0002
194;1.9139;1.8443;0.8448;-0.0000;36;9;-0.0598;-0.8118;0.5418;-0.0878;0.0201;-0.0002
195;1.8956;1.8242;0.1897;-0.0000;19;19;-0.0134;-0.8183;0.5316;-0.0199;0.0199;-0.0002
196;1.8700;1.8040;0.1552;-0.0000;28;28;-0.0134;-0.7572;0.5221;-0.0175;0.0197;-0.0002
197;1.8370;1.7839;-0.0517;-0.0000;50;62;0.0012;-0.6188;0.5144;0.0048;0.0197;-0.0002
198;1.8059;1.7637;-0.0517;-0.0000;75;87;0.0794;-0.4847;0.5085;0.0050;0.0199;-0.0002
199;1.7674;1.7436;0.5172;-0.0000;130;116;0.1184;-0.2749;0.5049;-0.0548;0.0192;-0.0002
200;1.7363;1.7582;0.0862;-0.0000;238;243;0.0696;0.2664;0.5081;-0.0094;0.0192;-0.0002
201;1.7216;1.7399;-0.1379;-0.0000;222;238;0.2430;0.1928;0.5107;0.0138;0.0194;-0.0002
202;1.7216;1.7198;-0.1552;-0.0000;171;191;0.1648;-0.0357;0.5103;0.0145;0.0194;-0.0002
203;1.7344;1.6996;-0.3966;-0.0000;83;112;0.0256;-0.4001;0.5052;0.0394;0.0199;-0.0002
204;1.7527;1.6795;0.0862;-0.0000;-3;3;0.0696;-0.8436;0.4946;-0.0101;0.0197;-0.0002
205;1.7454;1.6593;0.0690;-0.0000;-38;-30;0.0720;-0.9945;0.4821;-0.0074;0.0197;-0.0002
206;1.7289;1.6392;0.4828;-0.0000;-42;-54;0.1990;-1.0374;0.4693;-0.0514;0.0192;-0.0002
207;1.7106;1.6190;1.3276;-0.0000;-30;-79;-0.0159;-1.0538;0.4561;-0.1368;0.0179;-0.0002
208;1.6850;1.5989;1.1897;-0.0000;-22;-65;-0.0842;-0.9883;0.4441;-0.1229;0.0167;-0.0002
209;1.6685;1.5788;1.3621;-0.0000;-32;-83;-0.3309;-1.0344;0.4309;-0.1408;0.0153;-0.0002
210;1.6575;1.5586;1.2241;-0.0000;-62;-109;-0.2430;-1.1461;0.4166;-0.1264;0.0140;-0.0002
211;1.6355;1.5385;0.6034;-0.0000;-73;-95;-0.1233;-1.1161;0.4027;-0.0631;0.0136;-0.0002
212;1.6044;1.5183;0.7931;-0.0000;-46;-75;-0.1355;-0.9912;0.3906;-0.0824;0.0126;-0.0002
213;1.5714;1.5000;0.3793;-0.0000;-22;-36;-0.1062;-0.8279;0.3800;-0.0404;0.0123;-0.0002
214;1.5421;1.4799;0.4310;-0.0000;-5;-21;-0.1893;-0.7345;0.3708;-0.0450;0.0118;-0.0002
215;1.5220;1.4597;0.3621;-0.0000;-5;-19;-0.1844;-0.7202;0.3620;-0.0380;0.0114;-0.0002
216;1.4945;1.4396;0.0345;-0.0000;3;3;-0.1624;-0.6360;0.3540;-0.0052;0.0114;-0.0002
217;1.4744;1.4194;0.0345;-0.0000;1;1;-0.0818;-0.6327;0.3463;-0.0045;0.0114;-0.0002
218;1.4432;1.3993;0.6379;-0.0000;36;9;-0.2015;-0.5169;0.3397;-0.0660;0.0106;-0.0002
219;1.4121;1.3791;0.8448;-0.0000;65;28;-0.2186;-0.3880;0.3349;-0.0880;0.0099;-0.0002
220;1.3828;1.3590;0.8966;-0.0000;89;48;-0.2991;-0.2811;0.3313;-0.0936;0.0089;-0.0002
221;1.3608;1.3388;1.0517;-0.0000;99;52;-0.3089;-0.2419;0.3283;-0.1093;0.0079;-0.0002
222;1.3370;1.3187;0.6207;-0.0000;95;65;-0.2796;-0.2115;0.3258;-0.0643;0.0072;-0.0002
223;1.3297;1.2985;0.8448;-0.0000;71;30;-0.2161;-0.3437;0.3214;-0.0873;0.0065;-0.0002
224;1.3242;1.2784;-0.3103;-0.0000;5;15;-0.0574;-0.5298;0.3148;0.0309;0.0067;-0.0002
225;1.3168;1.2784;-1.4483;-0.0000;-3;60;0.1013;-0.4342;0.3097;0.1488;0.0082;-0.0002
226;1.3022;1.2784;-1.3966;-0.0000;32;93;0.0965;-0.2639;0.3064;0.1425;0.0096;-0.0002
227;1.2821;1.2784;-1.7414;-0.0000;71;150;0.1184;-0.0383;0.3056;0.1784;0.0114;-0.0002
228;1.2711;1.2784;-0.8103;-0.0000;120;155;0.0549;0.0899;0.3067;0.0819;0.0121;-0.0002
229;1.2656;1.2784;0.3103;-0.0000;159;148;0.0549;0.1573;0.3089;-0.0321;0.0118;-0.0002
