Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
145;1.5000;1.5440;0.0690;-0.0000;347;353;0.0720;0.2683;0.0731;-0.0070;0.0197;0.8338
146;1.5092;1.5586;0.1379;-0.0000;365;369;0.0672;0.2990;0.0778;-0.0140;0.0194;0.8368
147;1.5110;1.5733;0.1207;-0.0000;392;396;0.0672;0.3770;0.0841;-0.0131;0.0194;0.8397
148;1.5220;1.5897;-0.2931;-0.0000;396;419;0.0965;0.3994;0.0910;0.0265;0.0197;0.8426
149;1.5385;1.6044;0.3448;-0.0000;417;412;-0.0256;0.3943;0.0976;-0.0336;0.0194;0.8456
150;1.5513;1.6190;-0.0862;-0.0000;415;431;0.1600;0.4111;0.1042;0.0072;0.0194;0.8485
151;1.5714;1.6337;-0.8276;-0.0000;394;447;0.1331;0.3759;0.1104;0.0775;0.0201;0.8514
152;1.6026;1.6484;-0.4828;-0.0000;382;417;0.0305;0.2825;0.1152;0.0446;0.0206;0.8543
153;1.6245;1.6648;-0.8793;-0.0000;365;419;0.1380;0.2412;0.1192;0.0826;0.0216;0.8573
154;1.6447;1.6795;-0.9138;-0.0000;357;413;0.2186;0.2075;0.1229;0.0853;0.0223;0.8602
155;1.6612;1.6941;-0.6552;-0.0000;361;406;0.0427;0.1950;0.1262;0.0609;0.0231;0.8631
156;1.6758;1.7088;-0.7759;-0.0000;361;412;0.2088;0.2020;0.1295;0.0731;0.0238;0.8661
157;1.7051;1.7234;-0.9828;-0.0000;335;400;0.4579;0.1185;0.1313;0.0931;0.0248;0.8700
158;1.7399;1.7399;-2.4483;-0.0000;269;404;0.6386;-0.0075;0.1313;0.2308;0.0272;0.8729
159;1.7766;1.7546;-3.5690;-0.0000;206;398;0.7973;-0.1375;0.1291;0.3385;0.0309;0.8759
160;1.8187;1.7692;-3.7414;-0.0000;161;365;1.0415;-0.2939;0.1240;0.3549;0.0345;0.8788
161;1.8553;1.7839;-4.0690;-0.0000;116;337;1.0659;-0.4294;0.1170;0.3854;0.0387;0.8817
162;1.8773;1.7985;-2.4138;-0.0000;142;286;0.8755;-0.4693;0.1090;0.2287;0.0411;0.8847
163;1.8883;1.8132;-0.9655;-0.0000;179;255;0.5336;-0.4448;0.1016;0.0907;0.0421;0.8876
164;1.8919;1.8297;-0.7069;-0.0000;198;267;0.2039;-0.3748;0.0954;0.0660;0.0426;0.8905
165;1.8736;1.8443;1.4310;-0.0000;294;261;-0.0232;-0.1822;0.0925;-0.1376;0.0411;0.8935
166;1.8590;1.8590;2.6207;-0.0000;367;279;-0.1844;-0.0005;0.0925;-0.2496;0.0387;0.8964
167;1.8590;1.8736;2.0862;-0.0000;384;318;-0.1502;0.0877;0.0939;-0.1989;0.0365;0.8993
168;1.8571;1.8883;1.9655;-0.0000;413;351;-0.0598;0.1932;0.0972;-0.1869;0.0345;0.9022
169;1.8571;1.9048;0.7586;-0.0000;415;408;0.1013;0.2836;0.1020;-0.0731;0.0338;0.9052
170;1.8626;1.9194;0.4310;-0.0000;429;435;-0.1087;0.3382;0.1075;-0.0414;0.0333;0.9081
171;1.8755;1.9341;1.1724;-0.0000;460;427;-0.1624;0.3492;0.1133;-0.1132;0.0321;0.9110
172;1.8938;1.9487;0.3103;-0.0000;441;449;-0.1013;0.3302;0.1188;-0.0297;0.0319;0.9150
173;1.9212;1.9634;0.3103;-0.0000;429;437;-0.1795;0.2598;0.1232;-0.0311;0.0316;0.9179
174;1.9414;1.9799;0.6552;-0.0000;431;419;-0.2821;0.2302;0.1269;-0.0638;0.0309;0.9208
175;1.9579;1.9945;0.0345;-0.0000;417;435;-0.1600;0.2218;0.1306;-0.0043;0.0309;0.9238
176;1.9762;2.0092;0.1207;-0.0000;415;427;-0.1673;0.1969;0.1339;-0.0123;0.0306;0.9267
177;1.9945;2.0238;-0.3448;-0.0000;404;437;-0.2137;0.1796;0.1368;0.0316;0.0311;0.9296
178;2.0183;2.0385;-0.6207;-0.0000;386;431;-0.1160;0.1276;0.1390;0.0575;0.0316;0.9326
179;2.0421;2.0549;0.0345;-0.0000;388;402;-0.0037;0.0690;0.1401;-0.0038;0.0316;0.9355
180;2.0604;2.0696;-0.3793;-0.0000;372;408;0.0256;0.0485;0.1412;0.0348;0.0319;0.9384
181;2.0824;2.0842;-0.8621;-0.0000;353;410;0.1380;0.0130;0.1412;0.0814;0.0328;0.9413
182;2.1007;2.0989;-0.0862;-0.0000;367;386;0.0818;-0.0046;0.1412;0.0072;0.0328;0.9443
183;2.1172;2.1136;-0.2759;-0.0000;359;388;0.0159;-0.0192;0.1408;0.0248;0.0331;0.9472
184;2.1319;2.1282;-0.0517;-0.0000;363;382;0.0794;-0.0225;0.1405;0.0043;0.0333;0.9501
185;2.1538;2.1447;-0.1034;-0.0000;355;376;0.0842;-0.0602;0.1394;0.0094;0.0333;0.9531
186;2.1612;2.1593;-0.1379;-0.0000;363;386;0.0867;-0.0163;0.1394;0.0126;0.0333;0.9570
187;2.1758;2.1740;0.0690;-0.0000;370;384;0.0720;-0.0123;0.1390;-0.0079;0.0333;0.9599
188;2.1923;2.1886;-0.0172;-0.0000;367;386;0.1575;-0.0229;0.1386;0.0013;0.0333;0.9629
189;2.2125;2.2033;-0.1207;-0.0000;361;384;0.0842;-0.0482;0.1379;0.0096;0.0336;0.9658
190;2.2271;2.2198;-0.2414;-0.0000;355;386;0.0159;-0.0537;0.1368;0.0223;0.0338;0.9687
191;2.2418;2.2344;-0.4828;-0.0000;353;394;0.1087;-0.0456;0.1361;0.0443;0.0343;0.9717
192;2.2546;2.2491;-0.2586;-0.0000;363;394;0.0940;-0.0375;0.1357;0.0231;0.0343;0.9746
193;2.2656;2.2637;0.1034;-0.0000;380;396;-0.0085;-0.0060;0.1353;-0.0109;0.0343;0.9775
194;2.2766;2.2784;-0.4828;-0.0000;372;415;0.1111;0.0159;0.1357;0.0453;0.0348;0.9804
195;2.2912;2.2949;-0.3448;-0.0000;380;417;0.1795;0.0189;0.1361;0.0324;0.0350;0.9834
196;2.3077;2.3095;-0.3966;-0.0000;376;417;0.0256;0.0053;0.1361;0.0363;0.0355;0.9863
197;2.3205;2.3242;-0.0517;-0.0000;390;413;0.0012;0.0167;0.1364;0.0038;0.0355;0.9892
198;2.3352;2.3388;-0.0345;-0.0000;396;417;0.0794;0.0287;0.1368;0.0023;0.0355;0.9922
199;2.3480;2.3535;-0.6897;-0.0000;382;439;0.1258;0.0353;0.1375;0.0648;0.0363;0.9951
200;2.3626;2.3700;0.0690;-0.0000;406;421;-0.0061;0.0401;0.1383;-0.0077;0.0363;0.9980
201;2.3736;2.3846;0.6552;-0.0000;427;415;-0.0476;0.0621;0.1394;-0.0634;0.0355;1.0020
202;2.3864;2.3993;0.0172;-0.0000;417;437;-0.0037;0.0764;0.1405;-0.0028;0.0355;1.0049
203;2.4048;2.4139;0.1552;-0.0000;417;429;-0.0916;0.0529;0.1415;-0.0162;0.0353;1.0078
204;2.4249;2.4286;-0.0172;-0.0000;410;427;-0.0794;0.0218;0.1419;0.0011;0.0353;1.0108
205;2.4451;2.4432;-0.3621;-0.0000;398;431;-0.2112;-0.0031;0.1415;0.0341;0.0358;1.0137
206;2.4634;2.4597;0.2586;-0.0000;406;410;-0.1770;-0.0313;0.1412;-0.0255;0.0355;1.0166
207;2.4908;2.4744;-0.7069;-0.0000;365;413;-0.1087;-0.1035;0.1394;0.0665;0.0360;1.0196
208;2.5092;2.4890;-0.3793;-0.0000;369;402;-0.2894;-0.1188;0.1375;0.0350;0.0365;1.0225
209;2.5275;2.5000;0.7069;-0.0000;339;318;-0.2869;-0.1683;0.1346;-0.0678;0.0358;0.8495
210;2.5366;2.5000;-0.5345;-0.0000;204;243;-0.0427;-0.2272;0.1309;0.0497;0.0363;0.4995
211;2.5531;2.5000;-0.0517;-0.0000;187;202;-0.0769;-0.3232;0.1254;0.0038;0.0363;0.4995
212;2.5641;2.5000;0.7586;-0.0000;187;165;0.0232;-0.3866;0.1192;-0.0724;0.0355;0.4995
213;2.5733;2.5000;-0.0172;-0.0000;152;165;0.0769;-0.4455;0.1115;-0.0001;0.0355;0.4995
214;2.5769;2.5000;0.8621;-0.0000;161;138;0.0159;-0.4719;0.1038;-0.0822;0.0348;0.4995
215;2.5824;2.5000;0.6724;-0.0000;148;134;0.1844;-0.4972;0.0954;-0.0653;0.0341;0.4995
216;2.5861;2.5000;0.3103;-0.0000;132;134;-0.0232;-0.5202;0.0870;-0.0311;0.0338;0.4995
217;2.5861;2.5000;1.1552;-0.0000;148;112;0.1526;-0.5217;0.0782;-0.1105;0.0326;0.4995
218;2.5842;2.5000;-0.5345;-0.0000;109;150;0.2698;-0.5144;0.0694;0.0492;0.0331;0.4995
219;2.5842;2.5000;-0.4655;-0.0000;109;146;0.2650;-0.5133;0.0610;0.0438;0.0336;0.4995
220;2.5769;2.5000;0.6552;-0.0000;142;128;0.1087;-0.4671;0.0533;-0.0636;0.0328;0.4995
221;2.5696;2.5000;-0.1552;-0.0000;132;155;0.1648;-0.4225;0.0463;0.0136;0.0331;0.4995
222;2.5549;2.5000;1.0862;-0.0000;177;148;-0.0769;-0.3324;0.0408;-0.1036;0.0319;0.4995
223;2.5403;2.5000;0.7069;-0.0000;187;173;0.0281;-0.2514;0.0364;-0.0673;0.0311;0.4995
224;2.5293;2.5000;-0.3621;-0.0000;181;212;0.1013;-0.1771;0.0335;0.0328;0.0316;0.4995
225;2.5165;2.5000;0.5517;-0.0000;216;208;-0.0403;-0.1027;0.0317;-0.0526;0.0309;0.4995
226;2.5018;2.5000;0.1379;-0.0000;228;238;0.0672;-0.0181;0.0317;-0.0136;0.0309;0.4995
227;2.4945;2.5000;0.3621;-0.0000;243;243;-0.0281;0.0255;0.0320;-0.0350;0.0304;0.4995
228;2.4908;2.5000;0.7759;-0.0000;259;241;0.1013;0.0504;0.0328;-0.0741;0.0297;0.4995
229;2.4853;2.5000;-0.1034;-0.0000;249;271;0.0061;0.0870;0.0342;0.0094;0.0299;0.4995
230;2.4725;2.5000;0.3276;-0.0000;279;279;-0.1013;0.1632;0.0368;-0.0314;0.0294;0.4995
231;2.4670;2.5000;0.3103;-0.0000;286;288;-0.0232;0.1932;0.0401;-0.0304;0.0292;0.4995
232;2.4597;2.5000;-0.0862;-0.0000;292;310;-0.0745;0.2386;0.0441;0.0067;0.0292;0.4995
233;2.4670;2.5000;0.8448;-0.0000;304;281;-0.0598;0.1947;0.0474;-0.0807;0.0284;0.4995
