Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
31;0.2821;0.3828;0.2069;-0.0000;337;329;-0.0159;0.9286;0.4243;-0.0204;0.0006;0.0000;-1.9922
32;0.3022;0.3956;0.1379;-0.0000;324;318;-0.0110;0.8612;0.4378;-0.0133;0.0004;0.0000;-1.9922
33;0.3187;0.4066;0.1379;-0.0000;316;310;-0.0110;0.8176;0.4507;-0.0140;0.0004;0.0000;-1.9922
34;0.3407;0.4194;0.1379;-0.0000;296;290;0.0672;0.7173;0.4616;-0.0148;0.0001;0.0000;-1.9922
35;0.3590;0.4304;-0.2586;-0.0000;281;292;-0.0623;0.6752;0.4723;0.0243;0.0004;0.0000;-1.9922
36;0.3846;0.4432;-0.1552;-0.0000;251;259;0.0085;0.5385;0.4807;0.0140;0.0006;0.0000;-1.9922
37;0.4048;0.4542;-0.1379;-0.0000;236;241;-0.0696;0.4642;0.4880;0.0116;0.0006;0.0000;-1.9922
38;0.4267;0.4670;-0.3103;-0.0000;212;226;0.0208;0.3726;0.4939;0.0282;0.0009;0.0000;-1.9922
39;0.4542;0.4799;-0.1724;-0.0000;183;191;0.0110;0.2302;0.4972;0.0157;0.0011;0.0000;-1.9922
40;0.4707;0.4908;-0.2759;-0.0000;167;181;0.0183;0.1815;0.5001;0.0260;0.0013;0.0000;-1.9922
41;0.4982;0.5037;-0.2069;-0.0000;140;148;-0.0647;0.0427;0.5008;0.0187;0.0016;0.0000;-1.9922
42;0.5147;0.5147;-0.0862;-0.0000;132;136;0.0818;-0.0016;0.5008;0.0065;0.0016;0.0000;-1.9922
43;0.5256;0.5275;0.1897;-0.0000;138;132;-0.0940;0.0079;0.5008;-0.0184;0.0016;0.0000;-1.9922
44;0.5440;0.5385;-0.0862;-0.0000;122;126;0.0037;-0.0390;0.5001;0.0074;0.0016;0.0000;-1.9922
45;0.5586;0.5513;-0.0172;-0.0000;116;116;0.1551;-0.0753;0.4990;-0.0001;0.0016;0.0000;-1.9922
46;0.5696;0.5623;-0.1034;-0.0000;114;120;0.0842;-0.0672;0.4979;0.0087;0.0016;0.0000;-1.9922
47;0.5806;0.5751;0.0517;-0.0000;122;122;0.0720;-0.0430;0.4975;-0.0055;0.0016;0.0000;-1.9922
48;0.5952;0.5879;0.2931;-0.0000;120;110;0.0574;-0.0826;0.4961;-0.0284;0.0013;0.0000;-1.9922
49;0.6099;0.5989;0.1552;-0.0000;112;109;0.0672;-0.1049;0.4946;-0.0150;0.0011;0.0000;-1.9922
50;0.6154;0.6117;0.2414;-0.0000;126;118;0.0598;-0.0452;0.4939;-0.0245;0.0009;0.0000;-1.9922
51;0.6245;0.6227;0.3793;-0.0000;136;122;-0.1062;-0.0170;0.4935;-0.0377;0.0006;0.0000;-1.9922
52;0.6410;0.6355;0.2759;-0.0000;128;118;0.1355;-0.0507;0.4928;-0.0265;0.0001;0.0000;-1.9922
53;0.6538;0.6465;0.3103;-0.0000;126;114;-0.0232;-0.0613;0.4917;-0.0309;-0.0001;0.0000;-1.9922
54;0.6630;0.6593;0.3448;-0.0000;132;118;0.0525;-0.0379;0.4913;-0.0331;-0.0004;0.0000;-1.9922
55;0.6722;0.6703;0.3276;-0.0000;140;128;0.0525;-0.0020;0.4913;-0.0321;-0.0009;0.0000;-1.9922
56;0.6832;0.6832;0.3448;-0.0000;144;130;-0.0256;0.0064;0.4913;-0.0343;-0.0011;0.0000;-1.9922
57;0.6923;0.6960;0.1724;-0.0000;144;138;-0.0134;0.0266;0.4917;-0.0170;-0.0013;0.0000;-1.9922
58;0.6996;0.7070;-0.0000;-0.0000;150;152;-0.0012;0.0621;0.4928;-0.0009;-0.0013;0.0000;-1.9922
59;0.7088;0.7198;-0.0000;-0.0000;159;159;0.1551;0.0980;0.4942;-0.0013;-0.0013;0.0000;-1.9922
60;0.7161;0.7308;0.0862;-0.0000;169;167;-0.0085;0.1335;0.4964;-0.0094;-0.0013;0.0000;-1.9922
61;0.7271;0.7436;0.0862;-0.0000;175;171;0.0696;0.1485;0.4986;-0.0087;-0.0016;0.0000;-1.9922
62;0.7363;0.7546;0.1207;-0.0000;183;179;-0.0110;0.1745;0.5012;-0.0131;-0.0016;0.0000;-1.9922
63;0.7363;0.7674;0.4138;-0.0000;212;196;-0.0305;0.2793;0.5056;-0.0394;-0.0021;0.0000;-1.9922
64;0.7454;0.7784;0.1379;-0.0000;218;212;0.0672;0.3118;0.5103;-0.0133;-0.0023;0.0000;-1.9922
65;0.7601;0.7912;0.3276;-0.0000;218;204;0.0549;0.2825;0.5147;-0.0316;-0.0026;0.0000;-1.9922
66;0.7747;0.8022;0.2931;-0.0000;214;202;0.0574;0.2657;0.5191;-0.0282;-0.0028;0.0000;-1.9922
67;0.7821;0.8150;0.1207;-0.0000;222;218;-0.0891;0.3049;0.5239;-0.0118;-0.0031;0.0000;-1.9922
68;0.7949;0.8278;0.2931;-0.0000;228;214;0.0549;0.3005;0.5283;-0.0294;-0.0033;0.0000;-1.9922
69;0.8095;0.8388;0.2241;-0.0000;222;212;-0.0183;0.2782;0.5327;-0.0228;-0.0035;0.0000;-1.9922
70;0.8297;0.8516;-0.1207;-0.0000;198;204;0.0061;0.1976;0.5360;0.0106;-0.0033;0.0000;-1.9922
71;0.8407;0.8626;-0.2069;-0.0000;200;208;0.0134;0.2086;0.5393;0.0194;-0.0033;0.0000;-1.9922
72;0.8535;0.8755;-0.0690;-0.0000;204;206;0.0037;0.2075;0.5422;0.0055;-0.0031;0.0000;-1.9922
73;0.8663;0.8864;-0.1552;-0.0000;200;206;-0.0696;0.1961;0.5455;0.0131;-0.0031;0.0000;-1.9922
74;0.8828;0.8993;-0.0345;-0.0000;196;196;-0.0769;0.1588;0.5481;0.0028;-0.0031;0.0000;-1.9922
75;0.8919;0.9103;-0.2586;-0.0000;198;208;0.0159;0.1837;0.5506;0.0238;-0.0028;0.0000;-1.9922
76;0.9048;0.9231;-0.3103;-0.0000;196;208;0.0208;0.1771;0.5536;0.0287;-0.0023;0.0000;-1.9922
77;0.9194;0.9359;0.3621;-0.0000;206;189;-0.1062;0.1481;0.5558;-0.0348;-0.0028;0.0000;-1.9922
78;0.9322;0.9469;0.4138;-0.0000;204;187;-0.1087;0.1342;0.5580;-0.0399;-0.0033;0.0000;-1.9922
79;0.9451;0.9597;0.4655;-0.0000;206;185;-0.1136;0.1298;0.5598;-0.0453;-0.0038;0.0000;-1.9922
80;0.9524;0.9707;0.1897;-0.0000;212;200;-0.0159;0.1760;0.5627;-0.0187;-0.0038;0.0000;-1.9922
81;0.9689;0.9835;-0.1034;-0.0000;198;200;-0.0720;0.1386;0.5649;0.0094;-0.0038;0.0000;-1.9922
82;0.9817;0.9945;0.1207;-0.0000;200;191;-0.1673;0.1174;0.5667;-0.0118;-0.0038;0.0000;-1.9922
83;0.9908;1.0073;0.1379;-0.0000;210;200;-0.0891;0.1562;0.5689;-0.0136;-0.0040;0.0000;-1.9922
84;1.0037;1.0183;0.1034;-0.0000;204;196;-0.0867;0.1346;0.5711;-0.0101;-0.0040;0.0000;-1.9922
85;1.0128;1.0311;-0.1897;-0.0000;206;210;-0.0672;0.1635;0.5737;0.0177;-0.0040;0.0000;-1.9922
86;1.0201;1.0440;-0.5690;-0.0000;210;230;0.0379;0.2056;0.5770;0.0529;-0.0033;0.0000;-1.9922
87;1.0275;1.0549;-0.2931;-0.0000;226;236;0.0183;0.2496;0.5807;0.0275;-0.0031;0.0000;-1.9922
88;1.0403;1.0678;-0.6034;-0.0000;224;245;-0.0379;0.2525;0.5847;0.0565;-0.0026;0.0000;-1.9922
89;1.0531;1.0788;-0.3276;-0.0000;230;239;0.0208;0.2408;0.5884;0.0299;-0.0021;0.0000;-1.9922
90;1.0604;1.0916;-0.2069;-0.0000;239;245;-0.0647;0.2763;0.5927;0.0187;-0.0021;0.0000;-1.9922
91;1.0678;1.1026;-0.3793;-0.0000;251;265;0.1038;0.3287;0.5979;0.0345;-0.0016;0.0000;-1.9922
92;1.0788;1.1154;-0.1207;-0.0000;263;267;0.0061;0.3437;0.6034;0.0104;-0.0016;0.0000;-1.9922
93;1.0879;1.1264;0.1552;-0.0000;273;265;-0.0134;0.3584;0.6089;-0.0157;-0.0016;0.0000;-1.9922
94;1.0971;1.1392;-0.4310;-0.0000;271;286;0.1062;0.3891;0.6151;0.0407;-0.0013;0.0000;-1.9922
95;1.1026;1.1502;0.1897;-0.0000;300;290;-0.0159;0.4433;0.6217;-0.0189;-0.0013;0.0000;-1.9922
96;1.1117;1.1630;-0.2586;-0.0000;300;312;0.0159;0.4799;0.6294;0.0233;-0.0011;0.0000;-1.9922
97;1.1209;1.1758;-0.7069;-0.0000;298;327;0.0476;0.4946;0.6371;0.0658;-0.0006;0.0000;-1.9922
98;1.1337;1.1868;0.1552;-0.0000;322;312;-0.0134;0.4862;0.6448;-0.0157;-0.0006;0.0000;-1.9922
99;1.1465;1.1996;-0.2931;-0.0000;314;326;0.0965;0.4873;0.6521;0.0277;-0.0004;0.0000;-1.9922
100;1.1630;1.2106;-0.6724;-0.0000;298;326;-0.0330;0.4510;0.6594;0.0626;0.0004;0.0000;-1.9922
101;1.1813;1.2234;-0.2414;-0.0000;294;304;0.0134;0.3855;0.6653;0.0216;0.0006;0.0000;-1.9922
102;1.1996;1.2344;-0.8621;-0.0000;271;308;-0.0208;0.3261;0.6704;0.0807;0.0013;0.0000;-1.9922
103;1.2161;1.2473;-0.3103;-0.0000;273;284;-0.1355;0.2840;0.6748;0.0289;0.0016;0.0000;-1.9922
104;1.2363;1.2582;-0.0345;-0.0000;263;263;0.0012;0.2185;0.6781;0.0021;0.0016;0.0000;-1.9922
105;1.2491;1.2711;-0.7069;-0.0000;247;277;0.0476;0.2115;0.6814;0.0658;0.0023;0.0000;-1.9922
106;1.2637;1.2839;-0.1379;-0.0000;253;259;0.0085;0.1818;0.6843;0.0116;0.0026;0.0000;-1.9922
107;1.2802;1.2949;-0.0517;-0.0000;247;249;0.0012;0.1452;0.6865;0.0043;0.0026;0.0000;-1.9922
108;1.2912;1.3077;-0.3448;-0.0000;239;253;0.0232;0.1394;0.6887;0.0319;0.0028;0.0000;-1.9922
109;1.3114;1.3187;-0.0862;-0.0000;230;234;0.0037;0.0698;0.6898;0.0074;0.0031;0.0000;-1.9922
110;1.3242;1.3315;-0.3103;-0.0000;224;238;-0.0574;0.0628;0.6909;0.0292;0.0033;0.0000;-1.9922
111;1.3407;1.3425;-0.2931;-0.0000;214;226;0.0183;0.0192;0.6909;0.0272;0.0035;0.0000;-1.9922
112;1.3553;1.3553;-0.0172;-0.0000;214;214;0.0769;-0.0049;0.6909;-0.0001;0.0035;0.0000;-1.9922
113;1.3681;1.3663;-0.0172;-0.0000;212;214;-0.0012;-0.0071;0.6909;0.0006;0.0035;0.0000;-1.9922
114;1.3810;1.3791;0.1552;-0.0000;218;210;-0.0134;-0.0093;0.6909;-0.0153;0.0033;0.0000;-1.9922
115;1.3938;1.3919;0.2414;-0.0000;212;202;-0.0183;-0.0335;0.6902;-0.0238;0.0031;0.0000;-1.9922
116;1.4084;1.4029;-0.0172;-0.0000;204;206;-0.0012;-0.0427;0.6894;0.0009;0.0031;0.0000;-1.9922
117;1.4194;1.4158;0.1897;-0.0000;212;204;0.0623;-0.0357;0.6891;-0.0194;0.0031;0.0000;-1.9922
118;1.4304;1.4267;-0.1724;-0.0000;206;214;0.0891;-0.0280;0.6887;0.0160;0.0031;0.0000;-1.9922
119;1.4322;1.4396;0.1207;-0.0000;230;228;0.0672;0.0548;0.6894;-0.0128;0.0031;0.0000;-1.9922
120;1.4414;1.4505;0.4483;-0.0000;245;228;0.1233;0.0826;0.6909;-0.0443;0.0026;0.0000;-1.9922
121;1.4524;1.4634;0.1897;-0.0000;243;238;0.0647;0.0914;0.6920;-0.0184;0.0023;0.0000;-1.9922
122;1.4597;1.4744;0.3966;-0.0000;259;243;-0.0305;0.1375;0.6942;-0.0385;0.0018;0.0000;-1.9922
123;1.4707;1.4872;0.3103;-0.0000;263;251;0.1331;0.1514;0.6968;-0.0309;0.0016;0.0000;-1.9922
124;1.4799;1.4982;0.1724;-0.0000;269;263;0.1429;0.1807;0.6993;-0.0182;0.0013;0.0000;-1.9922
125;1.4927;1.5000;0.3966;-0.0000;165;152;0.0476;0.0635;0.7004;-0.0387;0.0011;0.0000;-1.9922
126;1.5037;1.5000;0.1724;-0.0000;136;132;0.0647;-0.0416;0.6997;-0.0175;0.0009;0.0000;-1.9922
127;1.5055;1.5000;0.1379;-0.0000;128;124;0.0672;-0.0639;0.6990;-0.0136;0.0006;0.0000;-1.9922
128;1.5147;1.5000;0.5690;-0.0000;116;95;0.1136;-0.1478;0.6964;-0.0551;0.0001;0.0000;-1.9922
129;1.5330;1.5000;0.0172;-0.0000;69;71;-0.0037;-0.3060;0.6916;-0.0023;0.0001;0.0000;-1.9922
130;1.5385;1.5000;0.2414;-0.0000;60;52;-0.0965;-0.3715;0.6861;-0.0243;-0.0001;0.0000;-1.9922
131;1.5385;1.5000;0.5172;-0.0000;65;46;-0.0012;-0.3609;0.6803;-0.0497;-0.0006;0.0000;-1.9922
132;1.5403;1.5000;-0.1034;-0.0000;48;54;0.0061;-0.3789;0.6744;0.0087;-0.0006;0.0000;-1.9922
133;1.5403;1.5000;0.4655;-0.0000;134;114;-0.0354;-0.3891;0.6686;-0.0453;-0.0011;0.0000;-1.9922
134;1.5403;1.5000;1.0690;-0.0000;146;103;0.0037;-0.3825;0.6623;-0.1017;-0.0021;0.0000;-1.9922
135;1.5311;1.5000;0.9828;-0.0000;161;120;-0.1477;-0.3034;0.6576;-0.0944;-0.0031;0.0000;-1.9922
136;1.5311;1.5000;1.2069;-0.0000;167;116;-0.1648;-0.2968;0.6532;-0.1161;-0.0043;0.0000;-1.9922
137;1.5220;1.5000;0.5172;-0.0000;169;148;-0.0379;-0.2170;0.6499;-0.0504;-0.0048;0.0000;-1.9922
138;1.5110;1.5000;-0.3448;-0.0000;175;187;-0.0549;-0.1093;0.6480;0.0326;-0.0045;0.0000;-1.9922
139;1.5037;1.5000;0.2759;-0.0000;202;189;-0.0989;-0.0507;0.6473;-0.0277;-0.0048;0.0000;-1.9922
140;1.4945;1.5000;0.5690;-0.0000;228;200;-0.0403;0.0364;0.6477;-0.0543;-0.0055;0.0000;-1.9922
141;1.4908;1.5000;0.2586;-0.0000;234;220;-0.0989;0.0841;0.6491;-0.0258;-0.0057;0.0000;-1.9922
142;1.4927;1.5000;0.0345;-0.0000;224;220;0.0745;0.0551;0.6499;-0.0045;-0.0057;0.0000;-1.9922
143;1.4927;1.5000;-0.1034;-0.0000;224;224;-0.0720;0.0606;0.6510;0.0087;-0.0055;0.0000;-1.9922
144;1.4927;1.5147;0.0345;-0.0000;359;355;-0.0037;0.2016;0.6543;-0.0048;-0.0057;0.0000;-2.0000
145;1.5037;1.5293;-0.0517;-0.0000;374;374;0.0794;0.2397;0.6579;0.0038;-0.0057;0.0000;-2.0000
146;1.5128;1.5440;0.0172;-0.0000;396;394;-0.0037;0.2862;0.6623;-0.0026;-0.0057;0.0000;-2.0000
147;1.5238;1.5586;0.2759;-0.0000;421;406;-0.0208;0.3254;0.6675;-0.0280;-0.0060;0.0000;-2.0000
148;1.5311;1.5733;-0.0690;-0.0000;435;435;0.0037;0.3910;0.6733;0.0062;-0.0060;0.0000;-2.0000
149;1.5458;1.5897;0.0517;-0.0000;447;443;-0.0061;0.4045;0.6799;-0.0052;-0.0060;0.0000;-2.0000
150;1.5623;1.6044;0.3103;-0.0000;451;433;-0.0232;0.3800;0.6858;-0.0299;-0.0062;0.0000;-2.0000
151;1.5861;1.6190;-0.1897;-0.0000;427;431;0.0110;0.3027;0.6905;0.0170;-0.0060;0.0000;-2.0000
152;1.5916;1.6337;-0.3621;-0.0000;337;351;-0.0549;0.3913;0.6964;0.0328;-0.0057;0.0000;-1.9922
153;1.6209;1.6484;-0.4828;-0.0000;298;320;0.2674;0.2668;0.7008;0.0458;-0.0052;0.0000;-1.9922
154;1.6410;1.6648;-1.2414;-0.0000;265;320;0.1624;0.2060;0.7037;0.1171;-0.0040;0.0000;-1.9922
155;1.6740;1.6795;-1.9138;-0.0000;212;298;0.5238;0.0533;0.7048;0.1806;-0.0021;0.0000;-1.9922
156;1.6978;1.6941;-2.6379;-0.0000;169;288;0.6557;-0.0397;0.7041;0.2499;0.0006;0.0000;-1.9922
157;1.7363;1.7088;-3.2069;-0.0000;107;253;0.9267;-0.2547;0.7001;0.3043;0.0038;0.0000;-1.9922
158;1.7692;1.7234;-2.8448;-0.0000;75;208;0.8217;-0.4111;0.6938;0.2699;0.0065;0.0000;-1.9922
159;1.7985;1.7399;-2.8621;-0.0000;40;177;0.8242;-0.5495;0.6850;0.2711;0.0094;0.0000;-1.9922
160;1.8059;1.7546;-2.3966;-0.0000;62;181;0.6361;-0.4847;0.6777;0.2265;0.0118;0.0000;-1.9922
161;1.7802;1.7692;1.7931;-0.0000;234;175;0.0281;-0.1016;0.6759;-0.1708;0.0101;0.0000;-1.9922
162;1.7656;1.7839;3.0862;-0.0000;324;206;-0.2186;0.1665;0.6784;-0.2943;0.0070;0.0000;-1.9922
163;1.7564;1.7985;3.9828;-0.0000;400;239;-0.1209;0.3953;0.6847;-0.3798;0.0031;0.0000;-1.9922
164;1.7601;1.8132;2.7759;-0.0000;406;294;-0.1184;0.4935;0.6924;-0.2643;0.0001;0.0000;-1.9922
165;1.7637;1.8297;0.1724;-0.0000;382;384;0.2991;0.5971;0.7019;-0.0179;-0.0001;0.0000;-1.9922
166;1.7601;1.8443;-0.1552;-0.0000;425;445;0.3236;0.7803;0.7140;0.0143;0.0001;0.0000;-1.9922
167;1.7637;1.8590;1.4828;-0.0000;500;443;-0.1062;0.8799;0.7275;-0.1412;-0.0013;0.0000;-1.9922
168;1.7729;1.8736;1.5690;-0.0000;529;464;-0.1111;0.9436;0.7422;-0.1503;-0.0031;0.0000;-1.9922
169;1.7930;1.8883;0.5000;-0.0000;501;486;0.1966;0.8824;0.7561;-0.0487;-0.0035;0.0000;-1.9922
170;1.8114;1.9048;0.3103;-0.0000;496;490;0.1331;0.8524;0.7693;-0.0302;-0.0038;0.0000;-1.9922
171;1.8333;1.9194;0.5345;-0.0000;496;476;0.0379;0.8004;0.7817;-0.0524;-0.0043;0.0000;-1.9922
172;1.8571;1.9341;0.8793;-0.0000;488;455;0.0940;0.7173;0.7931;-0.0844;-0.0052;0.0000;-1.9922
173;1.8810;1.9487;0.4310;-0.0000;458;445;0.1258;0.6224;0.8026;-0.0414;-0.0057;0.0000;-1.9922
174;1.9048;1.9634;0.0862;-0.0000;431;435;-0.0061;0.5448;0.8110;-0.0084;-0.0057;0.0000;-1.9922
175;1.9377;1.9799;-0.2241;-0.0000;380;398;0.1697;0.3770;0.8169;0.0209;-0.0055;0.0000;-1.9922
176;1.9817;1.9945;-0.8793;-0.0000;296;343;0.1380;0.1068;0.8187;0.0819;-0.0048;0.0000;-1.9922
177;2.0256;2.0092;-1.0345;-0.0000;226;279;0.1477;-0.1584;0.8162;0.0966;-0.0035;0.0000;-1.9922
178;2.0513;2.0238;-1.4483;-0.0000;191;261;0.2552;-0.2474;0.8125;0.1368;-0.0021;0.0000;-1.9922
179;2.0604;2.0385;-0.5517;-0.0000;220;247;0.0379;-0.1947;0.8092;0.0516;-0.0016;0.0000;-1.9922
180;2.0623;2.0549;0.1379;-0.0000;263;261;-0.0110;-0.0690;0.8081;-0.0133;-0.0018;0.0000;-1.9922
181;2.0659;2.0696;0.2759;-0.0000;288;279;-0.1770;0.0273;0.8088;-0.0270;-0.0021;0.0000;-1.9922
182;2.0678;2.0842;1.2931;-0.0000;341;288;-0.1697;0.1566;0.8110;-0.1242;-0.0033;0.0000;-1.9922
183;2.0751;2.0989;0.9310;-0.0000;353;312;-0.1453;0.2141;0.8143;-0.0897;-0.0043;0.0000;-1.9922
184;2.0788;2.1136;0.1034;-0.0000;363;359;-0.0085;0.3210;0.8194;-0.0109;-0.0045;0.0000;-1.9922
185;2.0861;2.1282;0.2241;-0.0000;390;378;0.0598;0.4023;0.8257;-0.0231;-0.0048;0.0000;-1.9922
186;2.0934;2.1447;0.4828;-0.0000;415;396;-0.0354;0.4671;0.8330;-0.0472;-0.0052;0.0000;-1.9922
187;2.1026;2.1593;0.5172;-0.0000;437;412;-0.1160;0.5191;0.8411;-0.0497;-0.0057;0.0000;-1.9922
188;2.1117;2.1740;0.5690;-0.0000;458;431;-0.0427;0.5777;0.8502;-0.0551;-0.0062;0.0000;-1.9922
189;2.1245;2.1886;-0.1897;-0.0000;453;460;0.0110;0.5968;0.8594;0.0172;-0.0060;0.0000;-1.9922
190;2.1447;2.2033;-0.3103;-0.0000;445;457;0.0208;0.5415;0.8678;0.0287;-0.0057;0.0000;-1.9922
191;2.1612;2.2198;-0.0690;-0.0000;453;455;-0.0745;0.5309;0.8762;0.0050;-0.0057;0.0000;-1.9922
192;2.1758;2.2344;-0.2759;-0.0000;451;460;-0.0623;0.5352;0.8843;0.0248;-0.0055;0.0000;-1.9922
193;2.1941;2.2491;-0.4655;-0.0000;445;464;0.0305;0.5147;0.8923;0.0441;-0.0050;0.0000;-1.9922
194;2.2106;2.2637;-0.5172;-0.0000;443;464;0.0354;0.5001;0.9000;0.0485;-0.0045;0.0000;-1.9922
195;2.2271;2.2436;-0.8793;-0.0000;-7;32;0.0598;0.1573;0.9026;0.0822;-0.0035;0.0000;-2.0000
196;2.2381;2.2234;-0.8276;-0.0000;-71;-34;0.1331;-0.1254;0.9008;0.0773;-0.0028;0.0000;-2.0000
197;2.2363;2.2033;-0.1379;-0.0000;-95;-91;-0.0696;-0.3064;0.8960;0.0118;-0.0026;0.0000;-2.0000
198;2.2070;2.1850;0.3448;-0.0000;-65;-79;-0.0256;-0.2086;0.8927;-0.0341;-0.0031;0.0000;-2.0000
199;2.1886;2.1648;1.2931;-0.0000;-48;-103;0.1429;-0.2196;0.8894;-0.1239;-0.0043;0.0000;-2.0000
200;2.1832;2.1447;0.7414;-0.0000;-95;-126;0.1038;-0.3701;0.8835;-0.0714;-0.0050;0.0000;-2.0000
201;2.1648;2.1245;-0.1897;-0.0000;-120;-110;0.2479;-0.3811;0.8777;0.0179;-0.0050;0.0000;-2.0000
202;2.1355;2.1044;0.2759;-0.0000;-95;-105;0.1355;-0.2990;0.8729;-0.0267;-0.0052;0.0000;-2.0000
203;2.1099;2.0842;0.8103;-0.0000;159;126;0.0965;-0.2404;0.8693;-0.0785;-0.0060;0.0000;-2.0000
204;2.0916;2.0641;0.6379;-0.0000;152;126;0.0305;-0.2474;0.8652;-0.0616;-0.0067;0.0000;-2.0000
205;2.0769;2.0440;-0.5862;-0.0000;110;138;0.1966;-0.3067;0.8605;0.0553;-0.0060;0.0000;-2.0000
206;2.0714;2.0238;-0.8621;-0.0000;73;110;0.2161;-0.4415;0.8539;0.0804;-0.0052;0.0000;-2.0000
207;2.0623;2.0037;-0.7759;-0.0000;52;89;0.4432;-0.5312;0.8454;0.0726;-0.0045;0.0000;-2.0000
208;2.0495;2.0000;-0.9310;-0.0000;224;267;0.2991;-0.4609;0.8381;0.0875;-0.0035;0.0000;-1.9882
209;2.0238;2.0000;-0.5517;-0.0000;308;337;0.1941;-0.2229;0.8348;0.0516;-0.0031;0.0000;-2.0000
210;2.0220;2.0000;0.4828;-0.0000;339;324;0.0427;-0.2163;0.8315;-0.0465;-0.0035;0.0000;-2.0000
