Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
22;0.1703;0.2747;-0.7414;-0.0000;318;353;0.1282;1.2102;0.1584;0.0700;-0.0011;-0.0002
23;0.1886;0.2875;-0.4310;-0.0000;322;341;-0.0501;1.1399;0.1727;0.0394;-0.0006;-0.0002
24;0.2161;0.2985;-0.3621;-0.0000;292;312;0.0232;0.9630;0.1844;0.0331;-0.0004;-0.0002
25;0.2326;0.3114;-0.6379;-0.0000;275;306;0.0427;0.9008;0.1958;0.0595;0.0004;-0.0002
26;0.2344;0.3223;-0.8103;-0.0000;306;347;0.0549;1.0341;0.2086;0.0763;0.0011;-0.0002
27;0.2381;0.3352;-1.0345;-0.0000;331;384;0.1477;1.1271;0.2229;0.0968;0.0021;-0.0002
28;0.2418;0.3480;-1.0690;-0.0000;363;419;0.1526;1.2249;0.2379;0.1010;0.0031;-0.0002
29;0.2601;0.3590;-0.6724;-0.0000;363;400;-0.0330;1.1483;0.2522;0.0629;0.0038;-0.0002
30;0.2912;0.3718;-0.7241;-0.0000;306;345;0.1282;0.9121;0.2635;0.0682;0.0045;-0.0002
31;0.3260;0.3828;-0.7931;-0.0000;239;284;0.1306;0.6612;0.2719;0.0748;0.0052;-0.0002
32;0.3553;0.3956;-1.4310;-0.0000;169;245;0.2552;0.4536;0.2774;0.1351;0.0067;-0.0002
33;0.3773;0.4066;-2.2759;-0.0000;114;232;0.3919;0.3379;0.2818;0.2157;0.0089;-0.0002
34;0.3919;0.4194;-1.9483;-0.0000;116;218;0.3700;0.3159;0.2858;0.1837;0.0109;-0.0002
35;0.4066;0.4304;-1.5000;-0.0000;118;198;0.2601;0.2767;0.2891;0.1417;0.0123;-0.0002
36;0.4176;0.4432;-0.7414;-0.0000;142;185;-0.0281;0.2990;0.2928;0.0700;0.0133;-0.0002
37;0.4304;0.4542;0.4828;-0.0000;169;155;-0.0354;0.2880;0.2965;-0.0472;0.0126;-0.0002
38;0.4451;0.4670;0.3793;-0.0000;157;150;-0.1062;0.2478;0.2998;-0.0375;0.0123;-0.0002
39;0.4560;0.4799;0.8448;-0.0000;175;144;-0.1380;0.2686;0.3031;-0.0809;0.0114;-0.0002
40;0.4615;0.4908;0.2759;-0.0000;183;177;-0.0208;0.3463;0.3071;-0.0272;0.0111;-0.0002
41;0.4780;0.5037;-0.7414;-0.0000;150;191;0.0501;0.2972;0.3111;0.0687;0.0118;-0.0002
42;0.4890;0.5147;-0.5172;-0.0000;157;189;0.1136;0.3097;0.3148;0.0482;0.0123;-0.0002
43;0.5092;0.5275;-0.8793;-0.0000;126;177;0.0598;0.2122;0.3173;0.0822;0.0133;-0.0002
44;0.5275;0.5385;-0.5690;-0.0000;114;148;0.0379;0.1262;0.3192;0.0524;0.0138;-0.0002
45;0.5421;0.5513;-0.0690;-0.0000;120;130;-0.0745;0.0976;0.3203;0.0055;0.0138;-0.0002
46;0.5513;0.5623;-0.0000;-0.0000;132;140;-0.0794;0.1390;0.3221;-0.0006;0.0138;-0.0002
47;0.5623;0.5751;0.1897;-0.0000;138;138;-0.0159;0.1470;0.3239;-0.0189;0.0138;-0.0002
48;0.5769;0.5879;0.3103;-0.0000;138;130;-0.0232;0.1247;0.3254;-0.0304;0.0133;-0.0002
49;0.5897;0.5989;-0.2241;-0.0000;124;142;0.0134;0.1159;0.3269;0.0204;0.0136;-0.0002
50;0.6007;0.6117;0.0345;-0.0000;132;138;-0.0037;0.1225;0.3283;-0.0048;0.0136;-0.0002
51;0.6154;0.6227;-0.1379;-0.0000;122;136;0.0867;0.0965;0.3294;0.0121;0.0136;-0.0002
52;0.6264;0.6355;-0.2759;-0.0000;118;140;-0.0623;0.0910;0.3309;0.0245;0.0138;-0.0002
53;0.6392;0.6465;0.1379;-0.0000;130;130;0.0672;0.0950;0.3320;-0.0143;0.0138;-0.0002
54;0.6447;0.6593;-0.0345;-0.0000;142;150;0.0012;0.1577;0.3338;0.0028;0.0138;-0.0002
55;0.6557;0.6703;-0.2069;-0.0000;146;161;0.0916;0.1844;0.3360;0.0184;0.0140;-0.0002
56;0.6685;0.6832;-0.1207;-0.0000;148;159;0.0061;0.1782;0.3386;0.0099;0.0140;-0.0002
57;0.6813;0.6960;-0.2931;-0.0000;138;159;0.0183;0.1533;0.3404;0.0267;0.0143;-0.0002
58;0.6923;0.7070;-0.2759;-0.0000;146;165;0.0183;0.1767;0.3426;0.0248;0.0145;-0.0002
59;0.7015;0.7198;-0.2241;-0.0000;153;171;0.0134;0.1979;0.3448;0.0197;0.0148;-0.0002
60;0.7143;0.7308;-0.1552;-0.0000;155;171;0.0867;0.1987;0.3474;0.0133;0.0150;-0.0002
61;0.7253;0.7436;0.1207;-0.0000;167;169;0.0672;0.2141;0.3503;-0.0126;0.0148;-0.0002
62;0.7344;0.7546;-0.2069;-0.0000;167;187;0.0916;0.2437;0.3532;0.0184;0.0150;-0.0002
63;0.7436;0.7674;-0.0690;-0.0000;181;193;0.0818;0.2804;0.3565;0.0060;0.0150;-0.0002
64;0.7619;0.7784;-0.2241;-0.0000;159;179;0.0134;0.1936;0.3591;0.0204;0.0153;-0.0002
65;0.7711;0.7912;-0.2241;-0.0000;167;187;0.0134;0.2218;0.3620;0.0197;0.0155;-0.0002
66;0.7839;0.8022;0.0345;-0.0000;171;179;0.0745;0.2130;0.3646;-0.0040;0.0155;-0.0002
67;0.8004;0.8150;0.0690;-0.0000;163;169;-0.0061;0.1723;0.3668;-0.0077;0.0155;-0.0002
68;0.8095;0.8278;-0.1724;-0.0000;165;183;0.0110;0.1979;0.3690;0.0157;0.0155;-0.0002
69;0.8260;0.8388;0.2241;-0.0000;163;161;0.0598;0.1426;0.3708;-0.0231;0.0153;-0.0002
70;0.8407;0.8516;-0.1552;-0.0000;148;163;-0.0696;0.1097;0.3723;0.0131;0.0155;-0.0002
71;0.8498;0.8626;-0.5345;-0.0000;148;181;0.0354;0.1448;0.3741;0.0507;0.0160;-0.0002
72;0.8590;0.8755;0.0517;-0.0000;171;177;-0.0842;0.1826;0.3763;-0.0062;0.0160;-0.0002
73;0.8681;0.8864;-0.2759;-0.0000;175;195;0.0159;0.2192;0.3792;0.0245;0.0162;-0.0002
74;0.8864;0.8993;-0.1379;-0.0000;159;175;0.0867;0.1452;0.3811;0.0128;0.0162;-0.0002
75;0.8993;0.9103;0.2759;-0.0000;167;163;-0.0208;0.1320;0.3825;-0.0275;0.0160;-0.0002
76;0.9121;0.9231;-0.1207;-0.0000;161;175;0.0061;0.1372;0.3844;0.0096;0.0162;-0.0002
77;0.9249;0.9359;0.2759;-0.0000;163;159;0.0574;0.1071;0.3855;-0.0265;0.0160;-0.0002
78;0.9341;0.9469;0.2586;-0.0000;171;167;-0.0989;0.1412;0.3873;-0.0260;0.0155;-0.0002
79;0.9469;0.9597;0.0172;-0.0000;167;175;-0.0818;0.1408;0.3891;-0.0028;0.0155;-0.0002
80;0.9634;0.9707;0.1897;-0.0000;159;157;0.0623;0.0819;0.3902;-0.0189;0.0155;-0.0002
81;0.9817;0.9835;-0.0862;-0.0000;138;150;-0.0745;0.0170;0.3902;0.0067;0.0155;-0.0002
82;0.9890;0.9945;-0.2759;-0.0000;144;163;0.0965;0.0617;0.3913;0.0258;0.0157;-0.0002
83;1.0000;1.0073;-0.0000;-0.0000;153;161;-0.0012;0.0771;0.3921;-0.0004;0.0157;-0.0002
84;1.0092;1.0183;-0.2069;-0.0000;159;177;0.0110;0.1108;0.3935;0.0182;0.0160;-0.0002
85;1.0165;1.0311;-0.0000;-0.0000;177;185;-0.0012;0.1591;0.3953;-0.0001;0.0160;-0.0002
86;1.0293;1.0440;0.4655;-0.0000;191;177;0.0427;0.1676;0.3975;-0.0450;0.0155;-0.0002
87;1.0330;1.0549;0.1207;-0.0000;206;208;-0.0110;0.2606;0.4008;-0.0131;0.0153;-0.0002
88;1.0385;1.0678;0.2241;-0.0000;228;224;-0.0965;0.3276;0.4049;-0.0228;0.0150;-0.0002
89;1.0476;1.0788;0.1034;-0.0000;236;238;0.0696;0.3569;0.4093;-0.0104;0.0150;-0.0002
90;1.0568;1.0916;-0.2586;-0.0000;239;261;0.0940;0.4008;0.4144;0.0238;0.0153;-0.0002
91;1.0714;1.1026;-0.2069;-0.0000;234;253;0.0134;0.3598;0.4188;0.0189;0.0155;-0.0002
92;1.0824;1.1154;-0.4310;-0.0000;236;265;0.1062;0.3796;0.4235;0.0399;0.0157;-0.0002
93;1.0916;1.1264;-0.2586;-0.0000;249;271;0.0159;0.4126;0.4287;0.0231;0.0160;-0.0002
94;1.1062;1.1392;-0.1034;-0.0000;249;263;0.0061;0.3825;0.4334;0.0089;0.0162;-0.0002
95;1.1209;1.1502;-0.1207;-0.0000;239;255;0.1624;0.3393;0.4378;0.0106;0.0162;-0.0002
96;1.1355;1.1630;-0.0172;-0.0000;239;251;0.0769;0.3258;0.4419;0.0004;0.0162;-0.0002
97;1.1465;1.1758;-0.3103;-0.0000;234;259;0.0208;0.3276;0.4459;0.0284;0.0165;-0.0002
98;1.1612;1.1868;-0.1724;-0.0000;234;251;0.0891;0.3009;0.4496;0.0155;0.0167;-0.0002
99;1.1758;1.1996;-0.2414;-0.0000;222;243;0.1722;0.2591;0.4528;0.0228;0.0170;-0.0002
100;1.1923;1.2106;-0.4828;-0.0000;208;241;0.0330;0.2232;0.4558;0.0450;0.0175;-0.0002
101;1.2033;1.2234;-0.3276;-0.0000;216;241;0.0989;0.2364;0.4587;0.0299;0.0177;-0.0002
102;1.2125;1.2344;-0.0345;-0.0000;232;243;0.0794;0.2697;0.4620;0.0021;0.0177;-0.0002
103;1.2234;1.2473;-0.1724;-0.0000;232;251;0.0110;0.2727;0.4653;0.0157;0.0179;-0.0002
104;1.2344;1.2582;0.0690;-0.0000;243;249;-0.0061;0.2891;0.4690;-0.0072;0.0179;-0.0002
105;1.2473;1.2711;0.3276;-0.0000;247;241;-0.1013;0.2745;0.4723;-0.0314;0.0177;-0.0002
106;1.2637;1.2839;-0.2759;-0.0000;224;247;0.0183;0.2283;0.4752;0.0255;0.0179;-0.0002
107;1.2821;1.2949;0.1034;-0.0000;218;222;0.0696;0.1606;0.4774;-0.0111;0.0177;-0.0002
108;1.2875;1.3077;0.1034;-0.0000;232;238;-0.0085;0.2236;0.4799;-0.0111;0.0177;-0.0002
109;1.2949;1.3187;-0.2241;-0.0000;241;263;0.0134;0.2877;0.4836;0.0197;0.0179;-0.0002
110;1.3022;1.3315;0.3793;-0.0000;271;263;-0.1062;0.3346;0.4876;-0.0375;0.0175;-0.0002
111;1.3205;1.3425;0.2069;-0.0000;251;251;-0.0159;0.2683;0.4913;-0.0209;0.0172;-0.0002
112;1.3333;1.3553;-0.3276;-0.0000;238;263;-0.0574;0.2540;0.4942;0.0306;0.0175;-0.0002
113;1.3516;1.3663;0.0690;-0.0000;232;238;0.0720;0.1837;0.4968;-0.0074;0.0175;-0.0002
114;1.3645;1.3791;-0.4483;-0.0000;214;245;0.0305;0.1687;0.4986;0.0424;0.0179;-0.0002
115;1.3736;1.3919;-0.4310;-0.0000;224;253;0.1062;0.1990;0.5012;0.0404;0.0184;-0.0002
116;1.3810;1.4029;0.0517;-0.0000;249;255;-0.0061;0.2507;0.5045;-0.0060;0.0182;-0.0002
117;1.3919;1.4158;-0.1552;-0.0000;251;269;0.0867;0.2705;0.5078;0.0131;0.0184;-0.0002
118;1.4084;1.4267;-0.0172;-0.0000;243;255;-0.0794;0.2247;0.5103;0.0009;0.0184;-0.0002
119;1.4158;1.4396;-0.0000;-0.0000;259;269;-0.0012;0.2767;0.5140;-0.0011;0.0184;-0.0002
120;1.4286;1.4505;-0.3103;-0.0000;251;277;0.0989;0.2694;0.5173;0.0284;0.0187;-0.0002
121;1.4451;1.4634;-0.5345;-0.0000;232;269;0.1917;0.2038;0.5199;0.0497;0.0192;-0.0002
122;1.4542;1.4744;-0.0690;-0.0000;251;265;0.1600;0.2324;0.5228;0.0057;0.0194;-0.0002
123;1.4670;1.4872;-0.0690;-0.0000;251;267;0.0818;0.2327;0.5257;0.0048;0.0194;-0.0002
124;1.4817;1.4982;-0.1379;-0.0000;245;263;0.0867;0.2031;0.5283;0.0121;0.0194;-0.0002
125;1.5018;1.5000;0.1207;-0.0000;195;200;0.0672;-0.0277;0.5279;-0.0131;0.0194;-0.0002
126;1.5165;1.5000;-0.1207;-0.0000;146;163;0.0842;-0.1954;0.5254;0.0111;0.0194;-0.0002
127;1.5256;1.5000;-0.3966;-0.0000;109;142;0.1038;-0.3038;0.5217;0.0367;0.0199;-0.0002
128;1.5238;1.5000;-0.3621;-0.0000;110;140;0.1795;-0.2946;0.5180;0.0336;0.0201;-0.0002
129;1.5238;1.5000;-0.1379;-0.0000;114;134;0.0867;-0.2910;0.5144;0.0123;0.0204;-0.0002
130;1.5275;1.5000;-0.0172;-0.0000;107;118;-0.0012;-0.3386;0.5100;0.0004;0.0204;-0.0002
131;1.5366;1.5000;0.1207;-0.0000;87;93;0.0769;-0.4283;0.5049;-0.0131;0.0201;-0.0002
132;1.5458;1.5000;0.0517;-0.0000;58;67;-0.0061;-0.5393;0.4979;-0.0052;0.0201;-0.0002
133;1.5476;1.5000;0.5172;-0.0000;62;50;-0.0379;-0.5598;0.4909;-0.0499;0.0197;-0.0002
134;1.5421;1.5000;1.1379;-0.0000;87;48;-0.0794;-0.5023;0.4847;-0.1085;0.0184;-0.0002
135;1.5366;1.5000;0.9310;-0.0000;97;65;-0.2234;-0.4364;0.4792;-0.0892;0.0175;-0.0002
136;1.5348;1.5000;0.6552;-0.0000;93;73;-0.1258;-0.4188;0.4741;-0.0629;0.0170;-0.0002
137;1.5311;1.5000;0.7586;-0.0000;109;81;0.0232;-0.3613;0.4697;-0.0734;0.0162;-0.0002
138;1.5293;1.5000;0.0690;-0.0000;93;97;-0.0842;-0.3580;0.4653;-0.0074;0.0160;-0.0002
139;1.5220;1.5000;-0.3103;-0.0000;105;126;0.0208;-0.2613;0.4620;0.0292;0.0162;-0.0002
140;1.5183;1.5000;0.0172;-0.0000;122;128;0.0769;-0.2181;0.4591;-0.0018;0.0162;-0.0002
141;1.5110;1.5000;-0.6724;-0.0000;126;163;0.0452;-0.1335;0.4576;0.0626;0.0170;-0.0002
142;1.5037;1.5000;-0.3793;-0.0000;150;175;0.0256;-0.0610;0.4569;0.0353;0.0175;-0.0002
143;1.5018;1.5000;0.0345;-0.0000;165;169;-0.0037;-0.0412;0.4561;-0.0048;0.0172;-0.0002
144;1.5037;1.5147;-0.4138;-0.0000;191;220;0.1062;0.1137;0.4576;0.0385;0.0177;-0.0002
145;1.5018;1.5293;0.3276;-0.0000;255;249;-0.0256;0.3071;0.4616;-0.0321;0.0175;-0.0002
146;1.5037;1.5440;0.6034;-0.0000;310;288;-0.0452;0.4756;0.4675;-0.0590;0.0167;-0.0002
147;1.5092;1.5586;0.3448;-0.0000;337;329;-0.1038;0.5840;0.4748;-0.0331;0.0165;-0.0002
148;1.5165;1.5733;0.3793;-0.0000;365;355;-0.0281;0.6601;0.4829;-0.0377;0.0160;-0.0002
149;1.5330;1.5897;0.1207;-0.0000;363;365;0.0672;0.6440;0.4909;-0.0128;0.0160;-0.0002
150;1.5531;1.6044;-0.2414;-0.0000;349;369;0.0940;0.5971;0.4986;0.0216;0.0162;-0.0002
151;1.5733;1.6190;-0.0690;-0.0000;341;355;0.0818;0.5396;0.5052;0.0050;0.0162;-0.0002
152;1.5916;1.6337;-0.4828;-0.0000;320;353;0.1111;0.4887;0.5114;0.0458;0.0167;-0.0002
153;1.6117;1.6484;-0.8966;-0.0000;294;349;0.1380;0.4254;0.5166;0.0836;0.0175;-0.0002
154;1.6355;1.6648;-1.2241;-0.0000;265;335;0.2405;0.3360;0.5210;0.1151;0.0187;-0.0002
155;1.6538;1.6795;-1.2414;-0.0000;251;326;0.3211;0.2880;0.5243;0.1176;0.0199;-0.0002
156;1.6813;1.6941;-1.5172;-0.0000;210;298;0.3382;0.1547;0.5265;0.1430;0.0216;-0.0002
157;1.7088;1.7088;-1.8276;-0.0000;165;269;0.4383;0.0090;0.5265;0.1735;0.0233;-0.0002
158;1.7289;1.7234;-1.6034;-0.0000;155;247;0.5018;-0.0507;0.5257;0.1513;0.0250;-0.0002
159;1.7436;1.7399;-1.7069;-0.0000;152;249;0.4310;-0.0511;0.5254;0.1605;0.0267;-0.0002
160;1.7418;1.7546;-0.2931;-0.0000;228;261;0.2527;0.1320;0.5268;0.0270;0.0270;-0.0002
161;1.7344;1.7692;-0.2069;-0.0000;296;326;0.1697;0.3986;0.5320;0.0184;0.0270;-0.0002
162;1.7308;1.7839;0.1207;-0.0000;369;382;0.0672;0.6257;0.5396;-0.0131;0.0270;-0.0002
163;1.7326;1.7985;0.6552;-0.0000;425;413;-0.1258;0.7671;0.5492;-0.0634;0.0262;-0.0002
164;1.7436;1.8132;1.0690;-0.0000;466;429;-0.1551;0.8147;0.5594;-0.1029;0.0253;-0.0002
165;1.7454;1.8297;0.5000;-0.0000;505;498;-0.1941;0.9758;0.5715;-0.0490;0.0248;-0.0002
166;1.7619;1.8443;0.7586;-0.0000;517;496;0.0232;0.9447;0.5832;-0.0734;0.0238;-0.0002
167;1.7857;1.8590;-0.2931;-0.0000;470;503;0.0965;0.8480;0.5938;0.0265;0.0243;-0.0002
168;1.8187;1.8736;-0.2586;-0.0000;421;453;0.1722;0.6473;0.6019;0.0233;0.0245;-0.0002
169;1.8590;1.8883;-0.1379;-0.0000;345;370;0.1648;0.3565;0.6063;0.0118;0.0245;-0.0002
170;1.8846;1.9048;-0.3621;-0.0000;298;335;0.1013;0.2251;0.6092;0.0338;0.0250;-0.0002
171;1.9066;1.9194;-0.4655;-0.0000;271;312;0.2650;0.1364;0.6111;0.0428;0.0253;-0.0002
172;1.9304;1.9341;-1.3966;-0.0000;218;306;0.4090;0.0339;0.6114;0.1312;0.0267;-0.0002
173;1.9579;1.9487;-1.8448;-0.0000;175;284;0.5189;-0.0914;0.6103;0.1742;0.0287;-0.0002
174;1.9853;1.9634;-1.6379;-0.0000;138;238;0.5824;-0.2463;0.6070;0.1539;0.0302;-0.0002
175;2.0092;1.9799;-2.1724;-0.0000;95;222;0.6190;-0.3540;0.6026;0.2050;0.0324;-0.0002
176;2.0311;1.9945;-1.5862;-0.0000;91;189;0.4188;-0.4272;0.5975;0.1491;0.0341;-0.0002
177;2.0421;2.0092;-1.1724;-0.0000;109;189;0.4701;-0.3818;0.5927;0.1100;0.0350;-0.0002
178;2.0421;2.0238;-1.0000;-0.0000;153;228;0.3822;-0.2031;0.5902;0.0944;0.0360;-0.0002
179;2.0293;2.0385;1.0862;-0.0000;281;255;-0.0794;0.1177;0.5916;-0.1046;0.0350;-0.0002
180;2.0256;2.0549;1.9138;-0.0000;357;292;-0.2137;0.3313;0.5957;-0.1820;0.0331;-0.0002
181;2.0220;2.0696;1.6724;-0.0000;410;355;-0.1966;0.5363;0.6023;-0.1598;0.0314;-0.0002
182;2.0348;2.0842;1.7759;-0.0000;431;367;-0.3602;0.5667;0.6096;-0.1696;0.0297;-0.0002
183;2.0476;2.0989;0.5517;-0.0000;419;413;-0.1184;0.5913;0.6169;-0.0536;0.0292;-0.0002
184;2.0623;2.1136;-0.1034;-0.0000;410;437;0.0061;0.5909;0.6242;0.0092;0.0292;-0.0002
185;2.0769;2.1282;0.0862;-0.0000;421;437;-0.0085;0.5946;0.6316;-0.0089;0.0292;-0.0002
186;2.0971;2.1447;-0.2759;-0.0000;404;437;0.0183;0.5429;0.6385;0.0255;0.0294;-0.0002
187;2.1099;2.1593;0.3448;-0.0000;427;429;0.1306;0.5616;0.6455;-0.0336;0.0289;-0.0002
188;2.1282;2.1740;0.3103;-0.0000;421;425;0.0549;0.5342;0.6521;-0.0302;0.0287;-0.0002
189;2.1520;2.1886;-0.1207;-0.0000;384;410;0.0842;0.4214;0.6572;0.0106;0.0287;-0.0002
190;2.1758;2.2033;0.3103;-0.0000;372;376;-0.0232;0.3353;0.6616;-0.0302;0.0284;-0.0002
191;2.1850;2.2198;-0.0517;-0.0000;378;400;0.0012;0.3961;0.6664;0.0040;0.0284;-0.0002
192;2.1960;2.2344;-0.4310;-0.0000;380;421;0.1062;0.4334;0.6719;0.0402;0.0289;-0.0002
193;2.2106;2.2491;-0.3103;-0.0000;386;421;0.2552;0.4397;0.6773;0.0284;0.0292;-0.0002
194;2.2363;2.2637;-1.1724;-0.0000;335;415;0.3138;0.3184;0.6814;0.1097;0.0304;-0.0002
195;2.2637;2.2436;-1.1034;-0.0000;196;273;0.2308;-0.2199;0.6784;0.1034;0.0314;-0.0002
196;2.2875;2.2234;-1.1552;-0.0000;62;140;0.3919;-0.7305;0.6693;0.1083;0.0326;-0.0002
197;2.3022;2.2033;-1.7586;-0.0000;-56;50;0.5140;-1.1256;0.6554;0.1659;0.0343;-0.0002
198;2.2930;2.1850;-1.3793;-0.0000;-81;3;0.3284;-1.2604;0.6396;0.1298;0.0358;-0.0002
199;2.2637;2.1648;-1.1207;-0.0000;-56;19;0.1551;-1.1505;0.6253;0.1054;0.0367;-0.0002
200;2.2216;2.1447;-0.7759;-0.0000;11;69;0.4432;-0.8850;0.6144;0.0731;0.0377;-0.0002
201;2.1832;2.1245;0.6897;-0.0000;89;81;0.1844;-0.6799;0.6059;-0.0658;0.0370;-0.0002
202;2.1538;2.1044;1.7241;-0.0000;134;79;-0.0452;-0.5741;0.5986;-0.1644;0.0353;-0.0002
203;2.1410;2.0842;1.8621;-0.0000;112;54;-0.1331;-0.6609;0.5906;-0.1774;0.0333;-0.0002
204;2.1300;2.0641;1.8103;-0.0000;89;28;-0.0501;-0.7572;0.5810;-0.1735;0.0316;-0.0002
205;2.1081;2.0440;1.3276;-0.0000;77;38;-0.0159;-0.7389;0.5719;-0.1273;0.0302;-0.0002
206;2.0806;2.0238;1.0690;-0.0000;91;62;-0.1551;-0.6448;0.5638;-0.1034;0.0292;-0.0002
207;2.0440;2.0037;1.0517;-0.0000;130;101;-0.0745;-0.4664;0.5580;-0.1000;0.0280;-0.0002
208;2.0055;1.9835;0.8621;-0.0000;177;155;-0.0623;-0.2382;0.5550;-0.0831;0.0272;-0.0002
209;1.9762;1.9835;0.9483;-0.0000;257;232;-0.2234;0.0925;0.5561;-0.0902;0.0262;-0.0002
210;1.9615;1.9835;0.6897;-0.0000;294;277;-0.1282;0.2525;0.5594;-0.0663;0.0255;-0.0002
211;1.9744;1.9835;0.1724;-0.0000;257;265;-0.0134;0.1210;0.5609;-0.0172;0.0253;-0.0002
212;1.9853;1.9835;0.3966;-0.0000;232;228;0.1282;-0.0196;0.5605;-0.0380;0.0250;-0.0002
213;2.0110;1.9835;-0.2241;-0.0000;144;167;-0.2210;-0.3133;0.5565;0.0199;0.0253;-0.0002
214;2.0293;1.9835;-0.1724;-0.0000;95;114;0.0110;-0.5169;0.5503;0.0157;0.0253;-0.0002
215;2.0220;1.9835;-0.4138;-0.0000;105;138;0.2625;-0.4382;0.5448;0.0387;0.0258;-0.0002
216;2.0128;1.9835;-0.4655;-0.0000;124;159;-0.2039;-0.3360;0.5407;0.0428;0.0262;-0.0002
217;2.0000;1.9835;0.1552;-0.0000;177;183;-0.0134;-0.1741;0.5385;-0.0155;0.0260;-0.0002
218;2.0018;1.9835;0.5517;-0.0000;181;167;-0.1966;-0.1987;0.5360;-0.0536;0.0255;-0.0002
219;1.9890;1.9835;0.5690;-0.8103;337;75;-0.1575;-0.0613;0.5352;-0.1303;0.0240;-0.4452
220;1.9890;1.9835;0.8966;-1.6034;369;48;-0.1429;-0.0599;0.5345;-0.2389;0.0216;-0.4501
221;1.9927;1.9835;0.1379;-2.4138;369;36;-0.5604;-0.0917;0.5334;-0.2421;0.0189;-0.4545
222;1.9927;1.9835;-0.8103;-3.2069;369;36;-0.3358;-0.0939;0.5320;-0.2287;0.0167;-0.4593
223;1.9853;1.9835;-1.3966;-4.0000;394;46;-0.4530;-0.0236;0.5320;-0.2482;0.0140;-0.4642
224;1.9762;1.9835;-3.5690;-4.8103;396;107;-0.3773;0.1005;0.5331;-0.1183;0.0128;-0.4691
225;1.9634;1.9835;-5.2414;-5.6034;415;161;-0.1038;0.2423;0.5360;-0.0348;0.0123;-0.4740
226;1.9615;1.9835;-6.1552;-6.4138;425;169;-0.0403;0.2657;0.5393;-0.0248;0.0121;-0.4789
227;1.9652;1.9835;-7.1379;-7.2069;415;163;-0.1282;0.2251;0.5422;-0.0065;0.0121;-0.4833
228;1.9670;1.9835;-7.5690;-8.0000;421;146;-0.1746;0.1958;0.5448;-0.0411;0.0116;-0.4882
229;1.9652;1.9835;-7.9310;-8.8103;439;136;-0.1502;0.2100;0.5473;-0.0826;0.0109;-0.4930
230;1.9689;1.9835;-8.9138;-9.6034;429;132;-0.3040;0.1760;0.5495;-0.0663;0.0101;-0.4979
