Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
60;0.7143;0.7308;0.1379;-0.0000;163;159;-0.0110;0.1899;0.4133;-0.0136;0.0040;-0.0002
61;0.7179;0.7436;-0.7586;-0.0000;167;200;0.0501;0.2906;0.4170;0.0709;0.0048;-0.0002
62;0.7289;0.7546;0.1207;-0.0000;195;191;-0.0891;0.3115;0.4206;-0.0121;0.0048;-0.0002
63;0.7381;0.7674;-0.7586;-0.0000;185;218;-0.0281;0.3444;0.4250;0.0704;0.0055;-0.0002
64;0.7418;0.7784;-0.6207;-0.0000;210;238;-0.1136;0.4375;0.4305;0.0577;0.0060;-0.0002
65;0.7491;0.7912;0.3793;-0.0000;247;232;-0.1062;0.4862;0.4364;-0.0367;0.0057;-0.0002
66;0.7601;0.8022;-0.8276;-0.0000;226;261;0.0549;0.4880;0.4426;0.0778;0.0065;-0.0002
67;0.7747;0.8150;0.0172;-0.0000;241;241;-0.0818;0.4660;0.4485;-0.0028;0.0065;-0.0002
68;0.7912;0.8278;0.2931;-0.0000;239;228;-0.1795;0.4184;0.4536;-0.0289;0.0062;-0.0002
69;0.8004;0.8388;-0.4138;-0.0000;230;247;-0.0501;0.4386;0.4591;0.0380;0.0065;-0.0002
70;0.8150;0.8516;0.3966;-0.0000;243;228;-0.0281;0.4181;0.4642;-0.0380;0.0062;-0.0002
71;0.8278;0.8626;-0.1379;-0.0000;234;239;-0.0720;0.4071;0.4693;0.0114;0.0062;-0.0002
72;0.8425;0.8755;-0.5345;-0.0000;218;241;-0.0427;0.3734;0.4741;0.0504;0.0067;-0.0002
73;0.8590;0.8864;-0.0345;-0.0000;220;222;-0.1551;0.3258;0.4781;0.0018;0.0070;-0.0002
74;0.8755;0.8993;-0.5517;-0.0000;196;222;-0.0403;0.2708;0.4814;0.0519;0.0074;-0.0002
75;0.8864;0.9103;-0.5862;-0.0000;200;228;-0.0403;0.2910;0.4851;0.0541;0.0079;-0.0002
76;0.9029;0.9231;0.1379;-0.0000;204;198;-0.0110;0.2327;0.4880;-0.0145;0.0079;-0.0002
77;0.9176;0.9359;-0.7241;-0.0000;179;210;-0.0305;0.1954;0.4906;0.0678;0.0084;-0.0002
78;0.9341;0.9469;-0.2931;-0.0000;179;191;-0.1380;0.1518;0.4924;0.0262;0.0089;-0.0002
79;0.9487;0.9597;-0.4310;-0.0000;171;189;-0.0501;0.1291;0.4939;0.0394;0.0092;-0.0002
80;0.9615;0.9707;-0.8448;-0.0000;155;195;0.0574;0.1013;0.4953;0.0792;0.0101;-0.0002
81;0.9725;0.9835;-0.2759;-0.0000;175;189;-0.1404;0.1298;0.4968;0.0248;0.0104;-0.0002
82;0.9799;0.9945;-0.5000;-0.0000;181;202;-0.0452;0.1723;0.4990;0.0470;0.0109;-0.0002
83;0.9908;1.0073;-0.5690;-0.0000;185;210;0.0379;0.1903;0.5016;0.0536;0.0114;-0.0002
84;1.0000;1.0183;-0.1379;-0.0000;198;206;0.0085;0.2104;0.5041;0.0128;0.0116;-0.0002
85;1.0147;1.0311;-0.8103;-0.0000;179;218;-0.0232;0.1826;0.5063;0.0768;0.0123;-0.0002
86;1.0238;1.0440;-0.2241;-0.0000;202;214;0.0134;0.2298;0.5092;0.0201;0.0126;-0.0002
87;1.0330;1.0549;-0.1207;-0.0000;214;224;0.0842;0.2653;0.5125;0.0099;0.0126;-0.0002
88;1.0440;1.0678;-0.7069;-0.0000;202;238;0.1258;0.2642;0.5158;0.0663;0.0133;-0.0002
89;1.0568;1.0788;0.1034;-0.0000;220;220;-0.0085;0.2533;0.5191;-0.0114;0.0133;-0.0002
90;1.0733;1.0916;-0.4138;-0.0000;200;224;-0.0501;0.2119;0.5217;0.0382;0.0136;-0.0002
91;1.0788;1.1026;-0.7586;-0.0000;210;247;-0.0281;0.2818;0.5250;0.0704;0.0143;-0.0002
92;1.0879;1.1154;-0.0345;-0.0000;234;241;0.0012;0.3104;0.5290;0.0028;0.0145;-0.0002
93;1.1044;1.1264;-0.8448;-0.0000;208;249;0.0574;0.2613;0.5323;0.0800;0.0153;-0.0002
94;1.1117;1.1392;-0.4828;-0.0000;230;257;0.0330;0.3225;0.5363;0.0450;0.0157;-0.0002
95;1.1209;1.1502;0.2241;-0.0000;251;249;0.0623;0.3448;0.5407;-0.0216;0.0155;-0.0002
96;1.1337;1.1630;-0.7069;-0.0000;232;269;0.2039;0.3324;0.5448;0.0665;0.0162;-0.0002
97;1.1520;1.1758;-0.1207;-0.0000;232;243;0.0061;0.2686;0.5481;0.0109;0.0162;-0.0002
98;1.1612;1.1868;-0.1552;-0.0000;238;251;0.0867;0.2987;0.5517;0.0140;0.0165;-0.0002
99;1.1722;1.1996;-0.5690;-0.0000;232;265;0.0379;0.3060;0.5558;0.0526;0.0170;-0.0002
100;1.1850;1.2106;0.1379;-0.0000;249;251;0.0672;0.3104;0.5594;-0.0148;0.0170;-0.0002
101;1.1941;1.2234;-0.4138;-0.0000;243;269;0.1062;0.3254;0.5634;0.0382;0.0172;-0.0002
102;1.2070;1.2344;-1.0345;-0.0000;230;283;0.0696;0.3166;0.5675;0.0966;0.0182;-0.0002
103;1.2198;1.2473;-0.5862;-0.0000;239;273;0.0379;0.3089;0.5715;0.0541;0.0189;-0.0002
104;1.2308;1.2582;-0.8448;-0.0000;238;284;0.2137;0.3221;0.5755;0.0800;0.0197;-0.0002
105;1.2454;1.2711;-0.5690;-0.0000;239;275;0.1160;0.3038;0.5792;0.0529;0.0201;-0.0002
106;1.2564;1.2839;-0.2414;-0.0000;247;271;0.0940;0.3031;0.5829;0.0221;0.0204;-0.0002
107;1.2692;1.2949;-0.5517;-0.0000;243;279;-0.0403;0.3053;0.5869;0.0516;0.0211;-0.0002
108;1.2821;1.3077;-0.1724;-0.0000;247;267;-0.0672;0.2822;0.5902;0.0162;0.0211;-0.0002
109;1.2949;1.3187;-0.3966;-0.0000;243;271;0.0256;0.2782;0.5938;0.0360;0.0216;-0.0002
110;1.3059;1.3315;-0.5862;-0.0000;243;279;0.0379;0.2888;0.5975;0.0541;0.0221;-0.0002
111;1.3150;1.3425;-0.2931;-0.0000;261;283;0.0183;0.3283;0.6015;0.0277;0.0223;-0.0002
112;1.3297;1.3553;-0.5000;-0.0000;251;284;0.1111;0.2994;0.6052;0.0468;0.0228;-0.0002
113;1.3443;1.3663;-0.1379;-0.0000;249;267;0.0085;0.2522;0.6085;0.0126;0.0231;-0.0002
114;1.3590;1.3791;0.3103;-0.0000;255;253;-0.0232;0.2287;0.6111;-0.0306;0.0228;-0.0002
115;1.3718;1.3919;-0.0690;-0.0000;245;261;-0.0745;0.2269;0.6140;0.0055;0.0228;-0.0002
116;1.3864;1.4029;0.2759;-0.0000;245;245;0.0574;0.1884;0.6162;-0.0267;0.0226;-0.0002
117;1.3974;1.4158;-0.0345;-0.0000;243;255;0.0012;0.2060;0.6188;0.0028;0.0226;-0.0002
118;1.4066;1.4267;-0.4310;-0.0000;243;275;0.0281;0.2426;0.6220;0.0394;0.0231;-0.0002
119;1.4212;1.4396;0.1552;-0.0000;249;253;-0.0134;0.2027;0.6246;-0.0150;0.0228;-0.0002
120;1.4322;1.4505;-0.2586;-0.0000;247;269;0.0159;0.2258;0.6272;0.0233;0.0231;-0.0002
121;1.4377;1.4634;-0.1379;-0.0000;267;284;0.0085;0.2950;0.6308;0.0126;0.0233;-0.0002
122;1.4505;1.4744;0.2414;-0.0000;277;277;-0.0183;0.2917;0.6345;-0.0243;0.0231;-0.0002
123;1.4652;1.4872;-0.3448;-0.0000;257;283;-0.0549;0.2496;0.6378;0.0326;0.0233;-0.0002
124;1.4799;1.4982;-0.0345;-0.0000;261;273;-0.0769;0.2313;0.6407;0.0026;0.0233;-0.0002
125;1.4908;1.5000;0.2931;-0.0000;239;236;-0.1013;0.1031;0.6418;-0.0294;0.0231;-0.0002
126;1.5092;1.5000;-0.2586;-0.0000;177;198;-0.0623;-0.1097;0.6407;0.0240;0.0233;-0.0002
127;1.5201;1.5000;0.1724;-0.0000;153;155;-0.0916;-0.2467;0.6374;-0.0179;0.0231;-0.0002
128;1.5275;1.5000;0.2069;-0.0000;132;132;-0.0940;-0.3382;0.6334;-0.0211;0.0228;-0.0002
129;1.5403;1.5000;0.0690;-0.0000;99;105;-0.1624;-0.4697;0.6275;-0.0077;0.0228;-0.0002
130;1.5531;1.5000;0.6379;-0.0000;73;54;-0.2821;-0.6308;0.6195;-0.0619;0.0221;-0.0002
131;1.5586;1.5000;0.1207;-0.0000;48;50;-0.0891;-0.6913;0.6111;-0.0131;0.0221;-0.0002
132;1.5513;1.5000;0.1207;-0.0000;64;64;-0.2357;-0.6136;0.6034;-0.0121;0.0219;-0.0002
133;1.5495;1.5000;0.3793;-0.0000;73;64;-0.1062;-0.5799;0.5960;-0.0372;0.0214;-0.0002
134;1.5531;1.5000;0.3621;-0.0000;64;56;-0.1062;-0.6162;0.5884;-0.0358;0.0211;-0.0002
135;1.5476;1.5000;0.2586;-0.0000;73;67;-0.1770;-0.5528;0.5814;-0.0255;0.0209;-0.0002
136;1.5385;1.5000;0.2759;-0.0000;95;89;-0.0989;-0.4466;0.5759;-0.0277;0.0206;-0.0002
137;1.5293;1.5000;-0.1207;-0.0000;109;118;-0.0720;-0.3411;0.5715;0.0104;0.0206;-0.0002
138;1.5238;1.5000;0.1034;-0.0000;122;124;-0.0085;-0.2899;0.5682;-0.0114;0.0206;-0.0002
139;1.5183;1.5000;-0.1034;-0.0000;132;142;0.0842;-0.2280;0.5653;0.0092;0.0206;-0.0002
140;1.5073;1.5000;-0.0862;-0.0000;159;169;0.0037;-0.0994;0.5638;0.0079;0.0206;-0.0002
141;1.5073;1.5000;0.0172;-0.0000;163;169;-0.0037;-0.0928;0.5627;-0.0031;0.0206;-0.0002
142;1.5055;1.5000;0.0345;-0.0000;169;177;0.0745;-0.0643;0.5620;-0.0040;0.0206;-0.0002
143;1.4908;1.5000;0.2759;-0.0000;208;204;0.0574;0.0870;0.5631;-0.0270;0.0204;-0.0002
144;1.4872;1.5000;0.2759;-0.0000;222;218;0.0574;0.1390;0.5649;-0.0277;0.0201;-0.0002
145;1.4908;1.5147;-0.0690;-0.0000;245;257;0.0818;0.2741;0.5682;0.0048;0.0201;-0.0002
146;1.4908;1.5293;-0.0172;-0.0000;290;300;0.1551;0.4477;0.5737;0.0006;0.0201;-0.0002
147;1.4927;1.5440;0.0517;-0.0000;326;333;0.0745;0.5832;0.5810;-0.0050;0.0201;-0.0002
148;1.5018;1.5586;-0.1207;-0.0000;351;367;0.0842;0.6557;0.5895;0.0106;0.0201;-0.0002
149;1.5183;1.5733;0.3448;-0.0000;363;359;0.1306;0.6389;0.5971;-0.0338;0.0199;-0.0002
150;1.5348;1.5897;-0.3793;-0.0000;347;376;0.1819;0.6246;0.6052;0.0350;0.0201;-0.0002
151;1.5495;1.6044;-0.5862;-0.0000;349;386;0.1184;0.6290;0.6129;0.0548;0.0209;-0.0002
152;1.5714;1.6190;-0.2414;-0.0000;341;365;0.0940;0.5580;0.6198;0.0221;0.0211;-0.0002
153;1.5842;1.6337;-0.7586;-0.0000;337;384;0.1306;0.5821;0.6272;0.0707;0.0219;-0.0002
154;1.6044;1.6484;-0.4310;-0.0000;333;367;0.1062;0.5158;0.6334;0.0392;0.0221;-0.0002
155;1.6209;1.6648;-0.5517;-0.0000;327;365;0.1136;0.4935;0.6396;0.0512;0.0228;-0.0002
156;1.6282;1.6795;-1.2069;-0.0000;335;404;0.0037;0.5902;0.6470;0.1134;0.0238;-0.0002
157;1.6410;1.6941;-1.0690;-0.0000;349;412;0.1502;0.6136;0.6546;0.0997;0.0250;-0.0002
158;1.6648;1.7088;-1.4483;-0.0000;322;404;0.4115;0.5210;0.6612;0.1366;0.0265;-0.0002
159;1.7015;1.7234;-2.1897;-0.0000;243;363;0.6215;0.2679;0.6645;0.2067;0.0287;-0.0002
160;1.7436;1.7399;-2.4483;-0.0000;161;292;0.7949;-0.0452;0.6642;0.2316;0.0311;-0.0002
161;1.7766;1.7546;-3.0690;-0.0000;95;255;0.9170;-0.2500;0.6609;0.2909;0.0341;-0.0002
162;1.8059;1.7692;-2.9655;-0.0000;56;212;0.9927;-0.4166;0.6557;0.2804;0.0370;-0.0002
163;1.8223;1.7839;-2.5690;-0.0000;54;195;0.8022;-0.4507;0.6502;0.2433;0.0397;-0.0002
164;1.8223;1.7985;-2.2931;-0.0000;99;228;0.6264;-0.2635;0.6470;0.2174;0.0419;-0.0002
165;1.7930;1.8132;1.0517;-0.0000;283;271;-0.2308;0.2511;0.6499;-0.1000;0.0409;-0.0002
166;1.7821;1.8297;4.5172;-0.0000;433;269;-0.2405;0.5528;0.6568;-0.4301;0.0363;-0.0002
167;1.7802;1.8443;3.2586;-0.0000;464;347;-0.0745;0.7290;0.6660;-0.3104;0.0331;-0.0002
168;1.7857;1.8590;2.7241;-0.0000;490;394;-0.1160;0.8411;0.6762;-0.2601;0.0304;-0.0002
169;1.7821;1.8736;0.7931;-0.0000;511;501;0.0989;1.0685;0.6898;-0.0765;0.0294;-0.0002
170;1.7802;1.8883;1.0000;-0.0000;584;560;0.0061;1.2652;0.7055;-0.0961;0.0284;-0.0002
171;1.7967;1.9048;1.6552;-0.0000;615;556;-0.2747;1.2359;0.7209;-0.1578;0.0267;-0.0002
172;1.8260;1.9194;1.3966;-0.0000;582;533;-0.1795;1.0729;0.7341;-0.1337;0.0255;-0.0002
173;1.8626;1.9341;0.7586;-0.0000;511;492;-0.0549;0.8286;0.7447;-0.0739;0.0245;-0.0002
174;1.8901;1.9487;1.2931;-0.0000;488;441;-0.3260;0.6898;0.7532;-0.1239;0.0233;-0.0002
175;1.9158;1.9634;0.2931;-0.0000;425;427;-0.2576;0.5514;0.7601;-0.0282;0.0231;-0.0002
176;1.9359;1.9799;-0.1379;-0.0000;398;415;-0.2259;0.4909;0.7663;0.0123;0.0231;-0.0002
177;1.9579;1.9945;-0.5517;-0.0000;369;408;-0.1184;0.4225;0.7715;0.0519;0.0238;-0.0002
178;1.9835;2.0092;-1.2069;-0.0000;322;388;0.0037;0.2877;0.7751;0.1129;0.0250;-0.0002
179;2.0128;2.0238;-0.7069;-0.0000;292;337;0.0476;0.1306;0.7766;0.0658;0.0255;-0.0002
180;2.0311;2.0385;-0.9138;-0.0000;277;329;0.0623;0.0921;0.7777;0.0851;0.0265;-0.0002
181;2.0440;2.0549;-1.1724;-0.0000;275;339;0.1575;0.1247;0.7795;0.1107;0.0277;-0.0002
182;2.0568;2.0696;-0.3448;-0.0000;292;322;0.1013;0.1317;0.7810;0.0319;0.0280;-0.0002
183;2.0788;2.0842;-0.2414;-0.0000;281;306;0.0159;0.0646;0.7817;0.0216;0.0282;-0.0002
184;2.0934;2.0989;-0.3103;-0.0000;279;308;0.0208;0.0617;0.7828;0.0292;0.0284;-0.0002
185;2.1044;2.1136;-0.0345;-0.0000;298;314;0.0794;0.1218;0.7843;0.0018;0.0287;-0.0002
186;2.1154;2.1282;0.1379;-0.0000;314;322;0.0672;0.1683;0.7861;-0.0145;0.0284;-0.0002
187;2.1282;2.1447;0.2414;-0.0000;322;326;0.1380;0.1749;0.7883;-0.0236;0.0282;-0.0002
188;2.1502;2.1593;-0.0345;-0.0000;300;316;0.2357;0.1101;0.7898;0.0016;0.0282;-0.0002
189;2.1612;2.1740;-0.2069;-0.0000;302;327;0.1697;0.1441;0.7916;0.0182;0.0284;-0.0002
190;2.1703;2.1886;-0.0690;-0.0000;324;343;0.1600;0.2093;0.7942;0.0055;0.0284;-0.0002
191;2.1832;2.2033;-0.1552;-0.0000;329;353;0.0891;0.2335;0.7971;0.0145;0.0287;-0.0002
192;2.1960;2.2198;-0.1034;-0.0000;337;359;0.0061;0.2565;0.8004;0.0089;0.0287;-0.0002
193;2.2051;2.2344;-0.2414;-0.0000;357;384;0.0940;0.3400;0.8044;0.0228;0.0289;-0.0002
194;2.2106;2.2491;-0.5345;-0.0000;378;419;0.0354;0.4430;0.8103;0.0499;0.0294;-0.0002
195;2.2216;2.2637;-0.6379;-0.0000;394;441;0.1209;0.4942;0.8162;0.0604;0.0302;-0.0002
196;2.2381;2.2436;-0.4828;-0.0000;302;341;-0.0476;0.0767;0.8172;0.0446;0.0306;-0.0002
197;2.2527;2.2234;-0.1034;-0.0000;212;234;-0.0720;-0.3221;0.8132;0.0094;0.0306;-0.0002
198;2.2582;2.2033;0.0862;-0.0000;142;153;0.0696;-0.6169;0.8055;-0.0096;0.0306;-0.0002
199;2.2582;2.1850;-0.6034;-0.0000;65;107;0.0403;-0.8623;0.7949;0.0558;0.0311;-0.0002
200;2.2601;2.1648;-0.2931;-0.0000;13;38;-0.0598;-1.1095;0.7810;0.0267;0.0314;-0.0002
201;2.2436;2.1447;-0.3793;-0.0000;-3;26;0.1819;-1.1589;0.7663;0.0355;0.0319;-0.0002
202;2.2308;2.1245;-0.3103;-0.0000;-22;5;0.0989;-1.2377;0.7510;0.0289;0.0321;-0.0002
203;2.2198;2.1044;0.8793;-0.0000;-22;-44;-0.0623;-1.3351;0.7345;-0.0844;0.0311;-0.0002
204;2.2088;2.0842;1.1207;-0.0000;-44;-75;-0.0794;-1.4387;0.7165;-0.1073;0.0302;-0.0002
205;2.1868;2.0641;0.6379;-0.0000;-56;-69;-0.1258;-1.4263;0.6986;-0.0619;0.0294;-0.0002
206;2.1557;2.0440;0.8276;-0.0000;-30;-50;-0.0598;-1.2981;0.6825;-0.0790;0.0287;-0.0002
207;2.1319;2.0238;0.7241;-0.0000;-22;-40;-0.1306;-1.2381;0.6671;-0.0700;0.0280;-0.0002
208;2.1117;2.0037;0.5345;-0.0000;-30;-40;-0.1184;-1.2381;0.6517;-0.0519;0.0275;-0.0002
209;2.0897;1.9835;0.6724;-0.0000;-28;-46;-0.2063;-1.2256;0.6363;-0.0648;0.0267;-0.0002
210;2.0623;1.9835;-0.3103;-0.0000;17;40;-0.2137;-0.8993;0.6253;0.0284;0.0270;-0.0002
211;2.0366;1.9835;-0.0172;-0.0000;85;95;-0.3138;-0.5971;0.6177;0.0001;0.0270;-0.0002
212;2.0165;1.9835;0.7759;-0.0000;148;124;-0.2918;-0.3701;0.6133;-0.0751;0.0262;-0.0002
213;1.9982;1.9835;1.2069;-0.0000;200;159;-0.3211;-0.1639;0.6111;-0.1149;0.0250;-0.0002
214;1.9780;1.9835;1.1379;-0.0000;255;214;-0.1600;0.0771;0.6122;-0.1085;0.0238;-0.0002
215;1.9634;1.9835;0.6034;-0.0000;284;265;-0.1233;0.2430;0.6151;-0.0582;0.0233;-0.0002
216;1.9560;1.9835;-0.1724;-0.0000;290;306;0.0110;0.3250;0.6191;0.0150;0.0233;-0.0002
217;1.9560;1.9835;-0.6897;-0.0000;283;320;0.2039;0.3265;0.6231;0.0648;0.0240;-0.0002
218;1.9487;1.9835;-0.6034;-0.0000;310;343;0.0403;0.4155;0.6283;0.0558;0.0245;-0.0002
219;1.9359;1.9835;0.7931;-0.0000;376;351;-0.1355;0.5539;0.6352;-0.0768;0.0238;-0.0002
220;1.9432;1.9835;0.3276;-0.0000;355;349;0.0549;0.4778;0.6411;-0.0314;0.0236;-0.0002
221;1.9524;1.9835;-0.1552;-0.8103;443;214;0.0769;0.3686;0.6459;-0.0614;0.0228;-0.4452
222;1.9524;1.9835;0.2069;-1.6034;468;187;-0.0159;0.3631;0.6502;-0.1735;0.0211;-0.4501
223;1.9560;1.9835;-0.0345;-2.4138;476;165;-0.1551;0.3313;0.6546;-0.2252;0.0187;-0.4545
224;1.9560;1.9835;-0.6207;-3.2069;480;157;-0.0379;0.3228;0.6587;-0.2462;0.0160;-0.4593
225;1.9560;1.9835;-2.6034;-4.0000;457;185;0.0232;0.3265;0.6627;-0.1334;0.0148;-0.4642
226;1.9597;1.9835;-4.5862;-4.8103;423;200;0.3187;0.2800;0.6660;-0.0209;0.0145;-0.4691
227;1.9744;1.9835;-5.8276;-5.6034;376;167;0.2503;0.1049;0.6675;0.0201;0.0148;-0.4740
228;1.9817;1.9835;-5.9828;-6.4138;372;136;0.3431;0.0302;0.6678;-0.0411;0.0143;-0.4789
229;1.9945;1.9835;-7.1379;-7.2069;329;107;0.1868;-0.1174;0.6664;-0.0070;0.0143;-0.4833
