Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
44;0.5385;0.5385;-0.3621;-0.0000;107;126;-0.0549;-0.0013;0.4140;0.0328;0.0123;0.0000;0.0000
45;0.5531;0.5513;-0.1207;-0.0000;109;116;-0.0720;-0.0178;0.4137;0.0109;0.0126;0.0000;0.0000
46;0.5641;0.5623;-0.3276;-0.0000;107;124;-0.1355;-0.0097;0.4137;0.0306;0.0128;0.0000;0.0000
47;0.5769;0.5751;-0.1379;-0.0000;107;116;0.0085;-0.0247;0.4133;0.0128;0.0131;0.0000;0.0000
48;0.5952;0.5879;-0.2414;-0.0000;97;109;-0.0623;-0.0672;0.4122;0.0216;0.0133;0.0000;0.0000
49;0.6099;0.5989;-0.0862;-0.0000;95;101;-0.0745;-0.0932;0.4107;0.0072;0.0133;0.0000;0.0000
50;0.6190;0.6117;-0.0000;-0.0000;101;105;-0.0794;-0.0690;0.4096;-0.0006;0.0133;0.0000;0.0000
51;0.6227;0.6227;-0.2069;-0.0000;112;122;-0.0672;-0.0009;0.4096;0.0182;0.0136;0.0000;0.0000
52;0.6355;0.6355;-0.0517;-0.0000;116;122;-0.0769;0.0035;0.4096;0.0045;0.0136;0.0000;0.0000
53;0.6465;0.6465;-0.2931;-0.0000;114;130;-0.0598;0.0115;0.4100;0.0262;0.0138;0.0000;0.0000
54;0.6557;0.6593;-0.1897;-0.0000;120;134;-0.0672;0.0339;0.4104;0.0177;0.0140;0.0000;0.0000
55;0.6557;0.6703;0.0517;-0.0000;150;152;-0.0842;0.1357;0.4126;-0.0050;0.0138;0.0000;0.0000
56;0.6685;0.6832;-0.1724;-0.0000;148;155;-0.1453;0.1324;0.4144;0.0150;0.0140;0.0000;0.0000
57;0.6758;0.6960;0.1034;-0.0000;165;163;-0.0867;0.1837;0.4173;-0.0099;0.0140;0.0000;0.0000
58;0.6868;0.7070;-0.1897;-0.0000;161;173;0.0110;0.1899;0.4203;0.0167;0.0140;0.0000;0.0000
59;0.6923;0.7198;-0.3793;-0.0000;171;193;-0.0549;0.2456;0.4243;0.0345;0.0145;0.0000;0.0000
60;0.7015;0.7308;-0.1897;-0.0000;185;198;0.0110;0.2760;0.4283;0.0179;0.0148;0.0000;0.0000
61;0.7125;0.7436;-0.4310;-0.0000;183;204;-0.0501;0.2752;0.4327;0.0404;0.0150;0.0000;0.0000
62;0.7234;0.7546;-0.1724;-0.0000;193;204;-0.0672;0.2884;0.4371;0.0155;0.0153;0.0000;0.0000
63;0.7344;0.7674;-0.3621;-0.0000;195;214;-0.0549;0.3093;0.4422;0.0338;0.0157;0.0000;0.0000
64;0.7418;0.7784;-0.3276;-0.0000;204;224;-0.0574;0.3389;0.4474;0.0302;0.0160;0.0000;0.0000
65;0.7546;0.7912;-0.3103;-0.0000;208;226;-0.0574;0.3426;0.4528;0.0287;0.0162;0.0000;0.0000
66;0.7601;0.8022;-0.6207;-0.0000;216;247;-0.0354;0.3943;0.4587;0.0587;0.0170;0.0000;0.0000
67;0.7674;0.8150;-0.6034;-0.0000;232;263;-0.1941;0.4481;0.4657;0.0560;0.0175;0.0000;0.0000
68;0.7674;0.8278;-1.0000;-0.0000;249;298;-0.0891;0.5440;0.4741;0.0941;0.0184;0.0000;0.0000
69;0.7729;0.8388;-1.2759;-0.0000;263;324;-0.1477;0.6067;0.4836;0.1205;0.0197;0.0000;0.0000
70;0.7857;0.8516;-1.8966;-0.0000;251;341;0.0525;0.6026;0.4931;0.1798;0.0216;0.0000;0.0000
71;0.8004;0.8626;-2.3621;-0.0000;241;355;0.1648;0.5832;0.5023;0.2235;0.0240;0.0000;0.0000
72;0.8095;0.8755;-2.4138;-0.0000;247;365;-0.0672;0.6030;0.5114;0.2289;0.0265;0.0000;0.0000
73;0.8242;0.8864;-1.6552;-0.0000;263;345;-0.0427;0.5851;0.5206;0.1564;0.0280;0.0000;0.0000
74;0.8388;0.8993;-1.3276;-0.0000;267;335;0.0134;0.5525;0.5294;0.1259;0.0294;0.0000;0.0000
75;0.8535;0.9103;-1.0172;-0.0000;273;329;0.0696;0.5363;0.5378;0.0958;0.0304;0.0000;0.0000
76;0.8736;0.9231;-1.3103;-0.0000;249;320;0.0110;0.4631;0.5448;0.1239;0.0316;0.0000;0.0000
77;0.8883;0.9359;-1.2241;-0.0000;245;314;0.0061;0.4389;0.5517;0.1161;0.0328;0.0000;0.0000
78;0.9084;0.9469;-0.8448;-0.0000;238;288;0.0574;0.3606;0.5572;0.0790;0.0338;0.0000;0.0000
79;0.9231;0.9597;-0.8621;-0.0000;232;284;-0.0208;0.3335;0.5624;0.0807;0.0345;0.0000;0.0000
80;0.9341;0.9707;-0.6207;-0.0000;238;279;0.0427;0.3357;0.5678;0.0577;0.0353;0.0000;0.0000
81;0.9560;0.9835;-1.1207;-0.0000;208;273;0.0769;0.2565;0.5719;0.1049;0.0363;0.0000;0.0000
82;0.9744;0.9945;-1.1034;-0.0000;195;259;-0.0037;0.1943;0.5748;0.1041;0.0375;0.0000;0.0000
83;0.9890;1.0073;-1.1034;-0.0000;187;251;0.1526;0.1602;0.5774;0.1039;0.0385;0.0000;0.0000
84;1.0073;1.0183;-0.7586;-0.0000;181;232;0.0501;0.1031;0.5788;0.0707;0.0392;0.0000;0.0000
85;1.0238;1.0311;-0.3621;-0.0000;183;214;0.0232;0.0705;0.5799;0.0336;0.0397;0.0000;0.0000
86;1.0385;1.0440;-0.5345;-0.0000;173;212;0.0354;0.0478;0.5807;0.0504;0.0402;0.0000;0.0000
87;1.0568;1.0549;-0.3448;-0.0000;161;195;0.1013;-0.0167;0.5803;0.0324;0.0404;0.0000;0.0000
88;1.0696;1.0678;-0.3448;-0.0000;163;195;0.1013;-0.0148;0.5803;0.0314;0.0409;0.0000;0.0000
89;1.0788;1.0788;-0.2414;-0.0000;167;196;0.0940;0.0020;0.5803;0.0228;0.0411;0.0000;0.0000
90;1.0916;1.0916;0.1379;-0.0000;173;185;0.0672;-0.0108;0.5799;-0.0136;0.0409;0.0000;0.0000
91;1.1117;1.1026;0.1207;-0.0000;157;171;0.0672;-0.0782;0.5788;-0.0118;0.0409;0.0000;0.0000
92;1.1227;1.1154;0.0517;-0.0000;159;175;0.0720;-0.0654;0.5777;-0.0065;0.0407;0.0000;0.0000
93;1.1355;1.1264;-0.0690;-0.0000;153;177;0.1600;-0.0723;0.5766;0.0055;0.0409;0.0000;0.0000
94;1.1410;1.1392;-0.4138;-0.0000;157;196;0.1062;-0.0200;0.5763;0.0387;0.0411;0.0000;0.0000
95;1.1538;1.1502;0.2241;-0.0000;173;183;-0.0183;-0.0211;0.5763;-0.0226;0.0409;0.0000;0.0000
96;1.1593;1.1630;0.4138;-0.0000;189;191;0.0476;0.0328;0.5766;-0.0397;0.0407;0.0000;0.0000
97;1.1722;1.1758;0.5862;-0.0000;193;187;0.0354;0.0244;0.5770;-0.0570;0.0399;0.0000;0.0000
98;1.1758;1.1868;0.5172;-0.0000;208;206;0.0403;0.0991;0.5785;-0.0509;0.0394;0.0000;0.0000
99;1.1832;1.1996;-0.1379;-0.0000;208;236;0.0085;0.1547;0.5810;0.0123;0.0394;0.0000;0.0000
100;1.1886;1.2106;-0.0517;-0.0000;224;245;0.0012;0.2012;0.5840;0.0035;0.0397;0.0000;0.0000
101;1.1978;1.2234;-0.0862;-0.0000;236;257;0.0818;0.2412;0.5880;0.0072;0.0397;0.0000;0.0000
102;1.2015;1.2344;-0.1897;-0.0000;249;277;-0.0672;0.3027;0.5924;0.0177;0.0399;0.0000;0.0000
103;1.2106;1.2473;0.2241;-0.0000;269;279;0.0598;0.3324;0.5979;-0.0228;0.0397;0.0000;0.0000
104;1.2234;1.2582;0.2069;-0.0000;273;283;-0.0159;0.3331;0.6030;-0.0206;0.0394;0.0000;0.0000
105;1.2344;1.2711;0.1724;-0.0000;277;288;-0.0134;0.3463;0.6085;-0.0179;0.0392;0.0000;0.0000
106;1.2399;1.2839;0.1552;-0.0000;294;306;-0.0134;0.4074;0.6147;-0.0165;0.0389;0.0000;0.0000
107;1.2491;1.2949;-0.5345;-0.0000;288;331;0.1136;0.4327;0.6213;0.0507;0.0397;0.0000;0.0000
108;1.2619;1.3077;-0.7931;-0.0000;283;337;0.0525;0.4221;0.6279;0.0741;0.0404;0.0000;0.0000
109;1.2784;1.3187;-0.5517;-0.0000;281;326;0.0379;0.3800;0.6338;0.0514;0.0409;0.0000;0.0000
110;1.2912;1.3315;-0.6724;-0.0000;277;329;0.0452;0.3646;0.6396;0.0636;0.0416;0.0000;0.0000
111;1.3077;1.3425;-0.4483;-0.0000;275;316;-0.0476;0.3298;0.6448;0.0416;0.0421;0.0000;0.0000
112;1.3205;1.3553;-0.6897;-0.0000;267;318;-0.0305;0.3122;0.6495;0.0648;0.0426;0.0000;0.0000
113;1.3370;1.3663;-0.5862;-0.0000;265;312;-0.1184;0.2851;0.6539;0.0541;0.0433;0.0000;0.0000
114;1.3553;1.3791;-0.1207;-0.0000;263;288;-0.0720;0.2247;0.6576;0.0109;0.0433;0.0000;0.0000
115;1.3700;1.3919;-0.4310;-0.0000;249;288;-0.1282;0.1979;0.6605;0.0397;0.0438;0.0000;0.0000
116;1.3883;1.4029;-0.3621;-0.0000;236;271;-0.0549;0.1309;0.6627;0.0328;0.0441;0.0000;0.0000
117;1.4029;1.4158;-0.2759;-0.0000;236;265;-0.2161;0.1148;0.6645;0.0260;0.0443;0.0000;0.0000
118;1.4139;1.4267;-0.1552;-0.0000;241;265;-0.2259;0.1269;0.6664;0.0143;0.0446;0.0000;0.0000
119;1.4322;1.4396;-0.0690;-0.0000;230;247;-0.2308;0.0672;0.6675;0.0062;0.0446;0.0000;0.0000
120;1.4505;1.4505;-0.2241;-0.0000;210;238;-0.0647;0.0064;0.6675;0.0211;0.0448;0.0000;0.0000
121;1.4652;1.4634;-0.3793;-0.0000;200;234;-0.0525;-0.0236;0.6671;0.0350;0.0453;0.0000;0.0000
122;1.4817;1.4744;-0.0345;-0.0000;200;218;-0.1551;-0.0577;0.6664;0.0026;0.0453;0.0000;0.0000
123;1.4927;1.4872;0.1897;-0.0000;208;214;-0.1722;-0.0463;0.6656;-0.0187;0.0450;0.0000;0.0000
124;1.4982;1.4982;0.3103;-0.0000;222;224;-0.1795;0.0024;0.6656;-0.0302;0.0448;0.0000;0.0000
125;1.5092;1.5000;0.1379;-0.0000;110;120;-0.0891;-0.0998;0.6642;-0.0133;0.0446;0.0000;-0.3608
126;1.5147;1.5000;-0.3103;-0.0000;91;118;-0.1355;-0.1452;0.6620;0.0282;0.0448;0.0000;-0.3608
127;1.5165;1.5000;-0.2931;-0.0000;85;112;-0.1380;-0.1573;0.6594;0.0267;0.0453;0.0000;-0.3608
128;1.5165;1.5000;-0.0690;-0.0000;87;105;-0.0745;-0.1679;0.6568;0.0060;0.0453;0.0000;-0.3608
129;1.5147;1.5000;-0.5345;-0.0000;81;120;0.0354;-0.1372;0.6546;0.0497;0.0458;0.0000;-0.3608
130;1.5073;1.5000;-0.3793;-0.0000;99;130;-0.0525;-0.0760;0.6535;0.0353;0.0460;0.0000;-0.3608
131;1.5055;1.5000;-0.8103;-0.0000;93;146;0.2112;-0.0548;0.6524;0.0756;0.0470;0.0000;-0.3608
132;1.4982;1.5000;-0.9483;-0.0000;105;161;-0.0794;0.0090;0.6528;0.0895;0.0480;0.0000;-0.3608
133;1.4927;1.5000;-0.3448;-0.0000;208;241;-0.0574;0.0646;0.6539;0.0311;0.0482;0.0000;0.0000
134;1.4890;1.5000;-0.2931;-0.0000;220;249;0.1746;0.0892;0.6550;0.0272;0.0485;0.0000;0.0000
135;1.4890;1.5000;-0.4138;-0.0000;220;257;0.1062;0.0928;0.6565;0.0385;0.0490;0.0000;0.0000
136;1.4927;1.5000;0.1897;-0.0000;228;239;0.0623;0.0613;0.6576;-0.0189;0.0487;0.0000;0.0000
137;1.4872;1.5000;-0.3103;-0.0000;228;263;0.0183;0.1093;0.6594;0.0280;0.0490;0.0000;0.0000
138;1.4872;1.5000;-0.5862;-0.0000;224;271;0.0379;0.1097;0.6609;0.0543;0.0497;0.0000;0.0000
139;1.4963;1.5000;-0.0690;-0.0000;218;243;0.0818;0.0328;0.6616;0.0050;0.0497;0.0000;0.0000
140;1.5018;1.5000;-0.0862;-0.0000;202;230;0.1600;-0.0287;0.6609;0.0079;0.0497;0.0000;0.0000
141;1.5055;1.5000;-0.2241;-0.0000;193;226;0.1697;-0.0522;0.6601;0.0197;0.0499;0.0000;0.0000
142;1.5110;1.5000;-0.2241;-0.0000;179;212;0.1697;-0.1057;0.6587;0.0204;0.0502;0.0000;0.0000
143;1.5165;1.5000;-0.4828;-0.0000;159;204;0.2674;-0.1562;0.6561;0.0446;0.0507;0.0000;0.0000
144;1.5256;1.5000;0.0172;-0.0000;152;175;-0.0037;-0.2397;0.6524;-0.0023;0.0507;0.0000;0.0000
145;1.5275;1.5147;0.1552;-0.0000;281;298;0.1429;-0.1309;0.6502;-0.0155;0.0504;0.0000;0.4471
146;1.5330;1.5293;-0.0862;-0.0000;302;331;0.0818;-0.0394;0.6499;0.0070;0.0504;0.0000;0.4471
147;1.5440;1.5440;0.1034;-0.0000;320;341;0.0696;-0.0009;0.6499;-0.0109;0.0504;0.0000;0.4471
148;1.5531;1.5586;-0.1207;-0.0000;333;367;0.0842;0.0591;0.6506;0.0101;0.0504;0.0000;0.4471
149;1.5586;1.5733;-0.2759;-0.0000;357;396;0.0940;0.1470;0.6528;0.0245;0.0507;0.0000;0.4471
150;1.5659;1.5897;0.1552;-0.0000;386;408;-0.0134;0.2082;0.6561;-0.0153;0.0507;0.0000;0.4471
151;1.5696;1.6044;-0.2241;-0.0000;410;449;0.0134;0.3151;0.6612;0.0206;0.0509;0.0000;0.4471
152;1.5769;1.6190;-0.2241;-0.0000;435;472;0.0134;0.3855;0.6671;0.0204;0.0512;0.0000;0.4471
153;1.5916;1.6337;-0.1552;-0.0000;331;367;0.0085;0.3924;0.6733;0.0133;0.0512;0.0000;0.0000
154;1.6081;1.6484;-0.6379;-0.0000;314;372;0.1209;0.3759;0.6792;0.0604;0.0519;0.0000;0.0000
155;1.6227;1.6648;-0.3448;-0.0000;322;365;-0.0574;0.3847;0.6850;0.0311;0.0521;0.0000;0.0000
156;1.6337;1.6795;-0.3276;-0.0000;331;372;0.0208;0.4235;0.6916;0.0299;0.0524;0.0000;0.0000
157;1.6502;1.6941;-0.4483;-0.0000;326;372;0.0305;0.4078;0.6982;0.0421;0.0529;0.0000;0.0000
158;1.6685;1.7088;-0.1379;-0.0000;326;359;-0.0696;0.3730;0.7037;0.0118;0.0531;0.0000;0.0000
159;1.6905;1.7234;-0.4483;-0.0000;308;357;0.0305;0.3159;0.7088;0.0421;0.0533;0.0000;0.0000
160;1.7033;1.7399;-0.6897;-0.0000;306;365;0.1258;0.3250;0.7140;0.0651;0.0541;0.0000;0.0000
161;1.7198;1.7546;-0.2414;-0.0000;312;351;-0.0623;0.3089;0.7187;0.0216;0.0543;0.0000;0.0000
162;1.7363;1.7692;-0.2414;-0.0000;312;351;-0.0623;0.2983;0.7235;0.0219;0.0546;0.0000;0.0000
163;1.7582;1.7839;-0.0690;-0.0000;302;333;-0.1526;0.2335;0.7268;0.0055;0.0546;0.0000;0.0000
164;1.7784;1.7985;-0.0862;-0.0000;292;322;-0.0745;0.1943;0.7301;0.0072;0.0548;0.0000;0.0000
165;1.7912;1.8132;-0.2414;-0.0000;292;327;-0.0623;0.2075;0.7334;0.0219;0.0551;0.0000;0.0000
166;1.8077;1.8297;0.0517;-0.0000;298;320;-0.1624;0.1899;0.7363;-0.0055;0.0548;0.0000;0.0000
167;1.8223;1.8443;-0.0000;-0.0000;298;324;-0.1575;0.1969;0.7392;-0.0009;0.0548;0.0000;0.0000
168;1.8407;1.8590;-0.2759;-0.0000;288;324;-0.1380;0.1734;0.7418;0.0255;0.0553;0.0000;0.0000
169;1.8590;1.8736;0.0517;-0.0000;290;310;-0.1624;0.1452;0.7444;-0.0062;0.0551;0.0000;0.0000
170;1.8736;1.8883;-0.3621;-0.0000;283;322;-0.1331;0.1452;0.7466;0.0336;0.0555;0.0000;0.0000
171;1.8846;1.9048;-0.0517;-0.0000;296;322;-0.0769;0.1723;0.7491;0.0033;0.0555;0.0000;0.0000
172;1.8993;1.9194;0.1897;-0.0000;306;320;-0.0134;0.1822;0.7521;-0.0184;0.0553;0.0000;0.0000
173;1.9103;1.9341;-0.1552;-0.0000;310;339;-0.0696;0.2221;0.7554;0.0133;0.0555;0.0000;0.0000
174;1.9194;1.9487;-0.2069;-0.0000;322;355;-0.1429;0.2749;0.7598;0.0194;0.0555;0.0000;0.0000
175;1.9414;1.9634;-0.6552;-0.0000;298;353;0.1209;0.2078;0.7630;0.0607;0.0563;0.0000;0.0000
176;1.9505;1.9799;-1.5345;-0.0000;294;388;0.1819;0.2679;0.7671;0.1456;0.0577;0.0000;0.0000
177;1.9542;1.9945;-0.8966;-0.0000;333;402;0.1404;0.3624;0.7729;0.0844;0.0587;0.0000;0.0000
178;1.9707;2.0092;-0.7759;-0.0000;341;404;0.0525;0.3624;0.7784;0.0726;0.0595;0.0000;0.0000
179;1.9799;2.0238;-0.1897;-0.0000;367;404;0.0891;0.4005;0.7847;0.0175;0.0597;0.0000;0.0000
180;1.9982;2.0385;-0.5000;-0.0000;359;412;0.1893;0.3822;0.7905;0.0470;0.0602;0.0000;0.0000
181;2.0128;2.0549;-0.8276;-0.0000;353;421;0.1355;0.3778;0.7964;0.0783;0.0609;0.0000;0.0000
182;2.0238;2.0696;-0.4138;-0.0000;376;425;0.1038;0.4239;0.8030;0.0375;0.0614;0.0000;0.0000
183;2.0330;2.0842;-0.6379;-0.0000;388;449;0.1233;0.4763;0.8107;0.0602;0.0621;0.0000;0.0000
184;2.0513;2.0989;-0.6207;-0.0000;384;445;0.1966;0.4408;0.8172;0.0577;0.0626;0.0000;0.0000
185;2.0733;2.1136;-0.9138;-0.0000;363;439;0.2186;0.3708;0.8231;0.0861;0.0636;0.0000;0.0000
186;2.0897;2.1282;-0.7241;-0.0000;369;437;0.1258;0.3708;0.8290;0.0675;0.0643;0.0000;0.0000
187;2.0989;2.1447;-0.2069;-0.0000;392;437;0.1697;0.4122;0.8352;0.0187;0.0643;0.0000;0.0000
188;2.1172;2.1593;-0.3448;-0.0000;386;439;0.1013;0.3950;0.8414;0.0324;0.0648;0.0000;0.0000
189;2.1374;2.1740;-0.0690;-0.0000;382;421;0.0818;0.3379;0.8469;0.0052;0.0648;0.0000;0.0000
190;2.1520;2.1886;0.0862;-0.0000;390;419;0.0696;0.3455;0.8520;-0.0092;0.0648;0.0000;0.0000
191;2.1648;2.2033;-0.0690;-0.0000;394;431;0.0037;0.3704;0.8579;0.0062;0.0648;0.0000;0.0000
192;2.1777;2.2198;0.1552;-0.0000;402;429;0.0647;0.3748;0.8638;-0.0153;0.0646;0.0000;0.0000
193;2.1941;2.2344;0.0862;-0.0000;402;431;-0.0085;0.3697;0.8696;-0.0094;0.0646;0.0000;0.0000
194;2.2125;2.2491;-0.1207;-0.0000;390;429;0.0061;0.3338;0.8747;0.0101;0.0646;0.0000;0.0000
195;2.2308;2.2637;-0.0172;-0.0000;386;421;-0.0012;0.3067;0.8795;0.0006;0.0646;0.0000;0.0000
196;2.2473;2.2784;-0.2586;-0.0000;382;427;-0.0623;0.3027;0.8843;0.0233;0.0648;0.0000;0.0000
197;2.2656;2.2949;-0.2586;-0.0000;374;419;-0.0623;0.2675;0.8883;0.0231;0.0651;0.0000;0.0000
198;2.2875;2.2747;0.0345;-0.0000;-73;-42;-0.2381;-0.1309;0.8865;-0.0048;0.0651;0.0000;-1.4510
199;2.3004;2.2546;-0.2586;-0.0000;-152;-109;-0.1404;-0.4349;0.8795;0.0240;0.0653;0.0000;-1.4510
200;2.2949;2.2344;-0.2586;-0.0000;-181;-140;0.0159;-0.5613;0.8707;0.0236;0.0656;0.0000;-1.4510
201;2.2637;2.2143;0.8621;-0.0000;-134;-146;-0.5311;-0.4627;0.8638;-0.0829;0.0648;0.0000;-1.4510
202;2.2418;2.1941;1.8448;-0.0000;-110;-167;-0.3675;-0.4474;0.8568;-0.1764;0.0629;0.0000;-1.4510
203;2.2289;2.1740;1.6207;-0.0000;-130;-179;-0.2723;-0.5074;0.8487;-0.1554;0.0612;0.0000;-1.4510
204;2.2088;2.1538;0.2931;-0.0000;-163;-152;0.0574;-0.5052;0.8411;-0.0287;0.0609;0.0000;-1.4510
205;2.1795;2.1337;-0.0690;-0.0000;-153;-124;0.0818;-0.4155;0.8345;0.0062;0.0609;0.0000;-1.4510
206;2.1410;2.1136;0.7586;-0.0000;146;136;-0.1331;-0.2503;0.8304;-0.0721;0.0602;0.0000;-0.4000
207;2.1026;2.0934;0.7241;-0.0000;181;173;-0.2869;-0.0742;0.8293;-0.0695;0.0595;0.0000;-0.4000
208;2.0842;2.0733;-0.1897;-0.0000;155;189;-0.0672;-0.0884;0.8279;0.0175;0.0597;0.0000;-0.4000
209;2.0641;2.0549;-0.2241;-0.0000;153;187;0.0916;-0.0873;0.8268;0.0206;0.0599;0.0000;-0.4000
210;2.0568;2.0348;-0.6379;-0.0000;112;165;0.3553;-0.2155;0.8235;0.0590;0.0607;0.0000;-0.4000
211;2.0549;2.0147;-1.0345;-0.0000;65;138;0.5409;-0.3748;0.8176;0.0980;0.0616;0.0000;-0.4000
212;2.0568;2.0000;-1.4138;-0.0000;40;132;0.4872;-0.5320;0.8092;0.1329;0.0631;0.0000;-0.3020
213;2.0458;2.0000;-1.3621;-0.0000;228;318;0.3284;-0.4364;0.8026;0.1285;0.0643;0.0000;0.4471
214;2.0293;2.0000;-0.6724;-0.0000;279;341;0.2796;-0.2829;0.7982;0.0631;0.0651;0.0000;0.4471
215;2.0293;2.0000;0.8966;-0.0000;318;314;0.4066;-0.2844;0.7934;-0.0853;0.0641;0.0000;0.4471
