Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
0;0.0000;0.0110;-0.2414;-0.0000;56;65;-0.0012;0.0720;0.0009;0.0228;0.0001;0.2190
1;0.0000;0.0238;-0.2414;-0.0000;73;83;0.0012;0.1437;0.0035;0.0228;0.0004;0.2229
2;0.0000;0.0348;0.0345;-0.0000;97;95;-0.0012;0.2159;0.0071;-0.0045;0.0004;0.2268
3;0.0000;0.0476;0.0345;-0.0000;112;112;-0.0012;0.2877;0.0119;-0.0045;0.0004;0.2297
4;0.0000;0.0586;0.0345;-0.0000;132;128;-0.0012;0.3598;0.0178;-0.0045;0.0001;0.2336
5;0.0000;0.0714;0.1724;-0.0000;153;146;-0.0037;0.4320;0.0251;-0.0167;0.0001;0.2375
6;0.0000;0.0824;0.1724;-0.0000;171;163;-0.0037;0.5038;0.0335;-0.0167;-0.0001;0.2405
7;0.0000;0.0952;0.1724;-0.0000;193;185;-0.0037;0.5759;0.0430;-0.0167;-0.0004;0.2444
8;0.0000;0.1062;-0.2931;-0.0000;200;212;0.0037;0.6477;0.0537;0.0262;-0.0001;0.2483
9;0.0000;0.1190;-0.2931;-0.0000;224;236;0.0012;0.7198;0.0657;0.0262;0.0004;0.2512
10;0.0000;0.1319;-0.2931;-0.0000;241;253;0.0037;0.7920;0.0789;0.0262;0.0006;0.2551
11;0.0201;0.1429;0.1724;-0.0000;243;239;0.0745;0.7411;0.0914;-0.0167;0.0004;0.2590
12;0.0586;0.1557;0.1724;-0.0000;218;210;-0.0818;0.5821;0.1009;-0.0167;0.0001;0.2620
13;0.0934;0.1667;0.1724;-0.0000;191;185;0.0745;0.4448;0.1086;-0.0167;0.0001;0.2659
14;0.1227;0.1795;0.0862;-0.0000;171;167;0.0745;0.3430;0.1141;-0.0094;-0.0001;0.2698
15;0.1502;0.1905;0.0862;-0.0000;152;150;-0.0818;0.2456;0.1185;-0.0094;-0.0001;0.2727
16;0.1722;0.2033;0.0862;-0.0000;142;138;-0.0818;0.1870;0.1214;-0.0094;-0.0004;0.2766
17;0.1960;0.2143;0.0172;-0.0000;126;126;-0.0012;0.1181;0.1232;-0.0026;-0.0004;0.2805
18;0.2161;0.2271;0.0172;-0.0000;116;114;-0.0012;0.0632;0.1243;-0.0026;-0.0004;0.2835
19;0.2125;0.2399;0.5000;-0.0000;150;128;0.0598;0.1650;0.1273;-0.0482;-0.0009;0.2874
20;0.1978;0.2509;-0.3448;-0.0000;167;183;0.0232;0.3181;0.1324;0.0319;-0.0006;0.2913
21;0.1941;0.2637;-0.2759;-0.0000;193;204;0.0183;0.4155;0.1394;0.0250;-0.0001;0.2942
22;0.1941;0.2747;-0.3103;-0.0000;212;228;-0.0574;0.4858;0.1474;0.0284;0.0001;0.2981
