Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
16;0.1960;0.2033;0.1897;-0.0000;122;114;-0.0037;0.0632;0.1456;-0.0192;-0.0016;-0.0002
17;0.2179;0.2143;0.3966;-0.0000;110;93;-0.0061;-0.0203;0.1452;-0.0382;-0.0018;-0.0002
18;0.2363;0.2271;0.3966;-0.0000;99;79;-0.0061;-0.0786;0.1441;-0.0382;-0.0023;-0.0002
19;0.2271;0.2399;0.2069;-0.0000;136;126;0.0696;0.1101;0.1456;-0.0206;-0.0026;-0.0002
20;0.2125;0.2509;-0.6724;-0.0000;175;202;0.0452;0.3598;0.1514;0.0624;-0.0018;-0.0002
21;0.2070;0.2637;-0.4828;-0.0000;220;238;-0.1258;0.5232;0.1595;0.0443;-0.0013;-0.0002
22;0.2088;0.2747;-0.3448;-0.0000;249;263;0.0232;0.6129;0.1690;0.0316;-0.0011;-0.0002
23;0.2125;0.2875;-0.7241;-0.0000;269;300;0.0501;0.6982;0.1800;0.0685;-0.0004;-0.0002
24;0.2106;0.2985;-0.4310;-0.0000;312;331;-0.0501;0.8235;0.1928;0.0404;0.0001;-0.0002
25;0.2125;0.3114;-0.7241;-0.0000;333;367;0.0476;0.9125;0.2071;0.0675;0.0009;-0.0002
26;0.2216;0.3223;-0.7586;-0.0000;345;380;-0.1038;0.9315;0.2214;0.0717;0.0016;-0.0002
27;0.2308;0.3352;-0.6552;-0.0000;367;396;0.0452;0.9623;0.2364;0.0612;0.0021;-0.0002
28;0.2473;0.3480;-0.9138;-0.0000;357;398;0.0623;0.9268;0.2507;0.0853;0.0031;-0.0002
29;0.2619;0.3590;-0.6034;-0.0000;365;392;-0.1160;0.9011;0.2650;0.0558;0.0038;-0.0002
30;0.2747;0.3718;-1.0690;-0.0000;359;410;-0.0061;0.8931;0.2789;0.1002;0.0048;-0.0002
31;0.2930;0.3828;-1.1552;-0.0000;345;402;0.0794;0.8246;0.2917;0.1088;0.0060;-0.0002
32;0.3114;0.3956;-0.8276;-0.0000;345;386;-0.0989;0.7773;0.3038;0.0780;0.0067;-0.0002
33;0.3352;0.4066;-1.0862;-0.0000;320;372;0.0745;0.6715;0.3140;0.1022;0.0077;-0.0002
34;0.3571;0.4194;-1.0345;-0.0000;302;355;0.0696;0.5810;0.3232;0.0966;0.0089;-0.0002
35;0.3828;0.4304;-0.9310;-0.0000;273;320;0.0647;0.4433;0.3302;0.0883;0.0096;-0.0002
36;0.4066;0.4432;-0.8276;-0.0000;249;290;-0.1013;0.3382;0.3353;0.0770;0.0106;-0.0002
37;0.4322;0.4542;-0.8966;-0.0000;214;261;-0.0159;0.2027;0.3386;0.0846;0.0114;-0.0002
38;0.4597;0.4670;-0.7759;-0.0000;185;224;0.0525;0.0654;0.3397;0.0729;0.0121;-0.0002
39;0.4799;0.4799;-0.6897;-0.0000;167;202;-0.0305;-0.0137;0.3393;0.0648;0.0128;-0.0002
40;0.5073;0.4908;-0.6207;-0.0000;138;169;0.1209;-0.1448;0.3371;0.0577;0.0136;-0.0002
41;0.5256;0.5037;-0.3793;-0.0000;124;146;0.0256;-0.2155;0.3338;0.0355;0.0138;-0.0002
42;0.5476;0.5147;-0.2414;-0.0000;107;122;-0.0623;-0.3027;0.3291;0.0219;0.0140;-0.0002
43;0.5641;0.5275;-0.0517;-0.0000;103;110;0.0012;-0.3368;0.3239;0.0040;0.0140;-0.0002
44;0.5806;0.5385;0.0345;-0.0000;93;97;-0.0818;-0.3906;0.3177;-0.0038;0.0140;-0.0002
45;0.5934;0.5513;-0.3103;-0.0000;83;103;0.0208;-0.3935;0.3115;0.0282;0.0143;-0.0002
46;0.6117;0.5623;-0.3276;-0.0000;69;89;0.0208;-0.4507;0.3045;0.0306;0.0148;-0.0002
47;0.6245;0.5751;-0.4310;-0.0000;65;89;-0.0501;-0.4591;0.2976;0.0404;0.0153;-0.0002
48;0.6245;0.5879;-0.2414;-0.0000;93;107;-0.0623;-0.3547;0.2921;0.0219;0.0155;-0.0002
49;0.6337;0.5989;-0.2069;-0.0000;101;114;0.0110;-0.3155;0.2869;0.0182;0.0155;-0.0002
50;0.6447;0.6117;-0.2586;-0.0000;103;118;0.0159;-0.3056;0.2822;0.0236;0.0157;-0.0002
51;0.6538;0.6227;-0.0172;-0.0000;114;120;-0.0794;-0.2818;0.2778;0.0004;0.0157;-0.0002
52;0.6667;0.6355;0.1897;-0.0000;116;112;-0.1722;-0.2928;0.2734;-0.0197;0.0155;-0.0002
53;0.6740;0.6465;-0.2414;-0.0000;116;132;0.0940;-0.2518;0.2694;0.0223;0.0157;-0.0002
54;0.6813;0.6593;-0.4138;-0.0000;124;148;0.0281;-0.2038;0.2664;0.0380;0.0162;-0.0002
55;0.6905;0.6703;-0.4310;-0.0000;128;153;0.0281;-0.1840;0.2635;0.0402;0.0167;-0.0002
56;0.6996;0.6832;-0.0517;-0.0000;144;152;0.0012;-0.1588;0.2609;0.0043;0.0167;-0.0002
57;0.7125;0.6960;0.2931;-0.0000;153;146;-0.1013;-0.1584;0.2584;-0.0292;0.0165;-0.0002
58;0.7271;0.7070;0.2069;-0.0000;148;144;-0.0159;-0.1829;0.2554;-0.0199;0.0162;-0.0002
59;0.7399;0.7198;0.5862;-0.0000;153;134;-0.0427;-0.1965;0.2525;-0.0568;0.0155;-0.0002
60;0.7509;0.7308;0.4483;-0.0000;153;140;-0.0330;-0.1818;0.2496;-0.0433;0.0153;-0.0002
61;0.7619;0.7436;0.2069;-0.0000;152;148;-0.0159;-0.1716;0.2470;-0.0209;0.0150;-0.0002
62;0.7656;0.7546;0.3793;-0.0000;175;163;0.0501;-0.0921;0.2456;-0.0370;0.0145;-0.0002
63;0.7747;0.7674;-0.1724;-0.0000;169;183;0.0110;-0.0654;0.2445;0.0157;0.0148;-0.0002
64;0.7821;0.7784;-0.3276;-0.0000;175;195;0.0208;-0.0350;0.2441;0.0302;0.0150;-0.0002
65;0.7912;0.7912;-0.0517;-0.0000;193;200;-0.1551;0.0031;0.2441;0.0045;0.0150;-0.0002
66;0.7930;0.8022;-0.3793;-0.0000;206;228;-0.0525;0.0866;0.2456;0.0358;0.0155;-0.0002
67;0.8004;0.8150;-0.2241;-0.0000;224;239;-0.0647;0.1375;0.2478;0.0199;0.0157;-0.0002
68;0.8095;0.8278;-0.2586;-0.0000;230;247;0.0940;0.1555;0.2500;0.0238;0.0160;-0.0002
69;0.8260;0.8388;-0.3448;-0.0000;224;245;-0.0549;0.1214;0.2518;0.0314;0.0162;-0.0002
70;0.8333;0.8516;-0.0172;-0.0000;241;247;-0.0794;0.1566;0.2543;0.0009;0.0162;-0.0002
71;0.8407;0.8626;-0.2759;-0.0000;249;269;-0.0598;0.2071;0.2576;0.0253;0.0165;-0.0002
72;0.8498;0.8755;-0.3276;-0.0000;257;279;-0.0574;0.2280;0.2613;0.0302;0.0170;-0.0002
73;0.8626;0.8864;-0.2241;-0.0000;261;279;0.0134;0.2221;0.2646;0.0211;0.0170;-0.0002
74;0.8773;0.8993;-0.5690;-0.0000;251;284;0.0379;0.1969;0.2675;0.0536;0.0177;-0.0002
75;0.8919;0.9103;-0.4655;-0.0000;251;279;0.0305;0.1800;0.2705;0.0436;0.0182;-0.0002
76;0.9048;0.9231;-0.5862;-0.0000;249;283;0.0379;0.1712;0.2730;0.0543;0.0187;-0.0002
77;0.9194;0.9359;-0.6552;-0.0000;243;281;0.0427;0.1437;0.2752;0.0609;0.0194;-0.0002
78;0.9341;0.9469;-0.3621;-0.0000;245;273;0.1013;0.1273;0.2774;0.0336;0.0197;-0.0002
79;0.9414;0.9597;-0.4655;-0.0000;253;284;0.1087;0.1654;0.2800;0.0436;0.0201;-0.0002
80;0.9524;0.9707;-0.5000;-0.0000;257;290;0.0330;0.1668;0.2825;0.0470;0.0206;-0.0002
81;0.9670;0.9835;-0.4655;-0.0000;255;286;0.0305;0.1474;0.2847;0.0424;0.0211;-0.0002
82;0.9872;0.9945;-0.5000;-0.0000;238;271;0.0330;0.0694;0.2858;0.0470;0.0216;-0.0002
83;1.0092;1.0073;-0.3103;-0.0000;222;247;0.0989;-0.0181;0.2858;0.0292;0.0219;-0.0002
84;1.0183;1.0183;-0.2414;-0.0000;230;251;0.0159;0.0049;0.2858;0.0228;0.0221;-0.0002
85;1.0293;1.0311;-0.3793;-0.0000;228;255;0.0232;0.0104;0.2858;0.0343;0.0226;-0.0002
86;1.0440;1.0440;-0.1034;-0.0000;232;245;0.0037;-0.0093;0.2858;0.0082;0.0226;-0.0002
87;1.0604;1.0549;-0.3103;-0.0000;216;241;0.0989;-0.0555;0.2847;0.0282;0.0228;-0.0002
88;1.0751;1.0678;-0.3448;-0.0000;212;241;0.1013;-0.0672;0.2840;0.0326;0.0233;-0.0002
89;1.0879;1.0788;-0.3103;-0.0000;210;238;0.0989;-0.0811;0.2825;0.0289;0.0236;-0.0002
90;1.1062;1.0916;-0.1379;-0.0000;202;220;0.0085;-0.1397;0.2804;0.0118;0.0236;-0.0002
91;1.1209;1.1026;-0.0517;-0.0000;198;212;0.0012;-0.1624;0.2778;0.0045;0.0238;-0.0002
92;1.1337;1.1154;-0.1207;-0.0000;195;212;0.0061;-0.1741;0.2752;0.0099;0.0238;-0.0002
93;1.1447;1.1264;-0.3793;-0.0000;191;220;0.0256;-0.1657;0.2727;0.0353;0.0243;-0.0002
94;1.1557;1.1392;-0.2586;-0.0000;196;220;0.0159;-0.1573;0.2701;0.0243;0.0245;-0.0002
95;1.1703;1.1502;-0.0690;-0.0000;198;212;0.0818;-0.1712;0.2675;0.0050;0.0245;-0.0002
96;1.1777;1.1630;0.0862;-0.0000;210;220;-0.0085;-0.1342;0.2653;-0.0092;0.0243;-0.0002
97;1.1832;1.1758;0.5517;-0.0000;236;224;-0.0403;-0.0727;0.2642;-0.0526;0.0238;-0.0002
98;1.1960;1.1868;-0.3448;-0.0000;216;243;0.0989;-0.0815;0.2631;0.0311;0.0243;-0.0002
99;1.2051;1.1996;-0.2931;-0.0000;226;249;0.0965;-0.0573;0.2620;0.0275;0.0245;-0.0002
100;1.2179;1.2106;-0.5000;-0.0000;220;255;0.0330;-0.0610;0.2613;0.0463;0.0250;-0.0002
101;1.2253;1.2234;-0.1034;-0.0000;241;257;-0.0745;-0.0167;0.2609;0.0082;0.0250;-0.0002
102;1.2344;1.2344;0.5172;-0.0000;263;251;-0.0379;0.0027;0.2609;-0.0502;0.0245;-0.0002
103;1.2436;1.2473;0.1207;-0.0000;261;267;-0.0110;0.0266;0.2613;-0.0123;0.0243;-0.0002
104;1.2527;1.2582;0.3793;-0.0000;275;271;0.0501;0.0518;0.2620;-0.0367;0.0240;-0.0002
105;1.2601;1.2711;0.6552;-0.0000;294;277;-0.0476;0.0965;0.2639;-0.0624;0.0233;-0.0002
106;1.2747;1.2839;-0.3448;-0.0000;269;296;0.0232;0.0731;0.2650;0.0319;0.0236;-0.0002
107;1.2839;1.2949;-0.7759;-0.0000;267;314;0.1306;0.0969;0.2664;0.0719;0.0245;-0.0002
108;1.3004;1.3077;-0.3793;-0.0000;271;300;0.1038;0.0595;0.2672;0.0355;0.0248;-0.0002
109;1.3150;1.3187;-0.9483;-0.0000;251;310;0.0647;0.0331;0.2679;0.0892;0.0258;-0.0002
110;1.3242;1.3315;-0.0517;-0.0000;279;294;0.0012;0.0566;0.2686;0.0045;0.0258;-0.0002
111;1.3352;1.3425;-0.5517;-0.0000;273;312;0.0379;0.0709;0.2697;0.0519;0.0262;-0.0002
112;1.3480;1.3553;-0.0862;-0.0000;286;302;-0.0745;0.0672;0.2708;0.0067;0.0265;-0.0002
113;1.3626;1.3663;0.5690;-0.0000;296;284;-0.1209;0.0467;0.2716;-0.0558;0.0258;-0.0002
114;1.3736;1.3791;-0.0690;-0.0000;283;298;-0.0769;0.0434;0.2723;0.0048;0.0260;-0.0002
115;1.3901;1.3919;0.1897;-0.0000;284;288;0.0623;0.0156;0.2727;-0.0197;0.0258;-0.0002
116;1.4048;1.4029;-0.1552;-0.0000;271;290;0.0085;-0.0163;0.2723;0.0140;0.0258;-0.0002
117;1.4194;1.4158;-0.9828;-0.0000;243;302;-0.0110;-0.0463;0.2716;0.0927;0.0267;-0.0002
118;1.4377;1.4267;-0.5517;-0.0000;245;283;-0.1209;-0.0917;0.2701;0.0512;0.0275;-0.0002
119;1.4542;1.4396;-0.3103;-0.0000;241;267;-0.0574;-0.1342;0.2679;0.0289;0.0277;-0.0002
120;1.4689;1.4505;-0.6207;-0.0000;228;269;0.0427;-0.1584;0.2657;0.0585;0.0282;-0.0002
121;1.4853;1.4634;-0.0000;-0.0000;230;241;-0.0794;-0.2097;0.2624;-0.0009;0.0282;-0.0002
122;1.5055;1.4744;0.2586;-0.0000;220;220;-0.0989;-0.2778;0.2580;-0.0262;0.0280;-0.0002
123;1.5311;1.4872;0.4828;-0.0000;196;185;-0.2698;-0.4019;0.2518;-0.0472;0.0275;-0.0002
124;1.5495;1.4982;0.8103;-0.0000;187;159;-0.0574;-0.4697;0.2445;-0.0775;0.0267;-0.0002
125;1.5678;1.5000;0.2414;-0.0000;83;83;-0.0965;-0.6316;0.2346;-0.0243;0.0265;-0.0002
126;1.5788;1.5000;0.7241;-0.0000;67;46;-0.0525;-0.7316;0.2232;-0.0702;0.0258;-0.0002
127;1.5879;1.5000;0.1207;-0.0000;30;34;-0.0110;-0.8282;0.2104;-0.0121;0.0255;-0.0002
128;1.5861;1.5000;-0.1724;-0.0000;26;44;0.0110;-0.8026;0.1979;0.0157;0.0258;-0.0002
129;1.5714;1.5000;0.9138;-0.0000;73;46;-0.0794;-0.6773;0.1873;-0.0873;0.0248;-0.0002
130;1.5696;1.5000;0.4310;-0.0000;67;58;0.0452;-0.6524;0.1771;-0.0426;0.0243;-0.0002
131;1.5678;1.5000;0.0345;-0.0000;62;69;0.0745;-0.6294;0.1672;-0.0043;0.0243;-0.0002
132;1.5586;1.5000;0.1034;-0.0000;77;83;0.1477;-0.5525;0.1588;-0.0099;0.0243;-0.0002
133;1.5440;1.5000;0.3448;-0.0000;110;107;0.0525;-0.4137;0.1522;-0.0341;0.0238;-0.0002
134;1.5348;1.5000;0.7586;-0.0000;138;116;0.0232;-0.3250;0.1470;-0.0731;0.0231;-0.0002
135;1.5275;1.5000;0.9828;-0.0000;155;124;0.0867;-0.2609;0.1430;-0.0936;0.0221;-0.0002
136;1.5110;1.5000;0.1897;-0.0000;171;175;0.0623;-0.1137;0.1415;-0.0197;0.0219;-0.0002
137;1.4982;1.5000;-0.0345;-0.0000;193;204;0.0794;0.0005;0.1415;0.0023;0.0219;-0.0002
138;1.4890;1.5000;-0.2241;-0.0000;208;230;0.0916;0.0855;0.1426;0.0204;0.0221;-0.0002
139;1.4853;1.5000;-0.5517;-0.0000;214;249;0.1136;0.1269;0.1448;0.0512;0.0226;-0.0002
140;1.4780;1.5000;0.8621;-0.0000;263;236;-0.0623;0.1965;0.1478;-0.0836;0.0219;-0.0002
141;1.4780;1.5000;0.4138;-0.0000;253;247;-0.0305;0.1881;0.1507;-0.0399;0.0214;-0.0002
142;1.4799;1.5147;-0.1552;-0.0000;337;357;0.0867;0.3221;0.1558;0.0140;0.0216;-0.0002
143;1.4799;1.5293;0.0517;-0.0000;384;394;-0.0061;0.4521;0.1628;-0.0055;0.0214;-0.0002
144;1.4890;1.5440;-0.0690;-0.0000;412;425;0.0037;0.5151;0.1708;0.0057;0.0216;-0.0002
145;1.5037;1.5586;0.4828;-0.0000;437;423;-0.0354;0.5118;0.1789;-0.0468;0.0211;-0.0002
146;1.5183;1.5733;-0.0172;-0.0000;435;447;-0.0012;0.5210;0.1870;0.0006;0.0211;-0.0002
147;1.5348;1.5897;-0.6552;-0.0000;421;466;0.1233;0.5070;0.1947;0.0616;0.0216;-0.0002
148;1.5531;1.6044;-0.3621;-0.0000;427;458;-0.0549;0.4756;0.2023;0.0341;0.0221;-0.0002
149;1.5714;1.6190;-0.4828;-0.0000;417;455;0.1111;0.4375;0.2089;0.0458;0.0226;-0.0002
150;1.5897;1.6337;-0.5690;-0.0000;413;455;0.0379;0.4111;0.2155;0.0533;0.0231;-0.0002
151;1.6044;1.6484;-0.2241;-0.0000;427;451;0.0134;0.4063;0.2218;0.0199;0.0233;-0.0002
152;1.6245;1.6648;-0.6034;-0.0000;410;453;0.1966;0.3613;0.2272;0.0563;0.0238;-0.0002
153;1.6538;1.6795;-1.2759;-0.0000;363;441;0.3211;0.2415;0.2313;0.1198;0.0253;-0.0002
154;1.6886;1.6941;-1.8966;-0.0000;296;406;0.6020;0.0456;0.2316;0.1793;0.0270;-0.0002
155;1.7381;1.7088;-3.3966;-0.0000;179;363;1.0171;-0.2646;0.2276;0.3212;0.0304;-0.0002
156;1.7821;1.7234;-4.2069;-0.0000;89;310;1.2320;-0.5418;0.2192;0.3981;0.0345;-0.0002
157;1.8278;1.7399;-3.9655;-0.0000;22;236;1.3712;-0.8158;0.2067;0.3759;0.0387;-0.0002
158;1.8791;1.7546;-4.5862;-0.0000;-71;167;1.3370;-1.1549;0.1884;0.4350;0.0431;-0.0002
159;1.9176;1.7692;-3.7586;-0.0000;-109;99;1.6691;-1.3695;0.1672;0.3566;0.0470;-0.0002
160;1.9377;1.7839;-3.7759;-0.0000;-124;87;1.5128;-1.4164;0.1452;0.3571;0.0507;-0.0002
161;1.9267;1.7985;-1.4138;-0.0000;-24;85;0.6459;-1.1871;0.1269;0.1342;0.0521;-0.0002
162;1.8993;1.8132;3.4828;-0.0000;169;64;-0.0891;-0.7876;0.1144;-0.3324;0.0487;-0.0002
163;1.8553;1.8297;6.9483;-0.0000;367;107;-0.4969;-0.2415;0.1108;-0.6613;0.0416;-0.0002
164;1.8315;1.8443;6.3621;-0.0000;449;204;-0.5214;0.1170;0.1126;-0.6051;0.0353;-0.0002
165;1.8333;1.8590;3.4828;-0.0000;425;304;-0.0085;0.2382;0.1163;-0.3319;0.0319;-0.0002
166;1.8223;1.8736;0.0172;-0.0000;415;451;0.3089;0.4814;0.1236;-0.0033;0.0319;-0.0002
167;1.8205;1.8883;0.3621;-0.0000;484;500;0.2063;0.6385;0.1339;-0.0360;0.0314;-0.0002
168;1.8187;1.9048;1.0862;-0.0000;562;541;-0.0794;0.7956;0.1459;-0.1046;0.0304;-0.0002
169;1.8352;1.9194;1.5690;-0.0000;589;541;-0.1893;0.7755;0.1580;-0.1495;0.0287;-0.0002
170;1.8590;1.9341;0.8448;-0.0000;566;552;0.0183;0.7004;0.1690;-0.0804;0.0280;-0.0002
171;1.8810;1.9487;0.5690;-0.0000;554;552;-0.1209;0.6378;0.1789;-0.0551;0.0272;-0.0002
172;1.9048;1.9634;0.2931;-0.0000;529;539;-0.1013;0.5440;0.1873;-0.0284;0.0270;-0.0002
173;1.9322;1.9799;0.1897;-0.0000;496;509;0.0623;0.4316;0.1943;-0.0189;0.0267;-0.0002
174;1.9615;1.9945;-0.0862;-0.0000;453;482;0.0818;0.2983;0.1987;0.0070;0.0270;-0.0002
175;1.9890;2.0092;0.1724;-0.0000;429;443;0.0647;0.1903;0.2020;-0.0175;0.0267;-0.0002
176;2.0092;2.0238;0.2759;-0.0000;415;423;0.0574;0.1368;0.2038;-0.0277;0.0265;-0.0002
177;2.0256;2.0385;-0.8621;-0.0000;380;443;0.1380;0.1210;0.2060;0.0817;0.0272;-0.0002
178;2.0458;2.0549;-1.0690;-0.0000;367;439;0.3065;0.0844;0.2071;0.0997;0.0282;-0.0002
179;2.0733;2.0696;-1.3621;-0.0000;327;415;0.4847;-0.0342;0.2067;0.1281;0.0297;-0.0002
180;2.1099;2.0842;-2.2069;-0.0000;253;384;0.6996;-0.2364;0.2031;0.2089;0.0319;-0.0002
181;2.1484;2.0989;-2.6034;-0.0000;187;335;0.8046;-0.4517;0.1958;0.2455;0.0345;-0.0002
182;2.1850;2.1136;-2.9138;-0.0000;124;290;1.0659;-0.6634;0.1855;0.2765;0.0372;-0.0002
183;2.2308;2.1282;-3.1379;-0.0000;48;226;1.0757;-0.9458;0.1708;0.2968;0.0404;-0.0002
184;2.2619;2.1447;-3.1552;-0.0000;11;189;1.0781;-1.0872;0.1540;0.2980;0.0436;-0.0002
185;2.2582;2.1593;-2.6724;-0.0000;54;212;1.1221;-0.9242;0.1397;0.2523;0.0463;-0.0002
186;2.2473;2.1740;0.7069;-0.0000;185;193;0.1038;-0.6693;0.1291;-0.0678;0.0455;-0.0002
187;2.2179;2.1886;2.4655;-0.0000;314;243;-0.0159;-0.2716;0.1251;-0.2345;0.0431;-0.0002
188;2.1923;2.2033;4.5862;-0.0000;455;286;-0.2430;0.1053;0.1265;-0.4362;0.0385;-0.0002
189;2.1886;2.2198;3.5517;-0.0000;492;365;-0.0159;0.2851;0.1309;-0.3378;0.0350;-0.0002
190;2.1758;2.2344;1.8103;-0.0000;529;478;0.1062;0.5312;0.1394;-0.1723;0.0331;-0.0002
191;2.1703;2.2491;0.6897;-0.0000;574;574;0.1844;0.7217;0.1507;-0.0665;0.0324;-0.0002
192;2.1685;2.2637;0.9655;-0.0000;650;636;0.0867;0.8872;0.1643;-0.0919;0.0314;-0.0002
193;2.1740;2.2784;2.0172;-0.0000;726;654;-0.1404;0.9648;0.1793;-0.1923;0.0294;-0.0002
194;2.1886;2.2949;1.2414;-0.0000;734;701;-0.0110;0.9835;0.1947;-0.1185;0.0282;-0.0002
195;2.2070;2.3095;0.8103;-0.0000;740;724;-0.0574;0.9440;0.2093;-0.0778;0.0275;-0.0002
196;2.2289;2.3242;0.6207;-0.0000;734;728;-0.0452;0.8795;0.2232;-0.0597;0.0267;-0.0002
197;2.2527;2.3388;-0.3276;-0.0000;691;736;-0.0574;0.7989;0.2357;0.0299;0.0270;-0.0002
198;2.2839;2.3535;-0.3276;-0.0000;650;695;0.1770;0.6415;0.2456;0.0309;0.0275;-0.0002
199;2.3297;2.3700;-1.3793;-0.0000;541;644;0.4090;0.3642;0.2511;0.1305;0.0287;-0.0002
200;2.3901;2.3846;-2.2759;-0.0000;386;537;0.6288;-0.0478;0.2503;0.2152;0.0311;-0.0002
201;2.4634;2.3993;-3.3103;-0.0000;196;396;0.7729;-0.6030;0.2412;0.3129;0.0343;-0.0002
202;2.5476;2.4139;-3.5517;-0.0000;21;226;1.1074;-1.2355;0.2218;0.3366;0.0380;-0.0002
203;2.6337;2.4286;-3.6552;-0.0000;-146;60;1.1148;-1.8936;0.1925;0.3471;0.0416;-0.0002
204;2.6923;2.4432;-3.6379;-0.0000;-243;-40;1.1148;-2.3031;0.1566;0.3454;0.0453;-0.0002
205;2.6905;2.4597;-3.0000;-0.0000;-198;-21;1.3028;-2.1379;0.1232;0.2846;0.0482;-0.0002
206;2.6740;2.4744;-1.8793;-0.0000;-112;15;0.6777;-1.8522;0.0943;0.1774;0.0499;-0.0002
207;2.6520;2.4890;0.7931;-0.0000;22;30;0.0989;-1.5003;0.0709;-0.0768;0.0492;-0.0002
208;2.6136;2.5037;3.2069;-0.0000;183;83;-0.2259;-1.0110;0.0551;-0.3058;0.0460;-0.0002
209;2.5641;2.5183;3.9655;-0.0000;333;198;-0.2015;-0.4100;0.0489;-0.3776;0.0421;-0.0002
210;2.5165;2.5348;3.2931;-0.0000;460;351;0.2357;0.1661;0.0515;-0.3131;0.0387;-0.0002
211;2.5000;2.5495;2.4828;-0.0000;533;455;-0.1746;0.4580;0.0588;-0.2367;0.0363;-0.0002
212;2.4780;2.5641;1.4138;-0.0000;617;584;0.0549;0.7982;0.0712;-0.1354;0.0348;-0.0002
213;2.4615;2.5788;1.0172;-0.0000;717;701;0.0061;1.0952;0.0881;-0.0978;0.0338;-0.0002
214;2.4542;2.5934;1.5345;-0.0000;844;795;-0.0305;1.2919;0.1082;-0.1471;0.0324;-0.0002
215;2.4579;2.6099;1.3448;-0.0000;914;871;-0.0965;1.3944;0.1298;-0.1285;0.0309;-0.0002
216;2.4872;2.6099;0.6897;-0.0000;769;761;0.0769;1.1315;0.1474;-0.0663;0.0302;-0.0002
217;2.5293;2.6099;0.5690;-0.0000;656;654;-0.0403;0.7444;0.1591;-0.0548;0.0297;-0.0002
218;2.5806;2.6099;1.5517;-0.0000;529;466;-0.4237;0.2646;0.1632;-0.1486;0.0280;-0.0002
219;2.6099;2.6099;2.5000;-0.0000;443;333;-0.5702;-0.0159;0.1632;-0.2392;0.0255;-0.0002
220;2.6227;2.6099;0.4828;-0.0000;347;341;-0.0354;-0.1280;0.1610;-0.0465;0.0250;-0.0002
221;2.6227;2.5897;0.1207;-0.0000;189;200;0.1453;-0.3177;0.1562;-0.0123;0.0250;-0.0002
222;2.6154;2.5696;-1.6034;-0.0000;112;202;0.1087;-0.4268;0.1496;0.1508;0.0265;-0.0002
223;2.6154;2.5495;-1.0862;-0.0000;75;138;-0.1600;-0.6092;0.1401;0.1014;0.0275;-0.0002
224;2.6117;2.5293;-1.0172;-0.0000;34;95;0.2259;-0.7649;0.1280;0.0961;0.0287;-0.0002
225;2.6007;2.5092;-1.6379;-0.0000;-3;83;0.1917;-0.8487;0.1148;0.1539;0.0302;-0.0002
226;2.5769;2.4890;0.1724;-0.0000;38;48;0.1429;-0.8092;0.1024;-0.0182;0.0302;-0.0002
227;2.5495;2.4689;1.3793;-0.0000;73;32;0.1355;-0.7425;0.0906;-0.1315;0.0287;-0.0002
228;2.5348;2.4487;0.2241;-0.0000;30;38;0.2161;-0.8011;0.0782;-0.0221;0.0284;-0.0002
229;2.5220;2.4286;0.5172;-0.0000;21;15;0.1184;-0.8553;0.0650;-0.0507;0.0280;-0.0002
