Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
47;0.5842;0.5751;-0.1034;-0.0000;103;112;0.0061;-0.0910;0.4474;0.0089;0.0165;0.0000;0.0000
48;0.5934;0.5879;0.1034;-0.0000;114;116;0.0696;-0.0537;0.4466;-0.0109;0.0165;0.0000;0.0000
49;0.6081;0.5989;-0.0172;-0.0000;107;114;0.0769;-0.0804;0.4455;0.0013;0.0165;0.0000;0.0000
50;0.6172;0.6117;0.0345;-0.0000;114;120;-0.0037;-0.0504;0.4448;-0.0035;0.0165;0.0000;0.0000
51;0.6264;0.6227;0.3276;-0.0000;128;120;-0.0232;-0.0236;0.4444;-0.0319;0.0160;0.0000;0.0000
52;0.6374;0.6355;0.3966;-0.0000;130;118;-0.1087;-0.0255;0.4437;-0.0387;0.0157;0.0000;0.0000
53;0.6520;0.6465;0.1034;-0.0000;118;120;-0.0085;-0.0471;0.4430;-0.0106;0.0155;0.0000;0.0000
54;0.6612;0.6593;0.3966;-0.0000;132;120;-0.1087;-0.0196;0.4430;-0.0385;0.0153;0.0000;0.0000
55;0.6722;0.6703;0.1897;-0.0000;128;126;-0.0159;-0.0163;0.4426;-0.0192;0.0150;0.0000;0.0000
56;0.6795;0.6832;0.0172;-0.0000;136;142;-0.0818;0.0298;0.4430;-0.0033;0.0150;0.0000;0.0000
57;0.6868;0.6960;0.0862;-0.0000;150;152;-0.0867;0.0811;0.4444;-0.0084;0.0148;0.0000;0.0000
58;0.6923;0.7070;0.0172;-0.0000;163;167;-0.0818;0.1397;0.4466;-0.0033;0.0148;0.0000;0.0000
59;0.6960;0.7198;0.0862;-0.0000;185;185;-0.0867;0.2122;0.4499;-0.0096;0.0148;0.0000;0.0000
60;0.7051;0.7308;0.2586;-0.0000;196;189;-0.0183;0.2353;0.4536;-0.0248;0.0145;0.0000;0.0000
61;0.7179;0.7436;0.7241;-0.0000;210;183;-0.1306;0.2401;0.4572;-0.0695;0.0138;0.0000;0.0000
62;0.7234;0.7546;0.5000;-0.0000;220;200;-0.0379;0.2910;0.4616;-0.0492;0.0133;0.0000;0.0000
63;0.7326;0.7674;0.3276;-0.0000;222;210;-0.1038;0.3107;0.4664;-0.0326;0.0128;0.0000;0.0000
64;0.7418;0.7784;0.3966;-0.0000;236;222;-0.1087;0.3518;0.4719;-0.0387;0.0123;0.0000;0.0000
65;0.7527;0.7912;0.2241;-0.0000;236;230;-0.0183;0.3521;0.4774;-0.0219;0.0123;0.0000;0.0000
66;0.7601;0.8022;-0.3448;-0.0000;234;253;-0.0549;0.3906;0.4836;0.0321;0.0126;0.0000;0.0000
67;0.7674;0.8150;-0.4828;-0.0000;247;273;-0.1258;0.4452;0.4906;0.0443;0.0131;0.0000;0.0000
68;0.7766;0.8278;-0.1034;-0.0000;265;273;0.0061;0.4693;0.4979;0.0094;0.0131;0.0000;0.0000
69;0.7894;0.8388;-0.1897;-0.0000;267;279;-0.0672;0.4679;0.5052;0.0172;0.0133;0.0000;0.0000
70;0.7985;0.8516;-0.0690;-0.0000;277;283;-0.0745;0.4778;0.5125;0.0060;0.0133;0.0000;0.0000
71;0.8132;0.8626;0.0690;-0.0000;277;279;-0.0061;0.4609;0.5199;-0.0072;0.0133;0.0000;0.0000
72;0.8223;0.8755;-0.2241;-0.0000;279;294;-0.0647;0.4902;0.5276;0.0211;0.0136;0.0000;0.0000
73;0.8388;0.8864;-0.3276;-0.0000;271;288;-0.1355;0.4430;0.5342;0.0297;0.0138;0.0000;0.0000
74;0.8516;0.8993;-0.3276;-0.0000;273;292;0.0208;0.4422;0.5411;0.0306;0.0143;0.0000;0.0000
75;0.8681;0.9103;-0.2586;-0.0000;265;281;0.0159;0.4016;0.5473;0.0233;0.0145;0.0000;0.0000
76;0.8791;0.9231;-0.3276;-0.0000;269;286;-0.0574;0.4104;0.5539;0.0299;0.0148;0.0000;0.0000
77;0.8956;0.9359;-0.4483;-0.0000;255;281;-0.0476;0.3584;0.5594;0.0416;0.0153;0.0000;0.0000
78;0.9103;0.9469;-0.2759;-0.0000;253;273;0.0183;0.3357;0.5645;0.0250;0.0155;0.0000;0.0000
79;0.9231;0.9597;-0.6034;-0.0000;247;281;0.0403;0.3379;0.5700;0.0558;0.0160;0.0000;0.0000
80;0.9359;0.9707;-0.3448;-0.0000;251;275;-0.0549;0.3232;0.5748;0.0321;0.0162;0.0000;0.0000
81;0.9524;0.9835;0.0345;-0.0000;255;261;-0.0037;0.2910;0.5796;-0.0043;0.0162;0.0000;0.0000
82;0.9670;0.9945;0.1552;-0.0000;253;251;-0.0134;0.2668;0.5836;-0.0157;0.0162;0.0000;0.0000
83;0.9853;1.0073;-0.0000;-0.0000;234;241;-0.0012;0.2009;0.5869;-0.0001;0.0162;0.0000;0.0000
84;1.0000;1.0183;-0.1207;-0.0000;226;238;0.0061;0.1760;0.5895;0.0106;0.0162;0.0000;0.0000
85;1.0147;1.0311;-0.1207;-0.0000;222;234;-0.0720;0.1496;0.5916;0.0111;0.0165;0.0000;0.0000
86;1.0311;1.0440;-0.1897;-0.0000;210;226;0.0110;0.1126;0.5935;0.0177;0.0165;0.0000;0.0000
87;1.0440;1.0549;-0.1552;-0.0000;210;224;0.0085;0.1108;0.5953;0.0145;0.0167;0.0000;0.0000
88;1.0531;1.0678;-0.2414;-0.0000;212;230;0.0159;0.1232;0.5971;0.0219;0.0170;0.0000;0.0000
89;1.0659;1.0788;-0.5000;-0.0000;208;238;0.0330;0.1243;0.5993;0.0470;0.0175;0.0000;0.0000
90;1.0769;1.0916;-0.3793;-0.0000;212;238;0.0256;0.1331;0.6012;0.0358;0.0179;0.0000;0.0000
91;1.0861;1.1026;-0.0517;-0.0000;228;238;0.0012;0.1566;0.6037;0.0045;0.0179;0.0000;0.0000
92;1.0989;1.1154;-0.0690;-0.0000;228;238;-0.0745;0.1525;0.6059;0.0055;0.0179;0.0000;0.0000
93;1.1136;1.1264;-0.3448;-0.0000;214;238;0.0232;0.1214;0.6081;0.0319;0.0182;0.0000;0.0000
94;1.1282;1.1392;-0.6207;-0.0000;204;241;0.0403;0.1035;0.6096;0.0577;0.0189;0.0000;0.0000
95;1.1392;1.1502;-0.5000;-0.0000;208;239;0.0330;0.1031;0.6111;0.0463;0.0194;0.0000;0.0000
96;1.1520;1.1630;-0.6379;-0.0000;206;245;0.0427;0.1093;0.6129;0.0597;0.0199;0.0000;0.0000
97;1.1685;1.1758;-0.6034;-0.0000;198;236;0.0403;0.0690;0.6140;0.0560;0.0206;0.0000;0.0000
98;1.1832;1.1868;-0.3103;-0.0000;198;222;0.0208;0.0368;0.6147;0.0287;0.0209;0.0000;0.0000
99;1.1960;1.1996;-0.3621;-0.0000;196;222;0.1013;0.0284;0.6151;0.0331;0.0214;0.0000;0.0000
100;1.2088;1.2106;-0.1897;-0.0000;198;216;0.0110;0.0200;0.6155;0.0167;0.0214;0.0000;0.0000
101;1.2216;1.2234;-0.0862;-0.0000;198;212;0.0037;0.0174;0.6155;0.0074;0.0216;0.0000;0.0000
102;1.2234;1.2344;-0.1552;-0.0000;220;238;0.0085;0.1101;0.6173;0.0140;0.0216;0.0000;0.0000
103;1.2344;1.2473;-0.4655;-0.0000;216;247;0.0305;0.1159;0.6191;0.0433;0.0221;0.0000;0.0000
104;1.2473;1.2582;-0.3621;-0.0000;216;243;0.1013;0.1020;0.6206;0.0336;0.0226;0.0000;0.0000
105;1.2601;1.2711;-0.2586;-0.0000;220;241;0.0940;0.0994;0.6224;0.0240;0.0228;0.0000;0.0000
106;1.2674;1.2839;-0.3276;-0.0000;230;255;0.0208;0.1441;0.6246;0.0302;0.0231;0.0000;0.0000
107;1.2766;1.2949;-0.0862;-0.0000;241;255;0.0818;0.1635;0.6272;0.0070;0.0231;0.0000;0.0000
108;1.2857;1.3077;-0.1379;-0.0000;247;267;0.0085;0.1892;0.6301;0.0116;0.0233;0.0000;0.0000
109;1.2985;1.3187;-0.3793;-0.0000;245;275;0.0256;0.1910;0.6330;0.0355;0.0236;0.0000;0.0000
110;1.3059;1.3315;-0.3966;-0.0000;255;286;0.1038;0.2349;0.6367;0.0367;0.0240;0.0000;0.0000
111;1.3168;1.3425;-0.3621;-0.0000;261;290;0.1038;0.2423;0.6404;0.0341;0.0243;0.0000;0.0000
112;1.3315;1.3553;-0.4310;-0.0000;257;290;0.1062;0.2240;0.6440;0.0394;0.0248;0.0000;0.0000
113;1.3443;1.3663;-0.5345;-0.0000;253;292;0.0354;0.2133;0.6473;0.0497;0.0253;0.0000;0.0000
114;1.3590;1.3791;-0.3276;-0.0000;253;283;0.0989;0.1906;0.6502;0.0306;0.0255;0.0000;0.0000
115;1.3718;1.3919;-0.1552;-0.0000;257;279;0.0085;0.1855;0.6532;0.0138;0.0258;0.0000;0.0000
116;1.3791;1.4029;-0.5000;-0.0000;261;298;0.0330;0.2254;0.6565;0.0463;0.0262;0.0000;0.0000
117;1.3901;1.4158;-0.5345;-0.0000;265;302;0.0354;0.2375;0.6601;0.0492;0.0267;0.0000;0.0000
118;1.4029;1.4267;-0.5000;-0.0000;263;300;0.0330;0.2236;0.6638;0.0470;0.0272;0.0000;0.0000
119;1.4139;1.4396;-0.5345;-0.0000;267;306;-0.0427;0.2287;0.6675;0.0507;0.0277;0.0000;0.0000
120;1.4322;1.4505;-0.3621;-0.0000;259;290;-0.0549;0.1741;0.6700;0.0336;0.0282;0.0000;0.0000
121;1.4432;1.4634;-0.1552;-0.0000;267;288;-0.0696;0.1855;0.6730;0.0143;0.0282;0.0000;0.0000
122;1.4560;1.4744;0.0345;-0.0000;273;283;-0.1600;0.1818;0.6759;-0.0040;0.0282;0.0000;0.0000
123;1.4707;1.4872;0.0345;-0.0000;269;279;-0.0818;0.1566;0.6781;-0.0043;0.0282;0.0000;0.0000
124;1.4835;1.4982;0.2241;-0.0000;273;273;-0.0965;0.1492;0.6806;-0.0226;0.0280;0.0000;0.0000
125;1.4982;1.5000;0.2586;-0.0000;152;152;-0.1770;0.0068;0.6806;-0.0250;0.0277;0.0000;-0.3608
126;1.5110;1.5000;-0.0000;-0.0000;112;124;-0.1600;-0.1185;0.6788;-0.0016;0.0277;0.0000;-0.3608
127;1.5147;1.5000;0.2586;-0.0000;110;109;-0.2552;-0.1459;0.6766;-0.0258;0.0275;0.0000;-0.3608
128;1.5165;1.5000;0.5862;-0.0000;114;97;-0.1209;-0.1551;0.6741;-0.0568;0.0267;0.0000;-0.3608
129;1.5238;1.5000;-0.0172;-0.0000;81;91;-0.0794;-0.2357;0.6704;0.0006;0.0270;0.0000;-0.3608
130;1.5165;1.5000;-0.0517;-0.0000;99;110;0.0012;-0.1529;0.6682;0.0033;0.0270;0.0000;-0.3608
131;1.5183;1.5000;0.2759;-0.0000;101;97;-0.0989;-0.1712;0.6653;-0.0265;0.0267;0.0000;-0.3608
132;1.5147;1.5000;0.4483;-0.0000;109;99;-0.0012;-0.1496;0.6631;-0.0433;0.0262;0.0000;-0.3608
133;1.5128;1.5000;0.4828;-0.0000;198;187;-0.0354;-0.1196;0.6612;-0.0470;0.0258;0.0000;0.0000
134;1.5037;1.5000;0.7069;-0.0000;222;200;0.0256;-0.0456;0.6605;-0.0675;0.0250;0.0000;0.0000
135;1.5000;1.5000;0.6552;-0.0000;232;212;0.0305;-0.0046;0.6605;-0.0624;0.0243;0.0000;0.0000
136;1.5055;1.5000;0.5690;-0.0000;218;200;-0.0427;-0.0624;0.6594;-0.0555;0.0238;0.0000;0.0000
137;1.5037;1.5000;0.4138;-0.0000;218;208;-0.0305;-0.0463;0.6587;-0.0407;0.0233;0.0000;0.0000
138;1.4982;1.5000;0.1034;-0.0000;224;230;-0.0085;0.0082;0.6590;-0.0106;0.0231;0.0000;0.0000
139;1.5018;1.5000;0.3448;-0.0000;220;214;-0.0256;-0.0324;0.6583;-0.0331;0.0228;0.0000;0.0000
140;1.5073;1.5000;0.1897;-0.0000;204;206;-0.0159;-0.0804;0.6572;-0.0189;0.0226;0.0000;0.0000
141;1.5092;1.5000;0.5172;-0.0000;210;196;-0.0379;-0.0877;0.6557;-0.0497;0.0221;0.0000;0.0000
142;1.5110;1.5000;0.2931;-0.0000;202;196;-0.1013;-0.1027;0.6543;-0.0289;0.0219;0.0000;0.0000
143;1.5147;1.5000;-0.0862;-0.0000;181;195;0.0037;-0.1507;0.6517;0.0070;0.0219;0.0000;0.0000
144;1.5201;1.5000;0.1897;-0.0000;175;177;-0.0159;-0.1983;0.6488;-0.0189;0.0216;0.0000;0.0000
145;1.5201;1.5147;0.0345;-0.0000;308;314;-0.0818;-0.0635;0.6477;-0.0048;0.0216;0.0000;0.4471
146;1.5220;1.5293;-0.3793;-0.0000;335;363;-0.0549;0.0720;0.6488;0.0343;0.0221;0.0000;0.4471
147;1.5330;1.5440;-0.5517;-0.0000;349;384;0.1136;0.0991;0.6506;0.0509;0.0226;0.0000;0.4471
148;1.5421;1.5586;-0.7931;-0.0000;365;412;-0.1013;0.1628;0.6528;0.0753;0.0233;0.0000;0.4471
149;1.5458;1.5733;-1.0000;-0.0000;388;447;0.0672;0.2543;0.6568;0.0941;0.0243;0.0000;0.4471
150;1.5568;1.5897;-1.1034;-0.0000;406;470;0.0769;0.3049;0.6616;0.1044;0.0255;0.0000;0.4471
151;1.5678;1.6044;-1.0345;-0.0000;419;484;0.1502;0.3342;0.6667;0.0980;0.0265;0.0000;0.4471
152;1.5861;1.6190;-0.6897;-0.0000;425;472;0.1258;0.2976;0.6715;0.0651;0.0272;0.0000;0.4471
153;1.6081;1.6337;-0.8103;-0.0000;294;349;0.0549;0.2489;0.6755;0.0761;0.0280;0.0000;0.0000
154;1.6264;1.6484;-1.3966;-0.0000;267;351;0.2527;0.2141;0.6788;0.1325;0.0294;0.0000;0.0000
155;1.6410;1.6648;-1.2586;-0.0000;269;343;0.1648;0.2196;0.6821;0.1185;0.0306;0.0000;0.0000
156;1.6520;1.6795;-1.1379;-0.0000;277;345;0.1551;0.2448;0.6861;0.1066;0.0316;0.0000;0.0000
157;1.6703;1.6941;-0.4828;-0.0000;284;324;0.1087;0.2126;0.6894;0.0443;0.0321;0.0000;0.0000
158;1.6868;1.7088;-0.0690;-0.0000;294;314;0.0818;0.2042;0.6924;0.0055;0.0324;0.0000;0.0000
159;1.7051;1.7234;-0.1897;-0.0000;283;310;0.1673;0.1727;0.6953;0.0177;0.0324;0.0000;0.0000
160;1.7161;1.7399;-0.0862;-0.0000;294;318;0.1600;0.2119;0.6986;0.0072;0.0326;0.0000;0.0000
161;1.7289;1.7546;0.2931;-0.0000;312;318;0.1355;0.2368;0.7023;-0.0284;0.0321;0.0000;0.0000
162;1.7399;1.7692;-0.0690;-0.0000;312;333;0.1600;0.2639;0.7063;0.0050;0.0324;0.0000;0.0000
163;1.7601;1.7839;-0.2414;-0.0000;298;327;0.0940;0.2174;0.7096;0.0228;0.0326;0.0000;0.0000
164;1.7729;1.7985;-0.2241;-0.0000;308;337;0.0916;0.2452;0.7136;0.0197;0.0326;0.0000;0.0000
165;1.7875;1.8132;0.1034;-0.0000;320;333;-0.0867;0.2533;0.7173;-0.0099;0.0326;0.0000;0.0000
166;1.8040;1.8297;0.2069;-0.0000;320;329;-0.0159;0.2382;0.7209;-0.0211;0.0324;0.0000;0.0000
167;1.8278;1.8443;-0.2586;-0.0000;290;322;-0.0623;0.1566;0.7235;0.0233;0.0326;0.0000;0.0000
168;1.8443;1.8590;-0.2931;-0.0000;286;318;-0.1380;0.1408;0.7257;0.0272;0.0328;0.0000;0.0000
169;1.8590;1.8736;-0.0000;-0.0000;296;314;-0.1575;0.1456;0.7279;-0.0011;0.0328;0.0000;0.0000
170;1.8645;1.8883;0.0690;-0.0000;320;331;-0.1624;0.2294;0.7316;-0.0070;0.0328;0.0000;0.0000
171;1.8846;1.9048;0.6724;-0.0000;326;308;-0.2063;0.1796;0.7345;-0.0648;0.0321;0.0000;0.0000
172;1.9029;1.9194;0.2241;-0.0000;310;314;-0.0965;0.1485;0.7367;-0.0216;0.0319;0.0000;0.0000
173;1.9194;1.9341;-0.4138;-0.0000;290;324;-0.0525;0.1364;0.7389;0.0377;0.0324;0.0000;0.0000
174;1.9249;1.9487;0.1207;-0.0000;326;333;-0.0110;0.2258;0.7422;-0.0123;0.0321;0.0000;0.0000
175;1.9231;1.9634;0.2069;-0.0000;367;370;-0.0940;0.3730;0.7480;-0.0209;0.0319;0.0000;0.0000
176;1.9341;1.9799;0.2931;-0.0000;384;384;-0.1013;0.4100;0.7546;-0.0284;0.0316;0.0000;0.0000
177;1.9414;1.9945;0.4828;-0.0000;415;408;-0.1136;0.4950;0.7623;-0.0468;0.0311;0.0000;0.0000
178;1.9487;2.0092;-0.0000;-0.0000;425;439;-0.0012;0.5539;0.7707;-0.0011;0.0311;0.0000;0.0000
179;1.9579;2.0238;0.0517;-0.0000;447;460;0.0745;0.6111;0.7803;-0.0050;0.0311;0.0000;0.0000
180;1.9689;2.0385;0.1552;-0.0000;466;472;-0.0916;0.6422;0.7905;-0.0157;0.0309;0.0000;0.0000
181;1.9835;2.0549;0.2069;-0.0000;476;480;-0.0940;0.6480;0.8004;-0.0211;0.0306;0.0000;0.0000
182;1.9963;2.0696;-0.0690;-0.0000;482;500;-0.0745;0.6708;0.8110;0.0052;0.0309;0.0000;0.0000
183;2.0147;2.0842;-0.3276;-0.0000;474;505;0.0208;0.6371;0.8209;0.0299;0.0311;0.0000;0.0000
184;2.0366;2.0989;-0.2414;-0.0000;462;490;0.0159;0.5741;0.8297;0.0226;0.0314;0.0000;0.0000
185;2.0531;2.1136;-0.2586;-0.0000;464;492;-0.0623;0.5719;0.8389;0.0243;0.0316;0.0000;0.0000
186;2.0714;2.1282;-0.7414;-0.0000;447;498;-0.1062;0.5400;0.8469;0.0700;0.0324;0.0000;0.0000
187;2.0971;2.1447;-1.0172;-0.0000;413;480;0.1477;0.4283;0.8539;0.0956;0.0333;0.0000;0.0000
188;2.1154;2.1593;-0.7759;-0.0000;413;468;-0.0256;0.4104;0.8601;0.0736;0.0341;0.0000;0.0000
189;2.1374;2.1740;-1.1552;-0.0000;384;458;0.2357;0.3349;0.8652;0.1088;0.0353;0.0000;0.0000
190;2.1630;2.1886;-0.7241;-0.0000;370;423;0.1282;0.2426;0.8693;0.0680;0.0360;0.0000;0.0000
191;2.1813;2.2033;-0.3448;-0.0000;372;408;0.1013;0.2163;0.8726;0.0324;0.0363;0.0000;0.0000
192;2.2015;2.2198;-0.8276;-0.0000;347;406;0.1331;0.1639;0.8751;0.0770;0.0372;0.0000;0.0000
193;2.2234;2.2344;-0.7241;-0.0000;331;386;0.2063;0.0961;0.8766;0.0682;0.0380;0.0000;0.0000
194;2.2473;2.2491;-0.3621;-0.0000;318;355;0.1013;0.0108;0.8766;0.0336;0.0382;0.0000;0.0000
195;2.2656;2.2637;-0.2069;-0.0000;314;341;0.0134;-0.0090;0.8766;0.0182;0.0385;0.0000;0.0000
196;2.2857;2.2784;-0.4655;-0.0000;292;335;0.2650;-0.0628;0.8755;0.0438;0.0389;0.0000;0.0000
197;2.3040;2.2949;-0.6724;-0.0000;283;335;0.2015;-0.0837;0.8744;0.0621;0.0394;0.0000;0.0000
198;2.3242;2.3095;-0.1897;-0.0000;279;312;0.1673;-0.1320;0.8722;0.0179;0.0397;0.0000;0.0000
199;2.3297;2.3242;-0.1724;-0.0000;298;329;0.0891;-0.0504;0.8715;0.0162;0.0399;0.0000;0.0000
200;2.3480;2.3388;-0.2241;-0.0000;292;326;-0.0647;-0.0753;0.8704;0.0204;0.0402;0.0000;0.0000
201;2.3626;2.3535;-0.2414;-0.0000;290;324;-0.1404;-0.0826;0.8689;0.0219;0.0404;0.0000;0.0000
202;2.3810;2.3700;-0.2586;-0.0000;284;318;-0.1404;-0.1035;0.8674;0.0236;0.0407;0.0000;0.0000
203;2.3956;2.3846;-0.1724;-0.0000;286;314;-0.2259;-0.1115;0.8656;0.0148;0.0407;0.0000;0.0000
204;2.4121;2.3993;0.3276;-0.0000;298;300;-0.2601;-0.1123;0.8641;-0.0316;0.0404;0.0000;0.0000
205;2.4231;2.4139;0.0172;-0.0000;296;314;-0.1600;-0.0895;0.8627;-0.0031;0.0404;0.0000;0.0000
206;2.4341;2.4286;0.1207;-0.0000;308;320;-0.1673;-0.0529;0.8619;-0.0131;0.0402;0.0000;0.0000
207;2.4487;2.4432;0.6724;-0.0000;326;310;-0.2063;-0.0441;0.8612;-0.0643;0.0397;0.0000;0.0000
208;2.4560;2.4597;0.3448;-0.0000;337;335;-0.1819;0.0284;0.8616;-0.0338;0.0392;0.0000;0.0000
209;2.4634;2.4744;0.2931;-0.0000;353;355;-0.1013;0.0950;0.8630;-0.0287;0.0389;0.0000;0.0000
210;2.4652;2.4890;0.3103;-0.0000;388;390;0.0549;0.2225;0.8663;-0.0311;0.0387;0.0000;0.0000
211;2.4689;2.5037;0.3103;-0.0000;419;421;-0.1013;0.3335;0.8718;-0.0304;0.0382;0.0000;0.0000
212;2.4725;2.5183;0.2759;-0.0000;451;455;0.0574;0.4334;0.8784;-0.0280;0.0380;0.0000;0.0000
213;2.4780;2.5348;-0.0172;-0.0000;468;488;0.0769;0.5125;0.8865;0.0013;0.0380;0.0000;0.0000
214;2.4817;2.5495;-0.1724;-0.0000;503;529;0.0110;0.6166;0.8960;0.0157;0.0382;0.0000;0.0000
215;2.4945;2.5641;0.0862;-0.0000;525;539;-0.0867;0.6352;0.9059;-0.0092;0.0380;0.0000;0.0000
