Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
24;0.2015;0.2985;-0.2931;-0.0000;281;294;0.0183;0.9059;0.2664;0.0272;0.0011;0.0000;0.0000
25;0.1960;0.3114;-0.8793;-0.0000;310;351;0.0598;1.0615;0.2829;0.0824;0.0018;0.0000;0.0000
26;0.2088;0.3223;-1.0517;-0.0000;316;365;0.0696;1.0608;0.2994;0.0985;0.0031;0.0000;0.0000
27;0.2179;0.3352;-0.7241;-0.0000;333;370;0.0476;1.0754;0.3162;0.0675;0.0035;0.0000;0.0000
28;0.2326;0.3480;-0.9828;-0.0000;329;376;-0.1673;1.0641;0.3327;0.0929;0.0045;0.0000;0.0000
29;0.2473;0.3590;-1.3621;-0.0000;318;384;0.0940;1.0289;0.3488;0.1278;0.0060;0.0000;0.0000
30;0.2656;0.3718;-1.7414;-0.0000;302;388;0.0427;0.9744;0.3639;0.1647;0.0077;0.0000;0.0000
31;0.2857;0.3828;-1.7414;-0.0000;286;372;-0.0354;0.8982;0.3781;0.1649;0.0094;0.0000;0.0000
32;0.3040;0.3956;-1.3966;-0.0000;283;353;0.0940;0.8370;0.3910;0.1317;0.0109;0.0000;0.0000
33;0.3278;0.4066;-1.7241;-0.0000;251;337;-0.0379;0.7253;0.4023;0.1637;0.0126;0.0000;0.0000
34;0.3498;0.4194;-1.5690;-0.0000;236;314;0.1062;0.6330;0.4122;0.1473;0.0140;0.0000;0.0000
35;0.3736;0.4304;-1.4655;-0.0000;212;286;0.0232;0.5294;0.4203;0.1388;0.0155;0.0000;0.0000
36;0.3956;0.4432;-1.5000;-0.0000;191;267;0.0256;0.4448;0.4272;0.1422;0.0170;0.0000;0.0000
37;0.4231;0.4542;-1.0690;-0.0000;167;224;-0.0061;0.3031;0.4320;0.1010;0.0182;0.0000;0.0000
38;0.4432;0.4670;-1.0690;-0.0000;150;204;0.0745;0.2265;0.4356;0.1010;0.0192;0.0000;0.0000
39;0.4670;0.4799;-1.0345;-0.0000;120;175;0.0696;0.1057;0.4371;0.0971;0.0201;0.0000;0.0000
40;0.4835;0.4908;-0.6207;-0.0000;120;155;0.0403;0.0635;0.4382;0.0575;0.0209;0.0000;0.0000
41;0.5055;0.5037;-0.8621;-0.0000;95;140;0.0574;-0.0280;0.4378;0.0807;0.0216;0.0000;0.0000
42;0.5256;0.5147;-0.4655;-0.0000;87;114;0.0305;-0.0994;0.4364;0.0426;0.0221;0.0000;0.0000
43;0.5366;0.5275;-0.1552;-0.0000;97;110;0.0085;-0.0811;0.4349;0.0143;0.0223;0.0000;0.0000
44;0.5476;0.5385;-0.4483;-0.0000;91;118;-0.0476;-0.0797;0.4338;0.0414;0.0228;0.0000;0.0000
45;0.5586;0.5513;-0.0862;-0.0000;99;110;0.0818;-0.0756;0.4327;0.0065;0.0228;0.0000;0.0000
46;0.5714;0.5623;-0.3621;-0.0000;93;118;-0.0549;-0.0712;0.4316;0.0338;0.0231;0.0000;0.0000
47;0.5842;0.5751;-0.3103;-0.0000;93;114;0.0208;-0.0819;0.4301;0.0292;0.0236;0.0000;0.0000
48;0.5879;0.5879;-0.0172;-0.0000;114;124;-0.0012;-0.0108;0.4301;0.0006;0.0236;0.0000;0.0000
49;0.5989;0.5989;-0.2241;-0.0000;112;132;0.0134;-0.0035;0.4301;0.0204;0.0236;0.0000;0.0000
50;0.6136;0.6117;-0.1034;-0.0000;110;124;0.0842;-0.0233;0.4298;0.0094;0.0238;0.0000;0.0000
51;0.6227;0.6227;0.1724;-0.0000;122;126;-0.0134;0.0024;0.4298;-0.0177;0.0236;0.0000;0.0000
52;0.6319;0.6355;-0.1724;-0.0000;124;142;0.0110;0.0372;0.4301;0.0153;0.0238;0.0000;0.0000
53;0.6410;0.6465;0.2414;-0.0000;138;138;-0.0183;0.0580;0.4312;-0.0243;0.0236;0.0000;0.0000
54;0.6484;0.6593;-0.1897;-0.0000;140;157;0.0110;0.0994;0.4327;0.0167;0.0236;0.0000;0.0000
55;0.6575;0.6703;-0.4655;-0.0000;142;171;-0.0476;0.1254;0.4345;0.0441;0.0240;0.0000;0.0000
56;0.6703;0.6832;-0.1552;-0.0000;148;163;0.0085;0.1188;0.4364;0.0140;0.0243;0.0000;0.0000
57;0.6813;0.6960;-0.5172;-0.0000;142;175;0.0354;0.1269;0.4386;0.0482;0.0248;0.0000;0.0000
58;0.6905;0.7070;-0.1207;-0.0000;157;173;0.0061;0.1463;0.4408;0.0101;0.0250;0.0000;0.0000
59;0.6996;0.7198;-0.2069;-0.0000;161;183;0.0134;0.1730;0.4433;0.0187;0.0250;0.0000;0.0000
60;0.7125;0.7308;-0.3276;-0.0000;159;187;-0.0574;0.1730;0.4463;0.0302;0.0255;0.0000;0.0000
61;0.7198;0.7436;-0.3621;-0.0000;171;198;0.0232;0.2207;0.4496;0.0341;0.0258;0.0000;0.0000
62;0.7326;0.7546;-0.5862;-0.0000;165;202;-0.1160;0.2020;0.4528;0.0553;0.0265;0.0000;0.0000
63;0.7363;0.7674;-0.2931;-0.0000;191;212;-0.1380;0.2782;0.4572;0.0262;0.0267;0.0000;0.0000
64;0.7491;0.7784;-0.4828;-0.0000;189;220;0.0330;0.2760;0.4613;0.0450;0.0272;0.0000;0.0000
65;0.7619;0.7912;-0.3621;-0.0000;193;220;0.0232;0.2749;0.4657;0.0328;0.0275;0.0000;0.0000
66;0.7747;0.8022;0.2586;-0.0000;204;202;-0.0989;0.2565;0.4697;-0.0250;0.0272;0.0000;0.0000
67;0.7875;0.8150;-0.3276;-0.0000;193;218;-0.0574;0.2533;0.4737;0.0302;0.0275;0.0000;0.0000
68;0.7985;0.8278;-0.1034;-0.0000;200;216;0.0061;0.2617;0.4778;0.0084;0.0277;0.0000;0.0000
69;0.8132;0.8388;0.2759;-0.0000;206;204;-0.0208;0.2437;0.4814;-0.0270;0.0272;0.0000;0.0000
70;0.8260;0.8516;-0.0172;-0.0000;200;212;-0.1575;0.2390;0.4851;0.0011;0.0275;0.0000;0.0000
71;0.8407;0.8626;0.4310;-0.0000;206;196;-0.1087;0.2115;0.4884;-0.0411;0.0270;0.0000;0.0000
72;0.8498;0.8755;0.0345;-0.0000;204;210;-0.1600;0.2338;0.4920;-0.0045;0.0270;0.0000;0.0000
73;0.8590;0.8864;-0.6897;-0.0000;195;236;-0.0330;0.2606;0.4961;0.0643;0.0275;0.0000;0.0000
74;0.8663;0.8993;-0.3448;-0.0000;212;239;-0.0549;0.2987;0.5008;0.0324;0.0280;0.0000;0.0000
75;0.8773;0.9103;-0.5690;-0.0000;212;247;-0.0403;0.3067;0.5056;0.0536;0.0284;0.0000;0.0000
76;0.8919;0.9231;-0.1034;-0.0000;222;236;0.0061;0.2899;0.5100;0.0092;0.0284;0.0000;0.0000
77;0.8993;0.9359;0.6034;-0.0000;249;232;-0.1233;0.3338;0.5155;-0.0590;0.0280;0.0000;0.0000
78;0.9066;0.9469;0.2414;-0.0000;251;251;-0.0183;0.3715;0.5210;-0.0233;0.0277;0.0000;0.0000
79;0.9194;0.9597;0.1552;-0.0000;253;255;-0.1697;0.3701;0.5268;-0.0157;0.0275;0.0000;0.0000
80;0.9322;0.9707;0.1724;-0.0000;253;255;-0.0134;0.3551;0.5323;-0.0170;0.0275;0.0000;0.0000
81;0.9451;0.9835;-0.3793;-0.0000;243;271;-0.1306;0.3547;0.5378;0.0355;0.0277;0.0000;0.0000
82;0.9597;0.9945;-0.5517;-0.0000;232;269;0.0379;0.3254;0.5429;0.0519;0.0282;0.0000;0.0000
83;0.9725;1.0073;-0.3448;-0.0000;236;263;0.0232;0.3140;0.5481;0.0319;0.0287;0.0000;0.0000
84;0.9890;1.0183;-0.4828;-0.0000;226;259;-0.0452;0.2756;0.5521;0.0450;0.0292;0.0000;0.0000
85;1.0037;1.0311;0.2586;-0.0000;239;238;-0.0965;0.2522;0.5561;-0.0248;0.0289;0.0000;0.0000
86;1.0165;1.0440;0.0172;-0.0000;232;241;-0.0037;0.2434;0.5598;-0.0026;0.0287;0.0000;0.0000
87;1.0293;1.0549;0.1897;-0.0000;238;239;-0.0159;0.2452;0.5638;-0.0189;0.0287;0.0000;0.0000
88;1.0385;1.0678;0.2759;-0.0000;243;243;-0.0208;0.2580;0.5678;-0.0277;0.0282;0.0000;0.0000
89;1.0513;1.0788;-0.0517;-0.0000;236;249;0.0012;0.2489;0.5715;0.0043;0.0284;0.0000;0.0000
90;1.0641;1.0916;0.1552;-0.0000;241;245;-0.0916;0.2452;0.5755;-0.0165;0.0282;0.0000;0.0000
91;1.0751;1.1026;-0.1379;-0.0000;241;259;0.0061;0.2650;0.5796;0.0114;0.0282;0.0000;0.0000
92;1.0879;1.1154;-0.5345;-0.0000;230;267;0.0354;0.2525;0.5836;0.0507;0.0289;0.0000;0.0000
93;1.1007;1.1264;-0.5172;-0.0000;228;263;-0.0452;0.2364;0.5873;0.0477;0.0294;0.0000;0.0000
94;1.1081;1.1392;-0.5000;-0.0000;239;275;0.0330;0.2804;0.5916;0.0463;0.0299;0.0000;0.0000
95;1.1227;1.1502;-0.7759;-0.0000;232;281;0.1306;0.2613;0.5957;0.0721;0.0306;0.0000;0.0000
96;1.1282;1.1630;-0.4138;-0.0000;255;288;0.0281;0.3250;0.6008;0.0387;0.0309;0.0000;0.0000
97;1.1392;1.1758;-0.3276;-0.0000;261;288;-0.1355;0.3236;0.6059;0.0304;0.0314;0.0000;0.0000
98;1.1557;1.1868;-0.7241;-0.0000;247;294;-0.0305;0.2946;0.6103;0.0673;0.0321;0.0000;0.0000
99;1.1685;1.1996;-1.5345;-0.0000;228;312;0.1844;0.2789;0.6147;0.1447;0.0336;0.0000;0.0000
100;1.1832;1.2106;-2.0345;-0.0000;210;320;0.1429;0.2573;0.6188;0.1928;0.0355;0.0000;0.0000
101;1.1978;1.2234;-1.6379;-0.0000;214;306;0.1893;0.2261;0.6220;0.1552;0.0372;0.0000;0.0000
102;1.2125;1.2344;-0.9655;-0.0000;226;286;0.0647;0.2078;0.6253;0.0909;0.0382;0.0000;0.0000
103;1.2271;1.2473;-0.3966;-0.0000;232;267;0.0256;0.1774;0.6283;0.0360;0.0385;0.0000;0.0000
104;1.2418;1.2582;-0.2586;-0.0000;230;261;0.0940;0.1573;0.6308;0.0238;0.0387;0.0000;0.0000
105;1.2564;1.2711;-0.4138;-0.0000;220;257;0.1844;0.1284;0.6327;0.0387;0.0392;0.0000;0.0000
106;1.2729;1.2839;-0.4138;-0.0000;214;251;0.1038;0.1005;0.6341;0.0375;0.0397;0.0000;0.0000
107;1.2875;1.2949;-0.0000;-0.0000;218;236;-0.0012;0.0723;0.6352;-0.0016;0.0397;0.0000;0.0000
108;1.2949;1.3077;-0.0345;-0.0000;224;245;0.0012;0.1082;0.6371;0.0026;0.0397;0.0000;0.0000
109;1.3022;1.3187;0.0345;-0.0000;238;255;-0.0037;0.1544;0.6396;-0.0048;0.0397;0.0000;0.0000
110;1.3132;1.3315;0.0690;-0.0000;241;259;0.1502;0.1657;0.6422;-0.0067;0.0394;0.0000;0.0000
111;1.3297;1.3425;-0.0690;-0.0000;230;253;0.0037;0.1203;0.6440;0.0050;0.0397;0.0000;0.0000
112;1.3462;1.3553;-0.0000;-0.0000;226;245;0.1551;0.0888;0.6455;-0.0006;0.0397;0.0000;0.0000
113;1.3645;1.3663;-0.0517;-0.0000;210;234;0.0794;0.0298;0.6459;0.0045;0.0397;0.0000;0.0000
114;1.3791;1.3791;-0.1552;-0.0000;202;232;0.0867;0.0075;0.6459;0.0138;0.0397;0.0000;0.0000
115;1.3864;1.3919;-0.0517;-0.0000;212;236;0.0794;0.0390;0.6466;0.0038;0.0397;0.0000;0.0000
116;1.3993;1.4029;-0.1379;-0.0000;208;236;0.0867;0.0269;0.6470;0.0128;0.0399;0.0000;0.0000
117;1.4121;1.4158;-0.2931;-0.0000;204;239;0.0965;0.0240;0.6473;0.0272;0.0402;0.0000;0.0000
118;1.4249;1.4267;-0.1552;-0.0000;208;238;0.0867;0.0273;0.6477;0.0145;0.0404;0.0000;0.0000
119;1.4322;1.4396;-0.2759;-0.0000;212;247;0.0183;0.0562;0.6488;0.0260;0.0407;0.0000;0.0000
120;1.4414;1.4505;-0.2759;-0.0000;224;255;0.0965;0.0895;0.6499;0.0245;0.0409;0.0000;0.0000
121;1.4487;1.4634;-0.3966;-0.0000;232;273;0.0256;0.1390;0.6521;0.0375;0.0414;0.0000;0.0000
122;1.4597;1.4744;-0.5690;-0.0000;232;279;0.0379;0.1470;0.6546;0.0529;0.0419;0.0000;0.0000
123;1.4707;1.4872;-0.5345;-0.0000;238;284;0.0354;0.1569;0.6568;0.0499;0.0424;0.0000;0.0000
124;1.4835;1.4982;-0.4138;-0.0000;239;279;-0.0525;0.1452;0.6590;0.0375;0.0428;0.0000;0.0000
125;1.4945;1.5000;-0.3793;-0.0000;132;169;-0.0549;0.0405;0.6598;0.0343;0.0431;0.0000;-0.3608
126;1.5092;1.5000;-0.2069;-0.0000;103;132;-0.1429;-0.0939;0.6583;0.0189;0.0433;0.0000;-0.3608
127;1.5110;1.5000;-0.0862;-0.0000;99;120;-0.0745;-0.1155;0.6565;0.0079;0.0433;0.0000;-0.3608
128;1.5220;1.5000;-0.0517;-0.0000;77;97;-0.0769;-0.2093;0.6532;0.0033;0.0436;0.0000;-0.3608
129;1.5275;1.5000;-0.0862;-0.0000;62;83;-0.1526;-0.2701;0.6491;0.0065;0.0436;0.0000;-0.3608
130;1.5238;1.5000;0.1724;-0.0000;73;83;-0.0916;-0.2335;0.6455;-0.0172;0.0433;0.0000;-0.3608
131;1.5256;1.5000;0.6724;-0.0000;81;71;-0.0794;-0.2393;0.6418;-0.0643;0.0426;0.0000;-0.3608
132;1.5201;1.5000;0.8621;-0.0000;95;75;-0.1404;-0.1961;0.6389;-0.0822;0.0419;0.0000;-0.3608
133;1.5128;1.5000;0.9828;-0.0000;195;169;-0.0696;-0.1196;0.6367;-0.0936;0.0409;0.0000;0.0000
134;1.5055;1.5000;0.4483;-0.0000;198;195;-0.1111;-0.0562;0.6360;-0.0441;0.0404;0.0000;0.0000
135;1.5055;1.5000;0.6034;-0.0000;204;195;-0.0427;-0.0548;0.6352;-0.0575;0.0397;0.0000;0.0000
136;1.5073;1.5000;0.3103;-0.0000;196;198;-0.1795;-0.0701;0.6341;-0.0309;0.0394;0.0000;0.0000
137;1.4963;1.5000;0.4483;-0.0000;220;214;-0.0330;0.0192;0.6345;-0.0441;0.0389;0.0000;0.0000
138;1.4908;1.5000;0.3966;-0.0000;232;232;-0.0305;0.0753;0.6356;-0.0387;0.0385;0.0000;0.0000
139;1.4945;1.5000;0.3966;-0.0000;228;226;0.0476;0.0496;0.6363;-0.0382;0.0382;0.0000;0.0000
140;1.4945;1.5000;0.2759;-0.0000;224;228;0.0574;0.0419;0.6371;-0.0272;0.0380;0.0000;0.0000
141;1.4963;1.5000;0.4655;-0.0000;222;218;-0.1136;0.0170;0.6371;-0.0450;0.0375;0.0000;0.0000
142;1.4945;1.5000;0.2759;-0.0000;226;228;-0.0208;0.0441;0.6378;-0.0277;0.0372;0.0000;0.0000
143;1.5000;1.5000;0.3103;-0.0000;214;218;0.0549;-0.0038;0.6378;-0.0299;0.0367;0.0000;0.0000
144;1.5055;1.5147;0.3621;-0.0000;339;339;-0.0281;0.0767;0.6389;-0.0358;0.0365;0.0000;0.4471
145;1.5110;1.5293;0.3448;-0.0000;365;367;-0.0256;0.1591;0.6415;-0.0331;0.0360;0.0000;0.4471
146;1.5256;1.5440;-0.0517;-0.0000;370;388;0.0012;0.1774;0.6444;0.0033;0.0360;0.0000;0.4471
147;1.5293;1.5586;-0.2241;-0.0000;398;423;-0.0647;0.2716;0.6484;0.0197;0.0363;0.0000;0.4471
148;1.5366;1.5733;-0.8966;-0.0000;410;468;-0.0965;0.3540;0.6539;0.0844;0.0372;0.0000;0.4471
149;1.5458;1.5897;-0.7759;-0.0000;429;482;-0.1038;0.3943;0.6601;0.0719;0.0380;0.0000;0.4471
150;1.5531;1.6044;-1.3103;-0.0000;445;525;-0.1453;0.4796;0.6675;0.1239;0.0392;0.0000;0.4471
151;1.5733;1.6190;-1.8966;-0.0000;425;537;0.2088;0.4298;0.6744;0.1788;0.0411;0.0000;0.4471
152;1.5824;1.6337;-2.3966;-0.0000;314;453;0.1673;0.4778;0.6817;0.2260;0.0436;0.0000;0.0000
153;1.5989;1.6484;-2.1034;-0.0000;312;437;0.2234;0.4642;0.6891;0.1994;0.0455;0.0000;0.0000
154;1.6136;1.6648;-2.2414;-0.0000;310;441;0.3089;0.4697;0.6964;0.2116;0.0480;0.0000;0.0000
155;1.6245;1.6795;-1.5517;-0.0000;337;437;0.2625;0.5111;0.7041;0.1459;0.0494;0.0000;0.0000
156;1.6502;1.6941;-1.2586;-0.0000;320;406;0.1648;0.4129;0.7107;0.1178;0.0507;0.0000;0.0000
157;1.6795;1.7088;-0.7586;-0.0000;298;363;0.0525;0.2763;0.7151;0.0709;0.0514;0.0000;0.0000
158;1.7033;1.7234;-0.4655;-0.0000;283;331;0.1868;0.1892;0.7180;0.0424;0.0519;0.0000;0.0000
159;1.7253;1.7399;-1.1897;-0.0000;249;333;0.3162;0.1350;0.7202;0.1129;0.0531;0.0000;0.0000
160;1.7399;1.7546;-1.0517;-0.0000;251;329;0.1502;0.1295;0.7220;0.0990;0.0541;0.0000;0.0000
161;1.7546;1.7692;-0.0172;-0.0000;279;310;0.1551;0.1419;0.7242;0.0011;0.0541;0.0000;0.0000
162;1.7747;1.7839;0.1379;-0.0000;271;294;0.1453;0.0928;0.7257;-0.0143;0.0538;0.0000;0.0000
163;1.7912;1.7985;0.7241;-0.0000;277;273;0.1038;0.0661;0.7268;-0.0697;0.0531;0.0000;0.0000
164;1.8040;1.8132;0.2069;-0.0000;271;292;0.1404;0.0903;0.7283;-0.0199;0.0531;0.0000;0.0000
165;1.8150;1.8297;-0.2414;-0.0000;269;310;0.0940;0.1240;0.7301;0.0214;0.0533;0.0000;0.0000
166;1.8260;1.8443;0.0862;-0.0000;286;314;0.0696;0.1643;0.7326;-0.0096;0.0531;0.0000;0.0000
167;1.8425;1.8590;0.1897;-0.0000;288;310;-0.0159;0.1496;0.7348;-0.0194;0.0529;0.0000;0.0000
168;1.8571;1.8736;-0.1552;-0.0000;284;322;0.0085;0.1591;0.7374;0.0133;0.0531;0.0000;0.0000
169;1.8791;1.8883;0.1897;-0.0000;279;298;-0.0940;0.0892;0.7389;-0.0187;0.0529;0.0000;0.0000
170;1.8901;1.9048;-0.5517;-0.0000;269;322;-0.0427;0.1236;0.7407;0.0512;0.0533;0.0000;0.0000
171;1.9048;1.9194;-0.7586;-0.0000;269;331;-0.1062;0.1342;0.7429;0.0707;0.0541;0.0000;0.0000
172;1.9176;1.9341;0.0345;-0.0000;294;320;-0.1600;0.1540;0.7451;-0.0038;0.0541;0.0000;0.0000
173;1.9377;1.9487;-0.2069;-0.0000;281;316;-0.1453;0.1097;0.7469;0.0184;0.0543;0.0000;0.0000
174;1.9505;1.9634;0.0517;-0.0000;288;312;-0.0842;0.1196;0.7488;-0.0062;0.0543;0.0000;0.0000
175;1.9652;1.9799;-0.0345;-0.0000;290;316;-0.1551;0.1218;0.7506;0.0021;0.0543;0.0000;0.0000
176;1.9744;1.9945;-0.1897;-0.0000;302;335;-0.1453;0.1888;0.7535;0.0177;0.0546;0.0000;0.0000
177;1.9762;2.0092;0.2414;-0.0000;341;355;-0.1746;0.3049;0.7583;-0.0236;0.0543;0.0000;0.0000
178;1.9853;2.0238;0.2931;-0.0000;363;372;-0.1795;0.3569;0.7641;-0.0292;0.0538;0.0000;0.0000
179;2.0018;2.0385;-0.0690;-0.0000;357;382;-0.0745;0.3488;0.7693;0.0050;0.0541;0.0000;0.0000
180;2.0092;2.0549;-0.1379;-0.0000;372;404;-0.0696;0.4071;0.7759;0.0118;0.0541;0.0000;0.0000
181;2.0147;2.0696;-0.2586;-0.0000;398;437;-0.0623;0.5016;0.7836;0.0243;0.0543;0.0000;0.0000
182;2.0201;2.0842;0.0517;-0.0000;433;455;-0.0061;0.5832;0.7927;-0.0062;0.0543;0.0000;0.0000
183;2.0311;2.0989;0.3793;-0.0000;460;466;0.0501;0.6367;0.8026;-0.0367;0.0538;0.0000;0.0000
184;2.0458;2.1136;-0.0172;-0.0000;458;486;-0.0012;0.6360;0.8125;0.0013;0.0538;0.0000;0.0000
185;2.0513;2.1282;-0.2069;-0.0000;480;515;-0.0647;0.7118;0.8235;0.0189;0.0541;0.0000;0.0000
186;2.0623;2.1447;-0.1897;-0.0000;501;539;0.0110;0.7576;0.8352;0.0177;0.0543;0.0000;0.0000
187;2.0861;2.1593;-0.5517;-0.0000;476;531;-0.0403;0.6697;0.8458;0.0516;0.0548;0.0000;0.0000
188;2.1044;2.1740;-0.2759;-0.0000;480;519;-0.1404;0.6411;0.8557;0.0245;0.0551;0.0000;0.0000
189;2.1319;2.1886;-1.0000;-0.0000;439;515;0.1477;0.5290;0.8641;0.0941;0.0560;0.0000;0.0000
190;2.1575;2.2033;-2.2241;-0.0000;380;521;0.2332;0.4290;0.8707;0.2111;0.0582;0.0000;0.0000
191;2.1777;2.2198;-1.7241;-0.0000;380;498;0.2747;0.3869;0.8766;0.1622;0.0599;0.0000;0.0000
192;2.1941;2.2344;-1.7241;-0.0000;376;492;0.2747;0.3697;0.8824;0.1622;0.0616;0.0000;0.0000
193;2.2125;2.2491;-0.9138;-0.0000;386;462;0.0623;0.3316;0.8876;0.0858;0.0626;0.0000;0.0000
194;2.2436;2.2637;-0.3621;-0.0000;365;413;0.1013;0.1921;0.8905;0.0336;0.0631;0.0000;0.0000
195;2.2692;2.2784;-0.4138;-0.0000;335;388;0.1062;0.0958;0.8920;0.0377;0.0634;0.0000;0.0000
196;2.2875;2.2949;-0.4138;-0.0000;326;378;0.1062;0.0632;0.8931;0.0387;0.0638;0.0000;0.0000
197;2.3095;2.3095;-0.4310;-0.0000;306;361;0.1844;0.0005;0.8931;0.0407;0.0643;0.0000;0.0000
198;2.3260;2.3242;-0.6207;-0.0000;296;361;0.2772;-0.0104;0.8931;0.0582;0.0648;0.0000;0.0000
199;2.3425;2.3388;-0.1034;-0.0000;306;345;0.1624;-0.0240;0.8927;0.0094;0.0651;0.0000;0.0000
200;2.3590;2.3535;0.1034;-0.0000;308;337;0.1477;-0.0390;0.8920;-0.0106;0.0648;0.0000;0.0000
201;2.3773;2.3700;0.0172;-0.0000;294;329;-0.0037;-0.0767;0.8909;-0.0033;0.0648;0.0000;0.0000
202;2.3938;2.3846;-0.2241;-0.0000;286;331;0.0916;-0.0855;0.8894;0.0204;0.0651;0.0000;0.0000
203;2.4084;2.3993;0.0172;-0.0000;290;326;0.0745;-0.0892;0.8879;-0.0021;0.0651;0.0000;0.0000
204;2.4194;2.4139;0.1034;-0.0000;302;331;-0.0867;-0.0537;0.8872;-0.0111;0.0648;0.0000;0.0000
205;2.4414;2.4286;0.1724;-0.0000;288;312;-0.2503;-0.1196;0.8854;-0.0182;0.0648;0.0000;0.0000
206;2.4579;2.4432;-0.0172;-0.0000;281;312;-0.1575;-0.1357;0.8832;-0.0001;0.0648;0.0000;0.0000
207;2.4725;2.4597;0.2414;-0.0000;290;310;-0.2527;-0.1196;0.8813;-0.0240;0.0643;0.0000;0.0000
208;2.4872;2.4744;0.3103;-0.0000;290;306;-0.1795;-0.1243;0.8795;-0.0306;0.0641;0.0000;0.0000
209;2.4963;2.4890;0.1379;-0.0000;298;322;-0.2454;-0.0720;0.8784;-0.0143;0.0641;0.0000;0.0000
210;2.5073;2.5000;0.3793;-0.0000;304;314;-0.1844;-0.0837;0.8769;-0.0372;0.0636;0.0000;0.0000
211;2.5165;2.5000;0.2241;-0.0000;284;300;-0.1746;-0.1558;0.8747;-0.0228;0.0634;0.0000;0.0000
212;2.5183;2.5000;0.8103;-0.0000;288;277;-0.1380;-0.1818;0.8718;-0.0785;0.0626;0.0000;0.0000
213;2.5128;2.5000;0.5000;-0.0000;292;296;-0.0379;-0.1284;0.8700;-0.0482;0.0621;0.0000;0.0000
214;2.5147;2.5000;-0.1207;-0.0000;273;306;0.0842;-0.1503;0.8674;0.0099;0.0621;0.0000;0.0000
215;2.5110;2.5000;0.2414;-0.0000;290;308;-0.0183;-0.1068;0.8660;-0.0245;0.0619;0.0000;0.0000
