Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
0;0.0000;0.0110;0.0517;-0.0000;28;26;0.0769;0.1383;0.0016;-0.0050;-0.0001;-0.0002
1;0.0000;0.0238;-0.1897;-0.0000;54;62;0.0012;0.2771;0.0049;0.0172;0.0001;-0.0002
2;0.0000;0.0348;-0.1897;-0.0000;85;93;0.0012;0.4155;0.0101;0.0172;0.0001;-0.0002
3;0.0000;0.0476;-0.1897;-0.0000;114;122;0.0012;0.5543;0.0170;0.0172;0.0004;-0.0002
4;0.0000;0.0586;0.1207;-0.0000;153;148;-0.0037;0.6927;0.0258;-0.0128;0.0001;-0.0002
5;0.0000;0.0714;0.1207;-0.0000;187;181;-0.0037;0.8315;0.0361;-0.0128;0.0001;-0.0002
6;0.0000;0.0824;0.1207;-0.0000;218;212;-0.0037;0.9700;0.0482;-0.0128;-0.0001;-0.0002
7;0.0000;0.0952;-0.0172;-0.0000;249;251;-0.0012;1.1088;0.0621;0.0009;-0.0001;-0.0002
8;0.0000;0.1062;-0.0172;-0.0000;283;284;-0.0012;1.2472;0.0775;0.0009;-0.0001;-0.0002
9;0.0000;0.1190;-0.0172;-0.0000;324;324;-0.0012;1.3856;0.0950;0.0009;0.0001;-0.0002
10;0.0000;0.1319;-0.0690;-0.0000;357;359;-0.0012;1.5244;0.1137;0.0057;0.0001;-0.0002
11;0.0201;0.1429;-0.0690;-0.0000;339;341;-0.0794;1.4263;0.1317;0.0057;0.0001;-0.0002
12;0.0568;0.1557;-0.0690;-0.0000;286;286;-0.0012;1.1322;0.1459;0.0057;0.0001;-0.0002
13;0.0916;0.1667;0.1034;-0.0000;238;232;-0.0037;0.8817;0.1569;-0.0101;0.0001;-0.0002
14;0.1190;0.1795;0.1034;-0.0000;200;195;0.0745;0.6894;0.1654;-0.0101;-0.0001;-0.0002
15;0.1484;0.1905;0.1034;-0.0000;161;155;-0.0037;0.5038;0.1716;-0.0101;-0.0001;-0.0002
16;0.1703;0.2033;-0.2069;-0.0000;124;134;0.0012;0.3686;0.1763;0.0194;0.0001;-0.0002
17;0.1941;0.2143;-0.2069;-0.0000;99;107;0.0012;0.2426;0.1793;0.0194;0.0004;-0.0002
18;0.2143;0.2271;-0.2069;-0.0000;77;85;0.0012;0.1452;0.1811;0.0194;0.0006;-0.0002
19;0.2088;0.2399;-0.1379;-0.0000;122;128;0.0037;0.3441;0.1855;0.0123;0.0006;-0.0002
20;0.1960;0.2509;-0.1552;-0.0000;187;191;0.0867;0.6345;0.1932;0.0133;0.0009;-0.0002
21;0.1850;0.2637;-0.5690;-0.0000;241;267;0.0379;0.9099;0.2045;0.0524;0.0013;-0.0002
22;0.1978;0.2747;-0.1207;-0.0000;257;263;-0.1502;0.9018;0.2159;0.0109;0.0013;-0.0002
23;0.2088;0.2875;-0.4483;-0.0000;259;279;0.0281;0.9073;0.2272;0.0411;0.0018;-0.0002
24;0.2033;0.2985;-0.2759;-0.0000;314;326;0.0183;1.1095;0.2412;0.0245;0.0021;-0.0002
25;0.2070;0.3114;-0.3103;-0.0000;343;359;0.0989;1.2131;0.2562;0.0292;0.0023;-0.0002
26;0.2216;0.3223;-0.8276;-0.0000;333;370;-0.0232;1.1769;0.2708;0.0775;0.0033;-0.0002
27;0.2344;0.3352;-0.1552;-0.0000;351;357;-0.0696;1.1655;0.2855;0.0131;0.0033;-0.0002
28;0.2491;0.3480;-0.6724;-0.0000;333;365;0.0452;1.1238;0.2994;0.0626;0.0040;-0.0002
29;0.2674;0.3590;-1.1207;-0.0000;314;365;-0.0012;1.0560;0.3126;0.1049;0.0052;-0.0002
30;0.2875;0.3718;-0.8276;-0.0000;302;341;0.0574;0.9619;0.3247;0.0785;0.0060;-0.0002
31;0.3022;0.3828;-0.8448;-0.0000;296;337;-0.0208;0.9366;0.3364;0.0795;0.0067;-0.0002
32;0.3187;0.3956;-0.9310;-0.0000;286;329;0.0647;0.8828;0.3474;0.0878;0.0077;-0.0002
33;0.3443;0.4066;-0.9828;-0.0000;251;298;-0.0085;0.7250;0.3562;0.0931;0.0087;-0.0002
34;0.3663;0.4194;-0.9310;-0.0000;228;271;-0.0940;0.6188;0.3639;0.0880;0.0096;-0.0002
35;0.3919;0.4304;-0.6897;-0.0000;195;228;0.0476;0.4569;0.3697;0.0653;0.0104;-0.0002
36;0.3828;0.4432;-0.5345;-0.0000;251;275;0.0354;0.6872;0.3781;0.0497;0.0109;-0.0002
37;0.4121;0.4542;-0.6552;-0.0000;208;238;-0.0330;0.5019;0.3844;0.0616;0.0116;-0.0002
38;0.4359;0.4670;-0.4828;-0.0000;181;202;-0.0452;0.3543;0.3888;0.0455;0.0121;-0.0002
39;0.4670;0.4799;-0.4138;-0.0000;132;152;-0.0525;0.1405;0.3906;0.0380;0.0123;-0.0002
40;0.4872;0.4908;-0.4138;-0.0000;110;128;-0.0525;0.0452;0.3913;0.0377;0.0128;-0.0002
41;0.5055;0.5037;-0.2586;-0.0000;99;110;-0.0623;-0.0207;0.3910;0.0243;0.0131;-0.0002
42;0.5238;0.5147;-0.4483;-0.0000;73;93;0.0305;-0.1104;0.3895;0.0414;0.0136;-0.0002
43;0.5421;0.5275;-0.1724;-0.0000;64;73;-0.0672;-0.1745;0.3873;0.0153;0.0136;-0.0002
44;0.5586;0.5385;0.2759;-0.0000;64;54;-0.0208;-0.2196;0.3847;-0.0277;0.0133;-0.0002
45;0.5696;0.5513;0.4483;-0.0000;69;54;-0.1111;-0.2089;0.3822;-0.0428;0.0128;-0.0002
46;0.5788;0.5623;0.4828;-0.0000;75;58;-0.1136;-0.1807;0.3800;-0.0468;0.0123;-0.0002
47;0.5861;0.5751;0.2759;-0.0000;81;71;-0.0989;-0.1306;0.3781;-0.0277;0.0121;-0.0002
48;0.5952;0.5879;0.1207;-0.0000;87;85;-0.0110;-0.0910;0.3770;-0.0121;0.0121;-0.0002
49;0.5989;0.5989;-0.1552;-0.0000;103;112;0.0085;0.0119;0.3774;0.0133;0.0121;-0.0002
50;0.6081;0.6117;0.0172;-0.0000;112;114;-0.1600;0.0298;0.3778;-0.0031;0.0121;-0.0002
51;0.6172;0.6227;0.3621;-0.0000;126;114;-0.0281;0.0577;0.3785;-0.0353;0.0118;-0.0002
52;0.6209;0.6355;-0.2414;-0.0000;136;148;-0.0623;0.1544;0.3803;0.0228;0.0121;-0.0002
53;0.6300;0.6465;0.2931;-0.0000;157;150;-0.0232;0.2005;0.3829;-0.0284;0.0116;-0.0002
54;0.6429;0.6593;0.4828;-0.0000;163;146;-0.1136;0.1943;0.3851;-0.0468;0.0111;-0.0002
55;0.6484;0.6703;-0.0000;-0.0000;169;171;-0.0012;0.2624;0.3884;-0.0001;0.0111;-0.0002
