Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
21;0.1996;0.2637;-0.6552;-0.0000;204;236;0.0452;0.7257;0.1701;0.0619;0.0004;-0.0002
22;0.1886;0.2747;-1.0517;-0.0000;271;318;0.0720;1.0062;0.1826;0.0983;0.0016;-0.0002
23;0.2015;0.2875;-0.6724;-0.0000;284;318;0.0452;0.9978;0.1950;0.0631;0.0021;-0.0002
24;0.2234;0.2985;-0.3103;-0.0000;273;286;-0.0574;0.8726;0.2060;0.0287;0.0026;-0.0002
25;0.2436;0.3114;-0.5690;-0.0000;245;275;0.1160;0.7733;0.2155;0.0538;0.0031;-0.0002
26;0.2509;0.3223;-0.7069;-0.0000;261;296;0.2039;0.8334;0.2261;0.0658;0.0038;-0.0002
27;0.2491;0.3352;-0.6897;-0.0000;302;339;0.0476;0.9919;0.2382;0.0646;0.0045;-0.0002
28;0.2546;0.3480;-0.7586;-0.0000;327;367;0.0501;1.0579;0.2514;0.0704;0.0052;-0.0002
29;0.2692;0.3590;-0.3448;-0.0000;339;359;0.0232;1.0407;0.2646;0.0326;0.0055;-0.0002
30;0.2967;0.3718;-0.1552;-0.0000;306;316;0.0085;0.8656;0.2752;0.0138;0.0057;-0.0002
31;0.3297;0.3828;-0.6379;-0.0000;232;267;0.1209;0.6162;0.2829;0.0602;0.0062;-0.0002
32;0.3553;0.3956;-0.9138;-0.0000;183;234;0.2967;0.4609;0.2888;0.0861;0.0072;-0.0002
33;0.3736;0.4066;-1.3103;-0.0000;152;220;0.2454;0.3767;0.2935;0.1229;0.0084;-0.0002
34;0.3883;0.4194;-1.3276;-0.0000;146;218;0.3260;0.3609;0.2979;0.1249;0.0099;-0.0002
35;0.3993;0.4304;-0.6724;-0.0000;163;202;0.1233;0.3664;0.3027;0.0626;0.0104;-0.0002
36;0.4103;0.4432;0.1552;-0.0000;187;187;-0.0134;0.3800;0.3075;-0.0153;0.0104;-0.0002
37;0.4286;0.4542;0.3793;-0.0000;177;165;-0.1062;0.3086;0.3111;-0.0365;0.0099;-0.0002
38;0.4432;0.4670;0.6897;-0.0000;175;150;-0.1282;0.2653;0.3144;-0.0665;0.0092;-0.0002
39;0.4615;0.4799;0.5345;-0.0000;155;136;-0.1966;0.1958;0.3170;-0.0519;0.0087;-0.0002
40;0.4707;0.4908;0.1724;-0.0000;157;153;-0.0134;0.2360;0.3199;-0.0179;0.0084;-0.0002
41;0.4817;0.5037;-0.0690;-0.0000;153;161;0.0818;0.2415;0.3228;0.0052;0.0084;-0.0002
42;0.4927;0.5147;-0.2586;-0.0000;155;173;0.0940;0.2606;0.3261;0.0243;0.0089;-0.0002
43;0.5128;0.5275;-0.2759;-0.0000;132;150;0.0183;0.1558;0.3280;0.0258;0.0092;-0.0002
44;0.5311;0.5385;-0.0172;-0.0000;120;126;-0.0012;0.0906;0.3291;0.0004;0.0092;-0.0002
45;0.5495;0.5513;0.2931;-0.0000;112;103;-0.1770;0.0163;0.3294;-0.0284;0.0087;-0.0002
46;0.5604;0.5623;0.2586;-0.0000;112;105;-0.0965;0.0214;0.3298;-0.0248;0.0084;-0.0002
47;0.5678;0.5751;-0.1379;-0.0000;118;128;0.0085;0.0848;0.3309;0.0116;0.0087;-0.0002
48;0.5806;0.5879;0.1552;-0.0000;122;118;-0.0134;0.0687;0.3316;-0.0162;0.0084;-0.0002
49;0.5971;0.5989;-0.1897;-0.0000;107;118;-0.0672;0.0287;0.3320;0.0175;0.0087;-0.0002
50;0.6081;0.6117;-0.1379;-0.0000;110;120;0.0085;0.0419;0.3324;0.0126;0.0087;-0.0002
51;0.6209;0.6227;0.1724;-0.0000;112;109;-0.0916;0.0178;0.3327;-0.0170;0.0087;-0.0002
52;0.6300;0.6355;-0.0000;-0.0000;120;122;-0.0012;0.0613;0.3335;-0.0013;0.0087;-0.0002
53;0.6374;0.6465;0.1552;-0.0000;138;134;-0.1697;0.1166;0.3349;-0.0153;0.0084;-0.0002
54;0.6429;0.6593;0.3276;-0.0000;157;146;-0.0256;0.1818;0.3371;-0.0319;0.0082;-0.0002
55;0.6538;0.6703;0.0345;-0.0000;159;159;-0.2381;0.2064;0.3397;-0.0043;0.0079;-0.0002
56;0.6630;0.6832;0.0862;-0.0000;169;167;-0.0867;0.2368;0.3426;-0.0092;0.0079;-0.0002
57;0.6740;0.6960;0.0690;-0.0000;171;169;-0.0061;0.2371;0.3455;-0.0079;0.0079;-0.0002
58;0.6886;0.7070;-0.1724;-0.0000;163;171;-0.0672;0.2203;0.3485;0.0157;0.0079;-0.0002
59;0.6941;0.7198;-0.2069;-0.0000;179;191;-0.0647;0.2833;0.3518;0.0184;0.0082;-0.0002
60;0.7070;0.7308;-0.1379;-0.0000;181;189;0.0867;0.2752;0.3554;0.0128;0.0084;-0.0002
61;0.7179;0.7436;-0.3276;-0.0000;181;196;-0.1355;0.2829;0.3587;0.0294;0.0087;-0.0002
62;0.7289;0.7546;-0.2759;-0.0000;189;202;-0.0598;0.3049;0.3628;0.0250;0.0089;-0.0002
63;0.7436;0.7674;-0.2241;-0.0000;181;193;0.0916;0.2631;0.3661;0.0199;0.0092;-0.0002
64;0.7619;0.7784;-0.4138;-0.0000;163;185;-0.0525;0.2067;0.3686;0.0377;0.0096;-0.0002
65;0.7711;0.7912;-0.4138;-0.0000;169;193;0.0256;0.2313;0.3715;0.0375;0.0099;-0.0002
66;0.7802;0.8022;-0.3103;-0.0000;183;200;0.0208;0.2668;0.3748;0.0292;0.0104;-0.0002
67;0.7875;0.8150;-0.5862;-0.0000;189;220;-0.0379;0.3133;0.3789;0.0548;0.0109;-0.0002
68;0.8022;0.8278;-0.3793;-0.0000;189;210;0.1038;0.2884;0.3822;0.0350;0.0111;-0.0002
69;0.8150;0.8388;-0.1034;-0.0000;193;202;0.0037;0.2723;0.3858;0.0082;0.0114;-0.0002
70;0.8242;0.8516;-0.1207;-0.0000;202;212;-0.0720;0.3031;0.3895;0.0101;0.0114;-0.0002
71;0.8315;0.8626;0.0690;-0.0000;222;222;-0.0842;0.3565;0.3939;-0.0079;0.0114;-0.0002
72;0.8425;0.8755;0.0862;-0.0000;228;230;-0.0085;0.3730;0.3986;-0.0089;0.0114;-0.0002
73;0.8553;0.8864;-0.2414;-0.0000;220;236;-0.0623;0.3587;0.4030;0.0223;0.0116;-0.0002
74;0.8718;0.8993;-0.5690;-0.0000;202;234;0.0379;0.3126;0.4071;0.0529;0.0121;-0.0002
75;0.8828;0.9103;-0.2931;-0.0000;214;232;0.0965;0.3287;0.4111;0.0262;0.0123;-0.0002
76;0.8919;0.9231;-0.4655;-0.0000;220;245;-0.0476;0.3595;0.4155;0.0431;0.0128;-0.0002
77;0.9048;0.9359;-0.3966;-0.0000;222;245;0.0256;0.3547;0.4199;0.0367;0.0131;-0.0002
78;0.9231;0.9469;-0.2759;-0.0000;206;224;0.0183;0.2712;0.4232;0.0250;0.0133;-0.0002
79;0.9414;0.9597;-0.5000;-0.0000;187;216;0.0330;0.2126;0.4261;0.0463;0.0138;-0.0002
80;0.9597;0.9707;-0.3276;-0.0000;171;193;0.0989;0.1313;0.4276;0.0294;0.0143;-0.0002
81;0.9689;0.9835;-0.0345;-0.0000;185;193;0.0794;0.1569;0.4294;0.0023;0.0143;-0.0002
82;0.9835;0.9945;-0.5000;-0.0000;165;196;-0.0452;0.1254;0.4312;0.0470;0.0148;-0.0002
83;0.9945;1.0073;-0.2931;-0.0000;177;196;0.0183;0.1419;0.4331;0.0267;0.0150;-0.0002
84;1.0073;1.0183;-0.2414;-0.0000;177;195;0.0940;0.1397;0.4345;0.0221;0.0153;-0.0002
85;1.0238;1.0311;-0.2586;-0.0000;163;185;0.0159;0.0870;0.4356;0.0233;0.0155;-0.0002
86;1.0348;1.0440;-0.2414;-0.0000;167;187;0.0159;0.1002;0.4371;0.0219;0.0157;-0.0002
87;1.0403;1.0549;-0.1897;-0.0000;189;204;0.0110;0.1730;0.4393;0.0167;0.0160;-0.0002
88;1.0568;1.0678;-0.3276;-0.0000;171;195;0.0989;0.1108;0.4404;0.0294;0.0162;-0.0002
89;1.0696;1.0788;-0.3621;-0.0000;171;196;0.0232;0.1163;0.4419;0.0328;0.0165;-0.0002
90;1.0751;1.0916;-0.1207;-0.0000;195;208;0.0061;0.1818;0.4444;0.0109;0.0167;-0.0002
91;1.0842;1.1026;-0.3448;-0.0000;196;224;0.0232;0.2108;0.4470;0.0324;0.0170;-0.0002
92;1.1062;1.1154;-0.2759;-0.0000;177;198;0.0965;0.1097;0.4481;0.0260;0.0172;-0.0002
93;1.1172;1.1264;-0.0690;-0.0000;185;196;0.0818;0.1229;0.4499;0.0060;0.0175;-0.0002
94;1.1300;1.1392;-0.3276;-0.0000;175;200;0.0208;0.1060;0.4510;0.0309;0.0177;-0.0002
95;1.1337;1.1502;-0.2241;-0.0000;198;220;0.0916;0.1928;0.4536;0.0197;0.0179;-0.0002
96;1.1447;1.1630;-0.0172;-0.0000;210;224;0.0794;0.2181;0.4561;0.0013;0.0179;-0.0002
97;1.1593;1.1758;-0.1034;-0.0000;200;216;0.0842;0.1719;0.4583;0.0094;0.0179;-0.0002
98;1.1740;1.1868;0.0172;-0.0000;200;210;0.0745;0.1562;0.4602;-0.0028;0.0179;-0.0002
99;1.1850;1.1996;0.0690;-0.0000;202;210;0.0720;0.1602;0.4624;-0.0079;0.0179;-0.0002
100;1.1960;1.2106;-0.1207;-0.0000;204;220;0.0842;0.1763;0.4646;0.0096;0.0179;-0.0002
101;1.2051;1.2234;-0.0690;-0.0000;214;230;0.0818;0.2137;0.4671;0.0060;0.0182;-0.0002
102;1.2143;1.2344;-0.1552;-0.0000;222;241;0.0867;0.2463;0.4704;0.0143;0.0182;-0.0002
103;1.2253;1.2473;-0.2931;-0.0000;222;249;0.1746;0.2533;0.4734;0.0277;0.0184;-0.0002
104;1.2399;1.2582;-0.2414;-0.0000;220;243;0.0940;0.2298;0.4763;0.0219;0.0187;-0.0002
105;1.2473;1.2711;0.1034;-0.0000;238;245;-0.0085;0.2675;0.4796;-0.0101;0.0187;-0.0002
106;1.2564;1.2839;-0.0690;-0.0000;245;261;0.0037;0.3049;0.4836;0.0062;0.0187;-0.0002
107;1.2674;1.2949;-0.1552;-0.0000;251;271;0.0867;0.3195;0.4873;0.0140;0.0189;-0.0002
108;1.2821;1.3077;-0.0345;-0.0000;249;263;0.0012;0.2946;0.4909;0.0026;0.0189;-0.0002
109;1.2985;1.3187;-0.2759;-0.0000;234;257;0.0965;0.2463;0.4942;0.0258;0.0192;-0.0002
110;1.3114;1.3315;-0.2586;-0.0000;230;253;0.0159;0.2265;0.4972;0.0233;0.0194;-0.0002
111;1.3205;1.3425;-0.0862;-0.0000;241;257;0.0037;0.2562;0.5001;0.0067;0.0194;-0.0002
112;1.3315;1.3553;-0.0000;-0.0000;249;261;-0.0012;0.2752;0.5038;-0.0011;0.0194;-0.0002
113;1.3462;1.3663;0.2414;-0.0000;247;247;-0.0183;0.2371;0.5067;-0.0240;0.0192;-0.0002
114;1.3608;1.3791;0.0172;-0.0000;239;249;-0.0037;0.2152;0.5092;-0.0033;0.0192;-0.0002
115;1.3773;1.3919;0.1207;-0.0000;232;236;-0.0891;0.1679;0.5114;-0.0121;0.0192;-0.0002
116;1.3883;1.4029;0.1552;-0.0000;234;238;-0.0916;0.1752;0.5136;-0.0155;0.0189;-0.0002
117;1.4011;1.4158;-0.0862;-0.0000;226;239;-0.0745;0.1544;0.5155;0.0072;0.0189;-0.0002
118;1.4139;1.4267;-0.2414;-0.0000;222;241;-0.1429;0.1511;0.5173;0.0214;0.0192;-0.0002
119;1.4267;1.4396;-0.1724;-0.0000;222;239;0.0110;0.1415;0.5191;0.0160;0.0194;-0.0002
120;1.4377;1.4505;0.0862;-0.0000;232;236;-0.2430;0.1547;0.5210;-0.0096;0.0192;-0.0002
121;1.4505;1.4634;0.0172;-0.0000;228;236;-0.1600;0.1386;0.5228;-0.0026;0.0192;-0.0002
122;1.4579;1.4744;-0.0862;-0.0000;239;251;-0.0745;0.1906;0.5254;0.0067;0.0194;-0.0002
123;1.4652;1.4872;0.0862;-0.0000;259;263;-0.0867;0.2511;0.5283;-0.0092;0.0192;-0.0002
124;1.4780;1.4982;-0.1897;-0.0000;255;273;-0.0672;0.2511;0.5316;0.0175;0.0194;-0.0002
125;1.4890;1.5000;0.1379;-0.0000;230;232;-0.0110;0.1079;0.5327;-0.0136;0.0192;-0.0002
126;1.4982;1.5000;0.2931;-0.0000;206;200;-0.0208;0.0024;0.5327;-0.0282;0.0189;-0.0002
127;1.5092;1.5000;-0.0000;-0.0000;171;179;-0.0794;-0.1104;0.5316;-0.0011;0.0189;-0.0002
128;1.5147;1.5000;0.1207;-0.0000;155;155;-0.0110;-0.1815;0.5290;-0.0128;0.0189;-0.0002
129;1.5165;1.5000;-0.1379;-0.0000;146;159;0.0085;-0.1910;0.5268;0.0116;0.0189;-0.0002
130;1.5201;1.5000;-0.3966;-0.0000;126;152;0.0256;-0.2430;0.5239;0.0375;0.0194;-0.0002
131;1.5220;1.5000;-0.2759;-0.0000;122;146;0.0769;-0.2569;0.5206;0.0260;0.0197;-0.0002
132;1.5220;1.5000;-0.1034;-0.0000;124;140;0.0842;-0.2591;0.5173;0.0094;0.0197;-0.0002
133;1.5201;1.5000;-0.0517;-0.0000;132;142;-0.1551;-0.2368;0.5144;0.0033;0.0197;-0.0002
134;1.5183;1.5000;-0.0345;-0.0000;134;144;-0.0769;-0.2236;0.5114;0.0023;0.0199;-0.0002
135;1.5220;1.5000;-0.0690;-0.0000;120;134;0.1600;-0.2705;0.5081;0.0050;0.0199;-0.0002
136;1.5275;1.5000;-0.0345;-0.0000;109;120;0.0012;-0.3181;0.5041;0.0023;0.0199;-0.0002
137;1.5275;1.5000;0.0345;-0.0000;109;116;0.0745;-0.3195;0.5005;-0.0045;0.0199;-0.0002
138;1.5165;1.5000;0.1034;-0.0000;136;142;0.1477;-0.2086;0.4979;-0.0106;0.0197;-0.0002
139;1.5220;1.5000;0.1552;-0.0000;124;126;-0.0134;-0.2606;0.4946;-0.0157;0.0197;-0.0002
140;1.5201;1.5000;0.2759;-0.0000;128;126;0.1355;-0.2430;0.4913;-0.0280;0.0192;-0.0002
141;1.5238;1.5000;0.3621;-0.0000;118;112;0.1306;-0.2954;0.4876;-0.0348;0.0189;-0.0002
142;1.5256;1.5000;0.4828;-0.0000;120;109;0.0427;-0.2972;0.4840;-0.0472;0.0184;-0.0002
143;1.5256;1.5147;0.3793;-0.0000;155;150;0.0501;-0.1254;0.4825;-0.0363;0.0179;-0.0002
144;1.5330;1.5293;0.4828;-0.0000;183;171;0.0427;-0.0346;0.4821;-0.0468;0.0175;-0.0002
145;1.5311;1.5440;0.2931;-0.0000;220;218;0.0574;0.1419;0.4840;-0.0282;0.0172;-0.0002
146;1.5311;1.5586;0.2241;-0.0000;265;265;0.1380;0.3214;0.4880;-0.0231;0.0170;-0.0002
147;1.5458;1.5733;0.5345;-0.0000;277;263;-0.0379;0.3173;0.4917;-0.0512;0.0165;-0.0002
148;1.5659;1.5897;-0.0517;-0.0000;253;267;0.1575;0.2598;0.4950;0.0038;0.0165;-0.0002
149;1.5788;1.6044;-0.3276;-0.0000;255;283;0.2552;0.2910;0.4986;0.0297;0.0167;-0.0002
150;1.5861;1.6190;0.1034;-0.0000;292;298;0.0696;0.3877;0.5034;-0.0114;0.0167;-0.0002
151;1.5952;1.6337;-0.2586;-0.0000;300;326;0.2503;0.4485;0.5092;0.0236;0.0170;-0.0002
152;1.6099;1.6484;0.0517;-0.0000;318;327;0.1502;0.4565;0.5147;-0.0060;0.0170;-0.0002
153;1.6245;1.6648;0.4310;-0.0000;329;322;0.0452;0.4565;0.5206;-0.0421;0.0165;-0.0002
154;1.6392;1.6795;-0.1207;-0.0000;318;337;0.0842;0.4514;0.5261;0.0104;0.0165;-0.0002
155;1.6520;1.6941;-0.0862;-0.0000;331;349;0.0037;0.4851;0.5323;0.0072;0.0167;-0.0002
156;1.6667;1.7088;-0.3276;-0.0000;327;359;0.1770;0.4869;0.5382;0.0306;0.0170;-0.0002
157;1.6905;1.7234;-0.8621;-0.0000;294;349;0.2161;0.3902;0.5429;0.0807;0.0177;-0.0002
158;1.7088;1.7399;-0.6207;-0.0000;290;335;0.1990;0.3525;0.5477;0.0580;0.0184;-0.0002
159;1.7271;1.7546;-0.7069;-0.0000;281;329;0.2039;0.3140;0.5514;0.0656;0.0192;-0.0002
160;1.7418;1.7692;-0.7931;-0.0000;279;331;0.2869;0.3144;0.5554;0.0739;0.0199;-0.0002
161;1.7564;1.7839;-0.6897;-0.0000;283;331;0.2821;0.3173;0.5594;0.0653;0.0206;-0.0002
162;1.7711;1.7985;-0.6034;-0.0000;288;333;0.1966;0.3210;0.5634;0.0563;0.0211;-0.0002
163;1.7894;1.8132;-0.5000;-0.0000;284;326;0.0330;0.2891;0.5671;0.0472;0.0216;-0.0002
164;1.8059;1.8297;-0.1379;-0.0000;288;312;0.0085;0.2683;0.5704;0.0118;0.0219;-0.0002
165;1.8168;1.8443;0.4310;-0.0000;316;310;-0.2674;0.3126;0.5741;-0.0424;0.0214;-0.0002
166;1.8278;1.8590;0.1724;-0.0000;327;331;-0.0916;0.3671;0.5788;-0.0179;0.0211;-0.0002
167;1.8388;1.8736;0.4310;-0.0000;343;335;-0.1087;0.4019;0.5836;-0.0414;0.0206;-0.0002
168;1.8516;1.8883;0.5172;-0.0000;359;345;-0.1941;0.4327;0.5891;-0.0499;0.0201;-0.0002
169;1.8663;1.9048;0.1034;-0.0000;357;363;-0.0867;0.4437;0.5946;-0.0111;0.0201;-0.0002
170;1.8791;1.9194;0.3103;-0.0000;370;365;-0.1795;0.4664;0.6004;-0.0304;0.0197;-0.0002
171;1.8956;1.9341;0.1034;-0.0000;365;369;-0.0867;0.4466;0.6059;-0.0101;0.0197;-0.0002
172;1.9103;1.9487;-0.2931;-0.0000;361;384;0.0183;0.4561;0.6118;0.0267;0.0199;-0.0002
173;1.9286;1.9634;-0.1379;-0.0000;357;372;0.0085;0.4199;0.6169;0.0121;0.0201;-0.0002
174;1.9469;1.9799;-0.1034;-0.0000;349;363;-0.0720;0.3785;0.6217;0.0092;0.0201;-0.0002
175;1.9634;1.9945;-0.5345;-0.0000;335;370;-0.0427;0.3646;0.6264;0.0504;0.0206;-0.0002
176;1.9762;2.0092;-0.9483;-0.0000;331;388;0.1429;0.3796;0.6312;0.0890;0.0216;-0.0002
177;1.9945;2.0238;-0.7586;-0.0000;326;374;0.2869;0.3338;0.6352;0.0712;0.0223;-0.0002
178;2.0110;2.0385;-1.0000;-0.0000;318;378;0.0672;0.3254;0.6393;0.0939;0.0233;-0.0002
179;2.0275;2.0549;-0.8103;-0.0000;318;370;0.2112;0.3023;0.6429;0.0763;0.0240;-0.0002
180;2.0495;2.0696;-0.1034;-0.0000;318;337;0.0842;0.2331;0.6459;0.0094;0.0243;-0.0002
181;2.0586;2.0842;-0.5000;-0.0000;324;363;0.1893;0.2939;0.6495;0.0465;0.0248;-0.0002
182;2.0751;2.0989;0.0690;-0.0000;333;345;0.0720;0.2760;0.6532;-0.0067;0.0248;-0.0002
183;2.0952;2.1136;0.3621;-0.0000;329;326;0.1282;0.2163;0.6557;-0.0355;0.0243;-0.0002
184;2.1154;2.1282;-0.4138;-0.0000;294;329;0.1038;0.1503;0.6576;0.0375;0.0248;-0.0002
185;2.1337;2.1447;0.0517;-0.0000;294;306;0.1502;0.1112;0.6590;-0.0060;0.0245;-0.0002
186;2.1484;2.1593;-0.3448;-0.0000;286;320;0.2576;0.1225;0.6605;0.0324;0.0250;-0.0002
187;2.1612;2.1740;-0.8276;-0.0000;286;343;0.2894;0.1584;0.6623;0.0785;0.0258;-0.0002
188;2.1758;2.1886;0.0517;-0.0000;308;324;0.1502;0.1595;0.6645;-0.0062;0.0258;-0.0002
189;2.1886;2.2033;-0.6207;-0.0000;296;343;0.1209;0.1782;0.6667;0.0580;0.0262;-0.0002
190;2.1960;2.2198;-0.8276;-0.0000;316;372;0.2918;0.2598;0.6700;0.0783;0.0272;-0.0002
191;2.2033;2.2344;-0.0690;-0.0000;361;382;0.2381;0.3613;0.6744;0.0060;0.0272;-0.0002
192;2.2106;2.2491;-0.8621;-0.0000;369;429;0.1380;0.4539;0.6803;0.0817;0.0282;-0.0002
193;2.2234;2.2637;0.1724;-0.0000;406;415;-0.0134;0.4701;0.6861;-0.0170;0.0280;-0.0002
194;2.2418;2.2436;0.4483;-0.0000;300;296;0.1233;0.0236;0.6861;-0.0438;0.0275;-0.0002
195;2.2582;2.2234;-0.0517;-0.0000;179;198;0.0794;-0.3895;0.6814;0.0043;0.0275;-0.0002
196;2.2582;2.2033;0.6207;-0.0000;126;114;0.0330;-0.6345;0.6737;-0.0592;0.0270;-0.0002
197;2.2473;2.1850;0.0172;-0.0000;81;99;0.0769;-0.7403;0.6642;-0.0018;0.0270;-0.0002
198;2.2418;2.1648;-0.2414;-0.0000;34;60;-0.2210;-0.9011;0.6532;0.0216;0.0272;-0.0002
199;2.2326;2.1447;0.1897;-0.0000;13;19;0.0623;-1.0165;0.6404;-0.0189;0.0270;-0.0002
200;2.2161;2.1245;-0.3448;-0.0000;-11;17;0.0232;-1.0557;0.6272;0.0319;0.0272;-0.0002
201;2.1960;2.1044;0.7931;-0.0000;11;-13;-0.2918;-1.0542;0.6140;-0.0770;0.0265;-0.0002
202;2.1703;2.0842;1.2759;-0.0000;30;-15;-0.3260;-1.0007;0.6015;-0.1222;0.0253;-0.0002
203;2.1557;2.0641;1.0172;-0.0000;5;-28;-0.2283;-1.0681;0.5884;-0.0973;0.0240;-0.0002
204;2.1319;2.0440;1.2241;-0.0000;19;-24;-0.1648;-1.0146;0.5755;-0.1171;0.0228;-0.0002
205;2.1081;2.0238;0.7241;-0.0000;15;-9;-0.2088;-0.9681;0.5634;-0.0692;0.0221;-0.0002
206;2.0788;2.0037;0.4655;-0.0000;28;17;-0.1136;-0.8682;0.5528;-0.0450;0.0216;-0.0002
207;2.0568;1.9835;0.8448;-0.0000;44;13;-0.2967;-0.8304;0.5426;-0.0814;0.0209;-0.0002
208;2.0256;1.9835;0.8448;-0.0000;120;89;-0.4530;-0.4799;0.5363;-0.0812;0.0199;-0.0002
209;1.9780;1.9835;1.1379;-0.0000;255;208;-0.3162;0.0793;0.5374;-0.1093;0.0189;-0.0002
210;1.9359;1.9835;1.6034;-0.0000;384;314;-0.4261;0.5587;0.5444;-0.1532;0.0172;-0.0002
211;1.9176;1.9835;1.2931;-0.0000;443;382;-0.4042;0.7583;0.5539;-0.1239;0.0160;-0.0002
212;1.9139;1.9835;1.7931;-0.0000;484;396;-0.2063;0.8085;0.5638;-0.1718;0.0140;-0.0002
213;1.9469;1.9835;0.7069;-0.0000;378;339;-0.4432;0.4386;0.5693;-0.0685;0.0133;-0.0002
214;1.9780;1.9835;-0.7414;-0.0000;247;283;0.0501;0.0749;0.5704;0.0692;0.0140;-0.0002
215;1.9908;1.9835;-0.8103;-0.0000;202;241;0.1331;-0.0760;0.5693;0.0756;0.0150;-0.0002
216;1.9945;1.9835;-0.9655;-0.0000;183;230;-0.0134;-0.1295;0.5678;0.0907;0.0160;-0.0002
217;1.9872;1.9835;-1.1034;-0.0000;198;251;0.1551;-0.0379;0.5675;0.1044;0.0170;-0.0002
218;1.9872;1.9835;-0.7069;-0.0000;206;243;0.0476;-0.0342;0.5667;0.0668;0.0177;-0.0002
219;1.9927;1.9835;-1.3276;-0.8103;304;116;0.1551;-0.0943;0.5656;0.0497;0.0182;-0.4452
220;2.0000;1.9835;-1.3103;-1.6034;300;75;0.3236;-0.1844;0.5634;-0.0284;0.0179;-0.4501
221;2.0110;1.9835;-0.8966;-2.4138;298;17;0.1404;-0.3082;0.5594;-0.1434;0.0165;-0.4545
222;2.0293;1.9835;-1.7069;-3.2069;247;-36;-0.1136;-0.5195;0.5532;-0.1420;0.0150;-0.4593
223;2.0256;1.9835;-1.6207;-4.0000;279;-52;-0.5165;-0.4752;0.5473;-0.2272;0.0126;-0.4642
224;2.0055;1.9835;-2.1207;-4.8103;339;-9;-0.3211;-0.2562;0.5440;-0.2550;0.0099;-0.4691
225;1.9890;1.9835;-3.7414;-5.6034;370;52;-0.4432;-0.0613;0.5433;-0.1774;0.0079;-0.4740
226;1.9817;1.9835;-3.9655;-6.4138;412;58;-0.4286;0.0302;0.5437;-0.2316;0.0055;-0.4789
227;1.9835;1.9835;-6.3621;-7.2069;376;89;-0.1038;0.0134;0.5437;-0.0809;0.0048;-0.4833
228;1.9835;1.9835;-8.7414;-8.0000;341;124;0.0647;0.0097;0.5440;0.0700;0.0055;-0.4882
229;1.9817;1.9835;-9.4310;-8.8103;353;124;0.0305;0.0309;0.5444;0.0590;0.0060;-0.4930
230;1.9744;1.9835;-10.1379;-9.6034;372;138;0.0037;0.1046;0.5455;0.0507;0.0065;-0.4979
