Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
65;0.7637;0.7912;-0.0172;-0.0000;187;196;-0.0012;0.2514;0.4246;0.0001;0.0209;0.0000;0.0000
66;0.7729;0.8022;0.0862;-0.0000;196;202;-0.0085;0.2738;0.4290;-0.0087;0.0209;0.0000;0.0000
67;0.7821;0.8150;-0.0345;-0.0000;204;214;0.0012;0.3060;0.4338;0.0018;0.0209;0.0000;0.0000
68;0.7894;0.8278;-0.0000;-0.0000;218;226;-0.0794;0.3459;0.4393;-0.0011;0.0209;0.0000;0.0000
69;0.7967;0.8388;-0.1552;-0.0000;226;241;0.0085;0.3906;0.4452;0.0133;0.0211;0.0000;0.0000
70;0.8077;0.8516;-0.3103;-0.0000;230;251;-0.0574;0.4074;0.4517;0.0289;0.0214;0.0000;0.0000
71;0.8168;0.8626;-0.4138;-0.0000;238;265;-0.0501;0.4360;0.4583;0.0382;0.0219;0.0000;0.0000
72;0.8242;0.8755;-0.3966;-0.0000;247;275;-0.0525;0.4679;0.4657;0.0375;0.0221;0.0000;0.0000
73;0.8352;0.8864;-0.4483;-0.0000;251;283;0.0305;0.4737;0.4730;0.0421;0.0226;0.0000;0.0000
74;0.8498;0.8993;-0.4138;-0.0000;253;281;-0.0525;0.4543;0.4799;0.0380;0.0231;0.0000;0.0000
75;0.8663;0.9103;-0.2759;-0.0000;247;269;0.0183;0.4107;0.4865;0.0250;0.0233;0.0000;0.0000
76;0.8773;0.9231;-0.2759;-0.0000;253;275;-0.0598;0.4294;0.4931;0.0255;0.0236;0.0000;0.0000
77;0.8938;0.9359;-0.3103;-0.0000;243;267;-0.0598;0.3781;0.4990;0.0282;0.0238;0.0000;0.0000
78;0.9084;0.9469;-0.2586;-0.0000;243;265;0.0159;0.3650;0.5049;0.0231;0.0240;0.0000;0.0000
79;0.9194;0.9597;-0.2759;-0.0000;245;267;-0.0623;0.3737;0.5107;0.0248;0.0243;0.0000;0.0000
80;0.9322;0.9707;-0.1207;-0.0000;247;263;-0.0720;0.3595;0.5162;0.0104;0.0245;0.0000;0.0000
81;0.9414;0.9835;-0.1207;-0.0000;257;275;0.0842;0.3939;0.5224;0.0106;0.0245;0.0000;0.0000
82;0.9487;0.9945;-0.3448;-0.0000;265;290;0.0232;0.4338;0.5290;0.0324;0.0248;0.0000;0.0000
83;0.9634;1.0073;-0.2586;-0.0000;263;286;0.0159;0.4107;0.5356;0.0243;0.0250;0.0000;0.0000
84;0.9799;1.0183;-0.3448;-0.0000;253;281;-0.0549;0.3628;0.5411;0.0326;0.0255;0.0000;0.0000
85;0.9945;1.0311;-0.2069;-0.0000;253;273;-0.0647;0.3430;0.5466;0.0194;0.0258;0.0000;0.0000
86;1.0128;1.0440;0.0862;-0.0000;245;253;-0.0061;0.2811;0.5510;-0.0084;0.0255;0.0000;0.0000
87;1.0293;1.0549;-0.2069;-0.0000;232;251;0.0134;0.2419;0.5547;0.0184;0.0258;0.0000;0.0000
88;1.0440;1.0678;0.1034;-0.0000;234;239;-0.0085;0.2170;0.5580;-0.0114;0.0258;0.0000;0.0000
89;1.0641;1.0788;0.0345;-0.0000;212;224;-0.0037;0.1372;0.5602;-0.0038;0.0255;0.0000;0.0000
90;1.0751;1.0916;-0.2586;-0.0000;210;232;0.0940;0.1555;0.5627;0.0231;0.0258;0.0000;0.0000
91;1.0879;1.1026;-0.0862;-0.0000;210;226;-0.0745;0.1405;0.5649;0.0074;0.0260;0.0000;0.0000
92;1.1044;1.1154;-0.3276;-0.0000;195;222;0.0208;0.0914;0.5660;0.0299;0.0262;0.0000;0.0000
93;1.1209;1.1264;-0.3103;-0.0000;191;214;0.0208;0.0654;0.5671;0.0282;0.0265;0.0000;0.0000
94;1.1337;1.1392;0.0172;-0.0000;195;204;-0.0037;0.0566;0.5682;-0.0026;0.0265;0.0000;0.0000
95;1.1429;1.1502;-0.3276;-0.0000;191;216;0.0208;0.0690;0.5693;0.0302;0.0270;0.0000;0.0000
96;1.1557;1.1630;-0.0517;-0.0000;196;210;0.0012;0.0690;0.5704;0.0035;0.0270;0.0000;0.0000
97;1.1685;1.1758;-0.1207;-0.0000;193;210;0.0842;0.0548;0.5711;0.0111;0.0270;0.0000;0.0000
98;1.1850;1.1868;-0.1724;-0.0000;183;202;0.0110;0.0167;0.5715;0.0153;0.0272;0.0000;0.0000
99;1.1978;1.1996;0.2069;-0.0000;191;193;-0.0159;0.0104;0.5715;-0.0214;0.0270;0.0000;0.0000
100;1.2051;1.2106;0.0345;-0.0000;198;208;-0.0037;0.0595;0.5726;-0.0040;0.0270;0.0000;0.0000
101;1.2125;1.2234;0.1034;-0.0000;208;214;-0.0867;0.0903;0.5737;-0.0099;0.0267;0.0000;0.0000
102;1.2216;1.2344;0.0172;-0.0000;216;228;0.0745;0.1306;0.5759;-0.0021;0.0267;0.0000;0.0000
103;1.2289;1.2473;-0.3276;-0.0000;222;247;0.0208;0.1752;0.5785;0.0302;0.0272;0.0000;0.0000
104;1.2399;1.2582;0.0517;-0.0000;232;239;-0.0842;0.1719;0.5814;-0.0055;0.0270;0.0000;0.0000
105;1.2491;1.2711;0.0517;-0.0000;239;247;-0.0061;0.1998;0.5843;-0.0062;0.0270;0.0000;0.0000
106;1.2619;1.2839;-0.1379;-0.0000;234;251;-0.0696;0.1895;0.5873;0.0128;0.0272;0.0000;0.0000
107;1.2766;1.2949;-0.2931;-0.0000;228;253;0.0183;0.1679;0.5898;0.0265;0.0275;0.0000;0.0000
108;1.2912;1.3077;-0.6379;-0.0000;218;257;0.0427;0.1544;0.5924;0.0595;0.0280;0.0000;0.0000
109;1.3022;1.3187;-0.7241;-0.0000;218;263;0.0501;0.1599;0.5949;0.0680;0.0287;0.0000;0.0000
110;1.3095;1.3315;-0.5345;-0.0000;236;273;0.0354;0.2067;0.5982;0.0504;0.0292;0.0000;0.0000
111;1.3187;1.3425;-0.6034;-0.0000;239;281;0.1184;0.2294;0.6015;0.0560;0.0299;0.0000;0.0000
112;1.3278;1.3553;-0.3448;-0.0000;253;283;0.0232;0.2540;0.6056;0.0316;0.0302;0.0000;0.0000
113;1.3407;1.3663;-0.2414;-0.0000;257;283;0.0940;0.2459;0.6096;0.0228;0.0304;0.0000;0.0000
114;1.3535;1.3791;-0.3966;-0.0000;251;284;0.0256;0.2371;0.6133;0.0363;0.0309;0.0000;0.0000
115;1.3718;1.3919;-0.2414;-0.0000;243;271;0.0940;0.1840;0.6162;0.0216;0.0311;0.0000;0.0000
116;1.3864;1.4029;-0.5345;-0.0000;232;271;0.1136;0.1533;0.6184;0.0494;0.0316;0.0000;0.0000
117;1.4048;1.4158;-0.4138;-0.0000;224;257;0.0281;0.1031;0.6202;0.0389;0.0321;0.0000;0.0000
118;1.4194;1.4267;-0.3448;-0.0000;218;247;-0.0549;0.0734;0.6213;0.0321;0.0324;0.0000;0.0000
119;1.4341;1.4396;-0.4655;-0.0000;210;247;0.0305;0.0537;0.6220;0.0424;0.0328;0.0000;0.0000
120;1.4505;1.4505;-0.2759;-0.0000;202;230;-0.0598;0.0002;0.6220;0.0250;0.0331;0.0000;0.0000
121;1.4670;1.4634;-0.3966;-0.0000;191;224;-0.0525;-0.0364;0.6213;0.0365;0.0333;0.0000;0.0000
122;1.4853;1.4744;-0.2414;-0.0000;183;208;0.0159;-0.0873;0.6202;0.0216;0.0336;0.0000;0.0000
123;1.5000;1.4872;0.0690;-0.0000;183;195;-0.0061;-0.1115;0.6184;-0.0082;0.0336;0.0000;0.0000
124;1.5128;1.4982;-0.0345;-0.0000;175;193;0.0012;-0.1313;0.6162;0.0016;0.0336;0.0000;0.0000
125;1.5201;1.5000;0.1207;-0.0000;79;89;-0.0085;-0.1925;0.6133;-0.0116;0.0336;0.0000;-0.3608
126;1.5238;1.5000;0.2586;-0.0000;71;75;-0.0208;-0.2331;0.6096;-0.0253;0.0331;0.0000;-0.3608
127;1.5330;1.5000;0.0862;-0.0000;46;58;-0.0061;-0.3195;0.6048;-0.0084;0.0331;0.0000;-0.3608
128;1.5311;1.5000;0.1552;-0.0000;54;62;-0.0134;-0.2888;0.6001;-0.0157;0.0328;0.0000;-0.3608
129;1.5220;1.5000;0.1897;-0.0000;69;75;-0.0940;-0.2152;0.5968;-0.0194;0.0328;0.0000;-0.3608
130;1.5183;1.5000;0.6724;-0.0000;87;71;-0.0501;-0.1826;0.5942;-0.0653;0.0321;0.0000;-0.3608
131;1.5073;1.5000;0.2759;-0.0000;101;103;-0.0208;-0.0808;0.5927;-0.0272;0.0319;0.0000;-0.3608
132;1.4963;1.5000;0.0517;-0.0000;120;132;-0.0012;0.0287;0.5931;-0.0065;0.0316;0.0000;-0.3608
133;1.4890;1.5000;0.5517;-0.0000;228;218;-0.0403;0.0950;0.5946;-0.0526;0.0311;0.0000;0.0000
134;1.4780;1.5000;0.3621;-0.0000;251;249;-0.0281;0.2027;0.5979;-0.0353;0.0309;0.0000;0.0000
135;1.4744;1.5000;0.3276;-0.0000;263;263;-0.0256;0.2298;0.6015;-0.0319;0.0304;0.0000;0.0000
136;1.4707;1.5000;0.4483;-0.0000;273;269;0.0452;0.2558;0.6056;-0.0436;0.0299;0.0000;0.0000
137;1.4670;1.5000;-0.1724;-0.0000;273;294;0.0110;0.2895;0.6100;0.0153;0.0302;0.0000;0.0000
138;1.4689;1.5000;0.2759;-0.0000;283;284;-0.0208;0.2745;0.6144;-0.0270;0.0299;0.0000;0.0000
139;1.4762;1.5000;0.7069;-0.0000;277;261;0.0281;0.2119;0.6177;-0.0673;0.0292;0.0000;0.0000
140;1.4817;1.5000;0.2069;-0.0000;257;263;0.0623;0.1672;0.6202;-0.0201;0.0289;0.0000;0.0000
141;1.4927;1.5000;0.4828;-0.0000;238;230;0.0427;0.0573;0.6209;-0.0472;0.0284;0.0000;0.0000
142;1.4963;1.5000;0.3966;-0.0000;228;222;-0.0305;0.0266;0.6213;-0.0392;0.0280;0.0000;0.0000
143;1.5037;1.5000;0.2069;-0.0000;206;210;-0.0159;-0.0390;0.6209;-0.0199;0.0280;0.0000;0.0000
144;1.5092;1.5000;0.5000;-0.0000;198;189;0.0403;-0.0932;0.6195;-0.0487;0.0272;0.0000;0.0000
145;1.5147;1.5147;0.2414;-0.0000;320;322;-0.0183;-0.0049;0.6195;-0.0233;0.0270;0.0000;0.4471
146;1.5238;1.5293;-0.3793;-0.0000;326;357;0.1038;0.0507;0.6202;0.0355;0.0275;0.0000;0.4471
147;1.5348;1.5440;-0.2586;-0.0000;343;369;0.0159;0.0797;0.6213;0.0233;0.0277;0.0000;0.4471
148;1.5421;1.5586;-0.5345;-0.0000;359;398;-0.0427;0.1577;0.6239;0.0492;0.0282;0.0000;0.4471
149;1.5513;1.5733;-0.4483;-0.0000;376;412;0.0305;0.2023;0.6268;0.0424;0.0287;0.0000;0.4471
150;1.5696;1.5897;-0.4655;-0.0000;378;413;0.1087;0.1873;0.6297;0.0426;0.0292;0.0000;0.4471
151;1.5934;1.6044;-1.2241;-0.0000;339;415;0.3211;0.1027;0.6316;0.1161;0.0304;0.0000;0.4471
152;1.6227;1.6190;-1.4310;-0.0000;298;384;0.4115;-0.0416;0.6308;0.1349;0.0319;0.0000;0.4471
153;1.6484;1.6337;-2.1034;-0.0000;144;265;0.4554;-0.1353;0.6286;0.1984;0.0338;0.0000;0.0000
154;1.6648;1.6484;-2.6724;-0.0000;126;273;0.4969;-0.1383;0.6264;0.2528;0.0365;0.0000;0.0000
155;1.6685;1.6648;-1.9310;-0.0000;161;273;0.2112;-0.0485;0.6257;0.1828;0.0385;0.0000;0.0000
156;1.6630;1.6795;-0.2069;-0.0000;249;281;-0.1429;0.1547;0.6283;0.0184;0.0387;0.0000;0.0000
157;1.6612;1.6941;0.8621;-0.0000;312;294;-0.0623;0.3064;0.6330;-0.0831;0.0377;0.0000;0.0000
158;1.6703;1.7088;1.1379;-0.0000;335;306;-0.0037;0.3606;0.6385;-0.1085;0.0367;0.0000;0.0000
159;1.6905;1.7234;0.5862;-0.0000;314;310;0.1136;0.3045;0.6433;-0.0563;0.0360;0.0000;0.0000
160;1.7051;1.7399;0.6724;-0.0000;322;312;-0.0501;0.3129;0.6484;-0.0646;0.0353;0.0000;0.0000
161;1.7070;1.7546;0.3448;-0.0000;347;353;0.1306;0.4331;0.6550;-0.0343;0.0350;0.0000;0.0000
162;1.7198;1.7692;-0.0345;-0.0000;345;369;0.0794;0.4481;0.6620;0.0023;0.0350;0.0000;0.0000
163;1.7399;1.7839;0.3103;-0.0000;347;355;0.0549;0.4045;0.6682;-0.0311;0.0348;0.0000;0.0000
164;1.7564;1.7985;-0.1724;-0.0000;335;365;0.0891;0.3880;0.6744;0.0150;0.0348;0.0000;0.0000
165;1.7784;1.8132;-0.5862;-0.0000;314;363;0.0403;0.3239;0.6795;0.0551;0.0355;0.0000;0.0000
166;1.7985;1.8297;-0.2241;-0.0000;312;343;0.0134;0.2855;0.6839;0.0201;0.0358;0.0000;0.0000
167;1.8187;1.8443;-0.6207;-0.0000;292;341;-0.0354;0.2375;0.6876;0.0582;0.0363;0.0000;0.0000
168;1.8443;1.8590;-0.5517;-0.0000;271;316;-0.0427;0.1375;0.6898;0.0509;0.0367;0.0000;0.0000
169;1.8663;1.8736;-0.3966;-0.0000;259;296;0.0256;0.0731;0.6909;0.0367;0.0372;0.0000;0.0000
170;1.8755;1.8883;-0.3448;-0.0000;271;306;0.0232;0.1262;0.6927;0.0319;0.0375;0.0000;0.0000
171;1.8919;1.9048;0.0517;-0.0000;279;294;-0.0061;0.1152;0.6946;-0.0057;0.0375;0.0000;0.0000
172;1.9048;1.9194;0.2414;-0.0000;288;294;-0.0183;0.1287;0.6964;-0.0238;0.0372;0.0000;0.0000
173;1.9103;1.9341;0.0862;-0.0000;308;322;-0.0867;0.2196;0.7001;-0.0094;0.0372;0.0000;0.0000
174;1.9176;1.9487;0.4138;-0.0000;333;333;-0.1087;0.2899;0.7044;-0.0397;0.0367;0.0000;0.0000
175;1.9304;1.9634;-0.2069;-0.0000;329;359;0.0134;0.3126;0.7092;0.0189;0.0370;0.0000;0.0000
176;1.9377;1.9799;-0.2241;-0.0000;353;380;0.0134;0.3888;0.7154;0.0197;0.0372;0.0000;0.0000
177;1.9469;1.9945;0.0862;-0.0000;376;390;-0.0085;0.4422;0.7224;-0.0096;0.0370;0.0000;0.0000
178;1.9560;2.0092;-0.0172;-0.0000;394;412;-0.0012;0.4986;0.7301;0.0009;0.0370;0.0000;0.0000
179;1.9652;2.0238;0.1897;-0.0000;415;425;0.0623;0.5481;0.7385;-0.0189;0.0367;0.0000;0.0000
180;1.9817;2.0385;0.1552;-0.0000;415;427;0.0647;0.5250;0.7469;-0.0150;0.0367;0.0000;0.0000
181;2.0018;2.0549;-0.0862;-0.0000;404;425;0.0818;0.4759;0.7543;0.0079;0.0367;0.0000;0.0000
182;2.0165;2.0696;-0.1379;-0.0000;406;429;-0.0720;0.4799;0.7616;0.0114;0.0370;0.0000;0.0000
183;2.0311;2.0842;-0.3448;-0.0000;406;443;0.0232;0.4913;0.7693;0.0319;0.0372;0.0000;0.0000
184;2.0495;2.0989;-0.8276;-0.0000;386;447;0.1355;0.4514;0.7762;0.0780;0.0380;0.0000;0.0000
185;2.0806;2.1136;-0.9655;-0.0000;349;417;0.2210;0.3097;0.7814;0.0909;0.0389;0.0000;0.0000
186;2.1136;2.1282;-1.7241;-0.0000;286;392;0.4310;0.1372;0.7832;0.1622;0.0407;0.0000;0.0000
187;2.1429;2.1447;-1.6552;-0.0000;255;359;0.3480;0.0189;0.7836;0.1554;0.0424;0.0000;0.0000
188;2.1667;2.1593;-1.3276;-0.0000;236;324;0.4042;-0.0705;0.7825;0.1249;0.0436;0.0000;0.0000
189;2.1832;2.1740;-1.3448;-0.0000;232;322;0.4042;-0.0764;0.7814;0.1266;0.0450;0.0000;0.0000
190;2.1960;2.1886;-1.3276;-0.0000;234;324;0.3260;-0.0657;0.7803;0.1254;0.0463;0.0000;0.0000
191;2.1996;2.2033;-0.0000;-0.0000;288;316;0.0769;0.0346;0.7810;-0.0006;0.0463;0.0000;0.0000
192;2.1996;2.2198;1.1379;-0.0000;353;327;-0.1600;0.1851;0.7839;-0.1085;0.0450;0.0000;0.0000
193;2.1960;2.2344;1.3793;-0.0000;408;369;-0.0208;0.3565;0.7894;-0.1322;0.0438;0.0000;0.0000
194;2.2106;2.2491;0.7759;-0.0000;400;390;0.0989;0.3628;0.7949;-0.0753;0.0431;0.0000;0.0000
195;2.2271;2.2637;0.2931;-0.0000;388;402;0.1355;0.3400;0.8004;-0.0282;0.0426;0.0000;0.0000
196;2.2344;2.2784;0.1897;-0.0000;408;425;0.0623;0.4074;0.8066;-0.0194;0.0426;0.0000;0.0000
197;2.2473;2.2949;0.0862;-0.0000;415;439;0.0696;0.4389;0.8136;-0.0092;0.0424;0.0000;0.0000
198;2.2527;2.3095;0.1724;-0.0000;445;462;0.1429;0.5221;0.8216;-0.0175;0.0421;0.0000;0.0000
199;2.2766;2.3242;0.0517;-0.0000;425;451;0.0745;0.4411;0.8286;-0.0050;0.0421;0.0000;0.0000
200;2.3004;2.3388;-0.0345;-0.0000;408;437;0.1575;0.3661;0.8341;0.0028;0.0421;0.0000;0.0000
201;2.3205;2.3535;-0.5000;-0.0000;384;437;0.1111;0.3122;0.8389;0.0463;0.0426;0.0000;0.0000
202;2.3498;2.3700;-0.7241;-0.0000;345;408;0.0501;0.1716;0.8418;0.0673;0.0433;0.0000;0.0000
203;2.3846;2.3846;-0.3276;-0.0000;310;351;0.0208;-0.0049;0.8414;0.0309;0.0438;0.0000;0.0000
204;2.4158;2.3993;-0.5000;-0.0000;265;314;0.0330;-0.1588;0.8392;0.0460;0.0443;0.0000;0.0000
205;2.4359;2.4139;-0.4655;-0.0000;249;296;0.1087;-0.2082;0.8359;0.0436;0.0446;0.0000;0.0000
206;2.4469;2.4286;-0.4828;-0.0000;255;302;0.1111;-0.1690;0.8334;0.0450;0.0450;0.0000;0.0000
207;2.4579;2.4432;-0.1034;-0.0000;273;300;-0.0720;-0.1353;0.8312;0.0082;0.0453;0.0000;0.0000
208;2.4615;2.4597;0.4483;-0.0000;312;316;-0.1893;-0.0240;0.8308;-0.0441;0.0448;0.0000;0.0000
209;2.4652;2.4744;0.5690;-0.0000;341;339;-0.1184;0.0877;0.8323;-0.0543;0.0441;0.0000;0.0000
210;2.4689;2.4890;0.1897;-0.0000;361;372;-0.0159;0.1822;0.8348;-0.0197;0.0441;0.0000;0.0000
211;2.4762;2.5037;0.3793;-0.0000;388;394;0.0501;0.2609;0.8392;-0.0370;0.0436;0.0000;0.0000
212;2.4817;2.5183;0.5690;-0.0000;417;413;-0.1184;0.3437;0.8444;-0.0543;0.0431;0.0000;0.0000
213;2.4872;2.5348;0.3621;-0.0000;443;447;-0.1062;0.4316;0.8513;-0.0355;0.0426;0.0000;0.0000
214;2.4945;2.5495;0.1897;-0.0000;462;476;0.0623;0.5060;0.8590;-0.0187;0.0424;0.0000;0.0000
215;2.5018;2.5641;0.6379;-0.0000;498;488;-0.0452;0.5675;0.8678;-0.0612;0.0419;0.0000;0.0000
