Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
23;0.1832;0.2875;-0.6379;-0.0000;302;331;-0.0354;0.9579;0.3056;0.0599;0.0004;0.0000;0.0000
24;0.1850;0.2985;-0.1207;-0.0000;345;351;-0.0720;1.0582;0.3221;0.0111;0.0006;0.0000;0.0000
25;0.1978;0.3114;-1.3966;-0.0000;320;384;0.0965;1.0546;0.3386;0.1317;0.0021;0.0000;0.0000
26;0.2125;0.3223;-1.5690;-0.0000;316;390;0.0305;1.0234;0.3543;0.1473;0.0035;0.0000;0.0000
27;0.2234;0.3352;-0.6724;-0.0000;347;378;-0.1111;1.0388;0.3704;0.0624;0.0043;0.0000;0.0000
28;0.2399;0.3480;-1.3276;-0.0000;326;388;-0.0647;0.9949;0.3862;0.1256;0.0055;0.0000;0.0000
29;0.2582;0.3590;-1.5862;-0.0000;308;386;0.1868;0.9308;0.4005;0.1505;0.0072;0.0000;0.0000
30;0.2747;0.3718;-1.0862;-0.0000;314;369;-0.0037;0.8835;0.4144;0.1027;0.0082;0.0000;0.0000
31;0.2985;0.3828;-1.0862;-0.0000;290;345;-0.0037;0.7799;0.4265;0.1022;0.0092;0.0000;0.0000
32;0.3205;0.3956;-1.1379;-0.0000;271;327;-0.0012;0.6971;0.4375;0.1066;0.0104;0.0000;0.0000
33;0.3425;0.4066;-0.9138;-0.0000;253;298;-0.0159;0.5982;0.4466;0.0866;0.0114;0.0000;0.0000
34;0.3663;0.4194;-1.3276;-0.0000;220;284;0.0134;0.4939;0.4543;0.1256;0.0126;0.0000;0.0000
35;0.3883;0.4304;-0.9138;-0.0000;204;251;-0.0159;0.3939;0.4605;0.0866;0.0136;0.0000;0.0000
36;0.4084;0.4432;-1.2414;-0.0000;179;239;0.0061;0.3192;0.4653;0.1171;0.0148;0.0000;0.0000
37;0.4267;0.4542;-0.8966;-0.0000;175;220;-0.0183;0.2668;0.4697;0.0839;0.0157;0.0000;0.0000
38;0.4505;0.4670;-0.7759;-0.0000;152;191;-0.0256;0.1569;0.4719;0.0724;0.0165;0.0000;0.0000
39;0.4670;0.4799;-0.7586;-0.0000;142;179;-0.1062;0.1130;0.4737;0.0704;0.0172;0.0000;0.0000
40;0.4908;0.4908;-0.4310;-0.0000;122;148;0.0281;0.0060;0.4737;0.0402;0.0175;0.0000;0.0000
41;0.5092;0.5037;-0.3793;-0.0000;110;132;-0.0525;-0.0515;0.4730;0.0353;0.0179;0.0000;0.0000
42;0.5238;0.5147;-0.8966;-0.0000;91;136;-0.0159;-0.0837;0.4719;0.0846;0.0189;0.0000;0.0000
43;0.5421;0.5275;-0.4655;-0.0000;87;112;0.0305;-0.1383;0.4697;0.0431;0.0192;0.0000;0.0000
44;0.5568;0.5385;-0.8621;-0.0000;69;114;0.0598;-0.1712;0.4668;0.0817;0.0201;0.0000;0.0000
45;0.5641;0.5513;-0.6552;-0.0000;87;120;0.1209;-0.1203;0.4649;0.0607;0.0209;0.0000;0.0000
46;0.5751;0.5623;-0.0517;-0.0000;101;109;-0.0769;-0.1097;0.4635;0.0033;0.0209;0.0000;0.0000
47;0.5916;0.5751;-0.3276;-0.0000;85;107;-0.0574;-0.1536;0.4609;0.0309;0.0211;0.0000;0.0000
48;0.6062;0.5879;-0.0172;-0.0000;89;95;-0.0012;-0.1730;0.4583;-0.0001;0.0211;0.0000;0.0000
49;0.6209;0.5989;0.3448;-0.0000;91;81;-0.1038;-0.1961;0.4554;-0.0333;0.0209;0.0000;0.0000
50;0.6282;0.6117;0.1379;-0.0000;93;93;-0.0110;-0.1610;0.4528;-0.0136;0.0206;0.0000;0.0000
51;0.6355;0.6227;-0.1034;-0.0000;97;109;0.0061;-0.1207;0.4510;0.0087;0.0206;0.0000;0.0000
52;0.6465;0.6355;0.0517;-0.0000;103;107;-0.0842;-0.1086;0.4492;-0.0065;0.0206;0.0000;0.0000
53;0.6593;0.6465;-0.1552;-0.0000;95;109;0.0085;-0.1221;0.4474;0.0140;0.0209;0.0000;0.0000
54;0.6685;0.6593;-0.0172;-0.0000;107;114;-0.0794;-0.0870;0.4459;0.0004;0.0209;0.0000;0.0000
55;0.6722;0.6703;-0.0345;-0.0000;124;134;-0.0769;-0.0060;0.4459;0.0026;0.0209;0.0000;0.0000
56;0.6758;0.6832;-0.0862;-0.0000;142;153;-0.0745;0.0738;0.4470;0.0074;0.0209;0.0000;0.0000
57;0.6850;0.6960;0.1552;-0.0000;152;152;-0.0134;0.0881;0.4485;-0.0162;0.0209;0.0000;0.0000
58;0.7015;0.7070;-0.0862;-0.0000;140;152;0.0037;0.0460;0.4492;0.0079;0.0209;0.0000;0.0000
59;0.7015;0.7198;0.1207;-0.0000;169;171;-0.0110;0.1551;0.4514;-0.0131;0.0206;0.0000;0.0000
60;0.7106;0.7308;-0.0345;-0.0000;175;185;0.0012;0.1848;0.4543;0.0031;0.0209;0.0000;0.0000
61;0.7179;0.7436;-0.4655;-0.0000;177;206;-0.0476;0.2309;0.4580;0.0436;0.0211;0.0000;0.0000
62;0.7253;0.7546;-0.1034;-0.0000;198;212;0.0061;0.2840;0.4624;0.0092;0.0214;0.0000;0.0000
63;0.7344;0.7674;-0.2931;-0.0000;204;226;-0.0598;0.3082;0.4671;0.0277;0.0216;0.0000;0.0000
64;0.7381;0.7784;-0.4828;-0.0000;218;247;0.0330;0.3715;0.4730;0.0453;0.0221;0.0000;0.0000
65;0.7473;0.7912;-0.3448;-0.0000;232;255;-0.0549;0.4093;0.4792;0.0326;0.0223;0.0000;0.0000
66;0.7582;0.8022;-0.5517;-0.0000;232;267;0.0354;0.4137;0.4858;0.0512;0.0231;0.0000;0.0000
67;0.7674;0.8150;-0.6379;-0.0000;238;277;0.0427;0.4323;0.4924;0.0592;0.0236;0.0000;0.0000
68;0.7821;0.8278;-0.3966;-0.0000;243;271;0.0256;0.4210;0.4990;0.0375;0.0240;0.0000;0.0000
69;0.7930;0.8388;-0.3966;-0.0000;247;275;-0.0525;0.4246;0.5056;0.0360;0.0243;0.0000;0.0000
70;0.8077;0.8516;-0.6207;-0.0000;239;277;0.0403;0.4001;0.5118;0.0575;0.0250;0.0000;0.0000
71;0.8205;0.8626;-0.5862;-0.0000;239;277;0.0403;0.3906;0.5180;0.0553;0.0255;0.0000;0.0000
72;0.8388;0.8755;-0.5517;-0.0000;230;265;0.0379;0.3386;0.5232;0.0521;0.0260;0.0000;0.0000
73;0.8516;0.8864;-0.3621;-0.0000;232;259;0.0232;0.3232;0.5283;0.0333;0.0265;0.0000;0.0000
74;0.8626;0.8993;-0.4310;-0.0000;234;267;0.1062;0.3364;0.5334;0.0392;0.0270;0.0000;0.0000
75;0.8773;0.9103;-0.3793;-0.0000;230;257;0.0256;0.3064;0.5382;0.0355;0.0272;0.0000;0.0000
76;0.8919;0.9231;-0.2759;-0.0000;230;253;0.0965;0.2877;0.5429;0.0248;0.0275;0.0000;0.0000
77;0.9048;0.9359;-0.6207;-0.0000;222;263;0.0403;0.2858;0.5473;0.0573;0.0282;0.0000;0.0000
78;0.9194;0.9469;-0.3276;-0.0000;222;249;0.0208;0.2558;0.5514;0.0294;0.0284;0.0000;0.0000
79;0.9322;0.9597;-0.1897;-0.0000;224;245;0.0891;0.2412;0.5550;0.0165;0.0287;0.0000;0.0000
80;0.9487;0.9707;-0.3621;-0.0000;210;241;0.0232;0.2020;0.5583;0.0336;0.0289;0.0000;0.0000
81;0.9634;0.9835;-0.1552;-0.0000;212;234;0.0085;0.1870;0.5613;0.0143;0.0292;0.0000;0.0000
82;0.9725;0.9945;-0.2069;-0.0000;218;239;0.0110;0.2064;0.5642;0.0182;0.0294;0.0000;0.0000
83;0.9853;1.0073;-0.5000;-0.0000;210;247;0.0330;0.2071;0.5675;0.0465;0.0299;0.0000;0.0000
84;0.9963;1.0183;-0.5345;-0.0000;212;251;0.0354;0.2115;0.5708;0.0507;0.0304;0.0000;0.0000
85;1.0092;1.0311;-0.3793;-0.0000;214;247;0.1038;0.1954;0.5737;0.0358;0.0306;0.0000;0.0000
86;1.0183;1.0440;-0.6207;-0.0000;220;263;0.0403;0.2324;0.5774;0.0573;0.0314;0.0000;0.0000
87;1.0330;1.0549;-0.2931;-0.0000;222;251;0.0183;0.2067;0.5807;0.0272;0.0316;0.0000;0.0000
88;1.0476;1.0678;-0.1207;-0.0000;222;241;0.0061;0.1796;0.5836;0.0104;0.0316;0.0000;0.0000
89;1.0604;1.0788;-0.2931;-0.0000;218;245;0.0183;0.1763;0.5862;0.0265;0.0321;0.0000;0.0000
90;1.0714;1.0916;-0.3621;-0.0000;218;249;0.1013;0.1811;0.5891;0.0341;0.0324;0.0000;0.0000
91;1.0806;1.1026;-0.5000;-0.0000;220;259;0.0330;0.2038;0.5924;0.0470;0.0328;0.0000;0.0000
92;1.0989;1.1154;-0.2931;-0.0000;214;245;0.0183;0.1544;0.5946;0.0275;0.0331;0.0000;0.0000
93;1.1099;1.1264;-0.2931;-0.0000;216;245;-0.0598;0.1573;0.5971;0.0277;0.0333;0.0000;0.0000
94;1.1245;1.1392;-0.4828;-0.0000;208;247;0.0330;0.1390;0.5993;0.0450;0.0338;0.0000;0.0000
95;1.1319;1.1502;-0.1379;-0.0000;228;249;-0.0696;0.1756;0.6019;0.0121;0.0341;0.0000;0.0000
96;1.1447;1.1630;-0.2414;-0.0000;224;249;0.0159;0.1676;0.6045;0.0223;0.0343;0.0000;0.0000
97;1.1630;1.1758;-0.2069;-0.0000;212;238;0.0134;0.1093;0.6063;0.0187;0.0345;0.0000;0.0000
98;1.1722;1.1868;0.2586;-0.0000;230;234;-0.0208;0.1383;0.6085;-0.0258;0.0343;0.0000;0.0000
99;1.1795;1.1996;0.4483;-0.0000;245;239;0.0452;0.1763;0.6114;-0.0433;0.0338;0.0000;0.0000
100;1.1886;1.2106;0.4483;-0.0000;251;247;-0.1111;0.2023;0.6144;-0.0426;0.0333;0.0000;0.0000
101;1.2033;1.2234;0.4138;-0.0000;251;247;-0.0305;0.1888;0.6173;-0.0394;0.0328;0.0000;0.0000
102;1.2179;1.2344;-0.0345;-0.0000;236;251;0.0012;0.1617;0.6198;0.0016;0.0328;0.0000;0.0000
103;1.2289;1.2473;-0.1552;-0.0000;236;257;0.0085;0.1672;0.6224;0.0140;0.0331;0.0000;0.0000
104;1.2344;1.2582;-0.0172;-0.0000;253;269;-0.0012;0.2218;0.6261;0.0006;0.0331;0.0000;0.0000
105;1.2399;1.2711;-0.2414;-0.0000;265;290;0.0134;0.2844;0.6305;0.0214;0.0333;0.0000;0.0000
106;1.2527;1.2839;-0.1207;-0.0000;267;288;-0.0720;0.2760;0.6345;0.0104;0.0333;0.0000;0.0000
107;1.2656;1.2949;-0.2586;-0.0000;267;294;-0.0623;0.2767;0.6389;0.0243;0.0336;0.0000;0.0000
108;1.2784;1.3077;-0.2241;-0.0000;267;290;0.0134;0.2576;0.6429;0.0206;0.0338;0.0000;0.0000
109;1.2894;1.3187;-0.5517;-0.0000;263;304;0.1160;0.2705;0.6473;0.0516;0.0343;0.0000;0.0000
110;1.3022;1.3315;-0.7069;-0.0000;261;308;-0.0305;0.2679;0.6513;0.0660;0.0350;0.0000;0.0000
111;1.3114;1.3425;-0.2069;-0.0000;283;308;-0.0647;0.3009;0.6561;0.0189;0.0353;0.0000;0.0000
112;1.3278;1.3553;-0.2931;-0.0000;271;300;0.0183;0.2514;0.6601;0.0265;0.0355;0.0000;0.0000
113;1.3443;1.3663;-0.5517;-0.0000;255;298;-0.0427;0.2141;0.6634;0.0514;0.0360;0.0000;0.0000
114;1.3571;1.3791;-0.3793;-0.0000;257;290;0.0256;0.1979;0.6664;0.0358;0.0365;0.0000;0.0000
115;1.3736;1.3919;-0.6034;-0.0000;243;288;-0.0379;0.1588;0.6689;0.0565;0.0370;0.0000;0.0000
116;1.3901;1.4029;-0.5862;-0.0000;236;281;-0.0403;0.1218;0.6708;0.0546;0.0377;0.0000;0.0000
117;1.4066;1.4158;-0.3793;-0.0000;230;263;0.0256;0.0734;0.6719;0.0350;0.0380;0.0000;0.0000
118;1.4267;1.4267;-0.3793;-0.0000;212;245;-0.0525;0.0035;0.6719;0.0348;0.0385;0.0000;0.0000
119;1.4396;1.4396;-0.4310;-0.0000;206;241;-0.1282;-0.0108;0.6719;0.0397;0.0389;0.0000;0.0000
120;1.4487;1.4505;-0.1034;-0.0000;224;243;0.0037;0.0236;0.6722;0.0082;0.0389;0.0000;0.0000
121;1.4689;1.4634;-0.1379;-0.0000;204;228;-0.0696;-0.0474;0.6715;0.0128;0.0389;0.0000;0.0000
122;1.4890;1.4744;-0.2414;-0.0000;183;208;-0.0623;-0.1320;0.6693;0.0228;0.0392;0.0000;0.0000
123;1.5037;1.4872;-0.1724;-0.0000;181;204;-0.0672;-0.1456;0.6671;0.0162;0.0394;0.0000;0.0000
124;1.5147;1.4982;0.0517;-0.0000;185;198;-0.0842;-0.1481;0.6649;-0.0050;0.0394;0.0000;0.0000
125;1.5275;1.5000;-0.0690;-0.0000;69;89;0.0037;-0.2672;0.6605;0.0062;0.0394;0.0000;-0.3608
126;1.5348;1.5000;-0.1724;-0.0000;50;71;0.0110;-0.3379;0.6554;0.0148;0.0397;0.0000;-0.3608
127;1.5421;1.5000;0.1207;-0.0000;40;50;-0.0891;-0.3943;0.6491;-0.0123;0.0394;0.0000;-0.3608
128;1.5421;1.5000;0.0345;-0.0000;36;50;0.1526;-0.3946;0.6433;-0.0043;0.0394;0.0000;-0.3608
129;1.5366;1.5000;0.6724;-0.0000;60;48;-0.1282;-0.3411;0.6378;-0.0653;0.0387;0.0000;-0.3608
130;1.5330;1.5000;1.2586;-0.0000;75;38;-0.0891;-0.3199;0.6327;-0.1207;0.0375;0.0000;-0.3608
131;1.5256;1.5000;0.2069;-0.0000;69;75;0.0769;-0.2470;0.6290;-0.0199;0.0372;0.0000;-0.3608
132;1.5201;1.5000;-0.6207;-0.0000;60;103;0.1990;-0.2005;0.6257;0.0575;0.0380;0.0000;-0.3608
133;1.5018;1.5000;-0.2586;-0.0000;189;216;0.0940;-0.0218;0.6257;0.0236;0.0382;0.0000;0.0000
134;1.4890;1.5000;0.0345;-0.0000;224;241;0.1526;0.1013;0.6272;-0.0045;0.0382;0.0000;0.0000
135;1.4762;1.5000;0.4138;-0.0000;261;261;0.1258;0.2075;0.6305;-0.0397;0.0377;0.0000;0.0000
136;1.4780;1.5000;0.1897;-0.0000;257;269;0.0623;0.2005;0.6334;-0.0192;0.0375;0.0000;0.0000
137;1.4725;1.5000;0.6207;-0.0000;284;275;0.0330;0.2478;0.6374;-0.0597;0.0370;0.0000;0.0000
138;1.4615;1.5000;0.2931;-0.0000;302;310;0.0574;0.3551;0.6429;-0.0284;0.0365;0.0000;0.0000
139;1.4707;1.5000;0.1207;-0.0000;281;294;-0.0110;0.2598;0.6470;-0.0118;0.0365;0.0000;0.0000
140;1.4725;1.5000;0.0862;-0.0000;279;294;-0.0085;0.2448;0.6506;-0.0096;0.0363;0.0000;0.0000
141;1.4780;1.5000;-0.1379;-0.0000;265;288;-0.0696;0.1983;0.6539;0.0121;0.0365;0.0000;0.0000
142;1.4835;1.5000;-0.0862;-0.0000;249;273;0.0037;0.1372;0.6561;0.0079;0.0365;0.0000;0.0000
143;1.4945;1.5000;-0.1724;-0.0000;226;251;0.0110;0.0416;0.6565;0.0153;0.0367;0.0000;0.0000
144;1.5018;1.5147;-0.1379;-0.0000;351;376;0.1648;0.1163;0.6583;0.0118;0.0367;0.0000;0.4471
145;1.5110;1.5293;-0.3103;-0.0000;365;398;0.0989;0.1643;0.6609;0.0282;0.0372;0.0000;0.4471
146;1.5293;1.5440;-0.0690;-0.0000;374;398;0.0818;0.1426;0.6631;0.0050;0.0372;0.0000;0.4471
147;1.5458;1.5586;0.1379;-0.0000;380;394;0.1453;0.1262;0.6653;-0.0148;0.0370;0.0000;0.4471
148;1.5586;1.5733;-0.1552;-0.0000;378;408;-0.0696;0.1412;0.6675;0.0145;0.0372;0.0000;0.4471
149;1.5696;1.5897;-0.2931;-0.0000;392;425;0.0183;0.1859;0.6704;0.0270;0.0375;0.0000;0.4471
150;1.5842;1.6044;-0.1379;-0.0000;398;423;0.0867;0.1833;0.6730;0.0126;0.0377;0.0000;0.4471
151;1.6081;1.6190;-0.8966;-0.0000;363;427;0.2161;0.1097;0.6748;0.0839;0.0385;0.0000;0.4471
152;1.6337;1.6337;-1.7586;-0.0000;202;310;0.3553;0.0112;0.6752;0.1661;0.0402;0.0000;0.0000
153;1.6538;1.6484;-1.6724;-0.0000;185;288;0.5067;-0.0412;0.6744;0.1581;0.0419;0.0000;0.0000
154;1.6722;1.6648;-1.8103;-0.0000;171;283;0.3602;-0.0676;0.6733;0.1703;0.0438;0.0000;0.0000
155;1.6777;1.6795;-1.2241;-0.0000;204;288;0.2405;0.0196;0.6737;0.1154;0.0450;0.0000;0.0000
156;1.6813;1.6941;0.3793;-0.0000;267;275;-0.0281;0.1232;0.6755;-0.0367;0.0446;0.0000;0.0000
157;1.6850;1.7088;0.9483;-0.0000;306;288;-0.0672;0.2221;0.6792;-0.0902;0.0436;0.0000;0.0000
158;1.6923;1.7234;0.8793;-0.0000;324;310;0.0134;0.2906;0.6836;-0.0851;0.0426;0.0000;0.0000
159;1.6960;1.7399;0.5345;-0.0000;345;345;-0.0403;0.4023;0.6898;-0.0524;0.0421;0.0000;0.0000
160;1.7015;1.7546;0.5345;-0.0000;370;370;0.0403;0.4803;0.6971;-0.0514;0.0416;0.0000;0.0000
161;1.7179;1.7692;0.2069;-0.0000;370;384;-0.0159;0.4781;0.7048;-0.0214;0.0414;0.0000;0.0000
162;1.7253;1.7839;-0.0690;-0.0000;384;412;0.0037;0.5418;0.7132;0.0050;0.0414;0.0000;0.0000
163;1.7473;1.7985;0.2069;-0.0000;384;398;-0.0940;0.4832;0.7206;-0.0201;0.0411;0.0000;0.0000
164;1.7711;1.8132;-0.1724;-0.0000;355;386;-0.0672;0.3913;0.7268;0.0150;0.0414;0.0000;0.0000
165;1.7985;1.8297;-0.1552;-0.0000;329;359;-0.1477;0.2884;0.7312;0.0131;0.0416;0.0000;0.0000
166;1.8187;1.8443;-0.0517;-0.0000;318;341;-0.0769;0.2298;0.7348;0.0033;0.0416;0.0000;0.0000
167;1.8388;1.8590;-0.2069;-0.0000;302;335;0.0134;0.1866;0.7378;0.0187;0.0419;0.0000;0.0000
168;1.8626;1.8736;-0.5000;-0.0000;281;324;-0.1233;0.1112;0.7396;0.0460;0.0424;0.0000;0.0000
169;1.8791;1.8883;-0.1552;-0.0000;283;310;-0.0696;0.0899;0.7411;0.0143;0.0424;0.0000;0.0000
170;1.8974;1.9048;-0.4655;-0.0000;265;306;-0.0476;0.0559;0.7418;0.0436;0.0428;0.0000;0.0000
171;1.9158;1.9194;-0.5690;-0.0000;255;300;-0.0403;0.0258;0.7422;0.0533;0.0433;0.0000;0.0000
172;1.9286;1.9341;-0.1207;-0.0000;275;298;0.0061;0.0566;0.7429;0.0111;0.0436;0.0000;0.0000
173;1.9377;1.9487;-0.2931;-0.0000;281;314;0.0183;0.0998;0.7447;0.0265;0.0438;0.0000;0.0000
174;1.9469;1.9634;-0.3276;-0.0000;292;327;-0.0574;0.1507;0.7469;0.0299;0.0441;0.0000;0.0000
175;1.9597;1.9799;-0.1897;-0.0000;306;333;0.0891;0.1745;0.7499;0.0170;0.0443;0.0000;0.0000
176;1.9744;1.9945;-0.2931;-0.0000;308;341;0.0965;0.1903;0.7528;0.0265;0.0446;0.0000;0.0000
177;1.9817;2.0092;-0.0345;-0.0000;331;353;0.0012;0.2529;0.7565;0.0016;0.0446;0.0000;0.0000
178;1.9908;2.0238;-0.0172;-0.0000;351;372;0.0769;0.3137;0.7616;0.0013;0.0446;0.0000;0.0000
179;1.9982;2.0385;0.1207;-0.0000;370;388;-0.0110;0.3745;0.7674;-0.0121;0.0446;0.0000;0.0000
180;2.0018;2.0549;-0.1207;-0.0000;396;423;0.0842;0.4778;0.7748;0.0099;0.0446;0.0000;0.0000
181;2.0128;2.0696;-0.4655;-0.0000;404;449;0.1087;0.5155;0.7828;0.0424;0.0450;0.0000;0.0000
182;2.0238;2.0842;-0.3966;-0.0000;423;466;0.1038;0.5634;0.7916;0.0363;0.0455;0.0000;0.0000
183;2.0330;2.0989;-0.3621;-0.0000;445;486;0.0232;0.6169;0.8011;0.0328;0.0458;0.0000;0.0000
184;2.0495;2.1136;-0.6034;-0.0000;441;494;0.0403;0.5982;0.8107;0.0568;0.0465;0.0000;0.0000
185;2.0659;2.1282;-0.4310;-0.0000;447;492;-0.0501;0.5869;0.8194;0.0399;0.0468;0.0000;0.0000
186;2.0788;2.1447;-0.1897;-0.0000;464;500;-0.0672;0.6111;0.8290;0.0170;0.0470;0.0000;0.0000
187;2.0971;2.1593;-0.6379;-0.0000;449;505;0.1209;0.5741;0.8381;0.0602;0.0477;0.0000;0.0000
188;2.1136;2.1740;-0.4310;-0.0000;453;498;0.0281;0.5569;0.8469;0.0392;0.0480;0.0000;0.0000
189;2.1392;2.1886;-0.7586;-0.0000;421;486;0.1306;0.4580;0.8539;0.0717;0.0487;0.0000;0.0000
190;2.1722;2.2033;-1.4310;-0.0000;365;462;0.3333;0.3016;0.8586;0.1349;0.0502;0.0000;0.0000
191;2.1978;2.2198;-1.7069;-0.0000;326;439;0.4286;0.1906;0.8616;0.1613;0.0519;0.0000;0.0000
192;2.2216;2.2344;-1.6379;-0.0000;306;415;0.2698;0.1159;0.8634;0.1554;0.0536;0.0000;0.0000
193;2.2326;2.2491;-0.3793;-0.0000;341;388;0.0256;0.1437;0.8656;0.0348;0.0538;0.0000;0.0000
194;2.2436;2.2637;0.1207;-0.0000;363;386;0.0672;0.1892;0.8685;-0.0128;0.0538;0.0000;0.0000
195;2.2564;2.2784;0.2931;-0.0000;376;392;-0.0232;0.2159;0.8718;-0.0292;0.0536;0.0000;0.0000
196;2.2692;2.2949;0.6552;-0.0000;392;388;-0.1258;0.2305;0.8755;-0.0636;0.0529;0.0000;0.0000
197;2.2802;2.3095;0.3276;-0.0000;396;408;-0.1038;0.2705;0.8799;-0.0328;0.0524;0.0000;0.0000
198;2.2930;2.3242;0.4310;-0.0000;406;413;-0.1111;0.2891;0.8843;-0.0419;0.0521;0.0000;0.0000
199;2.3150;2.3388;0.1897;-0.0000;386;404;-0.0940;0.2174;0.8876;-0.0192;0.0519;0.0000;0.0000
200;2.3388;2.3535;-0.3793;-0.0000;355;398;-0.1306;0.1423;0.8898;0.0350;0.0521;0.0000;0.0000
201;2.3590;2.3700;-0.5172;-0.0000;337;386;-0.0427;0.0888;0.8912;0.0485;0.0526;0.0000;0.0000
202;2.3846;2.3846;-0.1034;-0.0000;324;353;-0.1502;-0.0086;0.8912;0.0094;0.0529;0.0000;0.0000
203;2.4121;2.3993;-0.1724;-0.0000;292;326;-0.1453;-0.1203;0.8894;0.0157;0.0531;0.0000;0.0000
204;2.4359;2.4139;0.1897;-0.0000;281;294;-0.0159;-0.1976;0.8861;-0.0189;0.0529;0.0000;0.0000
205;2.4505;2.4286;-0.0345;-0.0000;271;296;0.0794;-0.2053;0.8828;0.0021;0.0529;0.0000;0.0000
206;2.4634;2.4432;-0.4828;-0.0000;265;312;0.1111;-0.1789;0.8802;0.0450;0.0533;0.0000;0.0000
207;2.4799;2.4597;-0.1724;-0.0000;269;302;0.0891;-0.1899;0.8773;0.0157;0.0533;0.0000;0.0000
208;2.4853;2.4744;-0.2069;-0.0000;286;322;0.1697;-0.1108;0.8755;0.0182;0.0536;0.0000;0.0000
209;2.4927;2.4890;-0.2586;-0.0000;304;343;0.0940;-0.0284;0.8751;0.0243;0.0538;0.0000;0.0000
210;2.4963;2.5037;-0.0000;-0.0000;337;365;0.0769;0.0694;0.8762;-0.0009;0.0538;0.0000;0.0000
211;2.5018;2.5183;-0.0517;-0.0000;361;390;0.0794;0.1617;0.8788;0.0045;0.0538;0.0000;0.0000
212;2.4982;2.5348;0.2069;-0.0000;413;431;-0.0159;0.3382;0.8839;-0.0206;0.0538;0.0000;0.0000
213;2.5018;2.5495;-0.0345;-0.0000;439;468;0.0794;0.4345;0.8909;0.0026;0.0538;0.0000;0.0000
214;2.5110;2.5641;-0.0690;-0.0000;462;494;0.0818;0.4983;0.8986;0.0050;0.0538;0.0000;0.0000
215;2.5256;2.5788;0.1034;-0.0000;474;500;-0.0085;0.5019;0.9062;-0.0099;0.0536;0.0000;0.0000
