Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
84;0.9927;1.0183;-0.2241;-0.0000;224;228;0.0134;0.2445;0.5572;0.0201;-0.0043;0.0000;0.0000
85;0.9982;1.0311;-0.4655;-0.0000;232;247;-0.0476;0.2983;0.5620;0.0424;-0.0038;0.0000;0.0000
86;1.0073;1.0440;-0.4310;-0.0000;243;259;0.0281;0.3371;0.5675;0.0392;-0.0033;0.0000;0.0000
87;1.0165;1.0549;-0.2759;-0.0000;251;261;0.0183;0.3492;0.5726;0.0258;-0.0031;0.0000;0.0000
88;1.0330;1.0678;-0.3966;-0.0000;245;261;0.0256;0.3199;0.5777;0.0372;-0.0026;0.0000;0.0000
89;1.0421;1.0788;-0.2414;-0.0000;253;263;-0.0623;0.3342;0.5829;0.0228;-0.0023;0.0000;0.0000
90;1.0568;1.0916;-0.1207;-0.0000;255;257;0.0842;0.3243;0.5880;0.0099;-0.0023;0.0000;0.0000
91;1.0678;1.1026;-0.2759;-0.0000;257;267;-0.0598;0.3338;0.5931;0.0253;-0.0021;0.0000;0.0000
92;1.0769;1.1154;-0.1379;-0.0000;267;271;-0.0696;0.3507;0.5986;0.0128;-0.0018;0.0000;0.0000
93;1.0879;1.1264;-0.2759;-0.0000;269;279;0.0159;0.3657;0.6045;0.0248;-0.0016;0.0000;0.0000
94;1.0971;1.1392;-0.4655;-0.0000;273;290;0.0305;0.3968;0.6107;0.0424;-0.0011;0.0000;0.0000
95;1.1044;1.1502;-0.3793;-0.0000;286;302;-0.0525;0.4360;0.6173;0.0348;-0.0009;0.0000;0.0000
96;1.1172;1.1630;-0.2414;-0.0000;290;298;0.0159;0.4192;0.6239;0.0221;-0.0006;0.0000;0.0000
97;1.1300;1.1758;-0.2069;-0.0000;290;298;-0.0647;0.4082;0.6301;0.0189;-0.0004;0.0000;0.0000
98;1.1465;1.1868;-0.2759;-0.0000;283;292;-0.0598;0.3675;0.6360;0.0250;-0.0001;0.0000;0.0000
99;1.1648;1.1996;-0.4138;-0.0000;267;284;0.0256;0.3093;0.6407;0.0375;0.0004;0.0000;0.0000
100;1.1832;1.2106;-0.0690;-0.0000;263;265;-0.0745;0.2514;0.6448;0.0057;0.0004;0.0000;0.0000
101;1.1996;1.2234;-0.3621;-0.0000;245;261;0.0232;0.2097;0.6480;0.0338;0.0006;0.0000;0.0000
102;1.2125;1.2344;-0.4138;-0.0000;243;261;0.0281;0.2016;0.6510;0.0382;0.0011;0.0000;0.0000
103;1.2289;1.2473;-0.4483;-0.0000;236;255;-0.0476;0.1719;0.6539;0.0419;0.0016;0.0000;0.0000
104;1.2436;1.2582;-0.3793;-0.0000;234;249;0.0256;0.1511;0.6561;0.0358;0.0018;0.0000;0.0000
105;1.2564;1.2711;-0.0172;-0.0000;238;236;-0.0012;0.1302;0.6583;0.0001;0.0018;0.0000;0.0000
106;1.2711;1.2839;-0.1379;-0.0000;230;234;0.0085;0.1049;0.6598;0.0126;0.0021;0.0000;0.0000
107;1.2875;1.2949;-0.1724;-0.0000;220;226;0.0085;0.0654;0.6609;0.0150;0.0023;0.0000;0.0000
108;1.3004;1.3077;0.1897;-0.0000;228;220;-0.0159;0.0661;0.6620;-0.0189;0.0021;0.0000;0.0000
109;1.3114;1.3187;-0.0172;-0.0000;226;226;-0.0012;0.0789;0.6631;-0.0001;0.0021;0.0000;0.0000
110;1.3205;1.3315;-0.4310;-0.0000;224;243;0.0281;0.1046;0.6645;0.0404;0.0023;0.0000;0.0000
111;1.3352;1.3425;-0.0862;-0.0000;226;230;0.0037;0.0701;0.6656;0.0067;0.0026;0.0000;0.0000
112;1.3443;1.3553;-0.2586;-0.0000;228;239;0.0159;0.1016;0.6675;0.0243;0.0028;0.0000;0.0000
113;1.3498;1.3663;0.0172;-0.0000;247;247;-0.0037;0.1555;0.6697;-0.0033;0.0028;0.0000;0.0000
114;1.3571;1.3791;0.0862;-0.0000;261;257;-0.0085;0.1987;0.6730;-0.0096;0.0026;0.0000;0.0000
115;1.3681;1.3919;-0.0345;-0.0000;263;265;0.0012;0.2071;0.6762;0.0018;0.0026;0.0000;0.0000
116;1.3846;1.4029;0.3103;-0.0000;265;251;0.0549;0.1767;0.6788;-0.0297;0.0023;0.0000;0.0000
117;1.3993;1.4158;0.2759;-0.0000;261;249;0.0574;0.1533;0.6814;-0.0277;0.0021;0.0000;0.0000
118;1.4121;1.4267;0.0517;-0.0000;253;253;0.0720;0.1448;0.6836;-0.0057;0.0021;0.0000;0.0000
119;1.4286;1.4396;0.3103;-0.0000;249;238;0.0549;0.1005;0.6850;-0.0299;0.0016;0.0000;0.0000
120;1.4396;1.4505;0.2931;-0.0000;249;239;0.1355;0.1009;0.6865;-0.0287;0.0013;0.0000;0.0000
121;1.4524;1.4634;0.1207;-0.0000;247;243;-0.0110;0.1020;0.6883;-0.0123;0.0013;0.0000;0.0000
122;1.4634;1.4744;0.2069;-0.0000;251;243;-0.0159;0.1053;0.6898;-0.0206;0.0011;0.0000;0.0000
123;1.4780;1.4872;0.2586;-0.0000;247;238;0.1355;0.0844;0.6913;-0.0253;0.0009;0.0000;0.0000
124;1.4908;1.4982;0.0862;-0.0000;241;239;-0.0085;0.0676;0.6924;-0.0089;0.0006;0.0000;0.0000
125;1.5073;1.5000;0.2069;-0.0000;132;124;-0.0159;-0.0683;0.6913;-0.0201;0.0004;0.0000;-0.3608
126;1.5183;1.5000;0.2069;-0.0000;105;97;0.0623;-0.1800;0.6883;-0.0201;0.0004;0.0000;-0.3608
127;1.5311;1.5000;0.1379;-0.0000;75;69;-0.0110;-0.2972;0.6839;-0.0133;0.0001;0.0000;-0.3608
128;1.5421;1.5000;0.4138;-0.0000;56;38;0.0476;-0.4041;0.6773;-0.0402;-0.0004;0.0000;-0.3608
129;1.5366;1.5000;0.6207;-0.0000;69;44;-0.0452;-0.3525;0.6719;-0.0597;-0.0009;0.0000;-0.3608
130;1.5440;1.5000;0.7759;-0.0000;58;26;-0.1331;-0.4118;0.6656;-0.0741;-0.0018;0.0000;-0.3608
131;1.5458;1.5000;0.5172;-0.0000;48;24;-0.0012;-0.4334;0.6587;-0.0499;-0.0023;0.0000;-0.3608
132;1.5403;1.5000;0.2069;-0.0000;52;44;-0.0159;-0.3734;0.6532;-0.0199;-0.0026;0.0000;-0.3608
133;1.5293;1.5000;0.2759;-0.0000;148;136;-0.0989;-0.2862;0.6484;-0.0265;-0.0028;0.0000;0.0000
134;1.5220;1.5000;0.6207;-0.0000;171;146;-0.1233;-0.2115;0.6451;-0.0599;-0.0033;0.0000;0.0000
135;1.5110;1.5000;0.4138;-0.0000;191;171;-0.1087;-0.1068;0.6437;-0.0399;-0.0038;0.0000;0.0000
136;1.5000;1.5000;0.0862;-0.0000;206;200;-0.0085;-0.0112;0.6433;-0.0094;-0.0038;0.0000;0.0000
137;1.4945;1.5000;-0.0345;-0.0000;216;214;0.0794;0.0386;0.6440;0.0023;-0.0038;0.0000;0.0000
138;1.4835;1.5000;-0.1379;-0.0000;238;241;0.0085;0.1379;0.6462;0.0126;-0.0038;0.0000;0.0000
139;1.4799;1.5000;0.3448;-0.0000;259;241;-0.1038;0.1701;0.6488;-0.0341;-0.0040;0.0000;0.0000
140;1.4835;1.5000;0.1207;-0.0000;249;243;-0.0085;0.1489;0.6513;-0.0116;-0.0043;0.0000;0.0000
141;1.4835;1.5000;0.0172;-0.0000;249;245;0.0745;0.1452;0.6535;-0.0033;-0.0043;0.0000;0.0000
142;1.4799;1.5000;-0.0345;-0.0000;255;255;0.0012;0.1778;0.6561;0.0026;-0.0043;0.0000;0.0000
143;1.4762;1.5000;0.0517;-0.0000;267;261;-0.0842;0.2104;0.6594;-0.0055;-0.0043;0.0000;0.0000
144;1.4780;1.5147;0.1552;-0.0000;402;394;-0.0134;0.3404;0.6649;-0.0160;-0.0045;0.0000;0.4471
145;1.4908;1.5293;0.1034;-0.0000;417;412;0.0696;0.3602;0.6704;-0.0099;-0.0045;0.0000;0.4471
146;1.5092;1.5440;-0.1379;-0.0000;417;421;0.0867;0.3254;0.6755;0.0114;-0.0045;0.0000;0.4471
147;1.5220;1.5586;0.0690;-0.0000;435;429;-0.0061;0.3426;0.6806;-0.0074;-0.0045;0.0000;0.4471
148;1.5385;1.5733;-0.0690;-0.0000;435;435;-0.0745;0.3342;0.6861;0.0057;-0.0045;0.0000;0.4471
149;1.5568;1.5897;0.2931;-0.0000;439;423;-0.1013;0.3012;0.6905;-0.0294;-0.0048;0.0000;0.4471
150;1.5769;1.6044;0.0345;-0.0000;423;421;-0.0037;0.2554;0.6946;-0.0035;-0.0048;0.0000;0.4471
151;1.5952;1.6190;-0.6034;-0.0000;402;427;-0.0379;0.2218;0.6982;0.0565;-0.0043;0.0000;0.4471
152;1.6136;1.6337;-0.6897;-0.0000;281;312;0.2039;0.1873;0.7012;0.0641;-0.0035;0.0000;0.0000
153;1.6429;1.6484;-1.6034;-0.0000;222;294;0.3455;0.0573;0.7019;0.1508;-0.0018;0.0000;0.0000
154;1.6758;1.6648;-2.4655;-0.0000;157;271;0.5604;-0.1144;0.7001;0.2335;0.0006;0.0000;0.0000
155;1.7051;1.6795;-2.5690;-0.0000;124;241;0.6459;-0.2371;0.6964;0.2423;0.0031;0.0000;0.0000
156;1.7363;1.6941;-3.0172;-0.0000;73;212;0.8339;-0.3983;0.6902;0.2853;0.0062;0.0000;0.0000
157;1.7619;1.7088;-2.5862;-0.0000;58;181;0.7265;-0.4953;0.6825;0.2453;0.0087;0.0000;0.0000
158;1.7930;1.7234;-2.1379;-0.0000;32;138;0.8510;-0.6429;0.6726;0.2016;0.0109;0.0000;0.0000
159;1.8059;1.7399;-1.9828;-0.0000;36;140;0.9194;-0.6173;0.6631;0.1876;0.0128;0.0000;0.0000
160;1.7930;1.7546;-1.1379;-0.0000;107;175;0.3138;-0.3679;0.6572;0.1076;0.0140;0.0000;0.0000
161;1.7692;1.7692;3.5517;-0.0000;286;155;-0.2527;0.0009;0.6572;-0.3385;0.0104;0.0000;0.0000
162;1.7546;1.7839;4.6207;-0.0000;376;196;-0.0867;0.2782;0.6616;-0.4398;0.0057;0.0000;0.0000
163;1.7436;1.7985;3.3793;-0.0000;413;281;-0.1600;0.5191;0.6697;-0.3227;0.0023;0.0000;0.0000
164;1.7418;1.8132;2.4483;-0.0000;441;343;0.0623;0.6773;0.6803;-0.2330;-0.0001;0.0000;0.0000
165;1.7344;1.8297;-0.5000;-0.0000;431;464;0.4237;0.8715;0.6938;0.0468;0.0004;0.0000;0.0000
166;1.7399;1.8443;0.9138;-0.0000;505;474;0.0916;0.9678;0.7088;-0.0870;-0.0006;0.0000;0.0000
167;1.7454;1.8590;1.7241;-0.0000;560;488;-0.1233;1.0487;0.7253;-0.1652;-0.0023;0.0000;0.0000
168;1.7582;1.8736;1.7069;-0.0000;578;503;-0.0403;1.0784;0.7418;-0.1630;-0.0040;0.0000;0.0000
169;1.7692;1.8883;0.4828;-0.0000;566;552;0.2772;1.1066;0.7590;-0.0465;-0.0045;0.0000;0.0000
170;1.7949;1.9048;0.8276;-0.0000;560;529;0.0965;1.0033;0.7748;-0.0800;-0.0052;0.0000;0.0000
171;1.8223;1.9194;1.1207;-0.0000;546;498;-0.0012;0.8883;0.7887;-0.1076;-0.0065;0.0000;0.0000
172;1.8516;1.9341;1.3621;-0.0000;525;464;0.1380;0.7583;0.8004;-0.1298;-0.0077;0.0000;0.0000
173;1.8901;1.9487;0.9310;-0.0000;464;423;0.0110;0.5528;0.8092;-0.0897;-0.0087;0.0000;0.0000
174;1.9194;1.9634;-0.0000;-0.0000;404;408;-0.0012;0.4096;0.8154;-0.0011;-0.0087;0.0000;0.0000
175;1.9487;1.9799;-0.0690;-0.0000;367;372;-0.0745;0.2869;0.8198;0.0060;-0.0087;0.0000;0.0000
176;1.9780;1.9945;-0.0517;-0.0000;329;333;0.0012;0.1412;0.8220;0.0038;-0.0087;0.0000;0.0000
177;2.0073;2.0092;-0.7241;-0.0000;277;314;0.2063;0.0104;0.8224;0.0680;-0.0079;0.0000;0.0000
178;2.0366;2.0238;-0.8966;-0.0000;238;281;0.1404;-0.1232;0.8202;0.0844;-0.0070;0.0000;0.0000
179;2.0641;2.0385;-0.9828;-0.0000;206;253;0.2234;-0.2382;0.8165;0.0917;-0.0060;0.0000;0.0000
180;2.0806;2.0549;-1.5862;-0.0000;187;261;0.5018;-0.2522;0.8129;0.1493;-0.0045;0.0000;0.0000
181;2.0861;2.0696;0.0690;-0.0000;243;243;0.0720;-0.1547;0.8103;-0.0072;-0.0045;0.0000;0.0000
182;2.0824;2.0842;0.7759;-0.0000;296;265;-0.0549;0.0097;0.8107;-0.0756;-0.0055;0.0000;0.0000
183;2.0733;2.0989;1.2069;-0.0000;361;310;-0.2430;0.2382;0.8143;-0.1156;-0.0067;0.0000;0.0000
184;2.0788;2.1136;1.0862;-0.0000;386;341;0.0012;0.3320;0.8194;-0.1041;-0.0077;0.0000;0.0000
185;2.0842;2.1282;0.5690;-0.0000;400;374;0.0379;0.4078;0.8257;-0.0548;-0.0082;0.0000;0.0000
186;2.0916;2.1447;0.7069;-0.0000;429;398;0.0281;0.4858;0.8334;-0.0675;-0.0089;0.0000;0.0000
187;2.0934;2.1593;1.2069;-0.0000;476;421;-0.0867;0.6045;0.8425;-0.1149;-0.0101;0.0000;0.0000
188;2.1026;2.1740;0.5000;-0.0000;484;458;-0.0379;0.6583;0.8528;-0.0482;-0.0106;0.0000;0.0000
189;2.1154;2.1886;-0.4828;-0.0000;472;494;0.0330;0.6777;0.8634;0.0450;-0.0101;0.0000;0.0000
190;2.1337;2.2033;0.2069;-0.0000;490;478;-0.0159;0.6459;0.8736;-0.0211;-0.0104;0.0000;0.0000
191;2.1484;2.2198;-0.2586;-0.0000;488;500;0.0159;0.6590;0.8839;0.0243;-0.0101;0.0000;0.0000
192;2.1648;2.2344;-0.2414;-0.0000;490;498;0.0159;0.6440;0.8938;0.0219;-0.0099;0.0000;0.0000
193;2.1905;2.2491;-0.6379;-0.0000;457;486;0.1990;0.5448;0.9022;0.0599;-0.0094;0.0000;0.0000
194;2.2088;2.2637;-1.4655;-0.0000;435;501;0.1013;0.5184;0.9103;0.1378;-0.0079;0.0000;0.0000
195;2.2253;2.2436;-1.1379;-0.0000;-7;48;0.1575;0.1763;0.9132;0.1080;-0.0067;0.0000;-1.4510
196;2.2399;2.2234;-0.1207;-0.0000;-58;-54;0.0061;-0.1448;0.9110;0.0099;-0.0067;0.0000;-1.4510
197;2.2344;2.2033;-0.0690;-0.0000;-87;-83;0.0037;-0.2815;0.9066;0.0060;-0.0065;0.0000;-1.4510
198;2.1996;2.1850;0.8621;-0.0000;-34;-73;-0.2186;-0.1357;0.9044;-0.0826;-0.0074;0.0000;-1.4510
199;2.1813;2.1648;2.0517;-0.0000;-15;-105;-0.3016;-0.1544;0.9018;-0.1952;-0.0094;0.0000;-1.4510
200;2.1667;2.1447;2.0862;-0.0000;-24;-116;-0.2259;-0.2009;0.8989;-0.1998;-0.0116;0.0000;-1.4510
201;2.1538;2.1245;1.5172;-0.0000;-56;-124;0.0501;-0.2804;0.8945;-0.1452;-0.0131;0.0000;-1.4510
202;2.1337;2.1044;-0.8448;-0.0000;-109;-75;0.2137;-0.2807;0.8901;0.0800;-0.0123;0.0000;-1.4510
203;2.1026;2.0842;-0.5862;-0.0000;152;173;0.1184;-0.1694;0.8876;0.0551;-0.0116;0.0000;-0.4000
204;2.0806;2.0641;0.5862;-0.0000;179;150;0.1136;-0.1580;0.8850;-0.0570;-0.0123;0.0000;-0.4000
205;2.0696;2.0440;0.1034;-0.0000;150;142;-0.0085;-0.2371;0.8813;-0.0101;-0.0123;0.0000;-0.4000
206;2.0568;2.0238;0.1379;-0.0000;132;122;-0.0110;-0.3067;0.8766;-0.0143;-0.0126;0.0000;-0.4000
207;2.0513;2.0037;-0.3966;-0.0000;89;103;0.1038;-0.4408;0.8696;0.0367;-0.0121;0.0000;-0.4000
208;2.0458;2.0000;-1.3793;-0.0000;232;284;0.2527;-0.4349;0.8630;0.1303;-0.0109;0.0000;0.3490
209;2.0403;2.0000;-0.2069;-0.0000;292;298;-0.0647;-0.3891;0.8568;0.0192;-0.0106;0.0000;0.4471
210;2.0440;2.0000;-0.8276;-0.0000;275;308;0.2137;-0.4181;0.8506;0.0775;-0.0096;0.0000;0.4471
211;2.0586;2.0000;-0.1552;-0.0000;257;263;0.1673;-0.5525;0.8418;0.0145;-0.0096;0.0000;0.4471
212;2.0842;2.0000;0.0690;-0.0000;208;204;0.0720;-0.7821;0.8297;-0.0072;-0.0096;0.0000;0.4471
213;2.0897;2.0000;-1.3621;-0.0000;161;220;0.3284;-0.8341;0.8165;0.1278;-0.0084;0.0000;0.4471
