Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
17;0.2399;0.2143;-0.2759;-0.0000;67;77;0.0012;-0.1481;0.0668;0.0250;0.0018;0.3646
18;0.2564;0.2271;-0.2759;-0.0000;62;73;0.0012;-0.1738;0.0639;0.0250;0.0021;0.3675
19;0.2473;0.2399;-0.0345;-0.0000;95;95;-0.0012;-0.0482;0.0632;0.0018;0.0021;0.3715
20;0.2308;0.2509;0.1034;-0.0000;138;132;-0.0085;0.1254;0.0654;-0.0099;0.0018;0.3754
21;0.2234;0.2637;-0.0517;-0.0000;161;163;0.0012;0.2423;0.0694;0.0043;0.0021;0.3783
22;0.2198;0.2747;-0.1207;-0.0000;185;189;-0.0720;0.3309;0.0749;0.0096;0.0021;0.3822
23;0.2179;0.2875;-0.1379;-0.0000;208;212;-0.0696;0.4184;0.0819;0.0126;0.0023;0.3861
24;0.2106;0.2985;-0.4138;-0.0000;232;249;0.0256;0.5272;0.0906;0.0375;0.0026;0.3891
25;0.2051;0.3114;-0.2931;-0.0000;267;279;0.0183;0.6327;0.1013;0.0270;0.0028;0.3930
26;0.2125;0.3223;-0.3448;-0.0000;279;292;-0.0549;0.6642;0.1123;0.0319;0.0033;0.3969
27;0.2179;0.3352;-0.3793;-0.0000;292;310;-0.0525;0.7001;0.1240;0.0355;0.0035;0.4008
28;0.2234;0.3480;-0.4138;-0.0000;310;329;-0.0525;0.7392;0.1361;0.0375;0.0040;0.4037
29;0.2363;0.3590;-0.2586;-0.0000;320;331;-0.0623;0.7370;0.1485;0.0240;0.0043;0.4076
30;0.2509;0.3718;-0.6207;-0.0000;314;341;0.0403;0.7169;0.1602;0.0575;0.0050;0.4115
31;0.2656;0.3828;-0.4828;-0.0000;322;343;-0.1233;0.7026;0.1719;0.0455;0.0052;0.4145
32;0.2821;0.3956;-0.5862;-0.0000;316;343;-0.0379;0.6766;0.1833;0.0553;0.0060;0.4184
33;0.3040;0.4066;-0.8793;-0.0000;298;339;-0.0183;0.6133;0.1936;0.0822;0.0067;0.4223
34;0.3242;0.4194;-0.8103;-0.0000;292;331;-0.0232;0.5660;0.2031;0.0765;0.0077;0.4252
35;0.3443;0.4304;-0.6379;-0.0000;290;322;-0.0354;0.5257;0.2119;0.0597;0.0082;0.4291
36;0.3681;0.4432;-0.7414;-0.0000;273;310;-0.0281;0.4532;0.2196;0.0700;0.0089;0.4330
37;0.3901;0.4542;-0.6034;-0.0000;263;292;-0.0379;0.3935;0.2258;0.0563;0.0096;0.4360
38;0.4139;0.4670;-0.6552;-0.0000;247;279;-0.1136;0.3239;0.2313;0.0607;0.0101;0.4399
39;0.4341;0.4799;-0.7241;-0.0000;234;269;0.0476;0.2686;0.2357;0.0670;0.0109;0.4438
40;0.4579;0.4908;-0.4655;-0.0000;226;247;-0.1258;0.2031;0.2393;0.0426;0.0114;0.4467
41;0.4780;0.5037;-0.7069;-0.0000;208;241;-0.0305;0.1511;0.2419;0.0658;0.0121;0.4506
42;0.4963;0.5147;-0.6552;-0.0000;200;232;0.0427;0.1108;0.2437;0.0607;0.0128;0.4545
43;0.5201;0.5275;-0.3621;-0.0000;193;210;-0.0549;0.0430;0.2445;0.0338;0.0131;0.4575
44;0.5385;0.5385;-0.5172;-0.0000;179;204;0.0330;0.0020;0.2445;0.0482;0.0136;0.4614
45;0.5604;0.5513;-0.2586;-0.0000;171;187;-0.0623;-0.0522;0.2434;0.0236;0.0138;0.4653
46;0.5788;0.5623;-0.1897;-0.0000;165;177;0.0891;-0.0892;0.2419;0.0165;0.0140;0.4682
47;0.5989;0.5751;-0.2931;-0.0000;152;167;-0.1380;-0.1405;0.2397;0.0265;0.0143;0.4721
48;0.6172;0.5879;-0.2586;-0.0000;144;159;0.0159;-0.1778;0.2368;0.0231;0.0145;0.4761
49;0.6374;0.5989;-0.1724;-0.0000;134;146;-0.0672;-0.2269;0.2327;0.0162;0.0148;0.4800
50;0.6520;0.6117;-0.2586;-0.0000;128;144;0.0940;-0.2430;0.2287;0.0231;0.0150;0.4829
51;0.6685;0.6227;-0.3276;-0.0000;120;140;-0.0574;-0.2727;0.2243;0.0302;0.0153;0.4868
52;0.6795;0.6355;-0.2241;-0.0000;124;140;0.0916;-0.2646;0.2199;0.0204;0.0155;0.4907
53;0.6941;0.6465;-0.3276;-0.0000;118;138;-0.0574;-0.2807;0.2152;0.0294;0.0157;0.4936
54;0.7070;0.6593;-0.1552;-0.0000;120;132;0.0085;-0.2855;0.2104;0.0133;0.0160;0.4976
55;0.7143;0.6703;-0.1897;-0.0000;126;140;0.0110;-0.2591;0.2060;0.0167;0.0160;0.5015
56;0.7289;0.6832;-0.2069;-0.0000;122;138;0.0110;-0.2745;0.2016;0.0182;0.0162;0.5044
57;0.7418;0.6960;-0.1724;-0.0000;122;136;0.0110;-0.2763;0.1969;0.0160;0.0165;0.5083
58;0.7491;0.7070;0.0862;-0.0000;134;136;0.0696;-0.2525;0.1928;-0.0087;0.0165;0.5122
59;0.7601;0.7198;-0.1552;-0.0000;130;144;0.0085;-0.2503;0.1888;0.0138;0.0165;0.5152
60;0.7711;0.7308;0.1034;-0.0000;140;140;-0.0085;-0.2393;0.1848;-0.0114;0.0165;0.5191
61;0.7802;0.7436;0.0862;-0.0000;142;146;-0.0085;-0.2199;0.1811;-0.0094;0.0162;0.5230
62;0.7875;0.7546;-0.1552;-0.0000;144;157;0.0085;-0.1936;0.1778;0.0131;0.0165;0.5259
63;0.7949;0.7674;0.0862;-0.0000;155;159;-0.0085;-0.1668;0.1749;-0.0089;0.0162;0.5298
64;0.8059;0.7784;-0.1897;-0.0000;152;167;0.0891;-0.1584;0.1723;0.0177;0.0165;0.5337
65;0.8150;0.7912;-0.2586;-0.0000;155;175;0.0940;-0.1423;0.1701;0.0240;0.0167;0.5367
66;0.8223;0.8022;-0.2586;-0.0000;163;183;0.0940;-0.1159;0.1679;0.0240;0.0170;0.5406
67;0.8260;0.8150;-0.1724;-0.0000;177;191;0.0110;-0.0705;0.1668;0.0155;0.0172;0.5445
68;0.8333;0.8278;-0.3448;-0.0000;181;202;0.1013;-0.0427;0.1661;0.0314;0.0175;0.5484
69;0.8443;0.8388;-0.1552;-0.0000;189;204;0.0085;-0.0324;0.1657;0.0140;0.0177;0.5513
70;0.8535;0.8516;-0.4138;-0.0000;189;214;0.0256;-0.0170;0.1654;0.0375;0.0182;0.5552
71;0.8645;0.8626;-0.4655;-0.0000;191;220;0.1111;-0.0097;0.1654;0.0438;0.0187;0.5591
72;0.8791;0.8755;-0.0690;-0.0000;196;208;0.0037;-0.0273;0.1646;0.0055;0.0187;0.5621
73;0.8864;0.8864;-0.1552;-0.0000;202;218;0.0085;-0.0005;0.1646;0.0138;0.0187;0.5660
74;0.8993;0.8993;-0.2414;-0.0000;200;222;0.0159;-0.0042;0.1646;0.0228;0.0189;0.5699
75;0.9084;0.9103;-0.3103;-0.0000;206;232;0.0989;0.0211;0.1650;0.0282;0.0194;0.5728
76;0.9103;0.9231;-0.7069;-0.0000;212;253;0.0476;0.0731;0.1661;0.0665;0.0199;0.5767
77;0.9212;0.9359;-0.5690;-0.0000;220;255;-0.0403;0.0837;0.1676;0.0526;0.0206;0.5806
78;0.9304;0.9469;-0.4138;-0.0000;230;257;0.0281;0.0969;0.1694;0.0382;0.0209;0.5836
79;0.9469;0.9597;-0.5690;-0.0000;222;257;0.0379;0.0716;0.1705;0.0524;0.0216;0.5875
80;0.9524;0.9707;-0.3966;-0.0000;238;267;0.0281;0.1112;0.1723;0.0375;0.0219;0.5914
81;0.9615;0.9835;-0.3103;-0.0000;247;273;0.0208;0.1346;0.1745;0.0287;0.0221;0.5943
82;0.9707;0.9945;-0.4310;-0.0000;251;281;-0.0501;0.1496;0.1771;0.0399;0.0226;0.5982
83;0.9872;1.0073;-0.2241;-0.0000;251;273;-0.0647;0.1236;0.1793;0.0204;0.0228;0.6022
84;1.0018;1.0183;-0.1897;-0.0000;251;271;0.0891;0.1068;0.1807;0.0170;0.0231;0.6051
85;1.0183;1.0311;-0.2414;-0.0000;245;269;0.0159;0.0815;0.1822;0.0214;0.0233;0.6090
86;1.0330;1.0440;-0.2586;-0.0000;241;265;0.0159;0.0599;0.1833;0.0238;0.0236;0.6129
87;1.0476;1.0549;-0.3448;-0.0000;238;263;0.0208;0.0445;0.1840;0.0311;0.0238;0.6158
88;1.0678;1.0678;-0.3103;-0.0000;228;253;0.0208;-0.0053;0.1840;0.0292;0.0240;0.6197
89;1.0788;1.0788;-0.2759;-0.0000;232;255;0.0183;0.0016;0.1840;0.0250;0.0243;0.6237
90;1.0952;1.0916;-0.0517;-0.0000;232;243;0.0012;-0.0244;0.1837;0.0045;0.0245;0.6276
91;1.1026;1.1026;0.1034;-0.0000;241;247;-0.0085;0.0005;0.1837;-0.0104;0.0243;0.6305
92;1.1190;1.1154;-0.2414;-0.0000;230;253;0.1722;-0.0200;0.1833;0.0216;0.0245;0.6344
93;1.1319;1.1264;-0.0517;-0.0000;234;247;0.0012;-0.0295;0.1826;0.0038;0.0245;0.6383
94;1.1465;1.1392;-0.3448;-0.0000;224;251;-0.0574;-0.0416;0.1822;0.0314;0.0250;0.6413
95;1.1575;1.1502;-0.1034;-0.0000;232;247;-0.0720;-0.0427;0.1815;0.0092;0.0250;0.6452
96;1.1667;1.1630;-0.0000;-0.0000;238;249;-0.0012;-0.0269;0.1807;-0.0006;0.0250;0.6491
97;1.1832;1.1758;-0.3276;-0.0000;226;253;0.0208;-0.0518;0.1800;0.0294;0.0253;0.6520
98;1.1978;1.1868;-0.1897;-0.0000;228;247;0.0110;-0.0654;0.1789;0.0172;0.0255;0.6559
99;1.2088;1.1996;0.2931;-0.0000;241;239;-0.0232;-0.0602;0.1778;-0.0284;0.0253;0.6598
100;1.2179;1.2106;0.1552;-0.0000;245;249;-0.0916;-0.0368;0.1774;-0.0165;0.0250;0.6628
101;1.2308;1.2234;0.2069;-0.0000;245;247;-0.0159;-0.0416;0.1767;-0.0199;0.0248;0.6667
102;1.2436;1.2344;0.1034;-0.0000;241;247;-0.0867;-0.0559;0.1756;-0.0106;0.0248;0.6706
103;1.2527;1.2473;-0.2759;-0.0000;239;263;-0.0623;-0.0339;0.1752;0.0248;0.0250;0.6735
104;1.2674;1.2582;-0.0345;-0.0000;241;253;0.0012;-0.0529;0.1741;0.0016;0.0250;0.6774
105;1.2857;1.2711;-0.1897;-0.0000;232;251;-0.0672;-0.0862;0.1727;0.0170;0.0253;0.6813
106;1.2985;1.2839;-0.3621;-0.0000;228;255;-0.0549;-0.0925;0.1712;0.0328;0.0255;0.6843
107;1.3095;1.2949;0.1034;-0.0000;241;247;-0.0867;-0.0859;0.1697;-0.0106;0.0255;0.6882
108;1.3278;1.3077;-0.0862;-0.0000;228;241;-0.0745;-0.1258;0.1679;0.0072;0.0255;0.6921
109;1.3425;1.3187;-0.1724;-0.0000;224;241;-0.1453;-0.1397;0.1654;0.0153;0.0258;0.6960
110;1.3571;1.3315;0.2759;-0.0000;232;228;-0.1770;-0.1536;0.1628;-0.0275;0.0255;0.6989
111;1.3700;1.3425;0.1207;-0.0000;228;232;-0.1673;-0.1610;0.1602;-0.0121;0.0253;0.7028
112;1.3846;1.3553;-0.2241;-0.0000;214;234;-0.1429;-0.1800;0.1573;0.0199;0.0255;0.7067
113;1.3993;1.3663;0.3448;-0.0000;226;220;-0.1038;-0.1906;0.1540;-0.0343;0.0250;0.7097
114;1.4084;1.3791;-0.2241;-0.0000;218;238;0.0134;-0.1727;0.1511;0.0201;0.0253;0.7136
115;1.4194;1.3919;-0.1034;-0.0000;222;236;0.0061;-0.1716;0.1485;0.0084;0.0255;0.7175
116;1.4304;1.4029;0.1379;-0.0000;230;234;-0.0110;-0.1617;0.1456;-0.0145;0.0253;0.7204
117;1.4432;1.4158;-0.2759;-0.0000;220;241;0.0183;-0.1708;0.1426;0.0253;0.0255;0.7243
118;1.4524;1.4267;-0.1724;-0.0000;226;243;0.0110;-0.1551;0.1401;0.0160;0.0258;0.7283
119;1.4634;1.4396;-0.1724;-0.0000;228;245;0.0110;-0.1496;0.1379;0.0157;0.0258;0.7312
120;1.4725;1.4505;-0.2759;-0.0000;232;253;-0.0598;-0.1291;0.1357;0.0258;0.0262;0.7351
121;1.4817;1.4634;-0.1379;-0.0000;241;257;-0.0696;-0.1097;0.1339;0.0123;0.0262;0.7390
122;1.4853;1.4744;-0.1034;-0.0000;251;269;0.0061;-0.0665;0.1328;0.0084;0.0262;0.7419
123;1.4890;1.4872;-0.2414;-0.0000;263;286;0.0134;-0.0148;0.1324;0.0214;0.0265;0.7458
124;1.5018;1.4982;-0.1552;-0.0000;269;288;0.1648;-0.0137;0.1320;0.0143;0.0267;0.7498
125;1.5073;1.5000;-0.4310;-0.0000;181;214;0.1844;-0.0511;0.1313;0.0404;0.0272;0.4497
126;1.5092;1.5000;-0.2414;-0.0000;181;204;0.0159;-0.0606;0.1302;0.0228;0.0275;0.4497
127;1.5147;1.5000;-0.2414;-0.0000;169;195;0.1722;-0.0925;0.1287;0.0216;0.0277;0.4497
128;1.5183;1.5000;0.2759;-0.0000;175;177;0.0574;-0.1192;0.1269;-0.0272;0.0275;0.4497
129;1.5311;1.5000;-0.1724;-0.0000;146;169;0.1673;-0.1950;0.1236;0.0153;0.0275;0.4497
130;1.5403;1.5000;-0.3276;-0.0000;130;159;0.0769;-0.2445;0.1196;0.0304;0.0280;0.4497
131;1.5458;1.5000;-0.1552;-0.0000;124;148;0.0867;-0.2767;0.1148;0.0143;0.0280;0.4497
132;1.5495;1.5000;-0.0000;-0.0000;120;136;0.0769;-0.2998;0.1097;-0.0006;0.0280;0.4497
133;1.5549;1.5000;-0.1207;-0.0000;110;132;0.0842;-0.3320;0.1042;0.0104;0.0282;0.4497
134;1.5568;1.5000;0.0345;-0.0000;109;122;-0.0037;-0.3474;0.0987;-0.0045;0.0280;0.4497
135;1.5549;1.5000;-0.1379;-0.0000;107;126;0.0867;-0.3324;0.0928;0.0116;0.0282;0.4497
136;1.5513;1.5000;-0.0690;-0.0000;110;128;0.0818;-0.3144;0.0877;0.0052;0.0282;0.4497
137;1.5440;1.5000;0.2586;-0.0000;126;128;-0.0208;-0.2723;0.0833;-0.0260;0.0280;0.4497
138;1.5403;1.5000;0.1552;-0.0000;128;138;0.0647;-0.2423;0.0793;-0.0153;0.0277;0.4497
139;1.5385;1.5000;0.5345;-0.0000;138;128;0.0379;-0.2335;0.0753;-0.0519;0.0272;0.4497
140;1.5366;1.5000;0.7414;-0.0000;144;126;0.0256;-0.2254;0.0716;-0.0712;0.0265;0.4497
141;1.5348;1.5000;0.8103;-0.0000;148;126;-0.0598;-0.2155;0.0679;-0.0787;0.0258;0.4497
142;1.5311;1.5147;1.0690;-0.0000;265;232;0.0794;-0.0976;0.0665;-0.1034;0.0245;0.8289
143;1.5256;1.5293;0.9138;-0.0000;292;267;0.0134;0.0185;0.0668;-0.0878;0.0236;0.8338
144;1.5256;1.5440;0.0172;-0.0000;300;314;0.0745;0.1082;0.0683;-0.0031;0.0236;0.8377
145;1.5256;1.5586;-0.4655;-0.0000;320;355;0.1087;0.2001;0.0720;0.0428;0.0240;0.8426
146;1.5293;1.5733;-0.0172;-0.0000;355;370;-0.0012;0.2738;0.0764;0.0004;0.0240;0.8465
147;1.5348;1.5897;0.0345;-0.0000;376;388;-0.0037;0.3221;0.0819;-0.0035;0.0240;0.8514
148;1.5476;1.6044;0.4483;-0.0000;396;388;0.0452;0.3371;0.0873;-0.0441;0.0236;0.8563
149;1.5641;1.6190;0.3621;-0.0000;398;394;-0.0256;0.3258;0.0928;-0.0345;0.0233;0.8602
150;1.5806;1.6337;-0.1207;-0.0000;392;412;0.0061;0.3214;0.0983;0.0104;0.0233;0.8651
151;1.5934;1.6484;-0.1724;-0.0000;396;417;0.0110;0.3287;0.1035;0.0153;0.0236;0.8700
152;1.6117;1.6648;-0.3966;-0.0000;394;425;-0.0525;0.3173;0.1090;0.0370;0.0238;0.8739
153;1.6300;1.6795;-0.4310;-0.0000;392;427;0.1062;0.2950;0.1137;0.0407;0.0243;0.8788
154;1.6630;1.6941;-0.4655;-0.0000;367;404;0.1868;0.1899;0.1170;0.0436;0.0248;0.8827
155;1.7051;1.7088;-1.5000;-0.0000;300;388;0.3382;0.0233;0.1174;0.1412;0.0262;0.8876
156;1.7509;1.7234;-2.3793;-0.0000;232;361;0.3968;-0.1606;0.1148;0.2247;0.0287;0.8925
157;1.7802;1.7399;-2.5172;-0.0000;204;341;0.3309;-0.2434;0.1108;0.2389;0.0311;0.8964
158;1.8059;1.7546;-1.1897;-0.0000;222;294;0.0818;-0.3056;0.1057;0.1117;0.0324;0.9013
159;1.8004;1.7692;-0.0517;-0.0000;275;294;0.0794;-0.1903;0.1024;0.0035;0.0324;0.9052
160;1.8114;1.7839;0.5862;-0.0000;294;284;-0.0427;-0.1602;0.0998;-0.0568;0.0319;0.9101
161;1.8205;1.7985;0.8793;-0.0000;312;288;-0.1429;-0.1276;0.0976;-0.0846;0.0309;0.9150
162;1.8315;1.8132;0.9310;-0.0000;322;294;0.0110;-0.1075;0.0958;-0.0892;0.0299;0.9189
163;1.8407;1.8297;0.7931;-0.0000;327;308;0.0989;-0.0701;0.0947;-0.0756;0.0292;0.9238
164;1.8516;1.8443;0.7586;-0.0000;333;316;-0.0549;-0.0511;0.0939;-0.0724;0.0284;0.9277
165;1.8608;1.8590;0.4655;-0.0000;341;333;0.0427;-0.0119;0.0936;-0.0458;0.0280;0.9326
166;1.8755;1.8736;0.4828;-0.0000;343;337;0.0427;-0.0115;0.0936;-0.0463;0.0275;0.9374
167;1.8883;1.8883;0.0517;-0.0000;339;353;0.0745;0.0064;0.0936;-0.0050;0.0275;0.9413
168;1.9029;1.9048;-0.0690;-0.0000;341;361;0.0818;0.0082;0.0936;0.0055;0.0275;0.9462
169;1.9212;1.9194;0.3966;-0.0000;351;349;0.1258;-0.0108;0.0936;-0.0380;0.0270;0.9501
170;1.9396;1.9341;-0.1207;-0.0000;335;357;0.0842;-0.0280;0.0932;0.0096;0.0272;0.9550
171;1.9560;1.9487;-0.4483;-0.0000;326;363;0.1868;-0.0416;0.0925;0.0424;0.0277;0.9599
172;1.9707;1.9634;-0.5000;-0.0000;327;369;0.1111;-0.0412;0.0917;0.0460;0.0282;0.9638
173;1.9780;1.9799;-0.6034;-0.0000;337;384;0.1966;0.0093;0.0917;0.0565;0.0287;0.9687
174;1.9890;1.9945;-0.3276;-0.0000;353;384;0.0208;0.0328;0.0925;0.0294;0.0289;0.9726
175;2.0055;2.0092;-0.0000;-0.0000;363;380;-0.0012;0.0255;0.0928;-0.0001;0.0289;0.9775
176;2.0128;2.0238;-0.2241;-0.0000;369;398;0.0134;0.0624;0.0939;0.0211;0.0292;0.9824
177;2.0201;2.0385;-0.2931;-0.0000;382;415;0.0965;0.1148;0.0958;0.0275;0.0294;0.9863
178;2.0293;2.0549;-0.2241;-0.0000;400;427;0.0134;0.1536;0.0983;0.0204;0.0297;0.9912
179;2.0330;2.0696;-0.3103;-0.0000;417;451;0.0208;0.2148;0.1020;0.0292;0.0299;0.9951
180;2.0458;2.0842;-0.1379;-0.0000;433;458;0.0085;0.2346;0.1057;0.0126;0.0302;1.0000
181;2.0678;2.0989;-0.3448;-0.0000;423;458;0.0232;0.1910;0.1090;0.0324;0.0304;1.0049
182;2.0842;2.1136;-0.1034;-0.0000;429;453;0.0842;0.1826;0.1123;0.0084;0.0306;1.0088
183;2.0989;2.1282;-0.1897;-0.0000;431;458;0.0110;0.1862;0.1152;0.0167;0.0309;1.0137
184;2.1136;2.1447;-0.1897;-0.0000;433;460;0.0891;0.1789;0.1181;0.0172;0.0309;1.0176
185;2.1300;2.1593;-0.2931;-0.0000;431;462;0.0183;0.1697;0.1210;0.0265;0.0311;1.0225
186;2.1484;2.1740;-0.3448;-0.0000;427;462;-0.0549;0.1555;0.1236;0.0321;0.0316;1.0274
187;2.1648;2.1886;-0.0517;-0.0000;437;457;0.0012;0.1474;0.1262;0.0033;0.0316;1.0313
188;2.1850;2.2033;-0.0862;-0.0000;431;453;0.0037;0.1177;0.1280;0.0074;0.0316;1.0362
189;2.2088;2.2198;-0.3621;-0.0000;412;447;-0.0549;0.0668;0.1291;0.0331;0.0321;1.0401
190;2.2344;2.2344;-0.4138;-0.0000;394;429;-0.0525;-0.0057;0.1291;0.0380;0.0324;1.0450
191;2.2656;2.2491;-0.5862;-0.0000;365;410;-0.0379;-0.1027;0.1273;0.0553;0.0331;1.0499
192;2.2930;2.2637;-0.3448;-0.0000;351;382;-0.0549;-0.1763;0.1243;0.0319;0.0333;1.0538
193;2.3205;2.2784;-0.2759;-0.0000;333;361;-0.1380;-0.2511;0.1203;0.0253;0.0336;1.0587
194;2.3425;2.2949;0.1379;-0.0000;331;339;-0.1673;-0.2906;0.1155;-0.0143;0.0336;1.0626
195;2.3608;2.3095;0.5517;-0.0000;333;322;-0.1184;-0.3118;0.1101;-0.0536;0.0328;1.0674
196;2.3791;2.3242;0.2586;-0.0000;322;324;-0.0965;-0.3331;0.1046;-0.0248;0.0326;1.0723
197;2.4029;2.3388;-0.0345;-0.0000;302;318;0.0012;-0.3858;0.0983;0.0028;0.0326;1.0762
198;2.4212;2.3535;-0.1034;-0.0000;296;314;0.0061;-0.4005;0.0914;0.0092;0.0328;1.0811
199;2.4359;2.3700;0.0862;-0.0000;298;308;-0.0061;-0.4030;0.0848;-0.0084;0.0326;1.0850
200;2.4505;2.3846;0.0690;-0.0000;296;308;0.0720;-0.4030;0.0782;-0.0067;0.0326;1.0899
201;2.4689;2.3993;0.2759;-0.0000;298;300;0.0574;-0.4159;0.0712;-0.0267;0.0324;1.0948
202;2.4835;2.4139;-0.0000;-0.0000;290;306;0.2332;-0.4137;0.0643;-0.0006;0.0324;1.0987
203;2.4927;2.4286;-0.1552;-0.0000;294;318;0.2430;-0.3818;0.0580;0.0143;0.0326;1.1036
204;2.4982;2.4432;0.1034;-0.0000;314;327;0.2259;-0.3243;0.0526;-0.0101;0.0324;1.1075
205;2.5055;2.4597;0.0517;-0.0000;326;341;0.0720;-0.2763;0.0478;-0.0062;0.0324;1.1124
206;2.5128;2.4744;-0.6034;-0.0000;322;367;0.1966;-0.2379;0.0441;0.0558;0.0328;1.1173
207;2.5201;2.4890;0.0517;-0.0000;353;369;-0.0061;-0.1818;0.0408;-0.0050;0.0328;1.1212
208;2.5201;2.5000;-0.2931;-0.0000;327;361;0.0965;-0.1291;0.0386;0.0277;0.0331;0.9990
209;2.5293;2.5000;-0.5862;-0.0000;247;292;0.0403;-0.1793;0.0357;0.0551;0.0338;0.7498
210;2.5311;2.5000;-0.2931;-0.0000;247;281;0.0965;-0.1884;0.0328;0.0272;0.0341;0.7498
211;2.5238;2.5000;-0.4483;-0.0000;251;290;0.1087;-0.1437;0.0302;0.0414;0.0345;0.7498
212;2.5238;2.5000;0.4138;-0.0000;269;269;-0.0305;-0.1514;0.0277;-0.0394;0.0341;0.7498
213;2.5348;2.5000;0.6379;-0.0000;257;247;0.0330;-0.2133;0.0244;-0.0614;0.0333;0.7498
214;2.5403;2.5000;-0.0000;-0.0000;234;251;-0.0012;-0.2459;0.0200;-0.0016;0.0333;0.7498
215;2.5366;2.5000;0.7241;-0.0000;253;239;-0.0525;-0.2247;0.0163;-0.0702;0.0326;0.7498
216;2.5293;2.5000;0.3103;-0.0000;253;257;-0.0232;-0.1811;0.0134;-0.0306;0.0324;0.7498
217;2.5311;2.5000;-0.2586;-0.0000;238;269;0.0159;-0.1884;0.0101;0.0243;0.0326;0.7498
218;2.5275;2.5000;0.1379;-0.0000;251;263;-0.0110;-0.1716;0.0075;-0.0136;0.0324;0.7498
219;2.5256;2.5000;0.0345;-0.0000;251;267;-0.0037;-0.1580;0.0046;-0.0048;0.0324;0.7498
220;2.5256;2.5000;0.3276;-0.0000;255;257;-0.1038;-0.1646;0.0020;-0.0319;0.0321;0.7498
221;2.5330;2.5000;0.5690;-0.0000;253;241;-0.1209;-0.1990;-0.0013;-0.0553;0.0314;0.7498
222;2.5440;2.5000;0.1034;-0.0000;228;238;-0.1648;-0.2657;-0.0057;-0.0114;0.0314;0.7498
223;2.5476;2.5000;0.2931;-0.0000;224;224;-0.2576;-0.2943;-0.0108;-0.0294;0.0311;0.7498
224;2.5604;2.5000;0.4828;-0.0000;210;200;-0.3480;-0.3671;-0.0167;-0.0468;0.0306;0.7498
225;2.5623;2.5000;0.5862;-0.0000;206;193;-0.0427;-0.3763;-0.0229;-0.0563;0.0299;0.7498
226;2.5641;2.5000;0.0862;-0.0000;191;198;-0.0085;-0.3862;-0.0295;-0.0092;0.0299;0.7498
227;2.5641;2.5000;0.6034;-0.0000;198;185;-0.1233;-0.3950;-0.0361;-0.0590;0.0292;0.7498
228;2.5659;2.5000;0.4483;-0.0000;193;185;0.0452;-0.4030;-0.0427;-0.0426;0.0287;0.7498
229;2.5641;2.5000;0.3448;-0.0000;189;187;0.0525;-0.3946;-0.0493;-0.0338;0.0284;0.7498
230;2.5641;2.5000;0.3793;-0.0000;189;185;0.0501;-0.3946;-0.0559;-0.0375;0.0280;0.7498
231;2.5641;2.5000;0.4655;-0.0000;189;181;0.1209;-0.3917;-0.0624;-0.0460;0.0275;0.7498
232;2.5659;2.5000;0.3103;-0.0000;181;181;0.1331;-0.4045;-0.0690;-0.0306;0.0272;0.7498
