Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
0;0.0000;0.0110;-0.0862;-0.0000;28;32;-0.0794;0.1383;0.0016;0.0074;-0.0001;-0.0002
1;0.0000;0.0238;-0.0862;-0.0000;60;64;-0.0012;0.2771;0.0049;0.0074;0.0001;-0.0002
2;0.0000;0.0348;0.0862;-0.0000;97;93;-0.0037;0.4155;0.0101;-0.0094;-0.0001;-0.0002
3;0.0000;0.0476;0.0862;-0.0000;128;124;-0.0037;0.5543;0.0170;-0.0094;-0.0001;-0.0002
4;0.0000;0.0586;0.0862;-0.0000;161;157;-0.0037;0.6927;0.0258;-0.0094;-0.0004;-0.0002
5;0.0000;0.0714;0.0172;-0.0000;195;193;-0.0012;0.8315;0.0361;-0.0021;-0.0004;-0.0002
6;0.0000;0.0824;0.0172;-0.0000;228;228;-0.0012;0.9700;0.0482;-0.0021;-0.0004;-0.0002
7;0.0000;0.0952;0.0172;-0.0000;267;267;-0.0012;1.1088;0.0621;-0.0021;-0.0004;-0.0002
8;0.0000;0.1062;-0.1207;-0.0000;298;304;0.0012;1.2472;0.0775;0.0104;-0.0001;-0.0002
9;0.0201;0.1190;-0.1207;-0.0000;284;292;0.0794;1.1454;0.0917;0.0104;-0.0001;-0.0002
10;0.0385;0.1319;-0.1207;-0.0000;271;281;0.0012;1.0729;0.1053;0.0104;0.0001;-0.0002
11;0.0531;0.1429;0.2414;-0.0000;279;273;0.0745;1.0352;0.1181;-0.0243;-0.0001;-0.0002
12;0.0678;0.1557;0.2414;-0.0000;275;269;-0.0037;1.0000;0.1306;-0.0243;-0.0006;-0.0002
13;0.1026;0.1667;0.2414;-0.0000;218;210;-0.0037;0.7455;0.1401;-0.0243;-0.0009;-0.0002
14;0.1465;0.1795;-0.0000;-0.0000;130;134;-0.0794;0.3763;0.1445;-0.0011;-0.0009;-0.0002
15;0.1722;0.1905;-0.0000;-0.0000;95;97;-0.0794;0.2192;0.1474;-0.0011;-0.0009;-0.0002
16;0.2161;0.2033;-0.0000;-0.0000;9;9;-0.0794;-0.1445;0.1456;-0.0011;-0.0009;-0.0002
17;0.2344;0.2143;0.3966;-0.0000;1;-19;-0.0061;-0.2240;0.1426;-0.0387;-0.0011;-0.0002
18;0.2491;0.2271;0.3966;-0.0000;-7;-24;-0.0061;-0.2565;0.1397;-0.0387;-0.0016;-0.0002
19;0.2399;0.2399;0.5000;-0.0000;50;26;-0.0183;-0.0189;0.1394;-0.0482;-0.0021;-0.0002
20;0.2253;0.2509;-0.2414;-0.0000;107;118;0.0134;0.3086;0.1430;0.0214;-0.0018;-0.0002
21;0.1905;0.2637;-0.5345;-0.0000;226;249;0.1136;0.8425;0.1536;0.0497;-0.0013;-0.0002
22;0.1630;0.2747;-0.4310;-0.0000;343;363;0.0281;1.2919;0.1697;0.0402;-0.0009;-0.0002
23;0.1777;0.2875;-0.3621;-0.0000;359;376;0.0232;1.2655;0.1855;0.0328;-0.0006;-0.0002
24;0.2106;0.2985;-0.0862;-0.0000;316;318;-0.0745;1.0128;0.1983;0.0065;-0.0006;-0.0002
25;0.2326;0.3114;-0.5517;-0.0000;279;306;0.1160;0.8986;0.2093;0.0516;0.0001;-0.0002
26;0.2454;0.3223;-1.2759;-0.0000;263;326;0.1648;0.9011;0.2207;0.1195;0.0013;-0.0002
27;0.2436;0.3352;-1.4310;-0.0000;300;372;0.2552;1.0527;0.2338;0.1356;0.0028;-0.0002
28;0.2473;0.3480;-1.3793;-0.0000;337;408;0.1722;1.1597;0.2481;0.1293;0.0040;-0.0002
29;0.2729;0.3590;-1.2069;-0.0000;306;370;0.1600;0.9974;0.2606;0.1137;0.0052;-0.0002
30;0.3040;0.3718;-0.5000;-0.0000;269;296;0.1111;0.7696;0.2701;0.0465;0.0057;-0.0002
31;0.3443;0.3828;-0.4655;-0.0000;187;216;0.3431;0.4485;0.2760;0.0426;0.0062;-0.0002
32;0.3755;0.3956;-1.2586;-0.0000;107;177;0.3211;0.2163;0.2785;0.1183;0.0074;-0.0002
33;0.3938;0.4066;-1.2931;-0.0000;91;159;0.4017;0.1624;0.2807;0.1222;0.0087;-0.0002
34;0.4048;0.4194;-1.3621;-0.0000;91;161;0.3284;0.1676;0.2825;0.1278;0.0101;-0.0002
35;0.4121;0.4304;-0.9138;-0.0000;114;167;0.2186;0.2291;0.2855;0.0866;0.0111;-0.0002
36;0.4176;0.4432;-0.0690;-0.0000;153;165;0.0037;0.3016;0.2891;0.0055;0.0111;-0.0002
37;0.4249;0.4542;0.4655;-0.0000;177;165;-0.1136;0.3430;0.2935;-0.0453;0.0106;-0.0002
38;0.4377;0.4670;1.0172;-0.0000;191;152;-0.0745;0.3338;0.2976;-0.0980;0.0096;-0.0002
39;0.4487;0.4799;0.8276;-0.0000;191;159;-0.1380;0.3463;0.3020;-0.0795;0.0087;-0.0002
40;0.4634;0.4908;0.3448;-0.0000;177;169;0.0525;0.3269;0.3060;-0.0331;0.0084;-0.0002
41;0.4707;0.5037;-0.2586;-0.0000;175;195;0.0940;0.3686;0.3107;0.0243;0.0087;-0.0002
42;0.4817;0.5147;-0.3448;-0.0000;179;200;0.1013;0.3862;0.3155;0.0319;0.0089;-0.0002
43;0.5000;0.5275;-0.4655;-0.0000;159;189;0.1087;0.3148;0.3195;0.0436;0.0094;-0.0002
44;0.5128;0.5385;-0.1034;-0.0000;165;177;0.0061;0.2957;0.3232;0.0089;0.0096;-0.0002
45;0.5330;0.5513;0.0172;-0.0000;152;157;-0.0037;0.2152;0.3258;-0.0031;0.0094;-0.0002
46;0.5495;0.5623;0.2241;-0.0000;142;138;-0.0183;0.1566;0.3280;-0.0226;0.0092;-0.0002
47;0.5641;0.5751;-0.0000;-0.0000;128;136;-0.0012;0.1207;0.3294;-0.0013;0.0092;-0.0002
48;0.5788;0.5879;-0.1897;-0.0000;120;136;0.0110;0.1016;0.3305;0.0177;0.0094;-0.0002
49;0.5879;0.5989;0.0862;-0.0000;136;138;0.0696;0.1361;0.3324;-0.0087;0.0094;-0.0002
50;0.5952;0.6117;0.1034;-0.0000;148;150;-0.0867;0.1859;0.3346;-0.0101;0.0092;-0.0002
51;0.6081;0.6227;0.1724;-0.0000;148;146;0.0647;0.1701;0.3368;-0.0172;0.0092;-0.0002
52;0.6190;0.6355;0.1379;-0.0000;152;152;-0.0110;0.1837;0.3389;-0.0148;0.0089;-0.0002
53;0.6319;0.6465;-0.2241;-0.0000;144;159;-0.0647;0.1818;0.3411;0.0211;0.0092;-0.0002
54;0.6429;0.6593;-0.3621;-0.0000;146;165;-0.0549;0.1914;0.3437;0.0328;0.0094;-0.0002
55;0.6484;0.6703;-0.1552;-0.0000;167;179;0.0867;0.2591;0.3470;0.0140;0.0096;-0.0002
56;0.6538;0.6832;-0.3276;-0.0000;183;202;-0.0574;0.3346;0.3510;0.0299;0.0099;-0.0002
57;0.6667;0.6960;0.0345;-0.0000;193;195;-0.0037;0.3280;0.3551;-0.0048;0.0099;-0.0002
58;0.6813;0.7070;-0.0862;-0.0000;183;191;-0.0745;0.2899;0.3587;0.0065;0.0099;-0.0002
59;0.7033;0.7198;-0.1552;-0.0000;155;167;0.0867;0.1749;0.3609;0.0140;0.0101;-0.0002
60;0.7161;0.7308;0.2586;-0.0000;165;157;-0.0965;0.1789;0.3631;-0.0248;0.0099;-0.0002
61;0.7289;0.7436;0.1897;-0.0000;161;157;-0.0159;0.1639;0.3653;-0.0189;0.0096;-0.0002
62;0.7418;0.7546;-0.0690;-0.0000;153;161;0.0037;0.1544;0.3671;0.0052;0.0096;-0.0002
63;0.7509;0.7674;0.0517;-0.0000;165;167;-0.0061;0.1866;0.3693;-0.0062;0.0096;-0.0002
64;0.7619;0.7784;-0.1552;-0.0000;165;175;-0.1477;0.1994;0.3719;0.0145;0.0099;-0.0002
65;0.7747;0.7912;-0.3103;-0.0000;157;177;-0.0574;0.1800;0.3741;0.0284;0.0101;-0.0002
66;0.7875;0.8022;-0.1897;-0.0000;161;175;-0.0672;0.1771;0.3763;0.0179;0.0104;-0.0002
67;0.8059;0.8150;-0.3621;-0.0000;140;159;-0.0549;0.0972;0.3778;0.0328;0.0106;-0.0002
68;0.8114;0.8278;-0.2931;-0.0000;159;177;-0.0598;0.1745;0.3800;0.0270;0.0109;-0.0002
69;0.8168;0.8388;0.0345;-0.0000;189;189;-0.1624;0.2580;0.3829;-0.0048;0.0109;-0.0002
70;0.8242;0.8516;0.0172;-0.0000;202;202;-0.2381;0.3042;0.3869;-0.0018;0.0109;-0.0002
71;0.8407;0.8626;0.0517;-0.0000;196;195;-0.0842;0.2646;0.3902;-0.0055;0.0109;-0.0002
72;0.8608;0.8755;0.1379;-0.0000;175;167;-0.0891;0.1547;0.3921;-0.0143;0.0106;-0.0002
73;0.8773;0.8864;-0.0000;-0.0000;161;163;-0.0012;0.1137;0.3935;-0.0013;0.0106;-0.0002
74;0.8828;0.8993;-0.2241;-0.0000;171;185;-0.0647;0.1822;0.3957;0.0204;0.0109;-0.0002
75;0.8791;0.9103;-0.1552;-0.0000;218;226;-0.1477;0.3591;0.4001;0.0131;0.0111;-0.0002
76;0.8974;0.9231;-0.1379;-0.0000;206;214;0.0867;0.2987;0.4038;0.0121;0.0111;-0.0002
77;0.9176;0.9359;-0.4655;-0.0000;175;198;0.0305;0.1932;0.4063;0.0441;0.0116;-0.0002
78;0.9359;0.9469;-0.3621;-0.0000;161;183;0.0232;0.1273;0.4078;0.0331;0.0118;-0.0002
79;0.9487;0.9597;-0.2414;-0.0000;165;179;0.0134;0.1269;0.4096;0.0214;0.0121;-0.0002
