Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
1506;0.1926;0.2000;-0.0690;-0.0000;50;50;12000;71.5420;0.0076;-0.2306;7.0921
1507;0.1963;0.2000;-0.0345;-0.0000;46;46;12000;71.7786;0.0076;-0.2306;7.1721
1508;0.2000;0.2000;-0.0345;-0.0000;42;42;12000;72.0076;0.0076;-0.2306;7.1721
1509;0.2000;0.2000;0.0345;-0.0000;44;40;12000;72.2061;0.0076;-0.2306;7.1721
1510;0.1926;0.2000;0.0345;-0.0000;48;46;12000;72.3588;0.0076;-0.2306;7.1721
1511;0.1963;0.2000;-0.0345;-0.0000;44;42;12000;72.5954;0.0076;-0.2306;7.2521
1512;0.1963;0.2000;-0.0345;-0.0000;44;44;12000;72.7939;0.0000;-0.2306;7.2521
1513;0.1963;0.2000;-0.0690;-0.0000;44;44;12000;72.9847;0.0000;-0.2306;7.2521
1514;0.2000;0.2000;-0.0345;-0.0000;40;40;12000;73.2214;0.0000;-0.2306;7.2521
1515;0.2000;0.2000;-0.0000;-0.0000;42;40;12000;73.4198;0.0000;-0.2306;7.3320
1516;0.2000;0.2000;-0.0000;-0.0000;42;40;12000;73.6107;0.0000;-0.2306;7.3320
1517;0.2037;0.2000;0.0345;-0.0000;38;36;12000;73.8473;0.0000;-0.2306;7.3320
1518;0.1963;0.2000;-0.0000;-0.0000;44;42;12051;74.0076;0.0000;-0.2306;7.3320
1519;0.2000;0.2000;-0.0690;-0.0000;40;38;12000;74.2366;0.0000;-0.2306;7.4120
1520;0.1963;0.2000;-0.0000;-0.0000;46;44;12000;74.3969;0.0000;-0.2306;7.4120
1521;0.2000;0.2000;-0.0690;-0.0000;40;40;12000;74.6336;0.0000;-0.2306;7.4120
1522;0.2000;0.2000;-0.1034;-0.0000;40;40;12000;74.8244;-0.0076;-0.2306;7.4120
1523;0.2000;0.2000;-0.1034;-0.0000;40;42;12000;75.0229;-0.0076;-0.2526;7.4919
1524;0.2000;0.2000;-0.1034;-0.0000;42;44;12000;75.2137;-0.0076;-0.2526;7.4919
1525;0.2000;0.2000;-0.0690;-0.0000;44;42;12000;75.4122;-0.0076;-0.2526;7.4919
1526;0.1963;0.2000;-0.0345;-0.0000;44;44;12000;75.6107;-0.0076;-0.2526;7.4919
1527;0.1926;0.2000;-0.0690;-0.0000;48;48;12000;75.8015;-0.0076;-0.2526;7.5719
1528;0.1926;0.2000;-0.0000;-0.0000;48;48;12000;76.0000;-0.0076;-0.2526;7.5719
1529;0.1926;0.2000;-0.0000;-0.0000;48;48;12000;76.1985;-0.0076;-0.2526;7.5719
1530;0.1926;0.2000;-0.0345;-0.0000;48;48;12000;76.3893;-0.0076;-0.2526;7.5719
1531;0.1963;0.2000;-0.0000;-0.0000;46;44;12000;76.6260;-0.0153;-0.2526;7.6519
1532;0.2000;0.2000;-0.0000;-0.0000;40;40;12000;76.8626;-0.0153;-0.2526;7.6519
1533;0.2000;0.2000;0.0345;-0.0000;42;40;12000;77.0916;-0.0153;-0.2526;7.6519
1534;0.1963;0.2000;0.1724;-0.0000;48;44;12000;77.2519;-0.0153;-0.2306;7.6519
1535;0.1926;0.2000;0.1724;-0.0000;52;48;12000;77.4046;-0.0153;-0.2306;7.7318
1536;0.1926;0.2000;0.1034;-0.0000;52;48;12000;77.6031;-0.0153;-0.2306;7.7318
1537;0.1963;0.2000;0.0345;-0.0000;48;44;12000;77.8397;-0.0153;-0.2086;7.7318
1538;0.2000;0.2000;-0.0690;-0.0000;42;42;12000;78.0763;-0.0153;-0.2306;7.7318
1539;0.2037;0.2000;-0.0690;-0.0000;38;38;12000;78.3053;-0.0153;-0.2306;7.8118
1540;0.2000;0.2000;-0.1724;-0.0000;42;44;12000;78.4657;-0.0153;-0.2306;7.8118
1541;0.1963;0.2000;-0.2414;-0.0000;42;46;12000;78.6565;-0.0229;-0.2526;7.8118
1542;0.1926;0.2000;-0.1724;-0.0000;48;50;12000;78.8168;-0.0229;-0.2526;7.8118
1543;0.1963;0.2000;-0.1724;-0.0000;44;46;12000;79.0534;-0.0229;-0.2526;7.8917
1544;0.1963;0.2000;-0.0690;-0.0000;44;44;12000;79.2443;-0.0229;-0.2746;7.8917
1545;0.2000;0.2000;-0.0000;-0.0000;42;40;12000;79.4809;-0.0229;-0.2746;7.8917
1546;0.2000;0.2000;-0.0345;-0.0000;42;40;12000;79.6794;-0.0229;-0.2746;7.8917
