Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
270;0.4926;0.5000;0.1379;-0.0000;67;64;12154;73.2214;0.1374;0.1430;7.2521
271;0.5000;0.5000;0.1034;-0.0000;58;56;12154;73.8092;0.1374;0.1649;7.3320
272;0.5037;0.5000;0.0690;-0.0000;56;56;12154;74.3206;0.1450;0.1649;7.4120
273;0.5111;0.5000;0.0690;-0.0000;48;48;12205;74.9008;0.1450;0.1649;7.4120
274;0.5074;0.5000;0.0690;-0.0000;52;52;12205;75.3740;0.1450;0.1649;7.4919
275;0.5074;0.5000;0.1034;-0.0000;52;50;12205;75.8855;0.1450;0.1649;7.5719
276;0.5037;0.5000;0.1724;-0.0000;58;54;12205;76.3893;0.1450;0.1869;7.5719
277;0.5000;0.5000;0.2414;-0.0000;62;56;12205;76.8626;0.1527;0.2089;7.6519
278;0.5037;0.5000;0.2069;-0.0000;56;52;12154;77.4046;0.1527;0.2089;7.7318
279;0.5037;0.5000;0.1034;-0.0000;56;54;12205;77.9160;0.1527;0.2308;7.7318
280;0.5037;0.5000;-0.0345;-0.0000;54;54;12205;78.4275;0.1603;0.2308;7.8118
281;0.5000;0.5000;0.0345;-0.0000;58;56;12205;78.8931;0.1603;0.2308;7.8118
282;0.4963;0.5000;0.0345;-0.0000;62;60;12205;79.4046;0.1603;0.2308;7.8917
283;0.4963;0.5000;0.2069;-0.0000;65;60;12205;79.8702;0.1603;0.2308;7.9717
284;0.4963;0.5000;0.2069;-0.0000;65;60;12154;80.3817;0.1679;0.2528;7.9717
285;0.4963;0.5000;0.1379;-0.0000;64;60;12154;80.8855;0.1679;0.2528;8.0517
286;0.5037;0.5000;0.1379;-0.0000;58;54;12154;81.4351;0.1679;0.2748;8.1316
287;0.5074;0.5000;0.0345;-0.0000;52;50;12205;81.9847;0.1756;0.2748;8.1316
288;0.5074;0.5000;0.0345;-0.0000;52;50;12205;82.4962;0.1756;0.2748;8.2116
289;0.5074;0.5000;0.1034;-0.0000;54;50;12205;83.0000;0.1756;0.2748;8.2916
290;0.5074;0.5000;0.1034;-0.0000;54;50;12205;83.5115;0.1832;0.2968;8.2916
291;0.5037;0.5000;0.1379;-0.0000;56;52;12205;83.9771;0.1832;0.2968;8.3715
292;0.5037;0.5000;0.0690;-0.0000;56;54;12205;84.4885;0.1832;0.2968;8.3715
293;0.5000;0.5000;0.0690;-0.0000;60;56;12154;84.9542;0.1908;0.2968;8.4515
294;0.5000;0.5000;0.2414;-0.0000;60;54;12205;85.4657;0.1908;0.3187;8.5314
295;0.5000;0.5000;0.2759;-0.0000;60;52;12154;85.9771;0.1908;0.3407;8.5314
296;0.5000;0.5000;0.2759;-0.0000;60;52;12154;86.4809;0.1985;0.3627;8.6114
297;0.5037;0.5000;0.3103;-0.0000;60;50;12154;86.9924;0.1985;0.3847;8.6914
298;0.5037;0.5000;0.1724;-0.0000;58;52;12205;87.4962;0.2061;0.3847;8.6914
299;0.5000;0.5000;0.1379;-0.0000;62;56;12205;88.0076;0.2061;0.3847;8.7713
300;0.4963;0.5000;0.1034;-0.0000;64;58;12154;88.4809;0.2137;0.4066;8.7713
301;0.4963;0.5000;0.0345;-0.0000;62;58;12205;88.9847;0.2137;0.4066;8.8513
302;0.4926;0.5000;-0.0690;-0.0000;64;62;12154;89.4962;0.2214;0.4066;8.9312
303;0.4889;0.5000;-0.0690;-0.0000;71;69;12154;89.9237;0.2214;0.4066;8.9312
304;0.4852;0.5000;-0.1724;-0.0000;73;71;12154;90.3969;0.2214;0.3847;9.0112
305;0.4889;0.5000;-0.1034;-0.0000;71;69;12103;90.9008;0.2290;0.3847;9.0112
306;0.4963;0.5000;-0.1724;-0.0000;62;60;12103;91.4885;0.2290;0.3847;9.0912
307;0.5037;0.5000;-0.1724;-0.0000;56;56;12103;92.0382;0.2366;0.3627;9.1711
308;0.5000;0.5000;-0.1034;-0.0000;60;58;12154;92.5038;0.2366;0.3627;9.1711
309;0.4963;0.5000;-0.0690;-0.0000;64;60;12154;92.9771;0.2443;0.3627;9.2511
310;0.4926;0.5000;-0.0000;-0.0000;65;64;12154;93.4427;0.2443;0.3627;9.3310
311;0.4889;0.5000;0.0345;-0.0000;69;65;12154;93.9160;0.2519;0.3627;9.3310
312;0.4926;0.5000;0.1724;-0.0000;69;62;12103;94.4198;0.2519;0.3627;9.4110
313;0.4963;0.5000;0.1724;-0.0000;65;58;12103;94.9695;0.2519;0.3847;9.4910
314;0.5000;0.5000;-0.0000;-0.0000;62;58;12103;95.5191;0.2595;0.3847;9.4910
315;0.5037;0.5000;-0.0345;-0.0000;56;54;12154;96.0687;0.2595;0.3847;9.5709
316;0.5000;0.5000;-0.0690;-0.0000;60;58;12154;96.5344;0.2672;0.3847;9.6509
317;0.5037;0.5000;-0.1379;-0.0000;56;54;12154;97.0840;0.2672;0.3847;9.6509
318;0.5000;0.5000;-0.1379;-0.0000;58;58;12154;97.5496;0.2748;0.3627;9.7309
319;0.4963;0.5000;-0.1034;-0.0000;62;60;12205;98.0229;0.2748;0.3627;9.7309
320;0.5000;0.5000;-0.1379;-0.0000;60;60;12154;98.5267;0.2824;0.3627;9.8108
321;0.5000;0.5000;-0.1034;-0.0000;60;58;12154;99.0382;0.2824;0.3627;9.8908
322;0.5037;0.5000;-0.1034;-0.0000;54;54;12154;99.5878;0.2824;0.3407;9.8908
323;0.5037;0.5000;-0.0690;-0.0000;56;52;12154;100.0916;0.2901;0.3407;9.9707
324;0.5000;0.5000;-0.0690;-0.0000;58;56;12154;100.5649;0.2901;0.3407;10.0507
325;0.4963;0.5000;-0.1034;-0.0000;62;60;12154;101.0305;0.2977;0.3407;10.0507
326;0.4963;0.5000;-0.1724;-0.0000;60;60;12205;101.5420;0.2977;0.3187;10.1307
327;0.4963;0.5000;-0.1724;-0.0000;62;62;12154;102.0076;0.2977;0.3187;10.1307
328;0.4963;0.5000;-0.1379;-0.0000;62;62;12154;102.5573;0.3053;0.3187;10.2106
329;0.4926;0.5000;-0.0690;-0.0000;65;64;12205;103.0305;0.3053;0.3187;10.2906
330;0.4963;0.5000;-0.0000;-0.0000;64;62;12154;103.5344;0.3130;0.3187;10.2906
331;0.4963;0.5000;0.0690;-0.0000;64;60;12154;104.0458;0.3130;0.3187;10.3705
332;0.4889;0.5000;0.2759;-0.0000;73;64;12154;104.4733;0.3130;0.3407;10.3705
333;0.4926;0.5000;0.1724;-0.0000;69;64;12154;105.0229;0.3206;0.3407;10.4505
334;0.4963;0.5000;0.1379;-0.0000;65;58;12103;105.5725;0.3206;0.3627;10.5305
335;0.4926;0.5000;0.0345;-0.0000;67;62;12103;106.0763;0.3282;0.3627;10.5305
336;0.5000;0.5000;-0.2414;-0.0000;60;60;12154;106.6260;0.3282;0.3407;10.6104
337;0.4963;0.5000;-0.3103;-0.0000;62;64;12154;107.0992;0.3282;0.3187;10.6904
338;0.4963;0.5000;-0.3793;-0.0000;60;64;12154;107.6031;0.3359;0.2968;10.6904
339;0.4963;0.5000;-0.3103;-0.0000;58;62;12103;108.1145;0.3359;0.2968;10.7703
340;0.5037;0.5000;-0.2414;-0.0000;54;58;12154;108.6641;0.3359;0.2748;10.8503
341;0.5000;0.5000;-0.2069;-0.0000;58;60;12154;109.1298;0.3435;0.2528;10.8503
342;0.4963;0.5000;-0.1379;-0.0000;64;64;12154;0.4656;0.0000;-0.0109;-0.0244
343;0.4963;0.5037;0.0690;-0.0000;67;64;12154;0.9771;0.0000;-0.0109;0.0556
344;0.4926;0.5037;0.0690;-0.0000;73;67;12154;1.4427;0.0000;-0.0109;0.1355
345;0.4963;0.5074;-0.0345;-0.0000;73;69;12103;1.9542;0.0000;-0.0109;0.1355
346;0.5000;0.5074;-0.1379;-0.0000;69;69;12103;2.4962;0.0000;-0.0109;0.2155
347;0.5000;0.5111;-0.1724;-0.0000;69;69;12154;3.0076;0.0000;-0.0109;0.2955
348;0.5111;0.5111;-0.0690;-0.0000;65;64;12103;3.5954;0.0000;-0.0109;0.2955
349;0.5074;0.5148;0.0345;-0.0000;67;64;12103;4.1069;0.0000;-0.0109;0.3754
350;0.5074;0.5148;-0.1724;-0.0000;67;67;12154;4.6107;-0.0076;-0.0328;0.4554
351;0.5111;0.5185;-0.0345;-0.0000;67;65;12103;5.1603;-0.0076;-0.0328;0.4554
352;0.5111;0.5185;0.0345;-0.0000;71;67;12103;5.6718;-0.0076;-0.0328;0.5353
353;0.5148;0.5222;0.0690;-0.0000;71;65;12103;6.2137;-0.0076;-0.0109;0.6153
354;0.5185;0.5259;-0.2414;-0.0000;67;69;12154;6.7634;-0.0076;-0.0328;0.6153
355;0.5185;0.5259;-0.4138;-0.0000;67;73;12103;7.2748;-0.0076;-0.0548;0.6953
356;0.5259;0.5296;-0.3448;-0.0000;64;69;12051;7.8550;-0.0076;-0.0768;0.7752
357;0.5259;0.5296;-0.3103;-0.0000;64;67;12103;8.4427;-0.0076;-0.0988;0.7752
358;0.5259;0.5333;-0.3448;-0.0000;67;73;12154;8.9542;-0.0076;-0.1207;0.8552
359;0.5296;0.5333;-0.2414;-0.0000;65;67;12103;9.5420;-0.0076;-0.1207;0.9351
360;0.5370;0.5370;-0.1034;-0.0000;64;64;12103;10.1298;-0.0076;-0.1207;0.9351
361;0.5370;0.5370;-0.0345;-0.0000;64;64;12154;10.6718;-0.0076;-0.1207;1.0151
362;0.5370;0.5407;0.0690;-0.0000;67;64;12154;11.2214;-0.0076;-0.1207;1.0951
363;0.5333;0.5407;0.1034;-0.0000;73;69;12103;11.7328;-0.0153;-0.1207;1.0951
364;0.5407;0.5444;0.1379;-0.0000;69;65;12154;12.3206;-0.0153;-0.0988;1.1750
365;0.5407;0.5444;-0.0000;-0.0000;69;69;12154;12.8626;-0.0153;-0.0988;1.2550
366;0.5481;0.5481;-0.1379;-0.0000;64;64;12103;13.4886;-0.0153;-0.1207;1.3349
367;0.5481;0.5519;-0.1034;-0.0000;65;65;12103;14.0382;-0.0153;-0.1207;1.3349
368;0.5519;0.5519;-0.1724;-0.0000;64;65;12154;14.6260;-0.0153;-0.1207;1.4149
369;0.5519;0.5556;-0.1034;-0.0000;65;67;12103;15.1756;-0.0153;-0.1427;1.4949
370;0.5519;0.5556;-0.1379;-0.0000;69;69;12103;15.7176;-0.0229;-0.1427;1.4949
371;0.5519;0.5593;-0.1034;-0.0000;71;71;12103;16.2672;-0.0229;-0.1427;1.5748
372;0.5556;0.5593;-0.0000;-0.0000;71;69;12103;16.8550;-0.0229;-0.1427;1.6548
373;0.5519;0.5630;-0.0345;-0.0000;75;73;12103;17.4427;-0.0229;-0.1427;1.7348
374;0.5519;0.5630;-0.0345;-0.0000;77;75;12051;18.0305;-0.0229;-0.1427;1.7348
375;0.5556;0.5667;0.0690;-0.0000;77;73;12103;18.6183;-0.0305;-0.1427;1.8147
376;0.5593;0.5667;0.0345;-0.0000;77;73;12103;19.2061;-0.0305;-0.1427;1.8947
377;0.5630;0.5704;-0.0000;-0.0000;75;73;12051;19.7863;-0.0305;-0.1427;1.9746
378;0.5556;0.5704;0.0345;-0.0000;83;79;12103;20.2977;-0.0305;-0.1427;1.9746
379;0.5630;0.5741;-0.1034;-0.0000;77;77;12051;20.9618;-0.0305;-0.1427;2.0546
380;0.5667;0.5778;-0.1034;-0.0000;77;77;12051;21.5496;-0.0305;-0.1427;2.1346
381;0.5704;0.5778;-0.3448;-0.0000;71;77;12000;22.1756;-0.0382;-0.1647;2.2145
382;0.5778;0.5815;-0.4483;-0.0000;64;71;12103;22.8397;-0.0382;-0.1867;2.2145
383;0.5852;0.5815;-0.4828;-0.0000;60;69;12103;23.4657;-0.0382;-0.2086;2.2945
384;0.5852;0.5852;-0.5172;-0.0000;62;71;12103;24.0534;-0.0382;-0.2526;2.3744
385;0.5889;0.5852;-0.4483;-0.0000;60;69;12103;24.6794;-0.0458;-0.2746;2.4544
386;0.5926;0.5889;-0.3448;-0.0000;60;65;12154;25.3053;-0.0458;-0.2965;2.4544
387;0.5926;0.5889;-0.3448;-0.0000;62;69;12103;25.8931;-0.0534;-0.2965;2.5344
388;0.5963;0.5926;-0.1724;-0.0000;62;65;12103;26.5191;-0.0534;-0.3185;2.6143
389;0.5926;0.5926;-0.1034;-0.0000;65;67;12154;27.1069;-0.0534;-0.3185;2.6943
390;0.5889;0.5963;-0.0690;-0.0000;73;75;12103;27.6489;-0.0611;-0.3185;2.6943
391;0.5889;0.5963;-0.0000;-0.0000;77;77;12103;28.2366;-0.0611;-0.3185;2.7742
392;0.5926;0.6000;0.0345;-0.0000;75;75;12103;28.8626;-0.0687;-0.3185;2.8542
393;0.6000;0.6037;0.1379;-0.0000;71;69;12103;29.5267;-0.0687;-0.3185;2.9342
394;0.5963;0.6037;0.1379;-0.0000;75;73;12103;30.1145;-0.0687;-0.2965;2.9342
395;0.6037;0.6074;0.0690;-0.0000;69;69;12051;30.7786;-0.0763;-0.2965;3.0141
396;0.6111;0.6074;0.1724;-0.0000;67;64;12103;31.4427;-0.0763;-0.2965;3.0941
397;0.6148;0.6111;0.1724;-0.0000;64;62;12103;32.1145;-0.0840;-0.2746;3.1741
398;0.6111;0.6111;0.0345;-0.0000;67;67;12103;32.6947;-0.0840;-0.2746;3.2540
399;0.6148;0.6148;0.0690;-0.0000;69;67;12103;33.3206;-0.0840;-0.2746;3.2540
400;0.6074;0.6148;0.0345;-0.0000;77;77;12154;33.8702;-0.0916;-0.2746;3.3340
401;0.6074;0.6185;-0.0690;-0.0000;77;79;12103;34.4962;-0.0916;-0.2746;3.4139
402;0.6111;0.6185;0.0345;-0.0000;79;79;12051;35.1221;-0.0992;-0.2746;3.4939
403;0.6148;0.6222;-0.0690;-0.0000;73;77;12103;35.7863;-0.0992;-0.2746;3.5739
404;0.6185;0.6259;-0.0345;-0.0000;71;73;12103;36.4504;-0.0992;-0.2746;3.5739
405;0.6259;0.6259;-0.0345;-0.0000;69;71;12051;37.1145;-0.1069;-0.2746;3.6538
406;0.6222;0.6296;0.0690;-0.0000;73;73;12103;37.7405;-0.1069;-0.2746;3.7338
407;0.6259;0.6296;0.1724;-0.0000;73;71;12103;38.4122;-0.1069;-0.2526;3.8137
408;0.6296;0.6333;0.2069;-0.0000;75;71;12103;39.0305;-0.1145;-0.2526;3.8937
409;0.6296;0.6333;0.2069;-0.0000;77;75;12051;39.6565;-0.1145;-0.2306;3.8937
410;0.6296;0.6370;0.2414;-0.0000;77;71;12103;40.3282;-0.1145;-0.2086;3.9737
411;0.6296;0.6370;0.1379;-0.0000;79;77;12103;40.9542;-0.1221;-0.2086;4.0536
412;0.6333;0.6407;0.1034;-0.0000;77;75;12051;41.6183;-0.1221;-0.2086;4.1336
413;0.6370;0.6407;0.1379;-0.0000;77;75;12051;42.2824;-0.1221;-0.1867;4.2135
414;0.6407;0.6444;0.0690;-0.0000;75;73;12103;42.9466;-0.1298;-0.1867;4.2935
415;0.6444;0.6444;0.1724;-0.0000;73;69;12051;43.6870;-0.1298;-0.1647;4.2935
416;0.6519;0.6481;0.2069;-0.0000;69;65;12051;44.3969;-0.1298;-0.1647;4.3735
417;0.6519;0.6519;0.1379;-0.0000;69;67;12103;45.0611;-0.1298;-0.1647;4.4534
418;0.6556;0.6519;0.2069;-0.0000;71;67;12103;45.7252;-0.1374;-0.1427;4.5334
419;0.6593;0.6556;0.2069;-0.0000;67;65;12103;46.4275;-0.1374;-0.1207;4.6133
420;0.6630;0.6556;0.2414;-0.0000;67;64;12103;47.1298;-0.1374;-0.1207;4.6933
421;0.6593;0.6593;0.2759;-0.0000;73;67;12154;47.7557;-0.1374;-0.0988;4.7733
422;0.6593;0.6593;0.2069;-0.0000;73;69;12103;48.4198;-0.1374;-0.0768;4.7733
423;0.6630;0.6630;0.1724;-0.0000;71;67;12103;49.1298;-0.1374;-0.0768;4.8532
424;0.6667;0.6630;0.1379;-0.0000;69;65;12154;49.8321;-0.1374;-0.0548;4.9332
425;0.6667;0.6667;0.1379;-0.0000;71;67;12154;50.4962;-0.1374;-0.0548;5.0132
426;0.6741;0.6667;0.2759;-0.0000;67;62;12103;51.2366;-0.1450;-0.0328;5.0931
427;0.6778;0.6704;0.2069;-0.0000;67;62;12103;51.9389;-0.1450;-0.0328;5.1731
428;0.6778;0.6704;0.1379;-0.0000;69;65;12154;52.6107;-0.1450;-0.0109;5.2530
429;0.6778;0.6741;0.1379;-0.0000;69;65;12154;53.3130;-0.1450;-0.0109;5.2530
430;0.6815;0.6778;0.0345;-0.0000;67;65;12103;54.0153;-0.1450;-0.0109;5.3330
431;0.6815;0.6778;0.0345;-0.0000;67;65;12154;54.7176;-0.1450;0.0111;5.4130
432;0.6852;0.6815;0.1379;-0.0000;67;64;12154;55.4275;-0.1450;0.0111;5.4929
433;0.6815;0.6815;0.1034;-0.0000;71;67;12154;56.0916;-0.1374;0.0111;5.5729
434;0.6852;0.6852;0.1724;-0.0000;73;67;12103;56.7939;-0.1374;0.0331;5.6528
435;0.6852;0.6852;0.1034;-0.0000;73;69;12154;57.4962;-0.1374;0.0331;5.7328
436;0.6926;0.6889;0.1379;-0.0000;69;65;12103;58.2366;-0.1374;0.0331;5.8128
437;0.6926;0.6889;0.2414;-0.0000;71;65;12103;58.9466;-0.1374;0.0551;5.8927
438;0.6889;0.6926;0.1724;-0.0000;77;69;12154;59.6489;-0.1374;0.0770;5.8927
439;0.6889;0.6926;0.1724;-0.0000;81;75;12154;60.3130;-0.1374;0.0770;5.9727
440;0.6852;0.6963;0.1379;-0.0000;87;79;12103;60.9771;-0.1374;0.0990;6.0526
441;0.6889;0.6963;0.0345;-0.0000;81;77;12051;61.7252;-0.1374;0.0990;6.1326
442;0.6963;0.7000;0.0690;-0.0000;77;71;12103;62.4656;-0.1298;0.0990;6.2126
443;0.6963;0.7000;0.0345;-0.0000;77;71;12103;63.1679;-0.1298;0.0990;6.2925
444;0.7000;0.7000;-0.0690;-0.0000;71;69;12051;63.9160;-0.1298;0.0990;6.3725
445;0.6963;0.7000;-0.0345;-0.0000;75;71;12103;64.5802;-0.1298;0.0990;6.4525
446;0.7000;0.7000;-0.1034;-0.0000;69;67;12103;65.3206;-0.1298;0.0990;6.5324
447;0.7000;0.7000;-0.0345;-0.0000;69;67;12103;66.0229;-0.1298;0.0990;6.5324
448;0.6963;0.7000;0.1034;-0.0000;77;69;12103;66.6870;-0.1221;0.0990;6.6124
449;0.6963;0.7000;0.0345;-0.0000;75;69;12154;67.3969;-0.1221;0.0990;6.6923
450;0.6963;0.7000;-0.0000;-0.0000;77;73;12103;68.0611;-0.1221;0.0990;6.7723
451;0.6889;0.7000;-0.0345;-0.0000;83;81;12103;68.7634;-0.1221;0.0990;6.8523
452;0.6889;0.7000;-0.0345;-0.0000;83;79;12103;69.4657;-0.1221;0.0990;6.9322
453;0.6889;0.7000;-0.0345;-0.0000;81;77;12103;70.1679;-0.1221;0.0990;7.0122
454;0.7000;0.7000;-0.0345;-0.0000;73;69;12051;70.9542;-0.1145;0.0990;7.0921
455;0.7000;0.7000;-0.0690;-0.0000;71;69;12051;71.6565;-0.1145;0.0990;7.0921
456;0.7037;0.7000;0.0690;-0.0000;69;64;12103;72.3969;-0.1145;0.0990;7.1721
457;0.7037;0.7000;-0.0345;-0.0000;69;65;12103;73.1069;-0.1145;0.0990;7.2521
458;0.7000;0.7000;-0.1724;-0.0000;71;69;12103;73.7710;-0.1145;0.0990;7.3320
459;0.6963;0.7000;-0.1379;-0.0000;73;73;12103;74.4351;-0.1145;0.0770;7.4120
460;0.6926;0.7000;-0.2069;-0.0000;77;77;12154;75.0992;-0.1069;0.0770;7.4919
461;0.6963;0.7000;-0.1034;-0.0000;73;71;12103;75.8397;-0.1069;0.0770;7.5719
462;0.6963;0.7000;-0.1724;-0.0000;73;73;12051;76.5496;-0.1069;0.0551;7.6519
463;0.6926;0.7000;-0.1379;-0.0000;77;75;12103;77.2519;-0.1069;0.0551;7.6519
464;0.6926;0.7000;0.0690;-0.0000;81;75;12103;77.9160;-0.1069;0.0551;7.7318
465;0.6926;0.7000;0.0345;-0.0000;81;75;12051;78.6565;-0.1069;0.0551;7.8118
466;0.6926;0.7000;-0.1034;-0.0000;77;77;12103;79.3664;-0.1069;0.0551;7.8917
467;0.6963;0.7000;-0.1379;-0.0000;73;71;12103;80.1069;-0.1069;0.0551;7.9717
468;0.6963;0.7000;-0.1379;-0.0000;77;75;12103;80.7710;-0.0992;0.0331;8.0517
469;0.6963;0.7000;-0.1379;-0.0000;75;75;12051;81.4733;-0.0992;0.0331;8.1316
470;0.6963;0.7000;-0.2414;-0.0000;73;75;12103;82.1832;-0.0992;0.0111;8.2116
471;0.6963;0.7000;-0.2759;-0.0000;73;75;12103;82.8855;-0.0992;0.0111;8.2116
472;0.7000;0.7000;-0.1724;-0.0000;69;69;12051;83.6260;-0.0992;-0.0109;8.2916
473;0.7037;0.7000;-0.2069;-0.0000;65;65;12051;84.3664;-0.0992;-0.0109;8.3715
474;0.7037;0.7000;-0.3103;-0.0000;64;67;12154;85.0763;-0.0992;-0.0328;8.4515
475;0.7037;0.7000;-0.2414;-0.0000;65;65;12154;85.7786;-0.0992;-0.0548;8.5314
476;0.7037;0.7000;-0.2759;-0.0000;65;67;12103;86.4809;-0.0992;-0.0548;8.6114
477;0.7000;0.7000;-0.2759;-0.0000;69;73;12154;87.1450;-0.1069;-0.0768;8.6914
478;0.7000;0.7000;-0.1724;-0.0000;69;69;12154;87.8550;-0.1069;-0.0768;8.7713
479;0.6963;0.7000;-0.1724;-0.0000;71;73;12103;88.5191;-0.1069;-0.0988;8.8513
480;0.6926;0.7000;-0.1034;-0.0000;77;77;12103;89.2214;-0.1069;-0.0988;8.8513
481;0.6926;0.7000;-0.1034;-0.0000;75;77;12103;89.9237;-0.1069;-0.0988;8.9312
482;0.7000;0.7000;-0.1379;-0.0000;71;73;12103;90.6641;-0.1069;-0.0988;9.0112
483;0.7000;0.7000;-0.0345;-0.0000;71;71;12103;91.4122;-0.1069;-0.0988;9.0912
484;0.7037;0.7000;0.0345;-0.0000;67;65;12103;92.1527;-0.1145;-0.0988;9.1711
485;0.7037;0.7000;0.0690;-0.0000;69;67;12154;92.8550;-0.1145;-0.0988;9.2511
486;0.7000;0.7000;0.0345;-0.0000;71;69;12103;93.5267;-0.1145;-0.0988;9.3310
487;0.7000;0.7000;-0.0000;-0.0000;71;69;12103;94.2290;-0.1145;-0.0988;9.4110
488;0.7000;0.7000;-0.0345;-0.0000;69;69;12154;94.9313;-0.1145;-0.0988;9.4910
489;0.7000;0.7000;0.0345;-0.0000;71;69;12154;95.6718;-0.1145;-0.0988;9.4910
490;0.7037;0.7000;-0.0345;-0.0000;67;65;12103;96.4198;-0.1145;-0.0988;9.5709
491;0.7000;0.7000;-0.0345;-0.0000;69;69;12103;97.0840;-0.1221;-0.0988;9.6509
492;0.7037;0.7000;-0.0690;-0.0000;65;65;12154;97.8244;-0.1221;-0.0988;9.7309
493;0.7037;0.7000;-0.0690;-0.0000;65;65;12103;98.5267;-0.1221;-0.0988;9.8108
494;0.7037;0.7000;-0.0690;-0.0000;65;65;12103;99.2366;-0.1221;-0.0988;9.8908
495;0.7074;0.7000;-0.1034;-0.0000;64;64;12154;99.9771;-0.1221;-0.1207;9.9707
496;0.7037;0.6963;-0.1379;-0.0000;65;65;12154;100.6412;-0.1221;-0.1207;10.0507
497;0.7037;0.6926;-0.1379;-0.0000;62;64;12154;101.3435;-0.1221;-0.1207;10.1307
498;0.7074;0.6926;-0.2069;-0.0000;56;58;12154;102.0916;-0.1298;-0.1427;10.1307
499;0.7000;0.6889;-0.1724;-0.0000;62;64;12205;102.7939;-0.1298;-0.1427;10.2106
500;0.6926;0.6889;-0.1724;-0.0000;65;69;12154;103.4198;-0.1298;-0.1427;10.2906
501;0.6852;0.6852;0.0345;-0.0000;73;71;12154;104.0840;-0.1298;-0.1427;10.3705
502;0.6778;0.6852;0.1034;-0.0000;77;73;12154;104.7099;-0.1298;-0.1427;10.4505
503;0.6852;0.6815;0.2069;-0.0000;69;65;12103;105.4504;-0.1374;-0.1207;10.5305
504;0.6926;0.6815;0.2069;-0.0000;60;54;12103;106.2366;-0.1374;-0.1207;10.6104
505;0.6963;0.6778;0.1724;-0.0000;56;52;12154;106.9389;-0.1374;-0.0988;10.6904
506;0.6963;0.6778;0.0690;-0.0000;52;50;12205;107.6412;-0.1374;-0.0988;10.6904
507;0.6889;0.6741;0.0345;-0.0000;56;54;12205;108.2672;-0.1374;-0.0988;10.7703
508;0.6778;0.6704;0.1034;-0.0000;64;62;12205;108.8550;-0.1374;-0.0988;10.8503
509;0.6704;0.6704;-0.0000;-0.0000;67;65;12205;109.4809;-0.1450;-0.0988;10.9303
510;0.6667;0.6667;-0.0345;-0.0000;69;69;12154;110.1069;-0.1450;-0.0988;11.0102
511;0.6667;0.6667;0.0690;-0.0000;67;67;12154;110.7710;-0.1450;-0.0768;11.0102
512;0.6667;0.6630;0.0345;-0.0000;65;65;12103;111.4351;-0.1450;-0.0768;11.0902
513;0.6704;0.6630;0.1724;-0.0000;62;58;12154;112.1450;-0.1450;-0.0768;11.1701
514;0.6741;0.6593;0.1034;-0.0000;56;54;12154;112.8473;-0.1450;-0.0548;11.2501
515;0.6741;0.6593;0.0690;-0.0000;54;52;12154;113.5115;-0.1450;-0.0548;11.3301
516;0.6704;0.6556;0.0345;-0.0000;52;52;12205;114.1756;-0.1450;-0.0548;11.4100
517;0.6630;0.6556;0.0345;-0.0000;60;58;12205;114.7634;-0.1450;-0.0548;11.4100
518;0.6556;0.6519;0.0690;-0.0000;65;64;12205;115.3511;-0.1450;-0.0548;11.4900
519;0.6519;0.6519;0.0345;-0.0000;65;65;12154;115.9771;-0.1450;-0.0548;11.5700
520;0.6481;0.6481;0.0345;-0.0000;65;65;12205;116.6031;-0.1450;-0.0328;11.6499
521;0.6481;0.6444;0.0690;-0.0000;65;65;12154;117.2290;-0.1450;-0.0328;11.6499
522;0.6481;0.6444;0.0345;-0.0000;64;64;12154;117.8931;-0.1527;-0.0328;11.7299
523;0.6481;0.6407;0.0345;-0.0000;60;60;12154;118.5573;-0.1527;-0.0328;11.8098
524;0.6556;0.6407;0.0690;-0.0000;52;52;12205;119.2595;-0.1527;-0.0328;11.8898
525;0.6519;0.6370;0.0690;-0.0000;52;52;12205;119.8855;-0.1527;-0.0328;11.9698
526;0.6444;0.6370;0.2069;-0.0000;58;56;12205;120.4733;-0.1527;-0.0109;11.9698
527;0.6444;0.6333;0.1724;-0.0000;58;56;12205;121.0992;-0.1527;-0.0109;12.0497
528;0.6407;0.6333;0.1724;-0.0000;58;56;12205;121.7252;-0.1527;0.0111;12.1297
529;0.6296;0.6296;0.2069;-0.0000;69;65;12205;122.2366;-0.1527;0.0111;12.2096
530;0.6333;0.6296;0.2069;-0.0000;64;60;12154;122.9008;-0.1527;0.0331;12.2896
531;0.6333;0.6259;0.2069;-0.0000;60;54;12205;123.5649;-0.1450;0.0551;12.2896
532;0.6370;0.6259;0.2069;-0.0000;54;50;12205;124.2290;-0.1450;0.0551;12.3696
533;0.6370;0.6222;0.1724;-0.0000;54;50;12205;124.8550;-0.1450;0.0770;12.4495
534;0.6296;0.6185;0.2414;-0.0000;56;52;12205;125.4809;-0.1450;0.0770;12.5295
535;0.6259;0.6185;0.2414;-0.0000;58;54;12205;126.0687;-0.1450;0.0990;12.5295
536;0.6222;0.6148;0.2069;-0.0000;60;56;12205;126.6565;-0.1450;0.1210;12.6094
537;0.6185;0.6148;0.1724;-0.0000;62;58;12205;127.2443;-0.1450;0.1210;12.6894
538;0.6185;0.6111;0.1724;-0.0000;60;56;12205;127.8702;-0.1374;0.1430;12.7694
