Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
1282;0.4481;0.4481;-0.1034;-0.0000;56;56;0;11897;11.1069;0.0000;0.0111;1.0951
1283;0.4407;0.4444;-0.1379;-0.0000;60;60;0;11897;11.5344;0.0000;0.0111;1.0951
1284;0.4370;0.4444;-0.1379;-0.0000;64;64;0;11897;11.9237;0.0000;0.0111;1.1750
1285;0.4370;0.4407;-0.1379;-0.0000;58;60;0;11846;12.3969;0.0000;-0.0109;1.1750
1286;0.4370;0.4407;-0.1379;-0.0000;58;58;0;11846;12.8626;0.0000;-0.0109;1.2550
1287;0.4370;0.4370;-0.1034;-0.0000;56;56;0;11897;13.2977;0.0000;-0.0109;1.2550
1288;0.4370;0.4370;-0.1379;-0.0000;56;56;0;11897;13.7252;0.0000;-0.0109;1.3349
1289;0.4407;0.4333;0.1034;-0.0000;52;48;0;11846;14.1985;0.0000;-0.0109;1.4149
1290;0.4370;0.4333;0.0690;-0.0000;50;46;0;11897;14.6260;0.0000;-0.0109;1.4149
1291;0.4333;0.4296;-0.0345;-0.0000;52;50;0;11897;15.0153;0.0000;-0.0109;1.4949
1292;0.4296;0.4296;-0.1034;-0.0000;54;54;0;11897;15.4046;0.0000;-0.0109;1.4949
1293;0.4259;0.4259;-0.1724;-0.0000;56;56;0;11846;15.8015;0.0000;-0.0328;1.5748
1294;0.4259;0.4259;-0.1379;-0.0000;54;52;0;11897;16.2290;0.0000;-0.0328;1.5748
1295;0.4259;0.4222;-0.1034;-0.0000;50;50;0;11897;16.6565;0.0000;-0.0328;1.6548
1296;0.4259;0.4185;-0.2069;-0.0000;48;50;0;11897;17.1298;0.0000;-0.0548;1.6548
1297;0.4222;0.4185;-0.1034;-0.0000;50;50;0;11897;17.5191;0.0000;-0.0548;1.7348
1298;0.4222;0.4148;-0.0345;-0.0000;48;46;0;11897;17.9542;0.0000;-0.0548;1.7348
1299;0.4185;0.4148;0.0345;-0.0000;50;48;0;11897;18.3435;0.0000;-0.0548;1.8147
1300;0.4111;0.4111;0.1379;-0.0000;56;50;0;11897;18.6947;0.0000;-0.0328;1.8147
1301;0.4148;0.4111;0.1724;-0.0000;52;46;0;11897;19.1221;0.0000;-0.0328;1.8947
1302;0.4148;0.4074;0.2069;-0.0000;50;42;0;11897;19.5573;0.0000;-0.0109;1.8947
1303;0.4148;0.4074;0.0690;-0.0000;48;44;0;11897;19.9466;0.0000;-0.0109;1.9746
1304;0.4111;0.4037;0.1034;-0.0000;48;44;0;11897;20.3359;0.0000;-0.0109;1.9746
1305;0.4037;0.4037;0.1379;-0.0000;54;48;0;11897;20.6870;0.0000;0.0111;2.0546
1306;0.3963;0.4000;-0.0000;-0.0000;60;56;0;11897;21.0763;0.0000;0.0111;2.0546
1307;0.3852;0.4000;-0.1724;-0.0000;64;64;0;11846;21.3893;0.0000;-0.0109;2.1346
1308;0.3926;0.3963;-0.2069;-0.0000;58;60;0;11846;21.8244;0.0000;-0.0109;2.1346
1309;0.3889;0.3926;-0.2414;-0.0000;56;58;0;11846;22.2137;0.0000;-0.0328;2.2145
1310;0.3963;0.3926;-0.3103;-0.0000;48;52;0;11846;22.6412;0.0000;-0.0548;2.2145
1311;0.3926;0.3889;-0.3103;-0.0000;46;50;0;11846;23.0382;0.0000;-0.0548;2.2945
1312;0.3926;0.3889;-0.3448;-0.0000;44;50;0;11897;23.4275;-0.0076;-0.0768;2.2945
1313;0.3963;0.3852;-0.1379;-0.0000;40;42;0;11897;23.8550;-0.0076;-0.0768;2.3744
1314;0.3926;0.3852;-0.0690;-0.0000;44;44;0;11897;24.2061;-0.0076;-0.0988;2.3744
1315;0.3852;0.3815;0.0690;-0.0000;52;48;0;11897;24.5191;-0.0076;-0.0768;2.3744
1316;0.3815;0.3815;0.0690;-0.0000;52;50;0;11897;24.8779;-0.0076;-0.0768;2.4544
1317;0.3778;0.3778;0.1379;-0.0000;54;50;0;11897;25.2290;-0.0076;-0.0768;2.4544
1318;0.3741;0.3778;0.1379;-0.0000;56;50;0;11897;25.5802;-0.0076;-0.0548;2.5344
1319;0.3778;0.3741;-0.0000;-0.0000;50;48;0;11897;25.9695;-0.0076;-0.0548;2.5344
1320;0.3778;0.3704;-0.0000;-0.0000;46;44;0;11897;26.3588;-0.0076;-0.0548;2.6143
1321;0.3741;0.3704;0.0345;-0.0000;48;44;0;11897;26.7481;-0.0076;-0.0548;2.6143
1322;0.3704;0.3667;-0.1034;-0.0000;50;50;0;11949;27.0611;-0.0076;-0.0548;2.6943
1323;0.3667;0.3667;-0.0690;-0.0000;52;50;0;11897;27.4198;-0.0076;-0.0548;2.6943
1324;0.3630;0.3630;-0.0690;-0.0000;50;50;0;11897;27.7710;-0.0076;-0.0768;2.7742
1325;0.3630;0.3630;-0.1034;-0.0000;50;50;0;11897;28.1221;-0.0076;-0.0768;2.7742
1326;0.3630;0.3593;-0.1034;-0.0000;48;48;0;11897;28.4733;-0.0076;-0.0768;2.7742
1327;0.3593;0.3593;-0.1379;-0.0000;48;48;0;11897;28.8244;-0.0076;-0.0768;2.8542
1328;0.3556;0.3556;-0.0690;-0.0000;50;50;0;11897;29.1374;-0.0076;-0.0768;2.8542
1329;0.3519;0.3556;0.0345;-0.0000;54;52;0;11897;29.4504;-0.0076;-0.0768;2.9342
1330;0.3481;0.3519;0.0345;-0.0000;56;54;0;11897;29.7634;-0.0076;-0.0768;2.9342
1331;0.3519;0.3519;0.0345;-0.0000;50;48;0;11897;30.1527;-0.0153;-0.0768;3.0141
1332;0.3556;0.3481;-0.0000;-0.0000;44;42;0;11897;30.5496;-0.0153;-0.0768;3.0141
1333;0.3556;0.3444;-0.0000;-0.0000;42;38;0;11897;30.9008;-0.0153;-0.0768;3.0141
1334;0.3481;0.3444;0.0345;-0.0000;48;46;0;11897;31.1756;-0.0153;-0.0768;3.0941
1335;0.3481;0.3407;0.0345;-0.0000;46;42;0;11897;31.5267;-0.0153;-0.0768;3.0941
1336;0.3444;0.3407;-0.0000;-0.0000;48;44;0;11897;31.8779;-0.0153;-0.0768;3.1741
1337;0.3333;0.3370;-0.0345;-0.0000;56;54;0;11897;32.1145;-0.0153;-0.0768;3.1741
1338;0.3333;0.3370;-0.1034;-0.0000;52;52;0;11897;32.4656;-0.0153;-0.0768;3.1741
1339;0.3370;0.3333;-0.1034;-0.0000;48;48;0;11897;32.8168;-0.0153;-0.0768;3.2540
1340;0.3333;0.3333;-0.0690;-0.0000;48;48;0;11897;33.1298;-0.0153;-0.0768;3.2540
1341;0.3296;0.3296;-0.1379;-0.0000;48;48;0;11897;33.4427;-0.0153;-0.0988;3.3340
1342;0.3296;0.3296;-0.0690;-0.0000;48;48;0;11897;33.7557;-0.0153;-0.0988;3.3340
1343;0.3259;0.3259;-0.0690;-0.0000;48;48;0;11897;34.0687;-0.0153;-0.0988;3.3340
1344;0.3259;0.3259;-0.1034;-0.0000;48;46;0;11897;34.3817;-0.0153;-0.0988;3.4139
1345;0.3259;0.3222;-0.1034;-0.0000;46;46;0;11897;34.6947;-0.0153;-0.0988;3.4139
1346;0.3185;0.3185;-0.1034;-0.0000;50;50;0;11897;34.9695;-0.0153;-0.1207;3.4939
1347;0.3185;0.3185;-0.1034;-0.0000;48;48;0;11897;35.2824;-0.0153;-0.1207;3.4939
1348;0.3185;0.3148;-0.0345;-0.0000;48;46;0;11897;35.5954;-0.0153;-0.1207;3.4939
1349;0.3185;0.3148;0.0345;-0.0000;48;44;0;11897;35.9084;-0.0229;-0.1207;3.5739
1350;0.3148;0.3111;0.0345;-0.0000;46;42;0;11949;36.2214;-0.0229;-0.1207;3.5739
1351;0.3148;0.3111;0.0345;-0.0000;44;40;0;11949;36.5344;-0.0229;-0.0988;3.5739
1352;0.3148;0.3074;-0.0000;-0.0000;42;38;0;11949;36.8473;-0.0229;-0.0988;3.6538
1353;0.3111;0.3074;0.0690;-0.0000;44;40;0;11949;37.1145;-0.0229;-0.0988;3.6538
1354;0.3074;0.3037;0.0690;-0.0000;48;42;0;11949;37.3893;-0.0229;-0.0988;3.7338
1355;0.3037;0.3037;-0.0000;-0.0000;48;44;0;11897;37.6641;-0.0229;-0.0988;3.7338
1356;0.3000;0.3000;0.0345;-0.0000;50;46;0;11897;37.9389;-0.0229;-0.0988;3.7338
1357;0.3000;0.3000;-0.0000;-0.0000;46;42;0;11897;38.2901;-0.0229;-0.0988;3.8137
1358;0.3000;0.2963;-0.0690;-0.0000;46;44;0;11897;38.5649;-0.0229;-0.0988;3.8137
1359;0.2963;0.2926;-0.0690;-0.0000;46;44;0;11897;38.8397;-0.0229;-0.0988;3.8137
1360;0.2963;0.2926;-0.1379;-0.0000;40;40;0;11897;39.1527;-0.0229;-0.0988;3.8937
1361;0.2963;0.2889;-0.1034;-0.0000;42;40;0;11949;39.4275;-0.0229;-0.0988;3.8937
1362;0.2889;0.2889;-0.1379;-0.0000;46;46;0;11949;39.6641;-0.0229;-0.1207;3.8937
1363;0.2889;0.2852;-0.1379;-0.0000;46;46;0;11949;39.9313;-0.0229;-0.1207;3.9737
1364;0.2852;0.2852;-0.1034;-0.0000;46;44;0;11897;40.2061;-0.0229;-0.1207;3.9737
1365;0.2852;0.2815;-0.0345;-0.0000;46;44;0;11897;40.4809;-0.0305;-0.1207;3.9737
1366;0.2815;0.2815;-0.0000;-0.0000;46;40;0;11897;40.7557;-0.0305;-0.1207;4.0536
1367;0.2852;0.2778;-0.0000;-0.0000;40;36;0;11897;41.0687;-0.0305;-0.1207;4.0536
1368;0.2852;0.2778;-0.0345;-0.0000;38;36;0;11897;41.3435;-0.0305;-0.1207;4.1336
1369;0.2778;0.2741;0.0345;-0.0000;42;38;0;11949;41.5802;-0.0305;-0.1207;4.1336
1370;0.2741;0.2704;0.0690;-0.0000;46;40;0;11949;41.8092;-0.0305;-0.1207;4.1336
1371;0.2704;0.2704;0.0345;-0.0000;48;44;0;11949;42.0458;-0.0305;-0.1207;4.1336
1372;0.2667;0.2667;0.0345;-0.0000;50;44;0;11949;42.2824;-0.0305;-0.1207;4.2135
1373;0.2704;0.2667;0.0690;-0.0000;42;36;0;11897;42.5954;-0.0305;-0.1207;4.2135
1374;0.2704;0.2630;0.0345;-0.0000;40;34;0;11897;42.8702;-0.0305;-0.0988;4.2135
1375;0.2704;0.2630;-0.0345;-0.0000;36;34;0;11949;43.1450;-0.0305;-0.0988;4.2935
1376;0.2630;0.2593;-0.0690;-0.0000;42;40;0;11949;43.3740;-0.0305;-0.1207;4.2935
1377;0.2593;0.2593;-0.1379;-0.0000;42;42;0;11949;43.6107;-0.0305;-0.1207;4.2935
1378;0.2593;0.2556;-0.0690;-0.0000;44;42;0;11897;43.8473;-0.0305;-0.1207;4.3735
1379;0.2519;0.2556;-0.0345;-0.0000;48;46;0;11949;44.0382;-0.0305;-0.1207;4.3735
1380;0.2481;0.2519;-0.0690;-0.0000;48;46;0;11897;44.2748;-0.0305;-0.1207;4.3735
1381;0.2481;0.2519;-0.0345;-0.0000;48;46;0;11897;44.5115;-0.0382;-0.1207;4.3735
1382;0.2519;0.2481;-0.0345;-0.0000;44;40;0;11949;44.7863;-0.0382;-0.1207;4.4534
1383;0.2481;0.2444;-0.0000;-0.0000;44;40;0;11897;45.0229;-0.0382;-0.1207;4.4534
1384;0.2519;0.2444;-0.0690;-0.0000;38;36;0;11897;45.2901;-0.0382;-0.1207;4.4534
1385;0.2444;0.2407;-0.0690;-0.0000;40;40;0;11897;45.4886;-0.0382;-0.1427;4.5334
1386;0.2407;0.2407;-0.0690;-0.0000;46;42;0;11949;45.6870;-0.0382;-0.1427;4.5334
1387;0.2407;0.2370;-0.1034;-0.0000;44;40;0;11897;45.9160;-0.0382;-0.1427;4.5334
1388;0.2370;0.2370;-0.0690;-0.0000;42;40;0;11949;46.1527;-0.0382;-0.1427;4.6133
1389;0.2407;0.2333;-0.0345;-0.0000;36;34;0;11949;46.4275;-0.0382;-0.1427;4.6133
1390;0.2370;0.2333;-0.1034;-0.0000;38;36;0;11949;46.6260;-0.0382;-0.1427;4.6133
1391;0.2333;0.2296;-0.1034;-0.0000;40;38;0;11949;46.8168;-0.0382;-0.1647;4.6133
1392;0.2296;0.2296;-0.1724;-0.0000;42;42;0;11949;47.0153;-0.0382;-0.1647;4.6933
1393;0.2259;0.2259;-0.1724;-0.0000;44;44;0;11949;47.2061;-0.0382;-0.1647;4.6933
1394;0.2259;0.2259;-0.0690;-0.0000;40;40;0;11897;47.4427;-0.0382;-0.1647;4.6933
1395;0.2259;0.2222;-0.0690;-0.0000;38;36;0;11897;47.6794;-0.0458;-0.1867;4.6933
1396;0.2222;0.2185;-0.0345;-0.0000;40;36;0;11897;47.8779;-0.0458;-0.1867;4.7733
1397;0.2259;0.2185;0.0345;-0.0000;36;34;0;11949;48.1069;-0.0458;-0.1867;4.7733
1398;0.2222;0.2148;-0.0000;-0.0000;38;34;0;11949;48.3053;-0.0458;-0.1867;4.7733
1399;0.2185;0.2148;0.0345;-0.0000;38;34;0;11949;48.5038;-0.0458;-0.1647;4.7733
1400;0.2148;0.2111;0.0345;-0.0000;38;36;0;11949;48.6947;-0.0458;-0.1647;4.8532
1401;0.2074;0.2111;-0.0000;-0.0000;48;44;0;11949;48.8168;-0.0458;-0.1647;4.8532
1402;0.2037;0.2074;0.0345;-0.0000;48;44;0;11897;49.0076;-0.0458;-0.1647;4.8532
1403;0.2037;0.2074;-0.0345;-0.0000;46;42;0;11897;49.2061;-0.0458;-0.1647;4.8532
1404;0.2037;0.2037;-0.0690;-0.0000;44;42;0;11897;49.3969;-0.0458;-0.1647;4.9332
1405;0.2037;0.2037;-0.1034;-0.0000;42;40;0;11897;49.5954;-0.0458;-0.1647;4.9332
1406;0.2000;0.2000;-0.2069;-0.0000;38;40;0;11897;49.8321;-0.0458;-0.1867;4.9332
1407;0.2000;0.2000;-0.1724;-0.0000;38;38;0;11949;50.0229;-0.0458;-0.1867;4.9332
1408;0.1963;0.2000;-0.1034;-0.0000;44;44;0;11949;50.1832;-0.0458;-0.2086;5.0132
1409;0.1963;0.2000;-0.0690;-0.0000;44;44;0;11949;50.3817;-0.0534;-0.2086;5.0132
1410;0.1926;0.2000;-0.0000;-0.0000;50;46;0;11949;50.5344;-0.0534;-0.2086;5.0132
1411;0.1926;0.2000;-0.0345;-0.0000;50;48;0;11897;50.7328;-0.0534;-0.2086;5.0132
1412;0.1926;0.2000;-0.1379;-0.0000;48;48;0;11897;50.9237;-0.0534;-0.2086;5.0132
1413;0.1963;0.2000;-0.1379;-0.0000;44;44;0;11897;51.1603;-0.0534;-0.2306;5.0931
1414;0.1963;0.2000;-0.2069;-0.0000;44;46;0;11897;51.3969;-0.0534;-0.2306;5.0931
1415;0.1963;0.2000;-0.2069;-0.0000;44;46;0;11897;51.5878;-0.0534;-0.2526;5.0931
1416;0.1926;0.2000;-0.1724;-0.0000;48;50;0;11897;51.7481;-0.0534;-0.2526;5.1731
1417;0.1889;0.2000;-0.1379;-0.0000;52;52;0;11897;51.9008;-0.0534;-0.2526;5.1731
1418;0.1926;0.2000;-0.0000;-0.0000;48;48;0;11897;52.1374;-0.0534;-0.2526;5.1731
1419;0.1926;0.2000;0.1034;-0.0000;50;46;0;11897;52.3359;-0.0611;-0.2526;5.1731
1420;0.1963;0.2000;0.1034;-0.0000;46;42;0;11897;52.5725;-0.0611;-0.2526;5.2530
1421;0.1963;0.2000;0.1379;-0.0000;48;40;0;11897;52.7634;-0.0611;-0.2306;5.2530
1422;0.2000;0.2000;0.0345;-0.0000;42;38;0;11897;53.0000;-0.0611;-0.2306;5.2530
1423;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;53.1527;-0.0611;-0.2306;5.2530
1424;0.1963;0.2000;-0.0690;-0.0000;46;44;0;11897;53.3511;-0.0611;-0.2306;5.3330
1425;0.1926;0.2000;-0.1034;-0.0000;50;50;0;11897;53.5038;-0.0611;-0.2306;5.3330
1426;0.1963;0.2000;-0.2069;-0.0000;46;46;0;11897;53.7405;-0.0611;-0.2526;5.3330
1427;0.2000;0.2000;-0.2069;-0.0000;40;42;0;11897;53.9771;-0.0611;-0.2526;5.3330
1428;0.2000;0.2000;-0.2414;-0.0000;40;44;0;11897;54.1756;-0.0687;-0.2746;5.4130
1429;0.2037;0.2000;-0.1379;-0.0000;38;38;0;11897;54.4046;-0.0687;-0.2746;5.4130
1430;0.2037;0.2000;-0.0690;-0.0000;34;34;0;11897;54.6412;-0.0687;-0.2965;5.4130
1431;0.2000;0.2000;-0.0690;-0.0000;40;40;0;11897;54.8397;-0.0687;-0.2965;5.4130
1432;0.1963;0.2000;-0.0000;-0.0000;46;44;0;11949;54.9924;-0.0687;-0.2965;5.4929
1433;0.1926;0.2000;-0.0000;-0.0000;50;48;0;11897;55.1527;-0.0687;-0.2965;5.4929
1434;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;55.3817;-0.0687;-0.2965;5.4929
1435;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;55.5802;-0.0687;-0.2965;5.4929
1436;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;55.7786;-0.0763;-0.2965;5.5729
1437;0.2000;0.2000;-0.0000;-0.0000;42;40;0;11897;56.0076;-0.0763;-0.2965;5.5729
1438;0.2037;0.2000;0.0345;-0.0000;38;36;0;11897;56.2443;-0.0763;-0.2746;5.5729
1439;0.2000;0.2000;-0.0000;-0.0000;40;38;0;11897;56.4427;-0.0763;-0.2746;5.5729
1440;0.2000;0.2000;0.0345;-0.0000;40;38;0;11897;56.6336;-0.0763;-0.2746;5.6528
1441;0.2000;0.2000;-0.0000;-0.0000;40;40;0;11897;56.8321;-0.0763;-0.2746;5.6528
1442;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11949;56.9924;-0.0763;-0.2746;5.6528
1443;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;57.1832;-0.0763;-0.2746;5.6528
1444;0.1926;0.2000;-0.0690;-0.0000;50;50;0;11897;57.3435;-0.0840;-0.2746;5.7328
1445;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;57.5725;-0.0840;-0.2746;5.7328
1446;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;57.7710;-0.0840;-0.2965;5.7328
1447;0.2000;0.2000;-0.0345;-0.0000;42;40;0;11897;58.0076;-0.0840;-0.2965;5.7328
1448;0.2000;0.2000;-0.0345;-0.0000;42;40;0;11897;58.1985;-0.0840;-0.2965;5.8128
1449;0.1963;0.2000;-0.0690;-0.0000;44;42;0;11897;58.3969;-0.0840;-0.2965;5.8128
1450;0.1963;0.2000;-0.1724;-0.0000;42;44;0;11897;58.5954;-0.0840;-0.2965;5.8128
1451;0.1926;0.2000;-0.1034;-0.0000;48;48;0;11897;58.7481;-0.0840;-0.2965;5.8128
1452;0.1963;0.2000;-0.0690;-0.0000;44;44;0;11897;58.9847;-0.0916;-0.3185;5.8927
1453;0.1926;0.2000;-0.0000;-0.0000;48;48;0;11897;59.1374;-0.0916;-0.3185;5.8927
1454;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;59.3740;-0.0916;-0.3185;5.8927
1455;0.2000;0.2000;-0.0345;-0.0000;40;40;0;11897;59.6107;-0.0916;-0.3185;5.8927
1456;0.2000;0.2000;-0.0000;-0.0000;40;40;0;11897;59.8015;-0.0916;-0.3185;5.9727
1457;0.1963;0.2000;-0.0000;-0.0000;46;44;0;11949;59.9618;-0.0916;-0.3185;5.9727
1458;0.1963;0.2000;-0.0345;-0.0000;46;46;0;11897;60.1603;-0.0916;-0.3185;5.9727
1459;0.1963;0.2000;-0.0345;-0.0000;46;46;0;11897;60.3511;-0.0916;-0.3185;5.9727
1460;0.2000;0.2000;-0.0345;-0.0000;42;40;0;11897;60.5878;-0.0992;-0.3185;6.0526
1461;0.2000;0.2000;-0.1034;-0.0000;42;44;0;11897;60.7863;-0.0992;-0.3185;6.0526
1462;0.1963;0.2000;-0.1034;-0.0000;42;44;0;11897;60.9771;-0.0992;-0.3185;6.0526
1463;0.1963;0.2000;-0.1724;-0.0000;42;44;0;11949;61.1756;-0.0992;-0.3405;6.0526
1464;0.2000;0.2000;-0.1034;-0.0000;38;40;0;11897;61.4122;-0.0992;-0.3405;6.1326
1465;0.1963;0.2000;-0.0345;-0.0000;44;44;0;11897;61.5649;-0.0992;-0.3405;6.1326
1466;0.2000;0.2000;-0.1034;-0.0000;40;40;0;11897;61.8015;-0.1069;-0.3405;6.1326
1467;0.2037;0.2000;-0.0690;-0.0000;36;36;0;11949;62.0382;-0.1069;-0.3405;6.1326
1468;0.2000;0.2000;-0.1034;-0.0000;42;42;0;11897;62.1908;-0.1069;-0.3405;6.2126
1469;0.1963;0.2000;-0.1034;-0.0000;42;44;0;11897;62.3893;-0.1069;-0.3624;6.2126
1470;0.1963;0.2000;-0.1034;-0.0000;42;44;0;11897;62.5802;-0.1069;-0.3624;6.2126
1471;0.1963;0.2000;-0.0690;-0.0000;44;44;0;11897;62.7786;-0.1069;-0.3624;6.2126
1472;0.1963;0.2000;-0.0345;-0.0000;44;44;0;11897;62.9771;-0.1069;-0.3624;6.2925
1473;0.1963;0.2000;-0.0000;-0.0000;46;44;0;11897;63.1679;-0.1145;-0.3624;6.2925
1474;0.2000;0.2000;-0.0000;-0.0000;40;38;0;11949;63.4046;-0.1145;-0.3624;6.2925
1475;0.2000;0.2000;0.0345;-0.0000;42;40;0;11949;63.6031;-0.1145;-0.3624;6.2925
1476;0.2037;0.2000;0.0690;-0.0000;38;36;0;11897;63.8321;-0.1145;-0.3624;6.3725
1477;0.1963;0.2000;0.0345;-0.0000;44;40;0;11949;63.9924;-0.1145;-0.3405;6.3725
1478;0.1963;0.2000;0.0345;-0.0000;44;42;0;11949;64.1832;-0.1145;-0.3405;6.3725
1479;0.2000;0.2000;0.0345;-0.0000;40;38;0;11897;64.4198;-0.1221;-0.3405;6.3725
1480;0.1963;0.2000;0.0345;-0.0000;46;44;0;11897;64.5802;-0.1221;-0.3405;6.4525
1481;0.2000;0.2000;0.0345;-0.0000;40;38;0;11897;64.8092;-0.1221;-0.3405;6.4525
1482;0.2037;0.2000;-0.0000;-0.0000;38;36;0;11949;65.0458;-0.1221;-0.3405;6.4525
1483;0.2000;0.2000;0.0345;-0.0000;44;40;0;11949;65.2061;-0.1221;-0.3405;6.4525
1484;0.1963;0.2000;-0.0000;-0.0000;44;42;0;11897;65.3969;-0.1221;-0.3405;6.5324
1485;0.1963;0.2000;-0.0000;-0.0000;44;42;0;11949;65.5954;-0.1221;-0.3405;6.5324
1486;0.1963;0.2000;0.0690;-0.0000;44;42;0;11897;65.7863;-0.1298;-0.3185;6.5324
1487;0.1963;0.2000;0.0690;-0.0000;46;42;0;11897;65.9847;-0.1298;-0.3185;6.5324
1488;0.1963;0.2000;0.0690;-0.0000;46;42;0;11897;66.1832;-0.1298;-0.3185;6.6124
1489;0.1926;0.2000;0.0690;-0.0000;50;48;0;11897;66.3359;-0.1298;-0.3185;6.6124
1490;0.1963;0.2000;-0.0000;-0.0000;46;44;0;11897;66.5725;-0.1298;-0.3185;6.6124
1491;0.1926;0.2000;-0.0000;-0.0000;50;48;0;11897;66.7252;-0.1298;-0.3185;6.6124
1492;0.1926;0.2000;-0.0000;-0.0000;50;48;0;11897;66.9237;-0.1298;-0.3185;6.6923
1493;0.1926;0.2000;-0.0000;-0.0000;50;48;0;11897;67.1221;-0.1374;-0.3185;6.6923
1494;0.1963;0.2000;-0.0345;-0.0000;46;44;0;11897;67.3511;-0.1374;-0.3185;6.6923
1495;0.2000;0.2000;-0.1034;-0.0000;40;40;0;11897;67.5878;-0.1374;-0.3185;6.6923
1496;0.2037;0.2000;-0.1034;-0.0000;36;36;0;11897;67.8244;-0.1374;-0.3185;6.7723
1497;0.2000;0.2000;-0.2759;-0.0000;40;44;0;11897;67.9771;-0.1374;-0.3405;6.7723
1498;0.1926;0.2000;-0.2414;-0.0000;46;48;0;11897;68.1374;-0.1374;-0.3405;6.7723
1499;0.1926;0.2000;-0.1724;-0.0000;46;48;0;11897;68.3359;-0.1374;-0.3624;6.7723
1500;0.1889;0.2000;-0.1034;-0.0000;50;52;0;11897;68.4885;-0.1450;-0.3624;6.7723
1501;0.1963;0.2000;-0.0345;-0.0000;48;48;0;11897;68.7252;-0.1450;-0.3624;6.8523
1502;0.2000;0.2000;0.0345;-0.0000;44;42;0;11897;68.9618;-0.1450;-0.3624;6.8523
1503;0.2000;0.2000;-0.0000;-0.0000;38;38;0;11897;69.1908;-0.1450;-0.3624;6.8523
1504;0.2000;0.2000;0.1379;-0.0000;40;38;0;11897;69.3893;-0.1450;-0.3405;6.9322
1505;0.1963;0.2000;0.2069;-0.0000;48;42;0;11897;69.5420;-0.1450;-0.3405;6.9322
1506;0.2000;0.2000;0.1379;-0.0000;44;38;0;11897;69.7786;-0.1527;-0.3185;6.9322
1507;0.2037;0.2000;0.1724;-0.0000;40;34;0;11897;70.0153;-0.1527;-0.3185;6.9322
1508;0.2000;0.2000;0.1034;-0.0000;44;40;0;11897;70.1679;-0.1527;-0.3185;7.0122
1509;0.2037;0.2000;0.0345;-0.0000;40;36;0;11897;70.4427;-0.1527;-0.2965;7.0122
1510;0.1963;0.2000;0.0345;-0.0000;46;42;0;11949;70.6031;-0.1527;-0.2965;7.0122
1511;0.2000;0.2000;0.0345;-0.0000;40;38;0;11897;70.8321;-0.1527;-0.2965;7.0122
1512;0.1963;0.2000;0.0690;-0.0000;46;44;0;11897;70.9924;-0.1527;-0.2965;7.0921
1513;0.2000;0.2000;-0.0000;-0.0000;42;40;0;11949;71.2290;-0.1527;-0.2965;7.0921
1514;0.1963;0.2000;-0.0690;-0.0000;46;46;0;11897;71.3817;-0.1603;-0.2965;7.0921
1515;0.2000;0.2000;-0.0690;-0.0000;42;42;0;11897;71.6183;-0.1603;-0.2965;7.0921
1516;0.2000;0.2000;-0.1034;-0.0000;42;44;0;11897;71.8168;-0.1603;-0.2965;7.1721
1517;0.2037;0.2000;-0.1379;-0.0000;38;38;0;11897;72.0458;-0.1603;-0.3185;7.1721
1518;0.1963;0.2000;-0.1034;-0.0000;44;44;0;11897;72.2061;-0.1603;-0.3185;7.1721
1519;0.2000;0.2000;-0.1034;-0.0000;40;40;0;11897;72.4427;-0.1603;-0.3185;7.1721
1520;0.1963;0.2000;-0.1034;-0.0000;44;46;0;11949;72.5954;-0.1603;-0.3185;7.2521
1521;0.1963;0.2000;-0.1034;-0.0000;46;46;0;11949;72.7939;-0.1679;-0.3405;7.2521
1522;0.1963;0.2000;-0.1724;-0.0000;44;46;0;11897;72.9847;-0.1679;-0.3405;7.2521
1523;0.2000;0.2000;-0.1034;-0.0000;40;42;0;11897;73.2214;-0.1679;-0.3405;7.2521
1524;0.2037;0.2000;-0.0690;-0.0000;38;38;0;11897;73.4580;-0.1679;-0.3405;7.3320
1525;0.2074;0.2000;-0.0690;-0.0000;34;34;0;11897;73.6947;-0.1679;-0.3405;7.3320
1526;0.2000;0.2000;-0.0000;-0.0000;40;38;0;11897;73.8473;-0.1679;-0.3405;7.3320
1527;0.1963;0.2000;0.0345;-0.0000;46;44;0;11949;74.0076;-0.1679;-0.3405;7.3320
1528;0.1963;0.2000;-0.0345;-0.0000;46;46;0;11949;74.1985;-0.1756;-0.3405;7.4120
1529;0.2000;0.2000;-0.0000;-0.0000;42;40;0;11897;74.4351;-0.1756;-0.3405;7.4120
1530;0.2000;0.2000;-0.0345;-0.0000;42;40;0;11949;74.6336;-0.1756;-0.3405;7.4120
1531;0.1963;0.2000;-0.0000;-0.0000;48;46;0;11949;74.7863;-0.1756;-0.3405;7.4120
