Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
1139;0.4889;0.4852;0.2414;-0.0000;54;52;11949;2.8931;-0.0076;-0.0109;0.2155
1140;0.4963;0.4815;0.2414;-0.0000;46;44;11949;3.4351;-0.0076;0.0111;0.2955
1141;0.4926;0.4815;0.3448;-0.0000;48;44;11949;3.9084;0.0000;0.0331;0.3754
1142;0.4815;0.4778;0.3448;-0.0000;56;50;11949;4.3359;0.0000;0.0551;0.3754
1143;0.4778;0.4778;0.4138;-0.0000;60;52;11949;4.7710;0.0000;0.0770;0.4554
1144;0.4704;0.4741;0.4138;-0.0000;62;56;11949;5.1985;0.0000;0.0990;0.4554
1145;0.4704;0.4704;0.2759;-0.0000;60;56;11897;5.6718;0.0000;0.1210;0.5353
1146;0.4704;0.4704;0.2759;-0.0000;58;54;11949;6.1756;0.0000;0.1210;0.6153
1147;0.4741;0.4667;0.2069;-0.0000;52;50;11897;6.6870;0.0000;0.1430;0.6153
1148;0.4741;0.4667;0.0690;-0.0000;48;48;11949;7.1527;0.0000;0.1430;0.6953
1149;0.4741;0.4630;0.0690;-0.0000;48;48;11949;7.6260;0.0076;0.1430;0.6953
1150;0.4741;0.4630;0.0345;-0.0000;46;46;11949;8.0916;0.0076;0.1649;0.7752
1151;0.4704;0.4593;0.0690;-0.0000;44;44;11949;8.5649;0.0076;0.1649;0.8552
1152;0.4593;0.4593;0.1034;-0.0000;54;52;11949;8.9542;0.0076;0.1649;0.8552
1153;0.4481;0.4556;0.1034;-0.0000;64;62;11949;9.3053;0.0076;0.1649;0.8552
1154;0.4481;0.4556;0.1379;-0.0000;64;62;11897;9.7328;0.0076;0.1869;0.9351
1155;0.4444;0.4519;0.1724;-0.0000;65;62;11846;10.1679;0.0153;0.1869;1.0151
1156;0.4519;0.4519;0.2069;-0.0000;58;52;11897;10.6718;0.0153;0.2089;1.0151
1157;0.4556;0.4481;0.2069;-0.0000;50;44;11897;11.1832;0.0153;0.2308;1.0951
1158;0.4630;0.4444;0.1379;-0.0000;40;38;11897;11.6947;0.0153;0.2308;1.0951
1159;0.4630;0.4444;0.0690;-0.0000;36;34;11949;12.1603;0.0229;0.2308;1.1750
1160;0.4556;0.4407;0.0690;-0.0000;42;40;11949;12.5496;0.0229;0.2308;1.2550
1161;0.4481;0.4407;0.0690;-0.0000;48;46;11949;12.9466;0.0229;0.2528;1.2550
1162;0.4370;0.4370;0.0690;-0.0000;54;52;11949;13.2977;0.0229;0.2528;1.2550
1163;0.4333;0.4370;0.1034;-0.0000;58;56;11949;13.6870;0.0305;0.2528;1.3349
1164;0.4296;0.4333;0.1724;-0.0000;62;58;11897;14.0763;0.0305;0.2748;1.3349
1165;0.4296;0.4333;0.2414;-0.0000;60;54;11897;14.5115;0.0305;0.2748;1.4149
1166;0.4333;0.4296;0.2759;-0.0000;54;48;11897;14.9771;0.0305;0.2968;1.4949
1167;0.4370;0.4296;0.2759;-0.0000;48;42;11949;15.4504;0.0382;0.3187;1.4949
1168;0.4370;0.4259;0.2759;-0.0000;48;40;11949;15.8779;0.0382;0.3407;1.5748
1169;0.4259;0.4259;0.1724;-0.0000;52;48;11949;16.2290;0.0382;0.3407;1.5748
1170;0.4222;0.4222;0.1379;-0.0000;54;50;11949;16.6183;0.0458;0.3407;1.6548
1171;0.4185;0.4185;0.1379;-0.0000;56;52;11949;17.0153;0.0458;0.3627;1.6548
1172;0.4148;0.4185;0.1379;-0.0000;60;56;11949;17.3664;0.0458;0.3627;1.7348
1173;0.4111;0.4148;0.1724;-0.0000;62;56;11897;17.7557;0.0534;0.3847;1.7348
1174;0.4111;0.4148;0.0690;-0.0000;58;54;11897;18.1832;0.0534;0.3847;1.8147
1175;0.4111;0.4111;-0.0345;-0.0000;56;56;11897;18.5802;0.0534;0.3847;1.8147
1176;0.4148;0.4111;0.0345;-0.0000;48;46;11897;19.0458;0.0611;0.3847;1.8947
1177;0.4148;0.4074;-0.1034;-0.0000;48;48;11897;19.4351;0.0611;0.3847;1.8947
1178;0.4111;0.4074;-0.1034;-0.0000;48;48;11949;19.8244;0.0611;0.3847;1.9746
1179;0.4074;0.4037;-0.0690;-0.0000;48;48;11949;20.2214;0.0687;0.3847;1.9746
1180;0.4037;0.4037;-0.1034;-0.0000;52;52;11949;20.5725;0.0687;0.3627;2.0546
1181;0.3926;0.4000;-0.0345;-0.0000;60;58;11949;20.8855;0.0687;0.3627;2.0546
1182;0.3926;0.4000;0.0345;-0.0000;58;56;11949;21.2748;0.0763;0.3627;2.0546
1183;0.3926;0.3963;-0.0345;-0.0000;56;56;11897;21.6641;0.0763;0.3627;2.1346
1184;0.3963;0.3926;-0.0000;-0.0000;50;50;11897;22.0992;0.0763;0.3627;2.1346
1185;0.4000;0.3926;-0.0000;-0.0000;46;44;11949;22.5267;0.0840;0.3627;2.2145
1186;0.4000;0.3889;0.0690;-0.0000;44;42;11949;22.9160;0.0840;0.3847;2.2145
1187;0.3963;0.3889;0.1724;-0.0000;44;38;11949;23.3130;0.0916;0.3847;2.2945
1188;0.3889;0.3852;0.1379;-0.0000;50;48;11949;23.6260;0.0916;0.4066;2.2945
1189;0.3852;0.3852;0.1379;-0.0000;52;48;11949;23.9771;0.0916;0.4066;2.3744
1190;0.3778;0.3815;0.0690;-0.0000;58;54;11949;24.2901;0.0916;0.4066;2.3744
1191;0.3778;0.3815;-0.0345;-0.0000;54;52;11897;24.6794;0.0992;0.4066;2.4544
1192;0.3852;0.3778;-0.0345;-0.0000;46;46;11949;25.1069;0.0992;0.4066;2.4544
1193;0.3852;0.3778;-0.1724;-0.0000;40;44;11949;25.4962;0.1069;0.4066;2.5344
1194;0.3852;0.3741;-0.1724;-0.0000;38;40;11949;25.8931;0.1069;0.3847;2.5344
1195;0.3815;0.3704;-0.0690;-0.0000;40;40;11949;26.2443;0.1069;0.3847;2.6143
1196;0.3741;0.3704;-0.0345;-0.0000;46;46;11949;26.5573;0.1145;0.3847;2.6143
1197;0.3667;0.3667;0.0345;-0.0000;52;50;11949;26.8702;0.1145;0.3847;2.6143
1198;0.3630;0.3667;0.0345;-0.0000;54;54;11949;27.1832;0.1145;0.3847;2.6943
1199;0.3667;0.3630;0.0690;-0.0000;50;48;11949;27.5725;0.1221;0.4066;2.6943
1200;0.3667;0.3630;0.0690;-0.0000;46;44;11949;27.9618;0.1221;0.4066;2.7742
1201;0.3667;0.3593;0.0690;-0.0000;46;44;11949;28.3130;0.1221;0.4066;2.7742
1202;0.3593;0.3593;0.0690;-0.0000;50;46;11949;28.6260;0.1298;0.4066;2.8542
1203;0.3556;0.3556;-0.0000;-0.0000;52;50;11949;28.9389;0.1298;0.4066;2.8542
1204;0.3519;0.3556;-0.0345;-0.0000;52;52;11949;29.2519;0.1298;0.4066;2.8542
1205;0.3556;0.3519;-0.0000;-0.0000;48;46;11897;29.6489;0.1374;0.4066;2.9342
1206;0.3519;0.3519;-0.0345;-0.0000;50;50;11949;29.9618;0.1374;0.4066;2.9342
1207;0.3481;0.3481;-0.0345;-0.0000;52;52;11949;30.2748;0.1374;0.4066;3.0141
1208;0.3444;0.3444;0.1034;-0.0000;54;52;11949;30.5878;0.1374;0.4066;3.0141
1209;0.3444;0.3444;0.1034;-0.0000;52;48;11949;30.9389;0.1450;0.4286;3.0941
1210;0.3407;0.3407;0.1034;-0.0000;52;50;11949;31.2519;0.1450;0.4286;3.0941
1211;0.3407;0.3407;0.1379;-0.0000;50;46;11949;31.6031;0.1450;0.4286;3.0941
1212;0.3407;0.3370;0.2069;-0.0000;48;42;11949;31.9542;0.1527;0.4506;3.1741
1213;0.3407;0.3370;0.2759;-0.0000;48;42;11949;32.2672;0.1527;0.4726;3.1741
1214;0.3370;0.3333;0.2414;-0.0000;50;44;11949;32.5802;0.1527;0.4726;3.2540
1215;0.3296;0.3333;0.2069;-0.0000;54;48;11949;32.8550;0.1603;0.4945;3.2540
1216;0.3296;0.3296;0.0690;-0.0000;52;50;11949;33.1679;0.1603;0.4945;3.2540
1217;0.3296;0.3296;-0.0345;-0.0000;46;46;11949;33.5191;0.1679;0.4945;3.3340
1218;0.3296;0.3259;-0.1379;-0.0000;46;48;11949;33.8321;0.1679;0.4945;3.3340
1219;0.3296;0.3259;-0.1379;-0.0000;40;42;11949;34.1832;0.1679;0.4945;3.4139
1220;0.3296;0.3222;-0.1034;-0.0000;40;40;11949;34.4962;0.1756;0.4726;3.4139
1221;0.3259;0.3185;-0.1034;-0.0000;40;40;11949;34.8092;0.1756;0.4726;3.4139
1222;0.3222;0.3185;-0.1724;-0.0000;44;46;11949;35.0840;0.1756;0.4726;3.4939
1223;0.3148;0.3148;-0.2414;-0.0000;46;50;11949;35.3588;0.1832;0.4506;3.4939
1224;0.3111;0.3148;-0.1724;-0.0000;48;52;11949;35.6336;0.1832;0.4506;3.4939
1225;0.3222;0.3111;-0.1379;-0.0000;34;36;11949;36.0611;0.1832;0.4286;3.5739
1226;0.3185;0.3111;-0.0690;-0.0000;38;38;11949;36.3359;0.1908;0.4286;3.5739
1227;0.3185;0.3074;0.0690;-0.0000;38;36;12000;36.6489;0.1908;0.4286;3.6538
1228;0.3074;0.3074;0.1034;-0.0000;46;42;12000;36.8855;0.1908;0.4506;3.6538
1229;0.3037;0.3037;0.2069;-0.0000;48;42;12000;37.1527;0.1908;0.4506;3.6538
1230;0.3037;0.3037;0.2759;-0.0000;50;44;11949;37.4275;0.1985;0.4726;3.7338
1231;0.3000;0.3000;0.2069;-0.0000;50;46;11949;37.7023;0.1985;0.4945;3.7338
1232;0.2963;0.3000;0.2069;-0.0000;50;46;11949;37.9771;0.1985;0.4945;3.7338
1233;0.2963;0.2963;0.1034;-0.0000;46;44;11949;38.2901;0.2061;0.5165;3.8137
1234;0.3000;0.2926;-0.0345;-0.0000;40;40;12000;38.6031;0.2061;0.5165;3.8137
1235;0.2963;0.2926;-0.0690;-0.0000;40;42;12000;38.8779;0.2061;0.5165;3.8137
1236;0.2889;0.2889;-0.0690;-0.0000;46;46;12000;39.1145;0.2137;0.4945;3.8937
1237;0.2889;0.2889;-0.1724;-0.0000;44;48;11949;39.3893;0.2137;0.4945;3.8937
1238;0.2852;0.2852;-0.2759;-0.0000;44;48;12000;39.6565;0.2137;0.4726;3.8937
1239;0.2852;0.2852;-0.3448;-0.0000;42;48;11949;39.9313;0.2214;0.4506;3.9737
1240;0.2815;0.2815;-0.3448;-0.0000;46;52;11949;40.1679;0.2214;0.4506;3.9737
1241;0.2778;0.2815;-0.2069;-0.0000;44;48;11949;40.4427;0.2214;0.4286;3.9737
1242;0.2778;0.2778;-0.1034;-0.0000;44;46;11949;40.7176;0.2214;0.4286;4.0536
1243;0.2778;0.2778;-0.0000;-0.0000;44;44;11949;40.9924;0.2290;0.4286;4.0536
1244;0.2778;0.2741;-0.0000;-0.0000;42;42;11949;41.2595;0.2290;0.4286;4.0536
1245;0.2741;0.2704;0.1034;-0.0000;46;44;12000;41.4962;0.2290;0.4286;4.1336
1246;0.2741;0.2704;0.2414;-0.0000;46;38;11949;41.7710;0.2366;0.4506;4.1336
1247;0.2741;0.2667;0.2414;-0.0000;44;38;11949;42.0458;0.2366;0.4726;4.1336
1248;0.2704;0.2667;0.2414;-0.0000;46;38;11949;42.2824;0.2366;0.4726;4.2135
1249;0.2667;0.2630;0.2069;-0.0000;46;40;11949;42.5115;0.2366;0.4945;4.2135
1250;0.2630;0.2630;0.1724;-0.0000;48;44;11949;42.7481;0.2443;0.4945;4.2135
1251;0.2630;0.2593;0.1034;-0.0000;44;40;11949;43.0229;0.2443;0.5165;4.2935
1252;0.2593;0.2593;-0.0345;-0.0000;42;42;11949;43.2595;0.2443;0.5165;4.2935
1253;0.2556;0.2556;-0.2069;-0.0000;40;44;11949;43.4962;0.2519;0.4945;4.2935
1254;0.2556;0.2556;-0.2414;-0.0000;40;46;11949;43.7252;0.2519;0.4945;4.2935
1255;0.2556;0.2519;-0.2414;-0.0000;36;40;12000;44.0000;0.2519;0.4726;4.3735
1256;0.2556;0.2519;-0.2069;-0.0000;38;40;12000;44.2366;0.2519;0.4726;4.3735
1257;0.2481;0.2481;-0.1724;-0.0000;42;46;12000;44.4733;0.2595;0.4506;4.3735
1258;0.2444;0.2444;-0.1379;-0.0000;46;48;11949;44.6641;0.2595;0.4506;4.4534
1259;0.2407;0.2444;-0.0690;-0.0000;46;48;11949;44.9008;0.2595;0.4506;4.4534
1260;0.2407;0.2407;-0.0000;-0.0000;46;46;11949;45.1374;0.2595;0.4506;4.4534
1261;0.2444;0.2407;0.1379;-0.0000;40;38;11949;45.4122;0.2672;0.4506;4.5334
1262;0.2444;0.2370;0.1379;-0.0000;40;36;12000;45.6870;0.2672;0.4726;4.5334
1263;0.2370;0.2370;0.2069;-0.0000;44;38;12000;45.9160;0.2672;0.4726;4.5334
1264;0.2333;0.2333;0.2069;-0.0000;48;40;12000;46.1145;0.2672;0.4945;4.5334
1265;0.2296;0.2333;0.2069;-0.0000;48;44;11949;46.3053;0.2748;0.4945;4.6133
1266;0.2296;0.2296;0.2069;-0.0000;46;40;12000;46.5420;0.2748;0.5165;4.6133
1267;0.2296;0.2296;0.1379;-0.0000;44;38;11949;46.7786;0.2748;0.5385;4.6133
1268;0.2296;0.2259;0.1379;-0.0000;40;36;11949;47.0153;0.2748;0.5385;4.6933
1269;0.2259;0.2259;0.0690;-0.0000;40;38;11949;47.2443;0.2824;0.5385;4.6933
1270;0.2222;0.2222;-0.1034;-0.0000;40;40;12000;47.4427;0.2824;0.5385;4.6933
1271;0.2222;0.2185;-0.1724;-0.0000;40;42;11949;47.6412;0.2824;0.5385;4.6933
1272;0.2222;0.2185;-0.2069;-0.0000;36;40;11949;47.8702;0.2901;0.5165;4.7733
1273;0.2185;0.2148;-0.2414;-0.0000;36;40;12000;48.0687;0.2901;0.4945;4.7733
1274;0.2222;0.2148;-0.2414;-0.0000;34;36;12000;48.3053;0.2901;0.4945;4.7733
1275;0.2185;0.2111;-0.2414;-0.0000;34;38;12000;48.4962;0.2901;0.4726;4.7733
1276;0.2148;0.2111;-0.1379;-0.0000;34;36;12000;48.6947;0.2901;0.4726;4.8532
1277;0.2148;0.2074;-0.0690;-0.0000;36;36;12000;48.8931;0.2977;0.4726;4.8532
1278;0.2074;0.2074;-0.0345;-0.0000;40;40;12000;49.0458;0.2977;0.4726;4.8532
1279;0.2074;0.2037;0.0345;-0.0000;40;38;11949;49.2443;0.2977;0.4726;4.8532
1280;0.2074;0.2037;0.1034;-0.0000;36;32;12000;49.4809;0.2977;0.4726;4.9332
1281;0.2037;0.2000;0.0690;-0.0000;38;36;12000;49.6336;0.3053;0.4726;4.9332
1282;0.2074;0.2000;0.1379;-0.0000;34;30;12000;49.8702;0.3053;0.4945;4.9332
1283;0.2037;0.2000;0.1034;-0.0000;34;32;12000;50.0611;0.3053;0.4945;4.9332
1284;0.1963;0.2000;0.0690;-0.0000;44;42;12000;50.2214;0.3053;0.4945;5.0132
1285;0.1926;0.2000;0.0345;-0.0000;48;46;12000;50.3740;0.3053;0.4945;5.0132
1286;0.1926;0.2000;-0.0690;-0.0000;48;48;11949;50.5725;0.3130;0.4945;5.0132
1287;0.1926;0.2000;-0.1379;-0.0000;46;48;11949;50.7710;0.3130;0.4945;5.0132
1288;0.1963;0.2000;-0.1379;-0.0000;42;44;11949;51.0000;0.3130;0.4945;5.0931
1289;0.1926;0.2000;-0.1724;-0.0000;46;48;11949;51.1985;0.3130;0.4726;5.0931
1290;0.1889;0.2000;-0.1379;-0.0000;50;52;11949;51.3969;0.3206;0.4726;5.0931
1291;0.1889;0.2000;-0.1034;-0.0000;50;52;11949;51.5878;0.3206;0.4726;5.0931
1292;0.1889;0.2000;-0.0690;-0.0000;50;52;11949;51.7863;0.3206;0.4726;5.1731
1293;0.1889;0.2000;0.1034;-0.0000;52;50;11897;51.9771;0.3206;0.4726;5.1731
1294;0.1926;0.2000;0.2759;-0.0000;50;42;11949;52.2137;0.3206;0.4945;5.1731
1295;0.1926;0.2000;0.2414;-0.0000;50;44;11949;52.4122;0.3282;0.4945;5.1731
1296;0.1926;0.2000;0.1724;-0.0000;48;44;11949;52.6031;0.3282;0.5165;5.2530
1297;0.1926;0.2000;-0.0345;-0.0000;46;46;11949;52.8015;0.3282;0.5165;5.2530
1298;0.1889;0.2000;-0.2069;-0.0000;48;52;11949;52.9618;0.3282;0.4945;5.2530
1299;0.1926;0.2000;-0.2759;-0.0000;44;48;11949;53.1908;0.3359;0.4945;5.2530
1300;0.1926;0.2000;-0.3448;-0.0000;44;50;11949;53.3893;0.3359;0.4726;5.3330
1301;0.1963;0.2000;-0.3103;-0.0000;38;46;11949;53.6260;0.3359;0.4506;5.3330
1302;0.1963;0.2000;-0.2759;-0.0000;40;44;11949;53.8168;0.3359;0.4286;5.3330
1303;0.2000;0.2000;-0.2414;-0.0000;36;40;11949;54.0534;0.3435;0.4286;5.3330
1304;0.2037;0.2000;-0.1034;-0.0000;34;36;11949;54.2901;0.3435;0.4286;5.4130
1305;0.2037;0.2000;-0.0345;-0.0000;36;36;11949;54.4809;0.3435;0.4286;5.4130
1306;0.1926;0.2000;-0.0345;-0.0000;46;46;11949;54.6031;0.3435;0.4066;5.4130
1307;0.1963;0.2000;-0.0000;-0.0000;46;46;11949;54.7939;0.3435;0.4066;5.4130
1308;0.1963;0.2000;-0.0000;-0.0000;46;46;11949;54.9924;0.3435;0.4286;5.4929
1309;0.2000;0.2000;0.1379;-0.0000;44;40;11949;55.2290;0.3511;0.4286;5.4929
1310;0.2000;0.2000;0.1379;-0.0000;40;36;11949;55.4656;0.3511;0.4286;5.4929
1311;0.2037;0.2000;0.1379;-0.0000;36;32;11949;55.6947;0.3511;0.4506;5.4929
1312;0.2000;0.2000;0.1034;-0.0000;40;38;12000;55.8550;0.3511;0.4506;5.5729
1313;0.1963;0.2000;0.1379;-0.0000;46;44;12000;56.0076;0.3511;0.4726;5.5729
1314;0.2000;0.2000;0.1034;-0.0000;44;38;11949;56.2443;0.3588;0.4726;5.5729
1315;0.2000;0.2000;0.1034;-0.0000;44;38;11949;56.4427;0.3588;0.4726;5.5729
1316;0.1963;0.2000;0.0690;-0.0000;44;40;11949;56.6336;0.3588;0.4726;5.6528
1317;0.1926;0.2000;-0.0000;-0.0000;46;46;11949;56.7939;0.3588;0.4945;5.6528
1318;0.1926;0.2000;-0.0000;-0.0000;48;46;11949;56.9847;0.3664;0.4945;5.6528
1319;0.1926;0.2000;-0.0690;-0.0000;46;48;11949;57.1832;0.3664;0.4726;5.6528
1320;0.1926;0.2000;-0.1034;-0.0000;46;48;11949;57.3817;0.3664;0.4726;5.7328
1321;0.1926;0.2000;-0.0690;-0.0000;46;48;11949;57.5725;0.3664;0.4726;5.7328
1322;0.1926;0.2000;-0.1034;-0.0000;46;48;11949;57.7710;0.3664;0.4726;5.7328
1323;0.1963;0.2000;-0.0690;-0.0000;42;44;11949;58.0076;0.3740;0.4726;5.7328
1324;0.1963;0.2000;-0.0345;-0.0000;44;44;11949;58.1985;0.3740;0.4726;5.8128
1325;0.1963;0.2000;-0.0690;-0.0000;44;44;11949;58.3969;0.3740;0.4506;5.8128
1326;0.1926;0.2000;-0.0345;-0.0000;48;48;11949;58.5496;0.3740;0.4506;5.8128
1327;0.1926;0.2000;-0.0345;-0.0000;48;48;11949;58.7481;0.3740;0.4506;5.8128
1328;0.1926;0.2000;-0.0345;-0.0000;48;48;11949;58.9466;0.3817;0.4506;5.8927
1329;0.1926;0.2000;-0.0000;-0.0000;48;48;11949;59.1374;0.3817;0.4506;5.8927
1330;0.1963;0.2000;-0.0690;-0.0000;44;44;11949;59.3740;0.3817;0.4506;5.8927
1331;0.2000;0.2000;-0.1034;-0.0000;38;40;11949;59.6107;0.3817;0.4506;5.8927
1332;0.1963;0.2000;-0.0690;-0.0000;44;46;11949;59.7634;0.3893;0.4506;5.9727
1333;0.2000;0.2000;-0.0690;-0.0000;40;40;11949;60.0000;0.3893;0.4506;5.9727
1334;0.1963;0.2000;-0.0690;-0.0000;46;46;11949;60.1527;0.3893;0.4506;5.9727
1335;0.1963;0.2000;-0.0000;-0.0000;46;46;11949;60.3511;0.3893;0.4506;5.9727
1336;0.2000;0.2000;-0.0345;-0.0000;42;40;11949;60.5878;0.3893;0.4506;6.0526
1337;0.1963;0.2000;-0.0345;-0.0000;46;46;11949;60.7405;0.3969;0.4506;6.0526
1338;0.1963;0.2000;-0.0690;-0.0000;42;44;11949;60.9771;0.3969;0.4286;6.0526
1339;0.2000;0.2000;-0.1034;-0.0000;38;40;11949;61.2137;0.3969;0.4286;6.0526
1340;0.2000;0.2000;-0.0690;-0.0000;38;40;11949;61.4046;0.3969;0.4286;6.1326
1341;0.1963;0.2000;-0.1034;-0.0000;44;46;12000;61.5649;0.3969;0.4286;6.1326
1342;0.2000;0.2000;-0.1034;-0.0000;40;40;11949;61.8015;0.4046;0.4286;6.1326
1343;0.2000;0.2000;-0.0345;-0.0000;40;40;11949;61.9924;0.4046;0.4286;6.1326
1344;0.1963;0.2000;-0.1034;-0.0000;46;46;11949;62.1527;0.4046;0.4066;6.2126
1345;0.2000;0.2000;-0.0690;-0.0000;42;42;11949;62.3817;0.4046;0.4066;6.2126
1346;0.2000;0.2000;-0.0690;-0.0000;42;44;11949;62.5802;0.4046;0.4066;6.2126
1347;0.1963;0.2000;-0.0690;-0.0000;42;44;11949;62.7786;0.4122;0.4066;6.2126
1348;0.1963;0.2000;-0.0345;-0.0000;44;44;11949;62.9695;0.4122;0.4066;6.2925
1349;0.1963;0.2000;-0.0345;-0.0000;44;44;11949;63.1679;0.4122;0.4066;6.2925
1350;0.1963;0.2000;-0.0345;-0.0000;44;44;11949;63.3664;0.4122;0.4066;6.2925
1351;0.2000;0.2000;-0.0690;-0.0000;40;40;11949;63.5954;0.4122;0.4066;6.2925
1352;0.1963;0.2000;-0.1034;-0.0000;44;46;11949;63.7557;0.4198;0.4066;6.3725
1353;0.2000;0.2000;-0.0690;-0.0000;40;42;11949;63.9924;0.4198;0.4066;6.3725
1354;0.2000;0.2000;-0.0000;-0.0000;42;40;11949;64.1832;0.4198;0.4066;6.3725
1355;0.2000;0.2000;-0.0345;-0.0000;42;42;11949;64.3817;0.4198;0.4066;6.3725
1356;0.1963;0.2000;-0.0000;-0.0000;44;42;11949;64.5725;0.4198;0.4066;6.4525
1357;0.1926;0.2000;-0.0345;-0.0000;48;48;11949;64.7328;0.4198;0.4066;6.4525
1358;0.1926;0.2000;-0.0345;-0.0000;48;48;12000;64.9313;0.4275;0.4066;6.4525
1359;0.1889;0.2000;-0.0000;-0.0000;52;52;11949;65.0840;0.4275;0.4066;6.4525
1360;0.1926;0.2000;-0.0000;-0.0000;48;48;11949;65.3206;0.4275;0.4066;6.5324
1361;0.1963;0.2000;0.0345;-0.0000;44;44;11949;65.5573;0.4275;0.4066;6.5324
1362;0.1963;0.2000;0.0690;-0.0000;44;44;11949;65.7481;0.4275;0.4066;6.5324
1363;0.2000;0.2000;0.0345;-0.0000;40;38;11949;65.9847;0.4351;0.4066;6.5324
1364;0.2000;0.2000;0.1034;-0.0000;42;38;11949;66.1832;0.4351;0.4066;6.6124
1365;0.2000;0.2000;0.1724;-0.0000;44;38;11949;66.3740;0.4351;0.4286;6.6124
1366;0.1963;0.2000;0.1379;-0.0000;48;44;11949;66.5344;0.4351;0.4286;6.6124
1367;0.2000;0.2000;0.1379;-0.0000;44;40;11949;66.7634;0.4351;0.4506;6.6124
1368;0.2000;0.2000;0.0690;-0.0000;44;40;11949;66.9618;0.4427;0.4506;6.6923
1369;0.1963;0.2000;0.0345;-0.0000;44;42;11949;67.1603;0.4427;0.4506;6.6923
1370;0.1963;0.2000;-0.0000;-0.0000;44;44;11949;67.3511;0.4427;0.4506;6.6923
1371;0.2000;0.2000;-0.0000;-0.0000;40;38;11949;67.5878;0.4427;0.4506;6.6923
1372;0.1963;0.2000;0.0345;-0.0000;46;44;11949;67.7481;0.4427;0.4506;6.7723
1373;0.2000;0.2000;0.0345;-0.0000;40;40;11949;67.9771;0.4504;0.4506;6.7723
1374;0.2000;0.2000;-0.0000;-0.0000;40;40;11949;68.1756;0.4504;0.4506;6.7723
1375;0.2000;0.2000;-0.0000;-0.0000;42;42;12000;68.3664;0.4504;0.4506;6.7723
1376;0.2000;0.2000;-0.0000;-0.0000;42;42;12000;68.5649;0.4504;0.4506;6.8523
1377;0.1926;0.2000;-0.0000;-0.0000;48;48;11949;68.7252;0.4580;0.4506;6.8523
1378;0.1963;0.2000;-0.0000;-0.0000;44;44;11949;68.9542;0.4580;0.4726;6.8523
1379;0.1926;0.2000;-0.0000;-0.0000;48;48;11949;69.1145;0.4580;0.4726;6.8523
1380;0.1963;0.2000;-0.0000;-0.0000;44;44;11949;69.3511;0.4580;0.4726;6.9322
1381;0.1926;0.2000;-0.0345;-0.0000;48;48;11949;69.5038;0.4580;0.4506;6.9322
1382;0.1963;0.2000;-0.0345;-0.0000;44;44;11949;69.7405;0.4656;0.4506;6.9322
1383;0.1963;0.2000;-0.0000;-0.0000;44;44;11949;69.9313;0.4656;0.4726;6.9322
1384;0.2000;0.2000;-0.0000;-0.0000;40;40;11949;70.1679;0.4656;0.4726;7.0122
1385;0.2000;0.2000;0.0345;-0.0000;42;40;11949;70.3664;0.4656;0.4726;7.0122
1386;0.2000;0.2000;0.0345;-0.0000;42;40;11949;70.5573;0.4733;0.4726;7.0122
1387;0.2000;0.2000;0.0345;-0.0000;44;42;11949;70.7557;0.4733;0.4726;7.0122
1388;0.1926;0.2000;0.1034;-0.0000;48;46;11949;70.9160;0.4733;0.4726;7.0122
1389;0.1889;0.2000;0.0690;-0.0000;52;50;11949;71.0687;0.4733;0.4945;7.0921
1390;0.1963;0.2000;0.1034;-0.0000;48;46;11949;71.3053;0.4733;0.4945;7.0921
1391;0.2000;0.2000;0.0690;-0.0000;44;42;11949;71.5420;0.4809;0.4945;7.0921
1392;0.1963;0.2000;-0.0000;-0.0000;44;44;11949;71.7328;0.4809;0.4945;7.1721
1393;0.2000;0.2000;-0.0000;-0.0000;40;40;11949;71.9695;0.4809;0.4945;7.1721
1394;0.1963;0.2000;-0.0345;-0.0000;44;44;11949;72.1221;0.4809;0.4945;7.1721
1395;0.2000;0.2000;-0.0345;-0.0000;40;40;11949;72.3588;0.4886;0.4945;7.1721
1396;0.2000;0.2000;-0.0000;-0.0000;40;40;11949;72.5573;0.4886;0.4945;7.2521
1397;0.1963;0.2000;-0.0000;-0.0000;46;46;12000;72.7099;0.4886;0.4945;7.2521
1398;0.1963;0.2000;-0.0690;-0.0000;46;48;11949;72.9084;0.4886;0.4945;7.2521
1399;0.1963;0.2000;-0.0345;-0.0000;46;48;11949;73.1069;0.4886;0.4945;7.2521
1400;0.2000;0.2000;-0.0000;-0.0000;42;44;11949;73.3359;0.4962;0.4945;7.3320
1401;0.2000;0.2000;-0.0000;-0.0000;44;44;11949;73.5344;0.4962;0.4945;7.3320
1402;0.1963;0.2000;0.0690;-0.0000;44;44;11949;73.7252;0.4962;0.4945;7.3320
1403;0.2000;0.2000;0.0690;-0.0000;40;38;11949;73.9618;0.4962;0.4945;7.3320
1404;0.2000;0.2000;0.0690;-0.0000;40;40;12000;74.1603;0.5038;0.5165;7.4120
1405;0.2037;0.2000;0.0690;-0.0000;38;36;11949;74.3969;0.5038;0.5165;7.4120
1406;0.2000;0.2000;0.1034;-0.0000;44;40;11949;74.5496;0.5038;0.5165;7.4120
1407;0.2037;0.2000;0.1379;-0.0000;40;36;11949;74.7863;0.5038;0.5385;7.4120
1408;0.1963;0.2000;0.1379;-0.0000;46;42;11949;74.9389;0.5115;0.5385;7.4919
