Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
119;0.2296;0.2370;0.1379;-0.0000;48;46;0;12154;12.3206;-0.0458;-0.2086;1.1750
120;0.2333;0.2407;0.0345;-0.0000;46;46;0;12154;12.5954;-0.0458;-0.2086;1.2550
121;0.2333;0.2407;0.0345;-0.0000;48;48;0;12205;12.8244;-0.0458;-0.2086;1.2550
122;0.2259;0.2444;-0.0000;-0.0000;58;58;0;12154;12.9847;-0.0458;-0.2086;1.2550
123;0.2333;0.2444;-0.0000;-0.0000;52;52;0;12154;13.2977;-0.0458;-0.2086;1.2550
124;0.2370;0.2481;-0.1034;-0.0000;50;52;0;12103;13.5725;-0.0458;-0.2086;1.3349
125;0.2370;0.2519;-0.1379;-0.0000;52;54;0;12154;13.8015;-0.0458;-0.2086;1.3349
126;0.2370;0.2519;-0.1379;-0.0000;54;58;0;12154;14.0382;-0.0458;-0.2306;1.3349
127;0.2444;0.2556;-0.1034;-0.0000;50;52;0;12103;14.3511;-0.0534;-0.2306;1.4149
128;0.2481;0.2556;-0.0690;-0.0000;48;52;0;12154;14.6260;-0.0534;-0.2306;1.4149
129;0.2444;0.2593;-0.0345;-0.0000;52;54;0;12154;14.8626;-0.0534;-0.2306;1.4149
130;0.2481;0.2593;-0.0690;-0.0000;52;54;0;12154;15.1374;-0.0534;-0.2306;1.4949
131;0.2556;0.2630;-0.0000;-0.0000;50;50;0;12154;15.4504;-0.0534;-0.2306;1.4949
132;0.2519;0.2630;0.1034;-0.0000;54;54;0;12154;15.6794;-0.0534;-0.2306;1.4949
133;0.2593;0.2667;0.0345;-0.0000;50;50;0;12154;15.9924;-0.0534;-0.2306;1.5748
134;0.2593;0.2667;0.0345;-0.0000;52;52;0;12154;16.2672;-0.0611;-0.2306;1.5748
135;0.2630;0.2704;-0.0000;-0.0000;48;50;0;12154;16.6183;-0.0611;-0.2086;1.6548
136;0.2630;0.2704;-0.0345;-0.0000;52;54;0;12154;16.8550;-0.0611;-0.2306;1.6548
137;0.2667;0.2741;-0.0690;-0.0000;50;52;0;12154;17.1679;-0.0611;-0.2306;1.6548
138;0.2630;0.2778;-0.1034;-0.0000;56;58;0;12154;17.4046;-0.0611;-0.2306;1.7348
139;0.2667;0.2778;-0.1034;-0.0000;52;56;0;12154;17.7557;-0.0611;-0.2306;1.7348
140;0.2667;0.2815;-0.0345;-0.0000;56;56;0;12154;18.0305;-0.0611;-0.2306;1.7348
141;0.2778;0.2815;-0.0690;-0.0000;50;50;0;12103;18.3817;-0.0687;-0.2306;1.8147
142;0.2815;0.2852;-0.0690;-0.0000;48;50;0;12154;18.6947;-0.0687;-0.2306;1.8147
143;0.2778;0.2852;-0.0690;-0.0000;50;52;0;12154;18.9695;-0.0687;-0.2526;1.8947
144;0.2815;0.2889;-0.0345;-0.0000;50;52;0;12154;19.2824;-0.0687;-0.2526;1.8947
145;0.2815;0.2889;0.0345;-0.0000;54;54;0;12154;19.5573;-0.0687;-0.2306;1.8947
146;0.2852;0.2926;0.0345;-0.0000;54;54;0;12154;19.8702;-0.0687;-0.2306;1.9746
147;0.2852;0.2926;0.0690;-0.0000;56;56;0;12154;20.1374;-0.0687;-0.2306;1.9746
148;0.2852;0.2963;0.1034;-0.0000;56;56;0;12154;20.4504;-0.0763;-0.2306;1.9746
149;0.2963;0.3000;0.0690;-0.0000;48;48;0;12154;20.8473;-0.0763;-0.2306;2.0546
150;0.2963;0.3000;0.0345;-0.0000;48;48;0;12154;21.1603;-0.0763;-0.2086;2.0546
151;0.2963;0.3037;-0.0000;-0.0000;52;54;0;12154;21.4351;-0.0763;-0.2086;2.1346
152;0.2963;0.3037;-0.0345;-0.0000;52;54;0;12103;21.7481;-0.0763;-0.2086;2.1346
153;0.3000;0.3074;0.0345;-0.0000;54;54;0;12154;22.0611;-0.0763;-0.2086;2.1346
154;0.3000;0.3074;0.0345;-0.0000;54;56;0;12154;22.3740;-0.0840;-0.2086;2.2145
155;0.3000;0.3111;0.0345;-0.0000;56;56;0;12154;22.6870;-0.0840;-0.2086;2.2145
156;0.3000;0.3111;-0.0000;-0.0000;58;58;0;12154;23.0000;-0.0840;-0.2086;2.2945
157;0.3074;0.3148;0.0345;-0.0000;54;54;0;12154;23.3893;-0.0840;-0.2086;2.2945
158;0.3074;0.3148;0.0690;-0.0000;56;56;0;12103;23.7405;-0.0840;-0.2086;2.2945
159;0.3074;0.3185;0.0345;-0.0000;58;58;0;12103;24.0534;-0.0840;-0.2086;2.3744
160;0.3111;0.3185;-0.0345;-0.0000;56;56;0;12154;24.4046;-0.0840;-0.2086;2.3744
161;0.3148;0.3222;-0.0000;-0.0000;54;54;0;12103;24.7557;-0.0916;-0.1867;2.4544
162;0.3185;0.3259;-0.0000;-0.0000;52;54;0;12103;25.1069;-0.0916;-0.1867;2.4544
163;0.3222;0.3259;-0.0690;-0.0000;52;52;0;12154;25.5038;-0.0916;-0.2086;2.5344
164;0.3222;0.3296;-0.0000;-0.0000;56;56;0;12154;25.8092;-0.0916;-0.2086;2.5344
165;0.3185;0.3296;0.0345;-0.0000;58;58;0;12154;26.1679;-0.0916;-0.1867;2.6143
166;0.3222;0.3333;-0.1034;-0.0000;56;58;0;12103;26.5191;-0.0916;-0.2086;2.6143
167;0.3259;0.3333;-0.0345;-0.0000;56;58;0;12154;26.8702;-0.0992;-0.2086;2.6143
168;0.3333;0.3370;-0.0345;-0.0000;52;54;0;12103;27.2595;-0.0992;-0.2086;2.6943
169;0.3370;0.3370;-0.0345;-0.0000;50;50;0;12154;27.6489;-0.0992;-0.2086;2.6943
170;0.3407;0.3407;-0.0690;-0.0000;50;52;0;12154;28.0000;-0.0992;-0.2086;2.7742
171;0.3407;0.3407;-0.0345;-0.0000;50;52;0;12154;28.3588;-0.0992;-0.2086;2.7742
172;0.3407;0.3444;-0.0690;-0.0000;52;54;0;12154;28.7099;-0.0992;-0.2086;2.8542
173;0.3370;0.3444;-0.0345;-0.0000;58;60;0;12154;29.0611;-0.0992;-0.2086;2.8542
174;0.3407;0.3481;-0.0000;-0.0000;58;58;0;12154;29.4122;-0.1069;-0.2086;2.9342
175;0.3407;0.3519;0.0690;-0.0000;60;60;0;12154;29.7634;-0.1069;-0.2086;2.9342
176;0.3481;0.3519;0.0345;-0.0000;52;54;0;12103;30.1908;-0.1069;-0.2086;3.0141
177;0.3519;0.3556;0.0345;-0.0000;50;52;0;12154;30.5878;-0.1069;-0.2086;3.0141
178;0.3593;0.3556;0.0690;-0.0000;46;46;0;12154;31.0153;-0.1069;-0.1867;3.0941
179;0.3556;0.3593;-0.0345;-0.0000;52;54;0;12154;31.3282;-0.1069;-0.1867;3.0941
180;0.3556;0.3593;0.0345;-0.0000;54;56;0;12154;31.6794;-0.1145;-0.1867;3.0941
181;0.3556;0.3630;0.1379;-0.0000;58;58;0;12154;32.0305;-0.1145;-0.1867;3.1741
182;0.3556;0.3630;0.0690;-0.0000;60;62;0;12154;32.3817;-0.1145;-0.1867;3.1741
183;0.3593;0.3667;0.1724;-0.0000;60;58;0;12103;32.7786;-0.1145;-0.1647;3.2540
184;0.3667;0.3667;0.1724;-0.0000;56;54;0;12103;33.2061;-0.1145;-0.1647;3.2540
185;0.3667;0.3704;0.0690;-0.0000;54;54;0;12154;33.5954;-0.1145;-0.1427;3.3340
186;0.3704;0.3704;0.1379;-0.0000;54;54;0;12154;33.9847;-0.1145;-0.1427;3.3340
187;0.3704;0.3741;0.0690;-0.0000;54;54;0;12103;34.3817;-0.1221;-0.1427;3.4139
188;0.3741;0.3778;0.0345;-0.0000;54;56;0;12154;34.7710;-0.1221;-0.1427;3.4139
189;0.3741;0.3778;0.1034;-0.0000;54;54;0;12154;35.1603;-0.1221;-0.1207;3.4939
190;0.3741;0.3815;0.0345;-0.0000;58;60;0;12154;35.5115;-0.1221;-0.1207;3.4939
191;0.3741;0.3815;-0.0000;-0.0000;60;60;0;12154;35.9084;-0.1221;-0.1207;3.5739
192;0.3778;0.3852;0.0690;-0.0000;56;58;0;12154;36.3359;-0.1221;-0.1207;3.5739
193;0.3815;0.3852;-0.0000;-0.0000;58;58;0;12103;36.7252;-0.1221;-0.1207;3.6538
194;0.3852;0.3889;0.0690;-0.0000;56;56;0;12103;37.1603;-0.1221;-0.1207;3.6538
195;0.3889;0.3889;0.1034;-0.0000;54;54;0;12154;37.5878;-0.1221;-0.0988;3.7338
196;0.3889;0.3926;0.0690;-0.0000;56;56;0;12154;37.9771;-0.1221;-0.0988;3.7338
197;0.3889;0.3926;0.0690;-0.0000;58;58;0;12154;38.3664;-0.1298;-0.0988;3.8137
198;0.3926;0.3963;0.1034;-0.0000;56;56;0;12103;38.8015;-0.1298;-0.0988;3.8137
199;0.3926;0.4000;0.1034;-0.0000;58;58;0;12154;39.1908;-0.1298;-0.0768;3.8937
200;0.3926;0.4000;0.1724;-0.0000;62;60;0;12154;39.5802;-0.1298;-0.0768;3.8937
201;0.3963;0.4037;0.1034;-0.0000;60;60;0;12103;40.0153;-0.1298;-0.0768;3.9737
202;0.3963;0.4037;0.1379;-0.0000;64;62;0;12154;40.4046;-0.1298;-0.0548;3.9737
203;0.4037;0.4074;0.1379;-0.0000;58;56;0;12103;40.8702;-0.1298;-0.0548;4.0536
204;0.4074;0.4074;0.1034;-0.0000;58;56;0;12103;41.3053;-0.1298;-0.0328;4.0536
205;0.4074;0.4111;0.1379;-0.0000;58;56;0;12103;41.7328;-0.1298;-0.0328;4.1336
206;0.4074;0.4111;0.1034;-0.0000;62;60;0;12154;42.1221;-0.1298;-0.0328;4.1336
207;0.4000;0.4148;0.0690;-0.0000;67;67;0;12103;42.4733;-0.1298;-0.0328;4.2135
208;0.4037;0.4148;0.1034;-0.0000;67;67;0;12051;42.9084;-0.1298;-0.0109;4.2135
209;0.4111;0.4185;0.0345;-0.0000;64;64;0;12103;43.3740;-0.1298;-0.0109;4.2935
210;0.4148;0.4185;0.0690;-0.0000;60;60;0;12103;43.8473;-0.1298;-0.0109;4.3735
211;0.4185;0.4222;0.0690;-0.0000;60;60;0;12103;44.3130;-0.1298;-0.0109;4.3735
212;0.4185;0.4259;-0.0000;-0.0000;62;62;0;12103;44.7481;-0.1298;-0.0109;4.4534
213;0.4222;0.4259;0.0345;-0.0000;58;58;0;12154;45.2137;-0.1298;0.0111;4.4534
214;0.4222;0.4296;0.0345;-0.0000;60;60;0;12103;45.6412;-0.1298;0.0111;4.5334
215;0.4222;0.4296;-0.0000;-0.0000;62;64;0;12103;46.0763;-0.1298;0.0111;4.5334
216;0.4185;0.4333;0.0690;-0.0000;67;67;0;12103;46.4656;-0.1298;0.0111;4.6133
217;0.4259;0.4333;0.0690;-0.0000;65;64;0;12103;46.9389;-0.1298;0.0111;4.6933
218;0.4296;0.4370;0.0345;-0.0000;64;64;0;12051;47.4046;-0.1298;0.0111;4.6933
219;0.4370;0.4370;0.0690;-0.0000;58;58;0;12103;47.9160;-0.1298;0.0331;4.7733
220;0.4407;0.4407;-0.0000;-0.0000;56;58;0;12154;48.3817;-0.1298;0.0331;4.7733
221;0.4444;0.4407;0.0345;-0.0000;56;56;0;12154;48.8550;-0.1298;0.0331;4.8532
222;0.4407;0.4444;0.0345;-0.0000;60;60;0;12154;49.2824;-0.1298;0.0331;4.8532
223;0.4407;0.4444;-0.0345;-0.0000;62;64;0;12154;49.7099;-0.1298;0.0331;4.9332
224;0.4407;0.4481;0.0690;-0.0000;64;62;0;12103;50.1832;-0.1298;0.0331;5.0132
225;0.4444;0.4519;0.0690;-0.0000;62;62;0;12103;50.6489;-0.1298;0.0331;5.0132
226;0.4444;0.4519;0.1379;-0.0000;67;64;0;12051;51.1221;-0.1298;0.0551;5.0931
227;0.4407;0.4556;0.1724;-0.0000;69;67;0;12103;51.5496;-0.1221;0.0551;5.0931
228;0.4444;0.4556;0.1724;-0.0000;69;67;0;12103;52.0229;-0.1221;0.0770;5.1731
229;0.4481;0.4593;0.1724;-0.0000;71;67;0;12051;52.4886;-0.1221;0.0770;5.1731
230;0.4519;0.4593;-0.0000;-0.0000;65;65;0;12103;53.0000;-0.1221;0.0770;5.2530
231;0.4556;0.4630;-0.0690;-0.0000;65;65;0;12103;53.4656;-0.1221;0.0770;5.3330
232;0.4593;0.4630;-0.0000;-0.0000;64;64;0;12051;53.9771;-0.1221;0.0770;5.3330
233;0.4630;0.4667;-0.1034;-0.0000;60;62;0;12051;54.4886;-0.1221;0.0770;5.4130
234;0.4593;0.4667;-0.0345;-0.0000;65;65;0;12103;54.9542;-0.1221;0.0770;5.4929
235;0.4630;0.4704;-0.0000;-0.0000;67;67;0;12103;55.4656;-0.1221;0.0770;5.4929
236;0.4630;0.4704;0.0345;-0.0000;69;69;0;12051;55.9313;-0.1221;0.0770;5.5729
237;0.4630;0.4741;0.1379;-0.0000;71;69;0;12051;56.4427;-0.1145;0.0990;5.5729
238;0.4667;0.4778;0.2069;-0.0000;69;65;0;12103;56.9466;-0.1145;0.0990;5.6528
239;0.4741;0.4778;0.1379;-0.0000;64;62;0;12051;57.4962;-0.1145;0.1210;5.7328
240;0.4815;0.4815;0.0345;-0.0000;58;58;0;12051;58.0458;-0.1145;0.1210;5.7328
241;0.4852;0.4815;0.0345;-0.0000;58;58;0;12154;58.5496;-0.1145;0.1210;5.8128
242;0.4815;0.4852;-0.0000;-0.0000;62;62;0;12154;59.0229;-0.1145;0.1210;5.8927
243;0.4815;0.4852;-0.0345;-0.0000;65;64;0;12103;59.5344;-0.1145;0.1210;5.8927
244;0.4815;0.4889;-0.0690;-0.0000;67;67;0;12103;60.0000;-0.1069;0.1210;5.9727
245;0.4778;0.4889;-0.0000;-0.0000;71;71;0;12103;60.5115;-0.1069;0.1210;5.9727
246;0.4815;0.4926;0.1034;-0.0000;71;69;0;12051;61.0153;-0.1069;0.1210;6.0526
247;0.4889;0.4926;0.1034;-0.0000;67;65;0;12051;61.5649;-0.1069;0.1210;6.1326
248;0.4889;0.4963;0.4138;-0.0000;71;64;0;12103;62.0763;-0.1069;0.1649;6.1326
249;0.4963;0.5000;0.2414;-0.0000;67;62;0;12103;62.6183;-0.1069;0.1649;6.2126
250;0.4963;0.5000;0.1724;-0.0000;65;60;0;12103;63.1298;-0.0992;0.1869;6.2925
251;0.4963;0.5000;0.0345;-0.0000;64;60;0;12103;63.6794;-0.0992;0.1869;6.2925
252;0.4963;0.5000;0.1724;-0.0000;67;62;0;12103;64.1450;-0.0992;0.1869;6.3725
