Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
25;0.0259;0.0519;0.0345;-0.0000;24;24;0;12256;0.1145;0.0000;0.0055;-0.0000
26;0.0333;0.0519;-0.0000;-0.0000;24;24;0;12256;0.1145;0.0000;0.0055;-0.0000
27;0.0370;0.0556;-0.0345;-0.0000;24;24;0;12256;0.1145;0.0000;0.0055;-0.0000
28;0.0407;0.0556;-0.0000;-0.0000;24;24;0;12256;0.1527;0.0000;0.0055;-0.0000
29;0.0444;0.0593;-0.0000;-0.0000;24;16;0;12256;0.1527;0.0000;0.0110;-0.0000
30;0.0481;0.0593;-0.0000;-0.0000;16;16;0;12256;0.1908;0.0000;0.0110;-0.0000
31;0.0519;0.0630;-0.0690;-0.0000;16;16;0;12256;0.1908;0.0000;0.0055;-0.0000
32;0.0519;0.0630;-0.1724;-0.0000;16;24;0;12256;0.1908;0.0000;0.0000;-0.0000
33;0.0556;0.0667;-0.1379;-0.0000;16;16;0;12256;0.2672;0.0000;-0.0110;0.0200
34;0.0593;0.0667;-0.1379;-0.0000;16;16;0;12256;0.2672;0.0000;-0.0165;0.0200
35;0.0593;0.0704;-0.1034;-0.0000;16;16;0;12256;0.2672;0.0000;-0.0220;0.0200
36;0.0593;0.0704;-0.0345;-0.0000;16;16;0;12256;0.3053;0.0000;-0.0220;0.0200
37;0.0630;0.0741;-0.0345;-0.0000;16;16;0;12256;0.3511;-0.0076;-0.0220;0.0200
38;0.0630;0.0778;-0.0000;-0.0000;24;24;0;12256;0.3511;-0.0076;-0.0220;0.0200
39;0.0667;0.0778;-0.0000;-0.0000;24;24;0;12256;0.3511;-0.0076;-0.0220;0.0200
40;0.0667;0.0815;-0.0000;-0.0000;24;24;0;12256;0.3511;-0.0076;-0.0220;0.0200
41;0.0667;0.0815;-0.0345;-0.0000;24;24;0;12256;0.3511;-0.0076;-0.0220;0.0200
42;0.0667;0.0852;-0.0345;-0.0000;24;24;0;12256;0.3893;-0.0076;-0.0220;0.0200
43;0.0704;0.0852;-0.0345;-0.0000;24;24;0;12256;0.3893;-0.0076;-0.0220;0.0200
44;0.0704;0.0889;-0.0000;-0.0000;31;31;0;12256;0.4275;-0.0076;-0.0220;0.0400
45;0.0704;0.0889;-0.0000;-0.0000;31;31;0;12256;0.4275;-0.0076;-0.0220;0.0400
46;0.0704;0.0926;0.0345;-0.0000;31;31;0;12256;0.4275;-0.0076;-0.0165;0.0400
47;0.0704;0.0926;0.0345;-0.0000;31;31;0;12256;0.4275;-0.0076;-0.0165;0.0400
48;0.0704;0.0963;0.0690;-0.0000;39;31;0;12256;0.4275;-0.0076;-0.0110;0.0400
49;0.0741;0.1000;0.0345;-0.0000;39;39;0;12256;0.4656;-0.0076;-0.0055;0.0400
50;0.0741;0.1000;0.0345;-0.0000;39;39;0;12256;0.4656;-0.0076;0.0000;0.0400
51;0.0741;0.1037;0.1034;-0.0000;39;39;0;12256;0.4656;-0.0076;0.0055;0.0400
52;0.0741;0.1037;0.1034;-0.0000;47;39;0;12256;0.5420;-0.0076;0.0110;0.0400
53;0.0741;0.1074;0.1724;-0.0000;47;39;0;12256;0.5802;-0.0076;0.0220;0.0400
54;0.0741;0.1074;0.1034;-0.0000;47;47;0;12256;0.6641;0.0000;0.0275;0.0600
55;0.0741;0.1111;0.0345;-0.0000;47;47;0;12205;0.7023;0.0000;0.0330;0.0600
56;0.0741;0.1111;0.0345;-0.0000;55;55;0;12205;0.7786;0.0000;0.0330;0.0600
57;0.0741;0.1148;-0.0000;-0.0000;55;55;0;12205;0.8550;0.0000;0.0330;0.0800
58;0.0741;0.1148;0.0345;-0.0000;55;55;0;12154;0.9313;0.0000;0.0385;0.0800
59;0.0741;0.1185;0.1379;-0.0000;63;55;0;12154;1.0153;0.0000;0.0440;0.1000
60;0.0778;0.1185;0.1724;-0.0000;63;55;0;12154;1.1298;0.0000;0.0549;0.1000
61;0.0778;0.1222;0.2414;-0.0000;63;55;0;12154;1.2061;0.0000;0.0714;0.1200
62;0.0852;0.1259;0.2759;-0.0000;63;55;0;12103;1.3664;0.0000;0.0824;0.1200
63;0.0889;0.1259;0.2759;-0.0000;63;55;0;12103;1.4809;0.0000;0.0989;0.1400
64;0.0926;0.1296;0.2759;-0.0000;63;55;0;12154;1.6031;0.0000;0.1154;0.1600
65;0.0926;0.1296;0.1724;-0.0000;55;55;0;12103;1.7176;0.0000;0.1264;0.1600
66;0.0963;0.1333;0.1034;-0.0000;55;55;0;12103;1.8321;0.0000;0.1319;0.1800
67;0.1037;0.1333;0.0690;-0.0000;55;47;0;12154;1.9924;0.0000;0.1374;0.1800
68;0.1111;0.1370;0.0690;-0.0000;47;47;0;12154;2.1832;0.0000;0.1429;0.2000
69;0.1111;0.1370;0.0345;-0.0000;47;47;0;12154;2.3053;0.0000;0.1484;0.2200
70;0.1111;0.1407;-0.0345;-0.0000;47;47;0;12154;2.4198;0.0000;0.1484;0.2400
71;0.1111;0.1407;-0.0345;-0.0000;55;55;0;12205;2.5420;0.0000;0.1429;0.2400
72;0.1111;0.1444;-0.0345;-0.0000;55;55;0;12154;2.6565;0.0000;0.1429;0.2600
73;0.1259;0.1444;-0.0690;-0.0000;47;47;0;12103;2.8931;0.0000;0.1429;0.2800
74;0.1296;0.1481;-0.0345;-0.0000;47;47;0;12205;3.0458;0.0000;0.1429;0.3000
75;0.1333;0.1519;-0.0690;-0.0000;39;39;0;12205;3.2443;0.0000;0.1374;0.3200
76;0.1407;0.1519;-0.2069;-0.0000;31;39;0;12205;3.4351;0.0000;0.1264;0.3400
77;0.1407;0.1556;-0.3448;-0.0000;31;39;0;12205;3.5954;0.0000;0.1099;0.3400
78;0.1444;0.1556;-0.3793;-0.0000;31;39;0;12256;3.7481;0.0000;0.0879;0.3600
79;0.1481;0.1593;-0.4483;-0.0000;31;39;0;12256;3.9466;0.0000;0.0659;0.3800
80;0.1481;0.1593;-0.5172;-0.0000;31;39;0;12256;4.1069;0.0000;0.0385;0.4000
81;0.1444;0.1630;-0.4483;-0.0000;31;47;0;12256;4.2214;0.0000;0.0110;0.4200
82;0.1519;0.1630;-0.3793;-0.0000;31;47;0;12256;4.4198;0.0000;-0.0110;0.4400
83;0.1519;0.1667;-0.2759;-0.0000;39;47;0;12205;4.5725;0.0000;-0.0220;0.4400
84;0.1593;0.1667;-0.2759;-0.0000;31;39;0;12205;4.8092;0.0000;-0.0385;0.4800
85;0.1630;0.1704;-0.1379;-0.0000;31;39;0;12256;5.0000;0.0000;-0.0440;0.5000
86;0.1593;0.1704;-0.0000;-0.0000;39;39;0;12256;5.1221;0.0000;-0.0440;0.5000
87;0.1630;0.1741;0.4483;-0.0000;47;31;0;12256;5.3130;0.0000;-0.0165;0.5200
88;0.1556;0.1778;0.7241;-0.0000;55;39;0;12256;5.4351;0.0000;0.0275;0.5400
89;0.1519;0.1778;0.7931;-0.0000;63;39;0;12256;5.5496;0.0000;0.0714;0.5400
90;0.1481;0.1815;0.9310;-0.0000;71;47;0;12205;5.6718;0.0000;0.1264;0.5600
91;0.1630;0.1815;0.7241;-0.0000;55;39;0;12154;5.9389;0.0000;0.1703;0.5800
92;0.1630;0.1852;0.4483;-0.0000;55;39;0;12205;6.1374;0.0076;0.1978;0.6000
93;0.1667;0.1852;0.2759;-0.0000;47;47;0;12154;6.3359;0.0076;0.2143;0.6200
94;0.1630;0.1889;-0.1724;-0.0000;55;55;0;12154;6.4504;0.0076;0.2033;0.6400
95;0.1630;0.1889;-0.3793;-0.0000;55;63;0;12205;6.6107;0.0076;0.1868;0.6600
96;0.1593;0.1926;-0.3793;-0.0000;55;63;0;12154;6.7634;0.0076;0.1648;0.6600
97;0.1630;0.1926;-0.3793;-0.0000;55;63;0;12103;6.9618;0.0076;0.1429;0.6800
98;0.1667;0.1963;-0.1724;-0.0000;55;63;0;12103;7.1527;0.0076;0.1319;0.7000
99;0.1741;0.2000;0.1034;-0.0000;55;55;0;12154;7.3893;0.0076;0.1374;0.7200
100;0.1852;0.2000;0.2414;-0.0000;55;47;0;12154;7.6641;0.0076;0.1539;0.7600
101;0.1926;0.2037;0.2414;-0.0000;47;39;0;12154;7.9389;0.0076;0.1703;0.7800
102;0.1963;0.2037;0.2759;-0.0000;47;39;0;12205;8.1679;0.0076;0.1868;0.8000
103;0.1963;0.2074;0.3103;-0.0000;47;39;0;12205;8.3664;0.0076;0.2033;0.8200
104;0.2000;0.2074;0.3103;-0.0000;47;39;0;12205;8.6031;0.0153;0.2253;0.8600
105;0.1963;0.2111;0.1724;-0.0000;47;47;0;12205;8.7557;0.0153;0.2363;0.8600
106;0.2000;0.2111;0.0345;-0.0000;47;47;0;12205;8.9924;0.0153;0.2363;0.8800
107;0.2037;0.2148;-0.0690;-0.0000;47;47;0;12205;9.2290;0.0153;0.2363;0.9200
108;0.2074;0.2148;-0.1379;-0.0000;39;47;0;12205;9.4656;0.0153;0.2253;0.9400
109;0.2111;0.2185;-0.1724;-0.0000;39;39;0;12205;9.7328;0.0153;0.2198;0.9600
110;0.2185;0.2185;-0.1034;-0.0000;31;39;0;12256;10.0076;0.0153;0.2143;1.0000
111;0.2185;0.2222;-0.1379;-0.0000;39;39;0;12256;10.2443;0.0153;0.2088;1.0200
112;0.2222;0.2259;-0.0690;-0.0000;39;39;0;12256;10.4809;0.0229;0.2033;1.0400
113;0.2185;0.2259;0.0345;-0.0000;39;39;0;12256;10.6718;0.0229;0.2088;1.0600
114;0.2148;0.2296;0.0690;-0.0000;47;47;0;12256;10.8702;0.0229;0.2143;1.0800
115;0.2185;0.2296;0.1034;-0.0000;47;47;0;12205;11.1069;0.0229;0.2198;1.1000
116;0.2222;0.2333;0.1724;-0.0000;47;39;0;12256;11.3817;0.0229;0.2308;1.1200
117;0.2222;0.2333;0.2069;-0.0000;47;39;0;12256;11.6107;0.0229;0.2418;1.1600
118;0.2259;0.2370;0.2414;-0.0000;47;39;0;12205;11.8473;0.0229;0.2582;1.1800
119;0.2333;0.2370;0.2069;-0.0000;47;39;0;12205;12.1603;0.0229;0.2692;1.2000
120;0.2333;0.2407;0.2069;-0.0000;47;39;0;12256;12.3969;0.0305;0.2802;1.2200
121;0.2370;0.2407;0.1724;-0.0000;47;39;0;12205;12.6718;0.0305;0.2967;1.2600
122;0.2333;0.2444;-0.0345;-0.0000;47;47;0;12205;12.8626;0.0305;0.2912;1.2800
123;0.2333;0.2444;-0.1034;-0.0000;47;47;0;12205;13.0992;0.0305;0.2857;1.3000
124;0.2370;0.2481;-0.3103;-0.0000;47;47;0;12205;13.3740;0.0305;0.2747;1.3200
125;0.2370;0.2519;-0.3793;-0.0000;47;55;0;12205;13.6107;0.0305;0.2528;1.3600
126;0.2444;0.2519;-0.2414;-0.0000;47;47;0;12154;13.9237;0.0382;0.2418;1.3800
127;0.2444;0.2556;-0.1724;-0.0000;47;47;0;12205;14.1527;0.0382;0.2308;1.4000
128;0.2444;0.2556;-0.0690;-0.0000;47;47;0;12205;14.4275;0.0382;0.2253;1.4400
129;0.2444;0.2593;0.0690;-0.0000;55;47;0;12205;14.6641;0.0382;0.2308;1.4600
130;0.2481;0.2593;0.1379;-0.0000;55;47;0;12205;14.9771;0.0382;0.2418;1.4800
131;0.2481;0.2630;0.2414;-0.0000;55;47;0;12205;15.2519;0.0382;0.2582;1.5200
132;0.2519;0.2630;0.1379;-0.0000;55;47;0;12154;15.5267;0.0382;0.2637;1.5400
133;0.2556;0.2667;-0.0690;-0.0000;55;47;0;12154;15.8015;0.0458;0.2637;1.5800
134;0.2556;0.2667;-0.1034;-0.0000;47;47;0;12205;16.1145;0.0458;0.2582;1.6000
135;0.2593;0.2704;-0.2759;-0.0000;47;47;0;12205;16.4275;0.0458;0.2418;1.6400
136;0.2593;0.2704;-0.2759;-0.0000;47;55;0;12205;16.6565;0.0458;0.2253;1.6600
137;0.2593;0.2741;-0.2069;-0.0000;55;55;0;12154;16.9313;0.0458;0.2143;1.6800
138;0.2667;0.2778;-0.2069;-0.0000;47;55;0;12205;17.2443;0.0458;0.2033;1.7200
139;0.2704;0.2778;-0.1034;-0.0000;47;47;0;12154;17.5573;0.0534;0.1978;1.7400
140;0.2704;0.2815;0.0690;-0.0000;55;47;0;12154;17.8702;0.0534;0.2033;1.7800
141;0.2704;0.2815;0.1379;-0.0000;55;47;0;12205;18.1450;0.0534;0.2143;1.8000
142;0.2741;0.2852;0.1724;-0.0000;55;47;0;12205;18.4580;0.0534;0.2253;1.8400
143;0.2778;0.2852;0.1379;-0.0000;55;47;0;12154;18.7710;0.0534;0.2308;1.8600
144;0.2815;0.2889;0.0690;-0.0000;47;47;0;12205;19.0840;0.0534;0.2363;1.9000
145;0.2889;0.2889;0.0345;-0.0000;47;39;0;12205;19.4351;0.0534;0.2418;1.9400
146;0.2889;0.2926;-0.1379;-0.0000;39;39;0;12205;19.7481;0.0611;0.2308;1.9600
147;0.2889;0.2926;-0.3448;-0.0000;47;47;0;12205;20.0229;0.0611;0.2143;2.0000
148;0.2852;0.2963;-0.3448;-0.0000;47;55;0;12205;20.2977;0.0611;0.1978;2.0200
149;0.2889;0.3000;-0.3793;-0.0000;47;55;0;12205;20.6107;0.0611;0.1758;2.0600
150;0.2926;0.3000;-0.2414;-0.0000;47;55;0;12205;20.9618;0.0611;0.1648;2.0800
151;0.2963;0.3037;-0.0690;-0.0000;47;47;0;12154;21.3130;0.0611;0.1593;2.1200
152;0.3037;0.3037;-0.0000;-0.0000;47;39;0;12205;21.6641;0.0611;0.1593;2.1600
153;0.3000;0.3074;0.0345;-0.0000;47;47;0;12205;21.9389;0.0687;0.1593;2.1800
154;0.2963;0.3074;0.1034;-0.0000;55;47;0;12205;22.2137;0.0687;0.1703;2.2200
155;0.3000;0.3111;0.2069;-0.0000;55;47;0;12205;22.5267;0.0687;0.1813;2.2400
156;0.3037;0.3111;0.2414;-0.0000;55;47;0;12205;22.8779;0.0687;0.1923;2.2800
157;0.3037;0.3148;0.2069;-0.0000;55;47;0;12154;23.1908;0.0687;0.2088;2.3000
158;0.3037;0.3148;0.1034;-0.0000;55;55;0;12154;23.5038;0.0687;0.2143;2.3400
159;0.3074;0.3185;-0.0000;-0.0000;55;47;0;12205;23.8550;0.0687;0.2143;2.3800
160;0.3111;0.3185;-0.1724;-0.0000;55;55;0;12154;24.1679;0.0763;0.2088;2.4000
161;0.3111;0.3222;-0.2759;-0.0000;55;63;0;12154;24.5191;0.0763;0.1923;2.4400
162;0.3148;0.3259;-0.2414;-0.0000;55;55;0;12205;24.8779;0.0763;0.1758;2.4800
163;0.3148;0.3259;-0.2414;-0.0000;55;63;0;12205;25.1908;0.0763;0.1648;2.5000
164;0.3222;0.3296;-0.2414;-0.0000;47;55;0;12154;25.5802;0.0763;0.1539;2.5400
165;0.3185;0.3296;-0.1379;-0.0000;55;55;0;12154;25.8931;0.0763;0.1484;2.5800
166;0.3222;0.3333;-0.0000;-0.0000;55;55;0;12205;26.2443;0.0763;0.1484;2.6200
167;0.3296;0.3333;0.0690;-0.0000;55;47;0;12154;26.6336;0.0840;0.1539;2.6600
168;0.3296;0.3370;0.0690;-0.0000;55;55;0;12154;26.9466;0.0840;0.1539;2.6800
169;0.3296;0.3370;0.0690;-0.0000;55;55;0;12154;27.2977;0.0840;0.1593;2.7200
170;0.3370;0.3407;0.0690;-0.0000;55;47;0;12205;27.6870;0.0840;0.1648;2.7600
171;0.3370;0.3407;0.0345;-0.0000;55;47;0;12154;28.0458;0.0840;0.1703;2.8000
172;0.3407;0.3444;-0.0345;-0.0000;47;47;0;12154;28.4351;0.0840;0.1703;2.8400
173;0.3407;0.3444;-0.1034;-0.0000;55;55;0;12205;28.7481;0.0840;0.1648;2.8600
174;0.3370;0.3481;-0.1379;-0.0000;55;55;0;12205;29.0992;0.0840;0.1593;2.9000
175;0.3333;0.3519;-0.1379;-0.0000;63;63;0;12154;29.4122;0.0916;0.1484;2.9400
176;0.3407;0.3519;-0.1724;-0.0000;55;63;0;12154;29.8015;0.0916;0.1429;2.9800
177;0.3481;0.3556;-0.2759;-0.0000;47;55;0;12154;30.2366;0.0916;0.1264;3.0200
178;0.3519;0.3556;-0.2069;-0.0000;47;55;0;12154;30.6260;0.0916;0.1154;3.0600
179;0.3556;0.3593;-0.1724;-0.0000;47;47;0;12154;31.0153;0.0916;0.1099;3.1000
180;0.3556;0.3593;-0.1379;-0.0000;47;55;0;12205;31.3664;0.0916;0.0989;3.1200
181;0.3519;0.3630;-0.0345;-0.0000;63;63;0;12205;31.6794;0.0916;0.0989;3.1600
182;0.3519;0.3630;-0.0000;-0.0000;63;63;0;12154;32.0687;0.0916;0.0989;3.2000
183;0.3481;0.3667;-0.0345;-0.0000;71;63;0;12154;32.3817;0.0916;0.0989;3.2200
184;0.3519;0.3667;-0.0345;-0.0000;63;63;0;12154;32.8168;0.0916;0.0989;3.2800
185;0.3593;0.3704;-0.1379;-0.0000;63;63;0;12103;33.2443;0.0992;0.0879;3.3200
186;0.3704;0.3704;-0.2069;-0.0000;47;55;0;12103;33.7557;0.0992;0.0769;3.3600
187;0.3667;0.3741;-0.2759;-0.0000;55;63;0;12154;34.1069;0.0992;0.0659;3.4000
188;0.3704;0.3778;-0.3448;-0.0000;47;63;0;12154;34.4962;0.0992;0.0440;3.4400
189;0.3778;0.3778;-0.2759;-0.0000;47;55;0;12154;34.9237;0.0992;0.0275;3.4800
190;0.3704;0.3815;-0.2414;-0.0000;55;63;0;12205;35.2824;0.0992;0.0165;3.5200
191;0.3704;0.3815;-0.1379;-0.0000;63;63;0;12154;35.6718;0.0992;0.0110;3.5600
192;0.3778;0.3852;-0.0000;-0.0000;55;55;0;12154;36.0992;0.0992;0.0110;3.6000
193;0.3778;0.3852;0.0345;-0.0000;63;55;0;12103;36.4886;0.0992;0.0110;3.6400
194;0.3889;0.3889;0.1034;-0.0000;55;47;0;12154;36.9618;0.0992;0.0220;3.6800
195;0.3926;0.3889;0.1034;-0.0000;55;47;0;12154;37.3893;0.0992;0.0275;3.7200
196;0.3889;0.3926;0.1034;-0.0000;55;55;0;12154;37.7405;0.0992;0.0330;3.7600
197;0.3926;0.3926;-0.0000;-0.0000;55;55;0;12154;38.1756;0.0992;0.0330;3.8000
198;0.3963;0.3963;-0.0000;-0.0000;55;47;0;12205;38.6031;0.0992;0.0385;3.8600
199;0.3963;0.4000;-0.1034;-0.0000;55;55;0;12205;38.9924;0.0992;0.0330;3.8800
200;0.4000;0.4000;-0.2069;-0.0000;47;55;0;12154;39.4656;0.0992;0.0220;3.9400
201;0.3963;0.4037;-0.2414;-0.0000;55;63;0;12205;39.8168;0.0992;0.0055;3.9800
202;0.4000;0.4037;-0.2414;-0.0000;55;55;0;12205;40.2443;0.0992;-0.0055;4.0200
203;0.4037;0.4074;-0.1724;-0.0000;55;55;0;12154;40.7176;0.0992;-0.0110;4.0600
204;0.4037;0.4074;-0.1034;-0.0000;55;55;0;12154;41.1450;0.0992;-0.0165;4.1000
205;0.4074;0.4111;-0.0690;-0.0000;55;55;0;12205;41.5802;0.0992;-0.0220;4.1400
206;0.4111;0.4111;-0.0345;-0.0000;55;55;0;12154;42.0076;0.0992;-0.0220;4.2000
207;0.4111;0.4148;0.0690;-0.0000;55;55;0;12154;42.4351;0.0992;-0.0165;4.2400
208;0.4148;0.4148;0.1379;-0.0000;55;55;0;12154;42.8702;0.0992;-0.0055;4.2800
209;0.4148;0.4185;0.1724;-0.0000;55;55;0;12205;43.2977;0.0992;0.0055;4.3200
210;0.4148;0.4185;0.2069;-0.0000;63;55;0;12154;43.7710;0.0992;0.0165;4.3600
211;0.4185;0.4222;0.2069;-0.0000;63;55;0;12154;44.1985;0.0992;0.0330;4.4200
212;0.4185;0.4259;0.2069;-0.0000;63;55;0;12205;44.6260;0.0992;0.0440;4.4600
213;0.4185;0.4259;0.0345;-0.0000;63;63;0;12154;45.0611;0.0992;0.0495;4.5000
214;0.4259;0.4296;-0.0345;-0.0000;55;55;0;12154;45.5267;0.0992;0.0440;4.5400
215;0.4296;0.4296;-0.1379;-0.0000;55;55;0;12205;46.0000;0.0992;0.0385;4.6000
216;0.4333;0.4333;-0.1379;-0.0000;47;55;0;12205;46.4656;0.0992;0.0330;4.6400
217;0.4333;0.4333;-0.2069;-0.0000;55;55;0;12154;46.8931;0.0992;0.0220;4.6800
218;0.4407;0.4370;-0.2069;-0.0000;47;55;0;12154;47.4046;0.0992;0.0110;4.7400
219;0.4407;0.4370;-0.1379;-0.0000;47;47;0;12205;47.8779;0.0992;0.0055;4.7800
220;0.4407;0.4407;-0.0690;-0.0000;55;55;0;12205;48.3053;0.0992;0.0000;4.8200
221;0.4407;0.4407;-0.0000;-0.0000;55;55;0;12205;48.7328;0.0992;0.0000;4.8600
222;0.4370;0.4444;-0.0000;-0.0000;63;63;0;12205;49.1679;0.0992;0.0055;4.9000
223;0.4370;0.4444;0.1034;-0.0000;63;63;0;12154;49.5954;0.0992;0.0110;4.9400
224;0.4407;0.4481;0.1379;-0.0000;63;63;0;12154;50.0687;0.0992;0.0165;5.0000
225;0.4481;0.4519;0.1379;-0.0000;55;55;0;12154;50.5725;0.0992;0.0275;5.0400
226;0.4519;0.4519;0.2069;-0.0000;55;47;0;12205;51.0840;0.0992;0.0385;5.1000
227;0.4556;0.4556;0.1724;-0.0000;55;55;0;12205;51.5496;0.1069;0.0495;5.1400
228;0.4556;0.4556;0.1724;-0.0000;55;55;0;12205;52.0229;0.1069;0.0604;5.2000
229;0.4556;0.4593;0.2414;-0.0000;55;55;0;12205;52.4886;0.1069;0.0769;5.2400
230;0.4556;0.4593;0.2069;-0.0000;63;55;0;12205;52.9237;0.1069;0.0934;5.2800
231;0.4593;0.4630;0.2069;-0.0000;63;55;0;12154;53.4275;0.1069;0.1044;5.3400
232;0.4556;0.4630;-0.0000;-0.0000;63;63;0;12154;53.8626;0.1069;0.1044;5.3800
233;0.4593;0.4667;-0.1379;-0.0000;55;63;0;12154;54.3664;0.1069;0.0989;5.4200
234;0.4630;0.4667;-0.1724;-0.0000;63;63;0;12154;54.8397;0.1069;0.0879;5.4800
235;0.4667;0.4704;-0.2069;-0.0000;55;63;0;12154;55.3817;0.1069;0.0769;5.5200
236;0.4667;0.4704;-0.1724;-0.0000;55;63;0;12154;55.8550;0.1069;0.0659;5.5800
237;0.4704;0.4741;-0.1034;-0.0000;55;63;0;12154;56.3664;0.1069;0.0604;5.6200
238;0.4741;0.4778;-0.0690;-0.0000;55;63;0;12154;56.8702;0.1145;0.0604;5.6800
239;0.4704;0.4778;0.0345;-0.0000;63;63;0;12154;57.3435;0.1145;0.0604;5.7200
240;0.4704;0.4815;0.1034;-0.0000;71;63;0;12154;57.8092;0.1145;0.0714;5.7800
241;0.4704;0.4815;0.1379;-0.0000;71;71;0;12154;58.2824;0.1145;0.0769;5.8200
242;0.4778;0.4852;0.2069;-0.0000;63;63;0;12051;58.8244;0.1145;0.0934;5.8800
243;0.4815;0.4852;0.2069;-0.0000;63;63;0;12103;59.3359;0.1145;0.1044;5.9200
244;0.4852;0.4889;0.1724;-0.0000;63;55;0;12154;59.8855;0.1145;0.1154;5.9800
245;0.4926;0.4889;0.1034;-0.0000;55;55;0;12154;60.4275;0.1145;0.1209;6.0400
246;0.4926;0.4926;-0.0690;-0.0000;55;55;0;12154;60.9389;0.1145;0.1209;6.0800
247;0.4963;0.4926;-0.1379;-0.0000;55;55;0;12205;61.4504;0.1221;0.1154;6.1400
248;0.4889;0.4963;-0.1379;-0.0000;63;71;0;12205;61.8779;0.1221;0.1099;6.1800
249;0.4852;0.5000;-0.1724;-0.0000;63;71;0;12154;62.3511;0.1221;0.0989;6.2200
250;0.4889;0.5000;-0.0690;-0.0000;63;71;0;12154;62.8550;0.1221;0.0989;6.2800
251;0.4963;0.5000;0.0345;-0.0000;55;55;0;12154;63.4427;0.1221;0.0989;6.3400
252;0.5037;0.5000;-0.0345;-0.0000;55;55;0;12154;63.9924;0.1221;0.0989;6.3800
253;0.5074;0.5000;0.1379;-0.0000;47;47;0;12154;64.5420;0.1221;0.1099;6.4400
254;0.5074;0.5000;0.0690;-0.0000;47;47;0;12205;65.0458;0.1221;0.1154;6.5000
255;0.5037;0.5000;0.1034;-0.0000;55;47;0;12205;65.5191;0.1298;0.1209;6.5400
256;0.5037;0.5000;0.2069;-0.0000;55;47;0;12205;66.0229;0.1298;0.1319;6.6000
257;0.5000;0.5000;0.1379;-0.0000;55;55;0;12205;66.4962;0.1298;0.1429;6.6400
258;0.5000;0.5000;0.1724;-0.0000;55;55;0;12205;67.0000;0.1298;0.1539;6.7000
259;0.5000;0.5000;0.1724;-0.0000;55;55;0;12205;67.5115;0.1298;0.1648;6.7400
