Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF
0;-0.0000;-0.0000;-0.0000;-0.0000;1;1;0;0.0061;-0.0012;-0.0122;-0.0061;-0.0024
1;-0.0000;0.0037;-0.0000;-0.0000;3;3;0;0.0183;-0.0012;-0.0122;-0.0061;-0.0024
2;-0.0000;0.0037;-0.0000;-0.0000;5;5;0;0.0183;-0.0012;-0.0122;-0.0061;-0.0024
3;-0.0000;0.0074;-0.0000;-0.0000;7;7;0;0.0305;-0.0012;-0.0122;-0.0061;-0.0024
4;-0.0000;0.0074;-0.0000;-0.0000;9;9;0;0.0427;0.0012;-0.0122;-0.0061;-0.0024
5;-0.0000;0.0111;-0.0345;-0.0000;13;13;0;0.0549;0.0012;-0.0122;-0.0061;-0.0024
6;-0.0000;0.0111;-0.0345;-0.0000;15;15;0;0.0671;0.0012;-0.0122;-0.0061;-0.0024
7;-0.0000;0.0148;-0.0345;-0.0000;17;17;0;0.0794;0.0037;-0.0122;-0.0061;-0.0024
8;-0.0000;0.0148;-0.0000;-0.0000;19;19;0;0.0794;0.0037;-0.0122;-0.0061;-0.0024
9;-0.0000;0.0185;-0.0000;-0.0000;21;21;0;0.0916;0.0061;-0.0122;-0.0061;-0.0024
10;-0.0000;0.0185;-0.0000;-0.0000;22;22;0;0.1038;0.0061;-0.0122;-0.0061;-0.0024
11;-0.0000;0.0222;-0.0345;-0.0000;26;26;0;0.1160;0.0085;-0.0122;-0.0061;-0.0024
12;-0.0000;0.0259;-0.0345;-0.0000;28;28;0;0.1282;0.0085;-0.0122;-0.0061;-0.0024
13;-0.0000;0.0259;-0.0345;-0.0000;30;30;0;0.1282;0.0110;-0.0122;-0.0061;-0.0024
14;-0.0000;0.0296;-0.0345;-0.0000;32;32;0;0.1404;0.0134;-0.0122;-0.0061;-0.0024
15;-0.0000;0.0296;-0.0000;-0.0000;36;36;0;0.1526;0.0159;-0.0122;-0.0061;-0.0024
16;-0.0000;0.0333;-0.0000;-0.0000;38;38;0;0.1648;0.0183;-0.0122;-0.0061;-0.0024
17;-0.0000;0.0333;-0.0000;-0.0000;40;40;0;0.1770;0.0183;-0.0122;-0.0061;-0.0024
18;-0.0000;0.0370;-0.0345;-0.0000;44;44;0;0.1892;0.0208;-0.0122;-0.0061;-0.0024
19;-0.0000;0.0370;-0.0345;-0.0000;46;46;0;0.1892;0.0232;-0.0122;-0.0061;-0.0024
20;-0.0000;0.0407;-0.0345;-0.0000;50;50;0;0.2014;0.0256;-0.0122;-0.0061;-0.0024
21;-0.0000;0.0407;-0.0345;-0.0000;52;52;0;0.2136;0.0281;-0.0122;-0.0061;-0.0024
22;-0.0000;0.0444;-0.0690;-0.0000;54;56;0;0.2258;0.0330;-0.0122;-0.0061;-0.0024
23;0.0111;0.0444;-0.0345;-0.0000;46;46;0;0.1770;0.0330;-0.0122;-0.0061;-0.0024
24;0.0222;0.0481;-0.1034;-0.0000;36;36;0;0.1282;0.0354;-0.0122;-0.0061;-0.0024
25;0.0259;0.0519;-0.1724;-0.0000;32;34;0;0.1160;0.0378;-0.0122;-0.0061;-0.0024
