Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
672;0.5000;0.5000;0.1724;-0.3448;65;50;0;12103;17.7557;0.0153;0.0770;0.1355
673;0.4963;0.5000;0.1379;-0.4483;69;54;0;12103;18.2214;0.0229;0.0990;0.1355
674;0.5000;0.5000;0.0345;-0.5517;64;48;0;12103;18.7710;0.0229;0.0990;0.2155
675;0.4963;0.5000;-0.1034;-0.6552;67;52;0;12103;19.2443;0.0229;0.0990;0.2955
676;0.5037;0.5000;-0.1724;-0.7586;64;46;0;12051;19.7863;0.0229;0.0770;0.2955
677;0.5000;0.5000;-0.2414;-0.8621;67;48;0;12051;20.2595;0.0229;0.0770;0.3754
678;0.5000;0.5000;-0.3793;-0.9655;65;48;0;12051;20.7634;0.0229;0.0551;0.3754
679;0.4963;0.5000;-0.5172;-1.0690;69;52;0;12051;21.2366;0.0229;0.0111;0.4554
680;0.4926;0.5000;-0.7586;-1.1724;71;56;0;12051;21.7023;0.0229;-0.0328;0.5353
681;0.4963;0.5000;-1.0000;-1.2759;67;56;0;12103;22.2137;0.0229;-0.0768;0.5353
682;0.4963;0.5000;-1.1724;-1.3793;65;56;0;12051;22.7252;0.0229;-0.1427;0.6153
683;0.4926;0.5000;-1.2414;-1.4828;69;58;0;12051;23.2290;0.0229;-0.2086;0.6953
684;0.4926;0.5000;-1.1724;-1.5862;69;56;0;12051;23.7405;0.0229;-0.2746;0.6953
685;0.4926;0.5000;-1.2759;-1.6897;73;58;0;12051;24.2061;0.0153;-0.3624;0.7752
686;0.4963;0.5000;-1.2759;-1.7931;69;52;0;12051;24.7557;0.0153;-0.4284;0.7752
687;0.4926;0.5000;-1.2069;-1.8966;73;52;0;12051;25.2672;0.0076;-0.4943;0.8552
688;0.4963;0.5000;-1.2759;-2.0000;73;50;0;12051;25.7710;0.0076;-0.5602;0.9351
689;0.4926;0.5000;-1.3448;-2.1034;77;52;0;12051;26.2443;0.0000;-0.6481;0.9351
690;0.5000;0.5000;-1.3448;-2.2069;71;46;0;12000;26.7939;-0.0076;-0.7140;1.0151
691;0.5000;0.5000;-1.4483;-2.3103;71;44;0;12051;27.2977;-0.0153;-0.8019;1.0951
692;0.5000;0.5000;-1.4828;-2.4138;73;44;0;12051;27.8092;-0.0229;-0.8898;1.0951
693;0.4963;0.5000;-1.6207;-2.5172;75;46;0;12051;28.3130;-0.0305;-0.9777;1.1750
694;0.4963;0.5000;-1.8621;-2.6207;73;46;0;12051;28.8244;-0.0382;-1.0876;1.2550
695;0.4963;0.5000;-1.9310;-2.7241;75;48;0;12103;29.3359;-0.0458;-1.1975;1.2550
696;0.4963;0.5000;-2.2069;-2.8276;73;50;0;12051;29.8397;-0.0611;-1.3073;1.3349
697;0.4926;0.5000;-2.3793;-2.9655;75;54;0;12051;30.3511;-0.0687;-1.4612;1.3349
698;0.4926;0.5000;-2.5517;-3.0690;75;52;0;12051;30.8550;-0.0840;-1.5930;1.4149
699;0.4926;0.5000;-2.7241;-3.1724;75;54;0;12051;31.3282;-0.0992;-1.7468;1.4949
700;0.5000;0.5000;-2.9310;-3.2759;65;46;0;12051;31.9160;-0.1145;-1.9226;1.4949
701;0.4926;0.5000;-3.0000;-3.3793;73;54;0;12051;32.3817;-0.1298;-2.0984;1.5748
702;0.4926;0.5000;-3.1724;-3.4828;75;56;0;12103;32.8550;-0.1527;-2.2742;1.6548
703;0.4889;0.5000;-3.1379;-3.5862;79;58;0;12051;33.3206;-0.1679;-2.4500;1.6548
704;0.4889;0.5000;-3.2759;-3.6897;77;56;0;12000;33.8321;-0.1908;-2.6258;1.7348
705;0.4926;0.5000;-3.2069;-3.7931;77;54;0;12000;34.3359;-0.2137;-2.8235;1.7348
706;0.4963;0.5000;-3.2069;-3.8966;75;46;0;12051;34.8855;-0.2443;-2.9993;1.8147
707;0.4963;0.5000;-3.2414;-4.0000;77;48;0;12000;35.3893;-0.2748;-3.1971;1.8947
708;0.4963;0.5000;-3.3103;-4.1034;77;46;0;12000;35.9008;-0.2977;-3.3729;1.8947
709;0.4926;0.5000;-3.3103;-4.2069;81;48;0;12051;36.3664;-0.3282;-3.5707;1.9746
710;0.5000;0.5000;-3.4483;-4.3103;75;44;0;12051;36.9160;-0.3664;-3.7684;2.0546
711;0.5037;0.5000;-3.4828;-4.4138;73;38;0;12051;37.4580;-0.4046;-3.9662;2.0546
712;0.5037;0.5000;-3.5862;-4.5172;73;36;0;12051;37.9695;-0.4351;-4.1640;2.1346
713;0.5000;0.5000;-3.7931;-4.6207;75;40;0;12103;38.4351;-0.4733;-4.3837;2.2145
714;0.4963;0.5000;-3.8966;-4.7241;79;44;0;12051;38.9008;-0.5114;-4.6034;2.2145
715;0.4926;0.5000;-4.2414;-4.8276;79;48;0;12051;39.4122;-0.5496;-4.8451;2.2945
716;0.4963;0.5000;-4.3448;-4.9310;77;48;0;12051;39.9160;-0.5954;-5.0869;2.2945
717;0.4963;0.5000;-4.5517;-5.0345;75;46;0;12051;40.4275;-0.6412;-5.3506;2.3744
718;0.5000;0.5000;-4.6552;-5.1379;71;42;0;12051;40.9695;-0.6947;-5.6142;2.4544
719;0.5000;0.5000;-4.7931;-5.2414;71;40;0;12051;41.4733;-0.7405;-5.8999;2.4544
720;0.5037;0.5000;-4.9655;-5.3448;69;40;0;12103;41.9771;-0.7939;-6.1856;2.5344
721;0.5037;0.5000;-4.9655;-5.4483;69;38;0;12103;42.4886;-0.8550;-6.4493;2.6143
722;0.5037;0.5000;-5.1034;-5.5517;69;38;0;12103;42.9924;-0.9084;-6.7569;2.6143
723;0.5037;0.5000;-5.1724;-5.6552;69;38;0;12103;43.4962;-0.9695;-7.0425;2.6943
724;0.5000;0.5000;-5.2414;-5.7931;73;40;0;12103;43.9618;-1.0305;-7.3502;2.7742
725;0.4963;0.5000;-5.3448;-5.8966;79;44;0;12051;44.4275;-1.0916;-7.6578;2.7742
726;0.4926;0.5000;-5.4138;-6.0000;81;46;0;12051;44.8931;-1.1527;-7.9655;2.8542
727;0.4926;0.5000;-5.4828;-6.1034;83;48;0;12051;45.3588;-1.2214;-8.2731;2.8542
728;0.4926;0.5000;-5.5862;-6.2069;83;48;0;12051;45.8626;-1.2977;-8.6027;2.9342
729;0.4926;0.5000;-5.6552;-6.3103;83;46;0;12051;46.3664;-1.3740;-8.9103;3.0141
730;0.4926;0.5000;-5.6207;-6.4138;87;46;0;12051;46.8244;-1.4504;-9.2400;3.0141
731;0.4926;0.5000;-5.7931;-6.5172;85;46;0;12051;47.3282;-1.5344;-9.5696;3.0941
732;0.4963;0.5000;-6.0000;-6.6207;83;46;0;12051;47.8321;-1.6183;-9.8992;3.0941
733;0.5000;0.5000;-6.0690;-6.7241;77;38;0;12051;48.3664;-1.7099;-10.2508;3.1741
734;0.4963;0.5000;-6.2759;-6.8276;79;44;0;12051;48.8321;-1.7939;-10.6243;3.2540
735;0.4963;0.5000;-6.3793;-6.9310;79;42;0;12051;49.3282;-1.8931;-10.9759;3.2540
736;0.4963;0.5000;-6.4138;-7.0345;83;44;0;12051;49.7863;-1.9847;-11.3495;3.3340
737;0.4963;0.5000;-6.5172;-7.1379;81;44;0;12051;50.2901;-2.0840;-11.7230;3.4139
738;0.4963;0.5000;-6.5517;-7.2414;81;40;0;12051;50.7863;-2.1908;-12.0966;3.4139
739;0.4963;0.5000;-6.5172;-7.3448;83;38;0;12051;51.2824;-2.2977;-12.4701;3.4939
740;0.5037;0.5000;-6.6207;-7.4483;79;32;0;12051;51.8168;-2.4198;-12.8437;3.5739
741;0.5037;0.5000;-6.5862;-7.5517;79;30;0;12103;52.3130;-2.5344;-13.2172;3.5739
742;0.5037;0.5000;-6.6897;-7.6552;79;28;0;12051;52.8092;-2.6489;-13.6128;3.6538
743;0.5000;0.5000;-6.8966;-7.7586;81;34;0;12051;53.2595;-2.7634;-13.9863;3.6538
744;0.4963;0.5000;-6.9310;-7.8621;87;36;0;12103;53.7176;-2.8779;-14.4038;3.7338
745;0.4926;0.5000;-7.1034;-7.9655;89;40;0;12051;54.1756;-2.9924;-14.7994;3.8137
746;0.4963;0.5000;-7.2759;-8.0690;87;38;0;12051;54.6641;-3.1298;-15.2169;3.8137
747;0.4963;0.5000;-7.3103;-8.1724;87;36;0;12051;55.1527;-3.2595;-15.6344;3.8937
748;0.5000;0.5000;-7.5172;-8.2759;81;32;0;12051;55.6794;-3.4122;-16.0739;3.9737
749;0.5000;0.5000;-7.6897;-8.3793;79;32;0;12051;56.1679;-3.5573;-16.5133;3.9737
750;0.5037;0.5000;-7.8966;-8.4828;77;32;0;12051;56.6565;-3.7023;-16.9528;4.0536
751;0.5074;0.5000;-7.9655;-8.6207;73;28;0;12103;57.1756;-3.8626;-17.4143;4.0536
752;0.5037;0.5000;-8.0690;-8.7241;77;30;0;12103;57.6260;-4.0076;-17.8757;4.1336
753;0.5037;0.5000;-8.1724;-8.8276;79;30;0;12051;58.1069;-4.1603;-18.3372;4.2135
754;0.5000;0.5000;-8.2414;-8.9310;83;34;0;12051;58.5573;-4.3130;-18.8206;4.2135
755;0.4963;0.5000;-8.2759;-9.0345;87;36;0;12103;59.0000;-4.4656;-19.2821;4.2935
756;0.4963;0.5000;-8.3448;-9.1379;87;34;0;12051;59.4809;-4.6336;-19.7655;4.2935
757;0.4963;0.5000;-8.4138;-9.2414;91;36;0;12051;59.9160;-4.7939;-20.2489;4.3735
758;0.4926;0.5000;-8.4828;-9.3448;93;38;0;12051;60.3588;-4.9618;-20.7324;4.4534
759;0.4963;0.5000;-8.6207;-9.4483;89;34;0;12051;60.8702;-5.1527;-21.2158;4.4534
760;0.5000;0.5000;-8.8276;-9.5517;87;34;0;12051;61.3435;-5.3435;-21.7212;4.5334
761;0.4963;0.5000;-9.0000;-9.6552;89;36;0;12051;61.7786;-5.5191;-22.2266;4.6133
762;0.4963;0.5000;-9.0690;-9.7586;89;36;0;12051;62.2519;-5.7099;-22.7540;4.6133
763;0.4963;0.5000;-9.2414;-9.8621;87;34;0;12051;62.7176;-5.9084;-23.2813;4.6933
764;0.4852;0.5000;-9.3793;-9.9655;97;46;0;12000;63.1450;-6.0992;-23.8307;4.6933
765;0.4815;0.5000;-9.4483;-10.0690;103;52;0;12051;63.5420;-6.2748;-24.3581;4.7733
766;0.4741;0.5000;-9.4828;-10.1724;109;58;0;12000;63.9695;-6.4656;-24.9074;4.8532
767;0.4778;0.5000;-9.5862;-10.2759;109;56;0;11949;64.4275;-6.6870;-25.4568;4.8532
768;0.4852;0.5000;-9.6552;-10.3793;103;48;0;12000;64.9237;-6.9237;-26.0061;4.9332
769;0.4926;0.5000;-9.6897;-10.4828;97;40;0;12000;65.4122;-7.1679;-26.5555;5.0132
770;0.5000;0.5000;-9.7241;-10.4828;87;30;0;12000;65.9313;-7.4275;-27.1048;5.0132
771;0.4963;0.5000;-9.8621;-10.4828;89;34;0;12000;66.3511;-7.6489;-27.6761;5.0931
772;0.5000;0.5000;-9.8621;-10.4828;87;34;0;12051;66.8015;-7.8855;-28.2475;5.1731
773;0.5000;0.5000;-9.8276;-10.4828;87;32;0;12051;67.2443;-8.1298;-28.7968;5.1731
774;0.4963;0.5000;-9.7931;-10.4828;91;34;0;12000;67.6947;-8.3740;-29.3681;5.2530
775;0.4926;0.5000;-9.8621;-10.4828;95;38;0;12000;68.1374;-8.6260;-29.9175;5.2530
776;0.4963;0.5000;-9.8966;-10.4828;89;34;0;12051;68.6107;-8.9008;-30.4888;5.3330
777;0.5074;0.5000;-9.9310;-10.4828;79;24;0;12051;69.1145;-9.1985;-31.0601;5.4130
778;0.5037;0.5000;-9.9310;-10.4828;83;28;0;12051;69.5115;-9.4427;-31.6315;5.4130
779;0.5074;0.5000;-9.9310;-10.4828;79;22;0;12051;69.9771;-9.7328;-32.2028;5.4929
780;0.5111;0.5000;-10.1379;-10.4828;73;21;0;12103;70.4427;-10.0305;-32.7741;5.5729
781;0.5148;0.5000;-10.2069;-10.4828;69;19;0;12051;70.9008;-10.3282;-33.3674;5.5729
782;0.4704;0.5000;-10.2069;-10.4828;112;64;0;12051;71.3511;-10.6336;-33.9607;5.6528
783;0.4778;0.5000;-10.3103;-10.4828;105;58;0;12051;71.8092;-10.9389;-34.5320;5.7328
784;0.4889;0.5000;-10.3448;-10.4828;93;48;0;12000;72.2901;-11.2748;-35.1253;5.8128
785;0.5037;0.5000;-10.3103;-10.4828;81;32;0;12000;72.8015;-11.6336;-35.7186;5.8128
786;0.5148;0.5000;-10.3448;-10.4828;67;21;0;12051;73.3053;-12.0076;-36.3119;5.8927
787;0.5259;0.5000;-10.2759;-10.4828;58;9;0;12051;73.8092;-12.3740;-36.9052;5.9727
788;0.5333;0.5000;-10.2414;-10.4828;52;1;0;12103;74.2748;-12.7328;-37.4766;6.0526
789;0.5333;0.5000;-10.3103;-10.4828;50;1;0;12103;74.7099;-13.0687;-38.0699;6.0526
790;0.5296;0.5000;-10.2414;-10.4828;54;3;0;12103;75.1069;-13.3817;-38.6632;6.1326
791;0.5259;0.5000;-10.0345;-10.4828;60;5;0;12103;75.4733;-13.6794;-39.2345;6.2126
792;0.5222;0.5000;-9.7931;-10.4828;64;5;0;12103;75.8626;-14.0000;-39.7838;6.2126
793;0.5185;0.5000;-9.6207;-10.4828;71;7;0;12103;76.2214;-14.3053;-40.3332;6.2925
794;0.5074;0.5000;-9.4138;-10.4828;81;15;0;12103;76.5496;-14.5802;-40.8825;6.2925
795;0.5074;0.5000;-9.0690;-10.4828;85;11;0;12103;76.9313;-14.9160;-41.3879;6.3725
796;0.5074;0.5000;-9.0690;-10.4828;87;11;0;12051;77.3130;-15.2595;-41.9153;6.4525
797;0.5037;0.5000;-9.0690;-10.4828;91;15;0;12103;77.6870;-15.5954;-42.4427;6.4525
798;0.4963;0.5000;-9.1724;-10.4828;97;22;0;12103;78.0076;-15.8855;-42.9701;6.5324
799;0.4963;0.5000;-9.2759;-10.4828;95;22;0;12051;78.3740;-16.2366;-43.4974;6.5324
800;0.5000;0.5000;-9.3448;-10.4828;91;19;0;12051;78.7710;-16.6183;-44.0248;6.6124
801;0.5074;0.5000;-9.4138;-10.4828;85;15;0;12051;79.1679;-17.0000;-44.5742;6.6923
802;0.5074;0.5000;-9.6552;-10.4828;83;17;0;12051;79.5267;-17.3588;-45.1235;6.6923
803;0.5037;0.5000;-9.8276;-10.4828;85;21;0;12051;79.8550;-17.6947;-45.6729;6.7723
804;0.5037;0.5000;-9.9310;-10.4828;83;21;0;12103;80.2061;-18.0534;-46.2442;6.8523
805;0.5037;0.5000;-10.0690;-10.4828;81;22;0;12051;80.5573;-18.4275;-46.8155;6.8523
806;0.5000;0.5000;-10.0690;-10.4828;87;26;0;12051;80.8779;-18.7710;-47.3868;6.9322
807;0.5000;0.5000;-10.1379;-10.4828;83;26;0;12051;81.2214;-19.1450;-47.9801;7.0122
808;0.4963;0.5000;-10.2069;-10.4828;87;28;0;12051;81.5344;-19.4962;-48.5515;7.0122
809;0.5000;0.5000;-10.3103;-10.4828;85;28;0;12051;81.8702;-19.8779;-49.1448;7.0921
810;0.4963;0.5000;-10.4828;-10.4828;87;34;0;12051;82.1756;-20.2366;-49.7381;7.0921
811;0.4963;0.5000;-10.4483;-10.4828;85;32;0;12051;82.4962;-20.6260;-50.3533;7.1721
812;0.4963;0.5000;-10.5862;-10.4828;83;32;0;12051;82.8244;-21.0153;-50.9466;7.2521
813;0.4963;0.5000;-10.6897;-10.4828;85;36;0;12051;83.1374;-21.4122;-51.5619;7.2521
814;0.4926;0.5000;-10.7241;-10.4828;89;40;0;12051;83.4580;-21.8168;-52.1991;7.3320
815;0.4926;0.5000;-10.7586;-10.4828;87;40;0;12051;83.7634;-22.2214;-52.7924;7.4120
816;0.4926;0.5000;-10.8276;-10.4828;87;44;0;12051;84.0458;-22.5954;-53.4077;7.4120
817;0.4926;0.5000;-10.8621;-10.4828;85;42;0;12051;84.3435;-23.0000;-54.0450;7.4919
818;0.4889;0.5000;-10.9655;-10.4828;87;46;0;12051;84.6183;-23.3817;-54.6602;7.4919
819;0.4889;0.5000;-10.9655;-10.4828;89;48;0;12051;84.8931;-23.7710;-55.2975;7.5719
820;0.4889;0.5000;-10.8621;-10.4828;89;46;0;12000;85.1985;-24.2214;-55.9128;7.6519
821;0.4963;0.5000;-10.7931;-10.4828;83;38;0;12000;85.5038;-24.6718;-56.5280;7.6519
822;0.5000;0.5000;-10.7586;-10.4828;79;32;0;12051;85.8015;-25.1374;-57.1433;7.7318
823;0.5000;0.5000;-10.6897;-10.4828;79;32;0;12051;86.0763;-25.5649;-57.7586;7.8118
824;0.4963;0.5000;-10.6207;-10.4828;83;34;0;12051;86.3282;-25.9618;-58.3519;7.8118
825;0.4963;0.5000;-10.5172;-10.4828;87;36;0;12051;86.5725;-26.3588;-58.9671;7.8917
826;0.4926;0.5000;-10.5517;-10.3793;89;40;0;12051;86.8092;-26.7634;-59.5604;7.8917
827;0.4926;0.5000;-10.6207;-10.2759;85;40;0;12051;87.0687;-27.2061;-60.1757;7.9717
828;0.5000;0.5000;-10.6552;-10.1724;79;36;0;12051;87.3359;-27.6794;-60.7910;8.0517
829;0.4963;0.5000;-10.7586;-10.0690;79;42;0;12051;87.5649;-28.0916;-61.4063;8.0517
830;0.5000;0.5000;-10.7586;-9.9655;73;38;0;12051;87.8244;-28.5725;-62.0215;8.1316
831;0.5000;0.5000;-10.8621;-9.8621;71;40;0;12051;88.0611;-29.0229;-62.6368;8.2116
832;0.5000;0.5000;-10.8966;-9.7586;67;40;0;12051;88.2901;-29.4809;-63.2521;8.2116
833;0.5000;0.5000;-10.8621;-9.6552;71;46;0;12103;88.4962;-29.9008;-63.8893;8.2916
834;0.5000;0.5000;-10.8276;-9.5517;69;46;0;12103;88.7176;-30.3588;-64.5046;8.2916
835;0.5000;0.5000;-10.7586;-9.4483;67;44;0;12051;88.9389;-30.8168;-65.1199;8.3715
836;0.4963;0.5000;-10.7241;-9.3448;69;50;0;12051;89.1298;-31.2443;-65.7351;8.4515
837;0.4963;0.5000;-10.6897;-9.2414;67;50;0;12051;89.3359;-31.7099;-66.3504;8.4515
838;0.5000;0.5000;-10.4483;-9.1379;69;48;0;12051;89.5420;-32.1756;-66.9437;8.5314
839;0.5000;0.5000;-10.2414;-9.0345;67;46;0;12051;89.7405;-32.6412;-67.5150;8.6114
840;0.5000;0.5000;-9.9310;-8.9310;69;44;0;12103;89.9313;-33.1145;-68.0864;8.6114
841;0.4963;0.5000;-9.8276;-8.8276;71;46;0;12103;90.0992;-33.5496;-68.6577;8.6914
842;0.4963;0.5000;-9.6897;-8.7241;71;46;0;12051;90.2824;-34.0229;-69.2070;8.6914
843;0.4926;0.5000;-9.5172;-8.5862;75;48;0;12051;90.4504;-34.4656;-69.7564;8.7713
844;0.4926;0.5000;-9.4483;-8.4828;77;52;0;12103;90.6107;-34.9084;-70.2838;8.8513
845;0.4926;0.5000;-9.3448;-8.3793;75;50;0;12051;90.7786;-35.3817;-70.8331;8.8513
846;0.4926;0.5000;-9.2759;-8.2759;77;54;0;12051;90.9313;-35.8321;-71.3605;8.9312
847;0.4889;0.5000;-9.1724;-8.1724;79;56;0;12051;91.0763;-36.2748;-71.8879;8.9312
848;0.4852;0.5000;-9.1379;-8.0690;81;60;0;12000;91.2214;-36.7176;-72.3933;9.0112
849;0.4889;0.5000;-9.0690;-7.9655;77;60;0;12000;91.3740;-37.2061;-72.9206;9.0912
850;0.4926;0.5000;-9.0000;-7.8621;71;54;0;12000;91.5344;-37.7328;-73.4260;9.0912
851;0.4963;0.5000;-8.8966;-7.7586;71;54;0;12051;91.6794;-38.2214;-73.9534;9.1711
852;0.5000;0.5000;-8.7931;-7.6552;65;48;0;12051;91.8244;-38.7481;-74.4588;9.2511
853;0.4963;0.5000;-8.7241;-7.5517;67;52;0;12051;91.9466;-39.1985;-74.9422;9.2511
854;0.4963;0.5000;-8.6552;-7.4483;69;56;0;12051;92.0687;-39.6489;-75.4476;9.3310
855;0.4963;0.5000;-8.4828;-7.3448;69;54;0;12051;92.1985;-40.1450;-75.9311;9.3310
856;0.4963;0.5000;-8.3448;-7.2414;67;54;0;12051;92.3206;-40.6412;-76.4145;9.4110
857;0.4926;0.5000;-8.1724;-7.1379;71;56;0;12051;92.4275;-41.0916;-76.8760;9.4910
858;0.4926;0.5000;-8.0345;-7.0345;73;58;0;12051;92.5420;-41.5878;-77.3374;9.4910
859;0.4852;0.5000;-7.9655;-6.9310;79;65;0;12051;92.6336;-42.0076;-77.7769;9.5709
860;0.4926;0.5000;-7.8621;-6.8276;73;60;0;12000;92.7481;-42.5496;-78.2383;9.6509
861;0.4963;0.5000;-7.6552;-6.7241;69;54;0;12051;92.8550;-43.0840;-78.6778;9.6509
862;0.5000;0.5000;-7.4483;-6.6207;65;48;0;12051;92.9618;-43.6183;-79.0953;9.7309
863;0.5074;0.5000;-7.4483;-6.5172;60;44;0;12051;93.0611;-44.1603;-79.5128;9.8108
864;0.5074;0.5000;-7.3103;-6.4138;58;44;0;12051;93.1527;-44.6565;-79.9304;9.8108
865;0.5111;0.5000;-7.2069;-6.3103;56;40;0;12103;93.2519;-45.1985;-80.3479;9.8908
866;0.5074;0.5000;-7.0000;-6.2069;60;44;0;12103;93.3282;-45.6641;-80.7434;9.9707
867;0.5111;0.5000;-6.8621;-6.1034;56;38;0;12103;93.4122;-46.1985;-81.1389;9.9707
868;0.5111;0.5000;-6.5862;-6.0000;58;36;0;12103;93.4885;-46.7023;-81.5125;10.0507
869;0.5037;0.5000;-6.4483;-5.8966;62;40;0;12103;93.5573;-47.1679;-81.8860;10.0507
870;0.5074;0.5000;-6.3448;-5.7586;58;38;0;12103;93.6336;-47.7099;-82.2596;10.1307
871;0.5000;0.5000;-6.3103;-5.6552;65;46;0;12103;93.6870;-48.1374;-82.6112;10.2106
872;0.5037;0.5000;-6.1379;-5.5517;64;44;0;12103;93.7557;-48.6412;-82.9628;10.2106
873;0.5037;0.5000;-6.2069;-5.4483;62;46;0;12103;93.8168;-49.1450;-83.3143;10.2906
874;0.5074;0.5000;-6.1724;-5.3448;58;42;0;12103;93.8779;-49.6947;-83.6659;10.3705
875;0.5074;0.5000;-6.1379;-5.2414;56;44;0;12103;93.9313;-50.1985;-84.0175;10.3705
876;0.5037;0.5000;-6.0345;-5.1379;60;48;0;12103;93.9771;-50.6641;-84.3691;10.4505
877;0.5037;0.5000;-6.0000;-5.0345;58;48;0;12103;94.0229;-51.1679;-84.7207;10.4505
878;0.5037;0.5000;-5.9310;-4.9310;58;48;0;12103;94.0687;-51.6794;-85.0503;10.5305
879;0.5037;0.5000;-5.8276;-4.8276;58;48;0;12103;94.1145;-52.1832;-85.3799;10.6104
880;0.5000;0.5000;-5.6207;-4.7241;60;50;0;12103;94.1527;-52.6489;-85.7095;10.6104
881;0.5000;0.5000;-5.4138;-4.6207;62;50;0;12103;94.1908;-53.1603;-86.0172;10.6904
882;0.4963;0.5000;-5.3448;-4.5172;64;54;0;12103;94.2214;-53.6260;-86.3248;10.7703
883;0.5000;0.5000;-5.2069;-4.4138;64;52;0;12103;94.2519;-54.1374;-86.6105;10.7703
884;0.5000;0.5000;-5.1034;-4.3103;62;52;0;12051;94.2824;-54.6412;-86.9181;10.8503
885;0.4963;0.5000;-4.9655;-4.2069;65;54;0;12051;94.3053;-55.1145;-87.1818;10.8503
886;0.4926;0.5000;-4.8966;-4.1034;67;58;0;12103;94.3282;-55.5802;-87.4674;10.9303
887;0.4926;0.5000;-4.7931;-4.0000;69;62;0;12051;94.3435;-56.0458;-87.7531;11.0102
888;0.4926;0.5000;-4.6897;-3.8966;67;60;0;12051;94.3664;-56.5573;-88.0168;11.0102
889;0.4963;0.5000;-4.5517;-3.7931;64;54;0;12051;94.3817;-57.1069;-88.2805;11.0902
890;0.4963;0.5000;-4.4828;-3.6897;62;54;0;12103;94.3969;-57.6107;-88.5222;11.1701
891;0.5000;0.5000;-4.4483;-3.5862;60;54;0;12051;94.4046;-58.1221;-88.7859;11.1701
892;0.5037;0.5000;-4.4483;-3.4828;54;50;0;12051;94.4198;-58.6718;-89.0276;11.2501
893;0.5037;0.5000;-4.3793;-0.0000;21;87;0;12103;0.5038;0.0000;-0.0109;-0.0244
894;0.5000;0.5037;-4.2759;-0.0000;26;93;0;12051;0.9771;-0.0076;-0.2526;0.0556
895;0.4963;0.5037;-4.1724;-0.0000;32;97;0;12000;1.4427;-0.0076;-0.4943;0.1355
896;0.4963;0.5074;-3.8276;-0.0000;40;101;0;12000;1.9160;-0.0153;-0.7140;0.1355
897;0.5000;0.5074;-3.6552;-0.0000;38;97;0;12000;2.4580;-0.0229;-0.9118;0.2155
898;0.4926;0.5111;-3.1034;-0.0000;54;101;0;12000;2.8931;-0.0305;-1.0876;0.2155
899;0.4852;0.5111;-2.3448;-0.0000;67;103;0;12000;3.3206;-0.0382;-1.2194;0.2955
900;0.4889;0.5148;-1.6207;-0.0000;75;97;0;12000;3.8321;-0.0458;-1.3293;0.3754
901;0.4926;0.5148;-1.2069;-0.0000;75;91;0;11949;4.3740;-0.0611;-1.3952;0.3754
902;0.5000;0.5185;-0.6897;-0.0000;77;81;0;11897;4.9237;-0.0763;-1.4172;0.4554
903;0.5037;0.5185;-0.4483;-0.0000;77;77;0;11949;5.4733;-0.0840;-1.4612;0.5353
904;0.5037;0.5222;-0.4483;-0.0000;79;81;0;11949;5.9771;-0.0992;-1.4831;0.5353
905;0.5074;0.5259;-0.3448;-0.0000;77;77;0;11949;6.5649;-0.1145;-1.5051;0.6153
906;0.5111;0.5259;-0.4138;-0.0000;75;77;0;11897;7.1145;-0.1298;-1.5271;0.6953
907;0.5148;0.5296;-0.4828;-0.0000;73;75;0;12000;7.6641;-0.1450;-1.5490;0.6953
908;0.5148;0.5296;-0.5862;-0.0000;75;81;0;11949;8.1679;-0.1603;-1.5710;0.7752
909;0.5185;0.5333;-0.6552;-0.0000;73;81;0;11949;8.7176;-0.1756;-1.6150;0.8552
910;0.5259;0.5333;-0.5862;-0.0000;69;75;0;11949;9.3053;-0.1908;-1.6369;0.8552
911;0.5222;0.5370;-0.4138;-0.0000;75;77;0;12000;9.8092;-0.2061;-1.6589;0.9351
912;0.5296;0.5370;-0.3793;-0.0000;71;75;0;11949;10.3969;-0.2214;-1.6809;1.0151
913;0.5296;0.5407;-0.4138;-0.0000;71;75;0;11949;10.9466;-0.2366;-1.7029;1.0951
914;0.5407;0.5407;-0.4828;-0.0000;62;69;0;12000;11.5725;-0.2595;-1.7468;1.0951
915;0.5407;0.5444;-0.3448;-0.0000;65;69;0;12000;12.1221;-0.2748;-1.7468;1.1750
916;0.5481;0.5444;-0.4483;-0.0000;58;64;0;12000;12.7481;-0.2901;-1.7908;1.2550
917;0.5481;0.5481;-0.3448;-0.0000;62;65;0;12000;13.2901;-0.3053;-1.7908;1.2550
918;0.5481;0.5519;-0.4138;-0.0000;64;69;0;12051;13.8397;-0.3282;-1.8127;1.3349
919;0.5481;0.5519;-0.4483;-0.0000;64;71;0;12000;14.3893;-0.3435;-1.8567;1.4149
920;0.5481;0.5556;-0.2759;-0.0000;67;71;0;12000;14.9313;-0.3588;-1.8567;1.4149
921;0.5519;0.5556;-0.2759;-0.0000;67;71;0;12000;15.5191;-0.3817;-1.8787;1.4949
922;0.5519;0.5593;-0.2414;-0.0000;69;73;0;12000;16.0687;-0.3969;-1.9006;1.5748
923;0.5556;0.5593;-0.1724;-0.0000;69;71;0;12000;16.6565;-0.4198;-1.9006;1.6548
924;0.5593;0.5630;-0.1379;-0.0000;67;71;0;12000;17.2443;-0.4351;-1.9006;1.6548
