marco@marco-tbn03374:~$ picocom /dev/ttyACM0 -b 115200
picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
state:PreCalib
state:CalibrationIRDistance

========================================
>>> Place micromouse at 10 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
160,1,157,108,51,691
160,2,156,109,59,692
160,3,156,105,53,692
160,4,156,105,55,692
160,5,156,111,59,690
160,6,157,114,56,694
160,7,157,112,53,692
160,8,158,104,56,693
160,9,157,111,60,693
160,10,157,116,57,691
160,11,158,109,52,694
160,12,158,110,54,693
160,13,158,114,56,694
160,14,158,109,60,693
160,15,158,110,61,692
160,16,158,116,58,695
160,17,159,106,55,694
160,18,158,111,52,694
160,19,158,115,54,694
160,20,159,107,57,694
160,21,159,116,57,693
160,22,159,109,58,695
160,23,158,111,60,694
160,24,160,112,62,694
160,25,159,111,62,695
160,26,158,117,60,694
160,27,159,108,58,694
160,28,158,116,57,695
160,29,159,105,56,694
160,30,158,114,55,695
160,31,159,106,53,694
160,32,158,112,52,695
160,33,157,107,51,693
160,34,159,112,52,694
160,35,156,108,52,693
160,36,158,111,52,694
160,37,157,109,51,694
160,38,156,112,51,693
160,39,157,107,51,694
160,40,156,112,51,694
160,41,157,106,51,693
160,42,156,113,52,693
160,43,157,104,53,692
160,44,156,116,55,693
160,45,155,106,56,691
160,46,156,116,55,690
160,47,155,109,57,690
160,48,156,113,59,690
160,49,155,110,60,690
160,50,156,108,60,689
--- 160 mm Summary | Avg: L=157 FL=110 FR=55 R=692 ---

>>> Place micromouse at 170 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 170 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
170,1,155,108,53,606
170,2,156,110,55,606
170,3,156,111,59,608
170,4,155,114,50,606
170,5,157,113,55,608
170,6,155,104,56,607
170,7,157,110,60,607
170,8,157,117,56,608
170,9,156,104,50,607
170,10,155,111,54,606
170,11,156,116,55,608
170,12,158,104,56,608
170,13,156,112,59,608
170,14,157,111,60,609
170,15,158,110,56,609
170,16,158,117,54,608
170,17,158,104,50,609
170,18,157,112,51,608
170,19,158,108,51,609
170,20,158,111,53,609
170,21,158,111,55,605
170,22,159,111,56,609
170,23,158,113,56,609
170,24,159,110,57,610
170,25,158,116,56,610
170,26,160,109,56,609
170,27,158,117,57,610
170,28,158,110,56,609
170,29,159,117,56,609
170,30,159,110,57,609
170,31,159,117,57,610
170,32,159,111,57,610
170,33,159,113,57,609
170,34,157,112,56,610
170,35,158,111,56,609
170,36,159,112,56,609
170,37,158,108,55,608
170,38,158,113,54,608
170,39,158,105,53,608
170,40,156,118,51,605
170,41,158,109,51,609
170,42,157,114,51,608
170,43,158,112,55,608
170,44,157,109,56,608
170,45,157,113,58,607
170,46,156,104,60,608
170,47,156,117,60,607
170,48,156,110,58,608
170,49,156,111,56,607
170,50,157,112,55,608
--- 170 mm Summary | Avg: L=157 FL=111 FR=55 R=608 ---

>>> Place micromouse at 180 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 180 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
180,1,157,110,55,529
180,2,155,108,54,528
180,3,156,111,59,530
180,4,156,114,54,530
180,5,157,111,49,529
180,6,155,105,54,530
180,7,157,112,54,530
180,8,157,110,58,530
180,9,156,109,58,530
180,10,156,113,55,530
180,11,155,108,51,530
180,12,157,111,49,530
180,13,156,114,50,531
180,14,157,110,52,530
180,15,158,117,54,531
180,16,157,104,55,530
180,17,159,114,55,531
180,18,157,105,55,531
180,19,158,113,55,530
180,20,158,107,56,531
180,21,158,112,55,531
180,22,159,107,56,531
180,23,158,111,56,531
180,24,159,108,56,532
180,25,159,112,55,531
180,26,159,106,55,531
180,27,160,114,56,531
180,28,158,105,56,531
180,29,160,117,56,532
180,30,158,105,56,531
180,31,157,118,55,528
180,32,158,110,54,531
180,33,160,113,51,531
180,34,159,112,50,532
180,35,158,109,50,531
180,36,159,113,54,531
180,37,158,104,56,525
180,38,159,118,58,531
180,39,158,111,60,532
180,40,157,112,59,531
180,41,158,112,57,531
180,42,157,105,56,530
180,43,158,117,55,531
180,44,157,109,54,531
180,45,158,111,50,530
180,46,157,112,50,530
180,47,155,104,54,530
180,48,157,116,57,530
180,49,156,110,59,529
180,50,156,108,58,529
--- 180 mm Summary | Avg: L=157 FL=110 FR=54 R=530 ---

>>> Place micromouse at 190 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 190 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
190,1,158,111,55,478
190,2,158,113,59,478
190,3,158,117,53,477
190,4,159,107,52,477
190,5,158,111,55,478
190,6,157,118,56,476
190,7,159,107,60,477
190,8,157,111,58,476
190,9,158,116,55,476
190,10,157,107,53,476
190,11,156,116,50,476
190,12,157,105,49,477
190,13,156,113,49,476
190,14,157,110,51,476
190,15,156,111,52,476
190,16,157,111,53,474
190,17,157,111,53,475
190,18,156,111,53,475
190,19,157,111,53,476
190,20,156,111,53,475
190,21,157,111,51,476
190,22,156,108,50,476
190,23,157,112,49,476
190,24,156,105,49,476
190,25,156,114,49,476
190,26,156,104,49,476
190,27,156,116,52,476
190,28,157,107,54,476
190,29,156,115,55,476
190,30,156,111,57,475
190,31,157,108,59,477
190,32,156,113,59,476
190,33,157,104,56,476
190,34,157,116,55,476
190,35,157,110,54,476
190,36,156,112,54,476
190,37,157,112,50,476
190,38,158,104,49,476
190,39,158,117,51,476
190,40,158,110,55,476
190,41,158,110,59,476
190,42,159,113,59,477
190,43,159,106,55,477
190,44,159,114,54,476
190,45,159,112,53,477
190,46,158,105,50,477
190,47,160,117,54,477
190,48,159,111,56,478
190,49,159,107,60,477
190,50,160,118,55,477
--- 190 mm Summary | Avg: L=157 FL=111 FR=53 R=476 ---

========================================
>>> Place micromouse at 200 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 200 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
200,1,158,111,60,421
200,2,157,111,55,421
200,3,157,114,56,421
200,4,158,113,49,420
200,5,159,104,52,421
200,6,157,112,54,420
200,7,158,113,56,421
200,8,157,105,59,421
200,9,159,113,58,422
200,10,157,108,56,422
200,11,158,111,54,421
200,12,159,114,52,421
200,13,158,110,50,421
200,14,159,118,49,422
200,15,159,105,50,421
200,16,160,117,50,422
200,17,159,105,51,422
200,18,158,116,51,422
200,19,158,104,51,420
200,20,159,117,51,422
200,21,159,105,50,422
200,22,158,118,50,422
200,23,160,106,50,421
200,24,159,118,50,422
200,25,159,111,51,422
200,26,160,115,51,422
200,27,159,111,53,422
200,28,160,112,56,422
200,29,159,112,56,423
200,30,160,106,59,421
200,31,159,117,60,423
200,32,158,109,58,422
200,33,160,115,56,423
200,34,159,111,55,422
200,35,160,109,55,421
200,36,159,114,53,422
200,37,160,107,50,421
200,38,158,115,52,422
200,39,158,112,55,422
200,40,159,107,58,421
200,41,158,117,59,422
200,42,158,111,56,421
200,43,157,110,55,421
200,44,156,115,52,421
200,45,158,110,49,421
200,46,157,111,54,421
200,47,157,112,57,421
200,48,157,105,58,421
200,49,157,113,55,420
200,50,156,113,54,421
--- 200 mm Summary | Avg: L=158 FL=111 FR=53 R=421 ---

========================================
>>> Place micromouse at 210 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 210 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
210,1,157,112,49,376
210,2,158,111,53,377
210,3,158,105,58,377
210,4,157,110,56,377
210,5,158,114,49,378
210,6,158,112,52,377
210,7,158,108,54,377
210,8,158,114,55,377
210,9,157,108,59,377
210,10,158,111,58,377
210,11,157,115,56,377
210,12,157,105,54,377
210,13,157,115,53,377
210,14,157,104,51,377
210,15,157,113,49,377
210,16,155,107,48,376
210,17,157,111,48,377
210,18,155,109,49,377
210,19,156,112,48,375
210,20,156,108,48,377
210,21,156,112,48,376
210,22,157,107,48,377
210,23,156,112,49,377
210,24,157,106,50,377
210,25,155,112,52,377
210,26,156,104,53,376
210,27,156,116,55,376
210,28,156,108,56,376
210,29,156,115,58,377
210,30,156,110,58,376
210,31,157,110,56,376
210,32,156,112,55,377
210,33,157,104,54,377
210,34,157,117,53,377
210,35,157,110,52,377
210,36,157,111,49,377
210,37,156,111,48,377
210,38,158,104,53,377
210,39,156,117,57,377
210,40,157,111,58,377
210,41,158,110,55,377
210,42,157,114,54,377
210,43,157,106,53,377
210,44,156,113,49,378
210,45,156,111,52,374
210,46,158,104,56,377
210,47,158,116,58,377
210,48,159,111,55,378
210,49,158,104,54,377
210,50,159,117,51,378
--- 210 mm Summary | Avg: L=156 FL=110 FR=52 R=376 ---

========================================
>>> Place micromouse at 220 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 220 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
220,1,156,117,48,331
220,2,156,111,50,332
220,3,156,105,51,332
220,4,156,111,53,332
220,5,155,115,56,331
220,6,156,105,58,332
220,7,156,113,58,332
220,8,156,109,55,332
220,9,155,111,54,332
220,10,156,113,54,332
220,11,155,111,53,332
220,12,156,114,52,331
220,13,156,109,52,332
220,14,156,116,52,332
220,15,156,109,53,331
220,16,156,116,53,332
220,17,156,111,54,331
220,18,157,113,54,332
220,19,156,111,55,332
220,20,157,111,57,328
220,21,156,112,58,332
220,22,156,106,56,333
220,23,158,115,55,332
220,24,156,105,53,332
220,25,158,116,54,333
220,26,157,111,54,331
220,27,158,111,51,333
220,28,158,113,48,333
220,29,158,105,51,332
220,30,159,117,55,333
220,31,158,112,57,333
220,32,159,110,58,333
220,33,158,114,55,332
220,34,159,107,54,333
220,35,158,113,53,333
220,36,159,113,49,332
220,37,159,105,53,332
220,38,158,117,55,332
220,39,159,112,59,333
220,40,158,106,56,333
220,41,159,118,55,333
220,42,158,112,52,332
220,43,158,105,50,333
220,44,160,117,54,334
220,45,159,112,59,333
220,46,160,105,55,333
220,47,159,116,54,333
220,48,160,113,49,333
220,49,159,107,55,333
220,50,159,112,59,333
--- 220 mm Summary | Avg: L=157 FL=111 FR=53 R=332 ---

========================================
>>> Place micromouse at 230 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 230 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
230,1,157,107,55,284
230,2,159,116,57,285
230,3,159,115,49,285
230,4,159,105,52,285
230,5,158,112,55,285
230,6,159,115,55,286
230,7,159,106,58,285
230,8,158,115,58,285
230,9,159,107,57,285
230,10,158,112,55,285
230,11,157,112,55,285
230,12,158,112,54,285
230,13,158,114,53,285
230,14,158,111,53,285
230,15,158,112,52,286
230,16,159,111,53,285
230,17,158,112,53,284
230,18,159,112,54,284
230,19,157,110,55,285
230,20,157,113,56,285
230,21,158,106,56,284
230,22,157,114,58,285
230,23,158,105,58,285
230,24,157,117,57,285
230,25,157,111,55,284
230,26,157,112,54,284
230,27,156,113,53,284
230,28,157,104,53,284
230,29,156,117,51,284
230,30,156,111,48,283
230,31,156,111,51,284
230,32,157,113,54,284
230,33,156,105,57,284
230,34,154,113,57,284
230,35,156,111,53,283
230,36,156,104,53,284
230,37,156,116,49,284
230,38,154,111,48,284
230,39,155,104,53,284
230,40,156,116,56,284
230,41,155,111,56,284
230,42,155,104,53,284
230,43,155,116,51,284
230,44,156,111,48,284
230,45,155,104,53,284
230,46,156,113,57,284
230,47,157,112,55,284
230,48,156,106,53,284
230,49,157,110,49,285
230,50,156,114,50,284
--- 230 mm Summary | Avg: L=156 FL=110 FR=53 R=284 ---

========================================
>>> Place micromouse at 240 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 240 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
240,1,158,117,49,249
240,2,158,117,54,250
240,3,159,110,59,250
240,4,158,109,54,250
240,5,158,115,48,250
240,6,159,109,51,250
240,7,158,112,54,250
240,8,159,118,55,250
240,9,159,106,55,250
240,10,159,117,56,250
240,11,159,105,57,250
240,12,158,114,59,251
240,13,159,105,59,250
240,14,158,113,59,250
240,15,160,106,59,250
240,16,158,115,59,250
240,17,159,105,59,250
240,18,159,117,59,250
240,19,158,107,59,250
240,20,159,117,58,251
240,21,157,111,57,250
240,22,158,112,55,249
240,23,156,112,54,248
240,24,157,106,54,249
240,25,158,117,54,249
240,26,157,110,53,250
240,27,158,113,50,249
240,28,156,112,48,249
240,29,157,105,51,248
240,30,156,117,54,249
240,31,156,111,56,249
240,32,157,109,58,249
240,33,155,113,57,249
240,34,156,106,53,248
240,35,155,112,52,248
240,36,156,112,50,249
240,37,156,104,47,248
240,38,155,113,52,248
240,39,156,112,54,249
240,40,155,105,57,245
240,41,156,112,53,248
240,42,155,113,52,249
240,43,157,109,48,249
240,44,156,109,51,249
240,45,156,116,54,249
240,46,157,111,57,249
240,47,156,105,53,249
240,48,157,116,52,249
240,49,156,111,48,249
240,50,156,107,53,249
--- 240 mm Summary | Avg: L=157 FL=111 FR=54 R=249 ---

>>> Place micromouse at 250 mm <<<
Press button to start 5s raw ADC sampling (Long press to exit)
========================================
--- Sampling raw ADC values at 250 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
250,1,158,106,53,213
250,2,154,110,50,209
250,3,157,114,53,213
250,4,158,109,57,213
250,5,157,110,56,213
250,6,158,117,54,213
250,7,157,104,52,213
250,8,158,112,48,213
250,9,158,107,48,213
250,10,157,112,48,213
250,11,159,108,49,213
250,12,157,111,49,213
250,13,158,109,49,213
250,14,157,112,49,213
250,15,158,105,48,213
250,16,158,114,49,212
250,17,157,104,48,213
250,18,158,117,49,213
250,19,156,109,52,213
250,20,158,112,54,212
250,21,157,111,55,212
250,22,157,106,57,213
250,23,157,116,57,212
250,24,155,109,55,212
250,25,156,113,53,212
250,26,156,111,52,212
250,27,156,103,51,211
250,28,155,116,48,212
250,29,154,111,50,212
250,30,155,106,53,211
250,31,155,116,57,211
250,32,155,108,55,212
250,33,154,107,53,212
250,34,155,116,51,211
250,35,154,110,47,211
250,36,154,104,52,212
250,37,155,116,55,212
250,38,154,110,55,212
250,39,155,104,52,211
250,40,154,113,49,212
250,41,155,112,48,212
250,42,155,107,54,212
250,43,155,108,57,212
250,44,155,116,52,212
250,45,155,110,50,212
250,46,155,103,48,211
250,47,155,112,55,212
250,48,155,112,55,212
250,49,156,109,52,212
250,50,156,105,48,212
--- 250 mm Summary | Avg: L=156 FL=110 FR=51 R=212 ---

*** RAW IR SENSOR CALIBRATION COMPLETE (10-250mm) ***
========================================
state:PreCalib

FATAL: read zero bytes from port
term_exitfunc: reset failed for dev UNKNOWN: Input/output error
marco@marco-tbn03374:~$ cd
