Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
90,42,3102,2054,6,366
90,43,3102,2054,6,365
90,44,3102,2055,6,366
90,45,3102,2054,6,365
90,46,3102,2054,6,365
90,47,3102,2054,6,365
90,48,3102,2055,6,366
90,49,3102,2055,6,366
90,50,3102,2053,6,365
--- 90 mm Summary | Avg: L=3102 FL=2053 FR=30 R=365 ---

========================================
>>> Place micromouse at 100 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 100 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
100,1,2914,1468,182,366
100,2,2914,1468,171,366
100,3,2913,1467,68,366
100,4,2914,1467,9,366
100,5,2913,1466,7,366
100,6,2913,1466,6,366
100,7,2913,1466,6,366
100,8,2914,1467,6,366
100,9,2913,1466,6,366
100,10,2913,1467,6,366
100,11,2914,1467,6,366
100,12,2913,1467,6,366
100,13,2913,1466,6,366
100,14,2916,1470,6,367
100,15,2916,1469,6,367
100,16,2916,1470,6,367
100,17,2916,1470,6,367
100,18,2916,1470,6,367
100,19,2916,1469,6,367
100,20,2916,1470,6,367
100,21,2916,1469,6,367
100,22,2916,1469,6,367
100,23,2916,1469,6,367
100,24,2916,1469,6,367
100,25,2916,1469,6,367
100,26,2917,1470,6,367
100,27,2916,1469,6,367
100,28,2916,1470,6,367
100,29,2916,1470,6,367
100,30,2916,1469,6,367
100,31,2916,1469,6,367
100,32,2917,1470,6,367
100,33,2916,1469,6,367
100,34,2915,1468,6,367
100,35,2914,1467,6,366
100,36,2913,1466,6,366
100,37,2913,1466,6,366
100,38,2913,1466,6,366
100,39,2912,1466,6,365
100,40,2912,1466,6,365
100,41,2913,1466,6,366
100,42,2912,1466,6,366
100,43,2912,1466,6,366
100,44,2913,1466,6,366
100,45,2913,1466,6,366
100,46,2913,1466,6,366
100,47,2913,1466,6,366
100,48,2913,1466,6,366
100,49,2912,1466,6,366
100,50,2913,1466,6,366
--- 100 mm Summary | Avg: L=2914 FL=1467 FR=14 R=366 ---

>>> Place micromouse at 110 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 110 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
110,1,2489,1200,80,366
110,2,2490,1201,68,367
110,3,2489,1200,62,366
110,4,2491,1201,55,367
110,5,2490,1200,26,366
110,6,2489,1199,8,366
110,7,2488,1199,6,366
110,8,2490,1200,6,366
110,9,2489,1200,7,366
110,10,2489,1200,8,366
110,11,2490,1200,10,366
110,12,2489,1200,6,366
110,13,2489,1200,6,366
110,14,2490,1200,6,366
110,15,2491,1200,6,367
110,16,2489,1199,6,366
110,17,2490,1200,6,366
110,18,2490,1200,6,366
110,19,2489,1200,6,366
110,20,2490,1200,6,366
110,21,2489,1200,6,366
110,22,2489,1200,6,366
110,23,2491,1201,6,367
110,24,2489,1200,6,366
110,25,2489,1200,6,366
110,26,2490,1200,6,366
110,27,2490,1200,6,366
110,28,2489,1200,6,366
110,29,2490,1200,6,366
110,30,2490,1200,6,366
110,31,2489,1200,6,366
110,32,2490,1200,5,366
110,33,2488,1199,6,366
110,34,2488,1199,6,366
110,35,2489,1199,6,366
110,36,2488,1199,6,366
110,37,2488,1199,6,366
110,38,2488,1199,6,366
110,39,2488,1199,6,366
110,40,2488,1199,6,366
110,41,2489,1200,6,366
110,42,2488,1199,6,366
110,43,2488,1199,6,366
110,44,2489,1199,6,366
110,45,2488,1199,6,366
110,46,2488,1199,6,366
110,47,2488,1199,6,366
110,48,2488,1199,6,366
110,49,2488,1199,6,366
110,50,2488,1199,6,366

>>> Place micromouse at 120 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 120 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
120,1,1953,983,9,366
120,2,1955,984,24,367
120,3,1956,985,39,367
120,4,1955,984,51,367
120,5,1954,984,8,367
120,6,1955,984,6,367
120,7,1955,984,6,367
120,8,1955,984,6,367
120,9,1955,984,6,367
120,10,1955,984,6,367
120,11,1956,984,6,367
120,12,1955,984,6,367
120,13,1954,983,6,366
120,14,1954,983,6,366
120,15,1954,983,6,366
120,16,1954,983,6,366
120,17,1954,983,6,366
120,18,1954,983,6,366
120,19,1954,983,6,366
120,20,1953,983,6,366
120,21,1954,983,6,366
120,22,1954,983,6,366
120,23,1954,983,5,366
120,24,1954,983,6,366
120,25,1954,983,6,366
120,26,1954,983,6,366
120,27,1954,983,6,366
120,28,1954,983,6,366
120,29,1954,983,6,366
120,30,1957,985,6,367
120,31,1955,984,6,367
120,32,1955,984,6,367
120,33,1955,984,6,367
120,34,1956,985,6,367
120,35,1955,984,6,367
120,36,1955,984,6,367
120,37,1957,985,6,367
120,38,1955,984,6,367
120,39,1956,984,6,367
120,40,1956,984,6,367
120,41,1955,984,6,367
120,42,1954,984,6,366
120,43,1956,984,6,367
120,44,1956,984,6,367
120,45,1955,984,6,367
120,46,1956,984,6,367
120,47,1956,984,6,367
120,48,1956,984,6,367
120,49,1956,984,6,367
120,50,1957,985,6,367
--- 120 mm Summary | Avg: L=1954 FL=983 FR=8 R=366 ---

>>> Place micromouse at 130 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 130 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
130,1,1620,838,14,367
130,2,1620,837,22,367
130,3,1620,837,47,367
130,4,1620,837,59,367
130,5,1620,837,38,367
130,6,1619,836,7,367
130,7,1620,837,6,367
130,8,1620,837,6,367
130,9,1619,836,6,367
130,10,1620,837,6,367
130,11,1620,837,6,367
130,12,1620,836,6,367
130,13,1620,836,6,367
130,14,1620,837,5,367
130,15,1620,836,6,367
130,16,1619,836,6,367
130,17,1619,836,5,366
