Dist_mm,Sample,L,FL,FR,R
60,48,43,0,3164,3134
60,49,43,0,3164,3134
60,50,43,0,3164,3134

========================================
>>> Place micromouse at 70 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 70 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
70,1,43,0,2866,3059
70,2,43,0,2864,3057
70,3,43,0,2864,3057
70,4,43,0,2864,3057
70,5,43,0,2864,3057
70,6,43,0,2864,3057
70,7,43,0,2864,3057
70,8,43,0,2865,3057
70,9,43,0,2864,3057
70,10,43,0,2864,3057
70,11,43,0,2865,3057
70,12,43,0,2863,3057
70,13,43,0,2864,3057
70,14,43,0,2865,3057
70,15,43,0,2864,3057
70,16,43,0,2865,3057
70,17,43,0,2865,3057
70,18,43,0,2864,3057
70,19,43,0,2865,3057
70,20,43,0,2865,3057
70,21,43,0,2864,3057
70,22,43,0,2865,3057
70,23,43,0,2865,3057
70,24,43,0,2865,3057
70,25,43,0,2864,3057
70,26,43,0,2865,3057
70,27,43,0,2865,3057
70,28,43,0,2865,3057
70,29,43,0,2866,3057
70,30,43,0,2865,3057
70,31,43,0,2865,3057
70,32,43,0,2866,3057
70,33,43,0,2865,3057
70,34,43,0,2865,3057
70,35,43,0,2866,3057
70,36,43,0,2865,3057
70,37,43,0,2865,3057
70,38,43,0,2865,3057
70,39,43,0,2865,3057
70,40,43,0,2865,3057
70,41,43,0,2866,3057
70,42,43,0,2865,3057
70,43,43,0,2865,3057
70,44,43,0,2866,3057
70,45,43,0,2865,3057
70,46,43,0,2865,3057
70,47,43,0,2866,3057
70,48,43,0,2865,3057
70,49,43,0,2865,3057
70,50,43,0,2866,3057
--- 70 mm Summary | Avg: L=43 FL=0 FR=2864 R=3057 ---

>>> Place micromouse at 80 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 80 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
80,1,43,0,1785,2843
80,2,42,0,1784,2842
80,3,42,0,1784,2842
80,4,42,0,1785,2842
80,5,42,0,1785,2842
80,6,42,0,1784,2842
80,7,42,0,1785,2843
80,8,42,0,1785,2842
80,9,42,0,1784,2842
80,10,42,0,1785,2843
80,11,42,0,1785,2842
80,12,42,0,1784,2842
80,13,42,0,1785,2843
80,14,42,0,1785,2842
80,15,42,0,1784,2842
80,16,42,0,1785,2842
80,17,42,0,1784,2842
80,18,42,0,1785,2842
80,19,42,0,1785,2842
80,20,42,0,1785,2842
80,21,42,0,1785,2842
80,22,42,0,1785,2842
80,23,42,0,1785,2842
80,24,42,0,1784,2842
80,25,42,0,1785,2842
80,26,42,0,1785,2842
80,27,42,0,1785,2842
80,28,42,0,1785,2842
80,29,42,0,1785,2842
80,30,42,0,1785,2842
80,31,42,0,1785,2843
80,32,42,0,1785,2842
80,33,42,0,1785,2842
80,34,42,0,1785,2843
80,35,42,0,1785,2842
80,36,42,0,1785,2842
80,37,42,0,1785,2842
80,38,42,0,1785,2842
80,39,42,0,1785,2843
80,40,42,0,1785,2843
80,41,42,0,1785,2842
80,42,42,0,1785,2842
80,43,42,0,1786,2843
80,44,42,0,1785,2843
80,45,42,0,1785,2842
80,46,42,0,1786,2843
80,47,42,0,1785,2842
80,48,42,0,1785,2842
80,49,42,0,1786,2843
80,50,42,0,1785,2842
--- 80 mm Summary | Avg: L=42 FL=0 FR=1784 R=2842 ---

========================================
>>> Place micromouse at 90 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 90 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
90,1,42,0,1355,2350
90,2,42,0,1355,2350
90,3,42,0,1355,2348
90,4,42,0,1354,2348
90,5,42,0,1355,2349
90,6,42,0,1354,2349
90,7,42,0,1354,2349
90,8,42,0,1355,2349
90,9,42,0,1355,2348
90,10,42,0,1354,2349
90,11,42,0,1355,2350
90,12,42,0,1355,2349
90,13,42,0,1355,2349
90,14,42,0,1355,2349
90,15,42,0,1355,2349
90,16,42,0,1355,2349
90,17,42,0,1355,2350
90,18,42,0,1355,2349
90,19,42,0,1355,2349
90,20,42,0,1355,2350
90,21,42,0,1356,2350
90,22,42,0,1355,2350
90,23,42,0,1356,2350
90,24,42,0,1355,2350
90,25,42,0,1355,2349
90,26,42,0,1356,2351
90,27,42,0,1356,2350
90,28,42,0,1356,2350
90,29,42,0,1356,2351
90,30,42,0,1356,2350
90,31,42,0,1356,2350
90,32,42,0,1356,2351
90,33,42,0,1356,2350
90,34,42,0,1356,2350
90,35,42,0,1356,2351
90,36,42,0,1356,2351
90,37,42,0,1356,2351
90,38,42,0,1356,2351
90,39,42,0,1356,2351
90,40,42,0,1356,2351
90,41,42,0,1357,2352
90,42,42,0,1356,2352
90,43,42,0,1356,2351
90,44,42,0,1356,2351
90,45,42,0,1356,2351
90,46,42,0,1356,2351
90,47,42,0,1356,2351
90,48,42,0,1356,2352
90,49,42,0,1356,2351
90,50,42,0,1357,2352
--- 90 mm Summary | Avg: L=42 FL=0 FR=1355 R=2350 ---

>>> Place micromouse at 100 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 100 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
100,1,42,0,1082,1965
100,2,42,0,1081,1964
100,3,42,0,1081,1965
100,4,42,0,1081,1964
100,5,41,0,1081,1964
100,6,42,0,1081,1965
100,7,42,0,1081,1965
100,8,41,0,1081,1964
100,9,41,0,1081,1965
100,10,41,0,1081,1964
100,11,41,0,1081,1965
100,12,42,0,1081,1965
100,13,42,0,1081,1965
100,14,42,0,1081,1965
100,15,42,0,1082,1966
100,16,41,0,1081,1965
100,17,41,0,1081,1965
100,18,42,0,1082,1966
100,19,42,0,1081,1965
100,20,42,0,1081,1965
100,21,42,0,1082,1966
100,22,41,0,1081,1965
100,23,41,0,1081,1965
100,24,42,0,1082,1966
100,25,41,0,1082,1965
100,26,41,0,1081,1965
100,27,42,0,1082,1966
100,28,41,0,1082,1965
100,29,42,0,1082,1965
100,30,42,0,1082,1966
100,31,42,0,1081,1965
100,32,42,0,1081,1965
100,33,42,0,1082,1966
100,34,42,0,1082,1965
100,35,41,0,1082,1966
100,36,42,0,1082,1966
100,37,42,0,1081,1965
100,38,42,0,1082,1965
100,39,42,0,1082,1966
100,40,41,0,1082,1966
100,41,42,0,1082,1966
100,42,42,0,1082,1966
100,43,42,0,1082,1966
100,44,42,0,1082,1965
100,45,42,0,1082,1966
100,46,42,0,1082,1966
100,47,42,0,1082,1965
100,48,42,0,1082,1966
100,49,42,0,1082,1966
100,50,42,0,1082,1966
--- 100 mm Summary | Avg: L=41 FL=0 FR=1081 R=1965 ---

>>> Place micromouse at 110 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 110 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
110,1,41,0,842,1701
110,2,42,0,843,1701
110,3,42,0,843,1701
110,4,42,0,842,1701
110,5,42,0,841,1701
110,6,42,0,842,1701
110,7,42,0,841,1701
110,8,42,0,841,1700
110,9,42,0,841,1701
110,10,42,0,841,1701
110,11,41,0,841,1701
110,12,42,0,841,1701
110,13,42,0,841,1701
110,14,41,0,840,1700
110,15,42,0,841,1701
110,16,42,0,840,1701
110,17,41,0,841,1701
110,18,42,0,840,1701
110,19,41,0,840,1700
110,20,41,0,840,1700
110,21,41,0,841,1701
110,22,42,0,840,1700
110,23,41,0,840,1700
110,24,42,0,840,1701
110,25,42,0,840,1700
110,26,41,0,840,1701
110,27,42,0,841,1702
110,28,41,0,840,1701
110,29,42,0,841,1701
110,30,42,0,841,1701
110,31,42,0,841,1701
110,32,41,0,841,1701
110,33,42,0,841,1702
110,34,42,0,841,1701
110,35,42,0,841,1702
110,36,42,0,841,1703
110,37,42,0,841,1703
110,38,42,0,841,1703
110,39,42,0,842,1703
110,40,42,0,842,1703
110,41,42,0,842,1703
110,42,42,0,842,1704
110,43,42,0,842,1703
110,44,42,0,842,1703
110,45,42,0,842,1704
110,46,42,0,842,1703
110,47,42,0,842,1704
110,48,42,0,843,1704
110,49,42,0,842,1704
110,50,42,0,842,1705
--- 110 mm Summary | Avg: L=41 FL=0 FR=841 R=1701 ---

========================================
>>> Place micromouse at 120 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 120 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
120,1,42,0,687,1513
120,2,42,0,686,1513
120,3,42,0,686,1513
120,4,42,0,686,1513
120,5,42,0,685,1513
120,6,42,0,685,1513
120,7,42,0,686,1513
120,8,42,0,685,1513
120,9,42,0,685,1513
120,10,42,0,686,1514
120,11,42,0,685,1513
120,12,42,0,685,1513
120,13,42,0,686,1514
120,14,42,0,686,1513
120,15,42,0,686,1514
120,16,42,0,686,1514
120,17,42,0,685,1513
120,18,42,0,686,1514
120,19,42,0,686,1514
120,20,42,0,686,1514
120,21,42,0,686,1514
120,22,42,0,686,1514
120,23,42,0,686,1514
120,24,42,0,686,1514
120,25,42,0,686,1514
120,26,42,0,686,1514
120,27,42,0,686,1513
120,28,42,0,686,1514
120,29,42,0,686,1514
120,30,42,0,686,1514
120,31,42,0,686,1514
120,32,42,0,686,1514
120,33,42,0,685,1514
120,34,42,0,686,1514
120,35,42,0,686,1514
120,36,42,0,686,1514
120,37,42,0,686,1515
120,38,42,0,686,1514
120,39,42,0,686,1514
120,40,42,0,686,1515
120,41,42,0,686,1514
120,42,42,0,686,1514
120,43,42,0,686,1515
120,44,42,0,686,1514
120,45,42,0,686,1514
120,46,42,0,686,1515
120,47,42,0,686,1514
120,48,42,0,686,1514
120,49,42,0,686,1515
120,50,42,0,686,1514
--- 120 mm Summary | Avg: L=42 FL=0 FR=685 R=1513 ---

========================================
>>> Place micromouse at 130 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 130 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
130,1,42,0,566,1363
130,2,42,0,565,1364
130,3,42,0,564,1364
130,4,42,0,563,1363
130,5,42,0,563,1364
130,6,42,0,562,1363
130,7,42,0,562,1363
130,8,42,0,562,1363
130,9,42,0,562,1363
130,10,42,0,561,1363
130,11,42,0,561,1363
130,12,42,0,561,1363
130,13,42,0,561,1363
130,14,42,0,561,1364
130,15,42,0,561,1363
130,16,42,0,561,1363
130,17,42,0,561,1364
130,18,42,0,560,1363
130,19,42,0,560,1363
130,20,42,0,561,1364
130,21,42,0,561,1364
130,22,42,0,561,1364
130,23,42,0,561,1364
130,24,42,0,561,1364
130,25,42,0,560,1364
130,26,42,0,561,1364
130,27,42,0,561,1364
130,28,42,0,561,1364
130,29,42,0,561,1364
130,30,42,0,561,1364
130,31,42,0,561,1364
130,32,42,0,561,1364
130,33,42,0,561,1364
130,34,42,0,560,1364
130,35,42,0,561,1364
130,36,42,0,561,1364
130,37,42,0,561,1364
130,38,42,0,561,1365
130,39,42,0,560,1364
130,40,42,0,561,1364
130,41,42,0,561,1364
130,42,42,0,560,1364
