>>> Place micromouse at 10 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
120,13,4,14,1152,356
120,14,4,14,1157,356
120,15,4,15,1147,356
120,16,4,16,1153,356
120,17,4,15,1155,356
120,18,4,14,1149,355
120,19,4,14,1151,356
120,20,4,14,1157,356
120,21,4,15,1149,355
120,22,4,16,1151,356
120,23,4,16,1158,356
120,24,4,13,1150,355
120,25,4,15,1151,356
120,26,4,15,1152,356
120,27,4,16,1152,356
120,28,4,16,1147,356
120,29,4,14,1151,356
120,30,4,15,1156,356
120,31,4,16,1151,356
120,32,4,16,1149,356
120,33,4,14,1153,356
120,34,4,15,1155,356
120,35,4,15,1153,356
120,36,4,16,1147,356
120,37,4,14,1153,356
120,38,4,15,1153,356
120,39,4,16,1156,356
120,40,4,16,1149,356
120,41,4,14,1150,356
120,42,4,15,1153,356
120,43,4,16,1156,356
120,44,4,15,1153,356
120,45,4,15,1147,356
120,46,4,15,1152,356
120,47,4,15,1153,356
120,48,4,13,1155,356
120,49,4,14,1153,356
120,50,4,16,1147,356
--- 120 mm Summary | Avg: L=4 FL=17 FR=1151 R=355 ---

>>> Place micromouse at 130 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 130 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
130,1,5,74,1015,286
130,2,5,58,1009,286
130,3,5,15,1011,287
130,4,4,14,1011,287
130,5,4,14,1008,286
130,6,4,14,1011,286
130,7,4,14,1011,286
130,8,4,13,1009,286
130,9,4,13,1014,287
130,10,4,14,1005,287
130,11,4,15,1011,287
130,12,4,15,1011,287
130,13,4,14,1008,287
130,14,4,14,1011,287
130,15,4,12,1012,287
130,16,4,13,1007,287
130,17,4,13,1011,288
130,18,4,13,1010,287
130,19,4,15,1008,286
130,20,4,14,1012,287
130,21,4,12,1011,287
130,22,4,13,1007,287
130,23,4,14,1012,287
130,24,4,15,1013,288
130,25,4,14,1009,286
130,26,4,12,1009,287
130,27,4,14,1012,287
130,28,4,14,1012,287
130,29,4,15,1007,287
130,30,4,13,1011,287
130,31,4,14,1011,287
130,32,4,14,1012,287
130,33,4,16,1006,287
130,34,4,13,1011,287
130,35,4,13,1010,287
130,36,4,14,1013,287
130,37,4,14,1009,287
130,38,4,13,1006,287
130,39,4,13,1012,287
130,40,4,14,1014,287
130,41,4,14,1013,287
130,42,4,13,998,287
130,43,4,13,1008,287
130,44,4,15,1011,287
130,45,4,13,1013,287
130,46,4,13,1014,287
130,47,4,15,1010,287
130,48,4,14,1007,287
130,49,4,13,1011,287
130,50,4,14,1010,287
--- 130 mm Summary | Avg: L=4 FL=15 FR=1010 R=286 ---

========================================
>>> Place micromouse at 140 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 140 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
140,1,4,18,894,210
140,2,4,15,890,210
140,3,4,13,892,210
140,4,4,13,892,209
140,5,4,12,891,210
140,6,4,13,886,210
140,7,4,33,892,210
140,8,4,19,891,210
140,9,4,14,894,210
140,10,4,14,890,210
140,11,4,14,896,210
140,12,4,13,887,210
