>>> Place micromouse at 10 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
80,25,1194,1617,643,0
80,26,1189,1611,641,0
80,27,1193,1616,643,0
80,28,1193,1613,645,0
80,29,1189,1619,641,0
80,30,1193,1614,642,0
80,31,1189,1613,645,0
80,32,1193,1613,641,0
80,33,1189,1611,644,0
80,34,1193,1618,643,0
80,35,1193,1615,640,0
80,36,1188,1617,644,0
80,37,1193,1617,642,0
80,38,1189,1609,639,0
80,39,1194,1615,648,0
80,40,1189,1614,644,0
80,41,1188,1620,643,0
80,42,1193,1614,645,0
80,43,1189,1617,639,0
80,44,1193,1616,646,0
80,45,1189,1609,644,0
80,46,1193,1615,642,0
80,47,1190,1614,645,0
80,48,1189,1619,639,0
80,49,1181,1617,648,0
80,50,1189,1613,642,0
--- 80 mm Summary | Avg: L=1190 FL=1614 FR=648 R=0 ---

========================================
>>> Place micromouse at 90 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 90 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
90,1,967,1453,496,0
90,2,964,1458,493,0
90,3,968,1460,492,0
90,4,965,1453,494,0
90,5,968,1459,497,0
90,6,965,1456,498,0
90,7,964,1459,494,0
90,8,967,1455,493,0
90,9,964,1456,491,0
90,10,969,1459,489,0
90,11,965,1454,494,0
90,12,968,1457,497,0
90,13,965,1457,494,0
90,14,965,1458,491,0
90,15,968,1454,489,0
90,16,965,1458,495,0
90,17,968,1456,494,0
90,18,965,1453,493,0
90,19,968,1459,489,0
90,20,968,1456,497,0
90,21,965,1458,494,0
90,22,963,1453,491,0
90,23,965,1456,493,0
90,24,968,1457,497,0
90,25,964,1454,494,0
90,26,964,1455,490,0
90,27,968,1456,498,0
90,28,964,1460,494,0
90,29,967,1457,488,0
90,30,965,1452,498,0
90,31,968,1457,494,0
90,32,965,1456,490,0
90,33,964,1460,498,0
90,34,967,1455,493,0
90,35,965,1458,491,0
90,36,968,1456,497,0
90,37,965,1454,494,0
90,38,968,1460,494,0
90,39,968,1455,495,0
90,40,964,1458,489,0
90,41,968,1456,497,0
90,42,965,1453,494,0
90,43,968,1457,493,0
90,44,964,1457,495,0
90,45,968,1459,485,0
90,46,968,1456,499,0
90,47,964,1459,494,0
90,48,968,1458,493,0
90,49,965,1451,495,0
90,50,968,1456,490,0
--- 90 mm Summary | Avg: L=966 FL=1456 FR=493 R=0 ---

>>> Place micromouse at 100 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 100 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
100,1,792,1214,372,0
100,2,793,1217,372,0
100,3,790,1214,371,0
100,4,793,1217,367,0
100,5,790,1214,371,0
100,6,792,1216,373,0
100,7,793,1217,375,0
100,8,790,1217,373,0
100,9,793,1214,369,0
100,10,791,1215,371,0
100,11,794,1216,376,0
100,12,791,1214,372,0
100,13,791,1219,368,0
100,14,794,1215,372,0
100,15,791,1217,376,0
100,16,794,1216,371,0
100,17,791,1216,368,0
100,18,794,1217,376,0
100,19,791,1215,372,0
100,20,791,1216,367,0
100,21,794,1216,374,0
100,22,791,1216,372,0
100,23,794,1216,367,0
100,24,791,1213,376,0
100,25,794,1216,371,0
100,26,793,1216,370,0
100,27,791,1219,374,0
100,28,793,1215,371,0
100,29,791,1214,372,0
100,30,794,1214,372,0
100,31,791,1214,367,0
100,32,794,1219,376,0
100,33,794,1217,372,0
100,34,791,1218,372,0
100,35,794,1218,372,0
100,36,791,1213,367,0
100,37,794,1215,376,0
100,38,791,1214,371,0
100,39,791,1218,373,0
100,40,794,1217,372,0
100,41,790,1219,370,0
100,42,793,1217,372,0
100,43,790,1213,367,0
100,44,794,1218,375,0
100,45,791,1215,369,0
100,46,791,1216,376,0
100,47,794,1213,372,0
100,48,791,1215,372,0
100,49,794,1215,372,0
100,50,791,1215,372,0
--- 100 mm Summary | Avg: L=792 FL=1215 FR=371 R=0 ---

========================================
>>> Place micromouse at 110 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 110 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
110,1,669,1130,57,0
110,2,672,1131,58,0
110,3,671,1127,59,0
110,4,670,1133,59,0
110,5,673,1131,62,0
110,6,671,1127,59,0
110,7,673,1131,57,0
110,8,670,1128,57,0
110,9,670,1130,62,0
110,10,673,1131,58,0
110,11,671,1131,55,0
110,12,674,1131,58,0
110,13,672,1126,61,0
110,14,674,1132,58,0
110,15,671,1129,58,0
110,16,671,1131,62,0
110,17,674,1128,59,0
110,18,672,1129,58,0
110,19,674,1131,61,0
110,20,672,1129,57,0
110,21,674,1131,58,0
110,22,673,1128,59,0
110,23,671,1130,54,0
110,24,674,1130,62,0
110,25,672,1131,59,0
110,26,674,1125,58,0
110,27,671,1129,60,0
110,28,673,1131,54,0
110,29,673,1128,62,0
110,30,671,1129,58,0
110,31,673,1131,58,0
110,32,671,1128,59,0
110,33,674,1132,55,0
110,34,671,1130,61,0
110,35,671,1132,54,0
110,36,673,1130,62,0
110,37,671,1131,58,0
110,38,674,1129,59,0
110,39,671,1126,58,0
110,40,673,1130,58,0
110,41,671,1129,58,0
110,42,671,1132,58,0
110,43,673,1131,59,0
110,44,671,1131,56,0
110,45,674,1131,59,0
110,46,671,1129,55,0
110,47,674,1131,59,0
110,48,673,1129,54,0
110,49,671,1132,60,0
110,50,674,1129,54,0

========================================
>>> Place micromouse at 120 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 120 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
120,1,558,983,36,0
120,2,561,986,39,0
120,3,563,987,40,0
120,4,561,988,38,0
120,5,562,988,36,0
120,6,564,989,35,0
120,7,562,989,31,0
120,8,564,988,35,0
120,9,562,988,39,0
120,10,565,989,35,0
120,11,563,986,34,0
120,12,563,991,33,0
120,13,565,987,38,0
120,14,563,986,35,0
120,15,565,987,31,0
120,16,563,988,36,0
120,17,565,989,36,0
120,18,565,987,34,0
120,19,562,988,34,0
120,20,565,988,39,0
120,21,563,987,35,0
120,22,565,988,35,0
120,23,563,986,37,0
120,24,565,988,33,0
120,25,565,988,36,0
120,26,563,990,36,0
120,27,565,989,31,0
120,28,563,986,39,0
120,29,565,987,36,0
120,30,563,987,34,0
120,31,563,990,37,0
120,32,565,989,31,0
120,33,563,989,38,0
120,34,565,988,36,0
120,35,563,985,35,0
120,36,565,987,36,0
120,37,563,987,31,0
120,38,563,989,40,0
120,39,565,989,34,0
120,40,563,988,37,0
120,41,565,988,36,0
120,42,563,986,35,0
120,43,565,988,36,0
120,44,565,987,35,0
120,45,563,988,36,0
120,46,565,986,31,0
120,47,563,986,37,0
120,48,565,988,31,0
120,49,563,988,38,0
120,50,565,990,31,0
--- 120 mm Summary | Avg: L=563 FL=987 FR=35 R=0 ---

========================================
>>> Place micromouse at 130 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 130 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
130,1,484,889,31,0
130,2,483,887,36,0
130,3,484,890,31,0
130,4,486,886,31,0
130,5,483,889,27,0
130,6,484,887,31,0
130,7,482,886,36,0
130,8,484,890,32,0
130,9,483,888,27,0
130,10,481,889,34,0
130,11,483,887,32,0
130,12,483,890,27,0
130,13,486,889,31,0
130,14,485,888,31,0
130,15,486,888,27,0
130,16,486,888,33,0
130,17,485,891,31,0
130,18,487,882,27,0
130,19,485,887,36,0
130,20,487,888,31,0
130,21,485,888,30,0
130,22,483,891,32,0
130,23,487,890,27,0
130,24,485,889,35,0
130,25,487,889,31,0
130,26,485,887,31,0
130,27,487,888,32,0
130,28,485,888,28,0
130,29,485,890,33,0
130,30,487,890,27,0
130,31,485,889,36,0
130,32,487,888,30,0
130,33,485,888,33,0
130,34,487,890,31,0
130,35,487,888,32,0
130,36,485,889,32,0
130,37,487,886,31,0
130,38,485,886,32,0
130,39,487,889,31,0
130,40,485,889,32,0
130,41,487,891,31,0
130,42,487,890,32,0
130,43,485,892,30,0
130,44,487,890,32,0
130,45,485,888,30,0
130,46,487,890,32,0
130,47,480,888,31,0
130,48,485,890,31,0
130,49,487,888,31,0
130,50,485,890,32,0
--- 130 mm Summary | Avg: L=485 FL=888 FR=31 R=0 ---

========================================
>>> Place micromouse at 140 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 140 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
140,1,422,778,25,0
