Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
--- 170 mm Summary | Avg: L=583 FL=400 FR=6 R=0 ---

========================================
>>> Place micromouse at 180 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 180 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
180,1,511,348,7,0
180,2,511,347,7,0
180,3,511,346,9,0
180,4,513,347,6,0
180,5,512,347,2,0
180,6,513,349,7,0
180,7,511,346,7,0
180,8,513,348,10,0
180,9,511,348,9,0
180,10,511,346,6,0
180,11,513,347,3,0
180,12,512,349,3,0
180,13,514,346,6,0
180,14,512,347,7,0
180,15,513,347,7,0
180,16,514,347,7,0
180,17,511,348,8,0
180,18,513,347,10,0
180,19,511,348,11,0
180,20,514,346,10,0
180,21,512,348,9,0
180,22,514,346,8,0
180,23,513,347,8,0
180,24,511,347,6,0
180,25,513,348,7,0
180,26,512,347,7,0
180,27,513,347,7,0
180,28,511,347,7,0
180,29,512,348,7,0
180,30,514,347,8,0
180,31,512,348,9,0
180,32,513,347,9,0
180,33,511,347,10,0
180,34,514,346,11,0
180,35,512,348,11,0
180,36,512,346,9,0
180,37,514,349,9,0
180,38,512,346,7,0
180,39,513,348,7,0
180,40,512,346,7,0
180,41,514,348,6,0
180,42,514,347,5,0
180,43,512,346,4,0
180,44,514,348,2,0
180,45,512,345,3,0
180,46,514,349,6,0
180,47,512,347,7,0
180,48,513,348,9,0
180,49,514,347,11,0
180,50,512,346,9,0
--- 180 mm Summary | Avg: L=512 FL=347 FR=7 R=0 ---

>>> Place micromouse at 190 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 190 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
190,1,465,285,7,0
190,2,464,284,3,0
190,3,467,282,7,0
190,4,464,284,9,0
190,5,466,285,9,0
190,6,465,283,6,0
190,7,466,284,3,0
190,8,464,285,5,0
190,9,464,283,7,0
190,10,466,285,7,0
190,11,464,285,7,0
190,12,467,283,9,0
190,13,464,285,10,0
190,14,466,282,11,0
190,15,466,285,8,0
190,16,464,283,7,0
190,17,466,284,6,0
190,18,465,284,6,0
190,19,466,284,6,0
190,20,464,284,6,0
190,21,466,285,6,0
190,22,466,284,6,0
190,23,465,285,5,0
190,24,466,285,5,0
190,25,465,284,6,0
190,26,466,284,6,0
190,27,465,284,6,0
190,28,464,284,7,0
190,29,466,285,7,0
190,30,465,283,8,0
190,31,466,285,10,0
190,32,465,283,10,0
190,33,467,286,10,0
190,34,465,284,8,0
190,35,465,285,7,0
190,36,466,285,7,0
190,37,465,283,7,0
190,38,462,285,7,0
190,39,465,283,5,0
190,40,467,286,2,0
190,41,466,284,3,0
190,42,465,284,5,0
190,43,467,285,6,0
190,44,463,282,9,0
190,45,466,285,10,0
190,46,465,284,8,0
190,47,465,283,6,0
190,48,466,285,6,0
190,49,465,285,4,0
190,50,466,285,2,0
--- 190 mm Summary | Avg: L=465 FL=284 FR=6 R=0 ---

>>> Place micromouse at 200 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 200 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
200,1,417,229,2,0
200,2,417,228,10,0
200,3,418,229,3,0
200,4,418,230,6,0
200,5,416,228,7,0
200,6,418,229,10,0
200,7,416,230,9,0
200,8,418,228,6,0
200,9,416,229,4,0
200,10,416,230,2,0
200,11,418,229,6,0
200,12,416,231,6,0
200,13,418,228,6,0
200,14,416,229,6,0
200,15,418,228,6,0
200,16,418,229,7,0
200,17,416,228,8,0
200,18,418,229,10,0
200,19,417,228,10,0
200,20,418,229,10,0
200,21,417,228,10,0
200,22,418,230,10,0
200,23,418,228,9,0
200,24,416,230,10,0
200,25,417,227,9,0
200,26,416,229,8,0
200,27,418,227,7,0
200,28,416,230,7,0
200,29,416,229,7,0
200,30,417,230,7,0
200,31,416,229,7,0
200,32,417,229,6,0
200,33,416,229,5,0
200,34,418,228,2,0
200,35,412,230,3,0
200,36,416,229,5,0
200,37,418,229,6,0
200,38,416,229,7,0
200,39,418,228,10,0
200,40,416,230,10,0
200,41,417,229,7,0
200,42,418,229,7,0
200,43,417,230,6,0
200,44,418,227,5,0
200,45,417,230,3,0
200,46,418,229,5,0
200,47,417,228,7,0
200,48,418,230,10,0
200,49,418,229,8,0
200,50,417,230,7,0
--- 200 mm Summary | Avg: L=417 FL=228 FR=6 R=0 ---

>>> Place micromouse at 210 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 210 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
210,1,373,183,6,0
210,2,374,181,10,0
210,3,374,183,6,0
210,4,375,183,2,0
210,5,373,184,6,0
210,6,374,181,7,0
210,7,373,183,8,0
210,8,373,183,11,0
210,9,374,183,8,0
210,10,374,183,6,0
210,11,375,182,4,0
210,12,374,183,2,0
210,13,375,183,2,0
210,14,375,182,3,0
210,15,373,183,4,0
210,16,374,182,6,0
210,17,373,184,7,0
210,18,375,182,7,0
210,19,373,185,7,0
210,20,374,182,7,0
210,21,374,184,7,0
210,22,373,183,7,0
210,23,374,185,7,0
210,24,373,182,6,0
210,25,375,184,5,0
210,26,374,183,4,0
210,27,374,183,3,0
210,28,372,183,3,0
210,29,373,182,2,0
210,30,375,183,4,0
210,31,374,182,6,0
210,32,375,185,6,0
210,33,374,183,8,0
210,34,373,184,10,0
210,35,375,183,11,0
210,36,374,182,8,0
210,37,375,184,7,0
210,38,374,182,6,0
210,39,375,184,6,0
210,40,374,182,3,0
210,41,374,182,2,0
210,42,375,184,4,0
210,43,374,182,7,0
210,44,375,183,10,0
210,45,374,183,11,0
210,46,375,181,7,0
210,47,375,184,7,0
210,48,373,183,6,0
210,49,376,182,2,0
210,50,373,184,5,0
--- 210 mm Summary | Avg: L=374 FL=182 FR=5 R=0 ---

>>> Place micromouse at 220 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 220 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
220,1,332,145,2,0
220,2,331,145,11,0
220,3,330,145,5,0
220,4,331,146,3,0
220,5,330,144,6,0
220,6,331,145,7,0
220,7,330,146,9,0
220,8,331,145,11,0
220,9,331,146,10,0
220,10,331,144,8,0
220,11,332,145,6,0
220,12,330,145,6,0
220,13,331,145,5,0
220,14,330,145,5,0
220,15,332,145,4,0
220,16,331,146,4,0
220,17,331,145,3,0
220,18,332,146,4,0
220,19,330,145,5,0
220,20,332,146,5,0
220,21,331,145,6,0
220,22,331,145,6,0
220,23,332,145,7,0
220,24,331,145,8,0
220,25,332,145,10,0
220,26,331,144,11,0
220,27,332,147,9,0
220,28,331,145,7,0
220,29,331,147,7,0
220,30,332,146,7,0
220,31,331,145,6,0
220,32,332,146,3,0
220,33,331,144,2,0
220,34,332,147,6,0
220,35,332,146,7,0
220,36,331,145,10,0
220,37,332,146,9,0
220,38,331,145,7,0
220,39,332,146,7,0
220,40,331,145,4,0
220,41,332,144,3,0
220,42,332,147,6,0
220,43,330,145,8,0
220,44,328,145,10,0
220,45,331,146,6,0
220,46,332,145,7,0
220,47,331,145,3,0
220,48,331,147,5,0
220,49,332,145,7,0
220,50,330,145,11,0
--- 220 mm Summary | Avg: L=331 FL=145 FR=6 R=0 ---

========================================
>>> Place micromouse at 230 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 230 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
230,1,301,96,9,0
230,2,302,97,2,0
230,3,301,97,5,0
230,4,301,98,7,0
230,5,300,96,7,0
230,6,300,99,10,0
230,7,301,95,11,0
230,8,300,97,8,0
230,9,302,98,7,0
230,10,301,97,7,0
230,11,302,98,6,0
230,12,301,97,6,0
230,13,300,99,6,0
230,14,302,97,6,0
230,15,301,99,6,0
230,16,302,97,6,0
230,17,301,98,7,0
230,18,302,98,8,0
230,19,302,98,9,0
230,20,301,97,11,0
230,21,302,96,10,0
230,22,300,98,10,0
230,23,302,96,8,0
230,24,300,99,7,0
230,25,301,97,7,0
230,26,301,98,7,0
230,27,300,97,5,0
230,28,302,96,2,0
230,29,300,98,4,0
230,30,302,97,6,0
230,31,301,97,10,0
230,32,301,98,10,0
230,33,302,96,8,0
230,34,301,98,7,0
230,35,302,97,6,0
230,36,301,96,3,0
230,37,302,99,5,0
230,38,301,97,7,0
230,39,301,96,11,0
230,40,302,99,8,0
230,41,301,97,7,0
230,42,302,96,5,0
230,43,298,99,3,0
230,44,302,97,6,0
230,45,302,96,10,0
230,46,301,99,8,0
230,47,302,97,6,0
230,48,301,96,3,0
230,49,302,98,6,0
230,50,301,97,9,0
--- 230 mm Summary | Avg: L=301 FL=97 FR=6 R=0 ---

========================================
>>> Place micromouse at 240 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 240 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
240,1,270,58,8,0
240,2,271,61,6,0
240,3,269,58,7,0
240,4,268,59,9,0
240,5,270,60,11,0
240,6,269,59,7,0
240,7,271,60,6,0
240,8,270,58,5,0
240,9,271,60,4,0
240,10,269,59,4,0
240,11,270,60,3,0
240,12,271,59,2,0
240,13,270,59,2,0
240,14,271,59,3,0
240,15,270,59,3,0
240,16,271,58,4,0
240,17,270,60,5,0
240,18,270,58,6,0
240,19,271,61,7,0
240,20,271,59,8,0
240,21,272,60,10,0
240,22,271,59,11,0
240,23,272,59,10,0
240,24,272,60,7,0
240,25,271,59,7,0
240,26,272,60,6,0
240,27,271,59,5,0
240,28,272,59,2,0
240,29,271,61,3,0
240,30,270,60,7,0
240,31,272,59,10,0
240,32,271,60,11,0
240,33,271,58,7,0
240,34,271,60,7,0
240,35,271,60,5,0
240,36,271,58,2,0
240,37,270,60,6,0
240,38,271,59,9,0
240,39,271,59,10,0
240,40,271,60,7,0
240,41,270,59,6,0
240,42,271,59,2,0
240,43,271,60,6,0
240,44,271,61,11,0
240,45,272,59,8,0
240,46,270,59,7,0
240,47,272,61,3,0
240,48,271,59,6,0
240,49,272,58,10,0
240,50,271,60,7,0
--- 240 mm Summary | Avg: L=270 FL=59 FR=6 R=0 ---

========================================
>>> Place micromouse at 250 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 250 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
250,1,241,34,11,0
250,2,242,35,7,0
250,3,242,36,2,0
250,4,240,33,5,0
250,5,243,34,6,0
250,6,242,34,7,0
250,7,243,34,8,0
250,8,243,35,8,0
250,9,242,34,8,0
250,10,243,35,7,0
250,11,242,35,8,0
250,12,244,36,9,0
250,13,242,35,8,0
250,14,244,35,7,0
250,15,243,35,7,0
250,16,243,35,7,0
250,17,244,34,7,0
250,18,243,33,7,0
250,19,244,36,6,0
250,20,243,34,3,0
250,21,244,35,2,0
250,22,244,35,4,0
250,23,243,34,6,0
250,24,244,36,7,0
250,25,243,34,11,0
250,26,244,35,9,0
250,27,243,35,7,0
250,28,244,34,7,0
250,29,244,36,5,0
250,30,243,35,3,0
250,31,244,33,6,0
250,32,243,36,8,0
250,33,244,34,10,0
250,34,243,33,7,0
250,35,243,36,6,0
250,36,244,34,3,0
250,37,243,34,4,0
250,38,244,36,7,0
250,39,243,34,11,0
250,40,244,34,7,0
250,41,243,35,6,0
250,42,243,35,2,0
250,43,244,35,6,0
250,44,243,34,11,0
250,45,244,37,7,0
250,46,243,35,7,0
250,47,244,34,2,0
250,48,244,35,7,0
250,49,243,36,11,0
250,50,244,35,7,0
--- 250 mm Summary | Avg: L=243 FL=34 FR=6 R=0 ---

========================================
*** IR SENSOR CALIBRATION COMPLETE (10-250mm) ***
========================================
state:PreCalib

FATAL: read zero bytes from port
term_exitfunc: reset failed for dev UNKNOWN: Input/output error
