general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.050000,
angular_acc_feed_forward_k = 0.000400,
angular_brake_feed_forward_k = 0.000400,
angular_vel_feed_forward_k = 0.004000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
wall_kp = 0.009000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.005000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 50.000000,
start_wall_break_mm_right = 56.000000,
enable_wall_break_correction = 1.000000,
max_linear_acc_jerk = 40.000000,
max_linear_brake_jerk = 40.000000,
wheel_radius_mm = 13.400000,
coulomb_ff = 0.130000,
angular_coulomb_ff = 0.000000,
angular_static_ff = 0.000000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;PosX;PosY;Angle;Dist;SensL;SensFL;SensFR;SensR
0.0;0.0000;0.0000;-0.0041;0.0714;-15;13;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
0.5;0.0000;0.0000;-0.0027;0.0797;-3;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
1.0;0.0000;0.0000;-0.0027;0.0797;-1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
1.5;0.0000;0.0000;-0.0055;0.0797;-1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
2.0;0.0000;0.0000;0.0000;0.0714;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
2.5;0.0000;0.0000;0.0027;0.0714;-1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
3.0;0.0000;0.0000;-0.0027;0.0797;-3;3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
3.5;0.0000;0.0000;0.0000;0.0797;-1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
4.0;0.0000;0.0000;0.0000;0.0797;-1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
4.5;0.0000;0.0005;0.0014;0.0714;1;-1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
5.0;0.0000;0.0005;0.0014;0.0714;1;1;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
5.5;0.0000;0.0005;0.0014;0.0797;-1;3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
6.0;0.0005;0.0005;0.0000;0.0797;1;3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
6.5;0.0005;0.0009;0.0014;0.0797;28;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
7.0;0.0005;0.0009;0.0014;0.0714;30;28;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
7.5;0.0005;0.0009;0.0014;0.0714;28;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
8.0;0.0005;0.0014;-0.0027;0.0797;28;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
8.5;0.0009;0.0014;-0.0055;0.0797;30;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
9.0;0.0009;0.0018;-0.0069;0.0797;30;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
9.5;0.0009;0.0018;-0.0041;0.0714;32;30;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.6
10.0;0.0014;0.0023;-0.0027;0.0714;30;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.6
10.5;0.0014;0.0023;0.0055;0.0797;28;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.6
11.0;0.0014;0.0027;0.0014;0.0797;30;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.6
11.5;0.0014;0.0027;-0.0027;0.0797;30;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.6
12.0;0.0018;0.0032;0.0014;0.0797;30;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
12.5;0.0018;0.0032;-0.0055;0.0797;30;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;179.2;300.0;300.0;168.6
13.0;0.0023;0.0037;-0.0014;0.0797;30;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.9
13.5;0.0023;0.0037;-0.0069;0.0797;32;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.9
14.0;0.0023;0.0041;0.0027;0.0714;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.9
14.5;0.0027;0.0046;-0.0082;0.0797;30;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.6
15.0;0.0027;0.0046;-0.0082;0.0714;34;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
15.5;0.0027;0.0050;-0.0110;0.0714;32;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.6
16.0;0.0032;0.0055;-0.0082;0.0714;32;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
16.5;0.0032;0.0055;-0.0082;0.0714;32;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
17.0;0.0037;0.0060;-0.0151;0.0714;32;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
17.5;0.0037;0.0064;-0.0124;0.0714;34;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.6
18.0;0.0041;0.0069;-0.0027;0.0714;34;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
18.5;0.0041;0.0073;0.0041;0.0797;32;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.9
19.0;0.0041;0.0078;0.0027;0.0714;36;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.6
19.5;0.0046;0.0078;0.0124;0.0797;34;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.6;300.0;300.0;168.6
20.0;0.0046;0.0082;0.0110;0.0714;36;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.3
20.5;0.0050;0.0087;0.0247;0.0797;34;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.6
21.0;0.0050;0.0092;0.0385;0.0714;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.3
21.5;0.0055;0.0096;0.0412;0.0797;34;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.3
22.0;0.0055;0.0101;0.0426;0.0714;38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.6
22.5;0.0060;0.0105;0.0604;0.0797;36;40;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.9;300.0;300.0;168.9
23.0;0.0060;0.0110;0.0673;0.0714;40;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.3;300.0;300.0;168.6
23.5;0.0064;0.0114;0.0824;0.0797;36;40;-0.0049;0.0000;0.0000;-0.0109;-0.2439;178.0;300.0;300.0;168.9
24.0;0.0064;0.0119;0.0893;0.0714;40;36;-0.0049;0.0000;0.0000;0.0111;-0.2439;178.3;300.0;300.0;168.9
24.5;0.0073;0.0124;0.1140;0.0714;38;38;0.0733;0.0382;0.0000;0.0111;-0.2439;178.0;300.0;300.0;168.9
25.0;0.0082;0.0128;0.1140;0.0714;38;38;-0.0049;0.0382;0.0000;0.0111;-0.2439;178.3;300.0;300.0;168.9
25.5;0.0087;0.0137;0.1126;0.0714;38;38;-0.0049;0.0382;0.0000;0.0111;-0.2439;178.0;300.0;300.0;168.9
26.0;0.0092;0.0142;0.1126;0.0714;38;38;-0.0049;0.0382;0.0000;0.0111;-0.2439;178.3;300.0;300.0;168.9
26.5;0.0096;0.0147;0.1195;0.0714;38;38;-0.0049;0.0382;0.0000;0.0111;-0.2439;178.0;300.0;300.0;168.9
27.0;0.0101;0.0151;0.1195;0.0797;38;40;-0.0049;0.0382;0.0000;0.0111;-0.2439;178.6;300.0;300.0;168.9
27.5;0.0101;0.0156;0.1223;0.0714;40;38;-0.0049;0.0382;0.0000;0.0331;-0.2439;178.0;300.0;300.0;168.9
28.0;0.0114;0.0165;0.1346;0.0714;38;40;0.0733;0.0763;0.0000;0.0331;-0.2439;178.3;300.0;300.0;168.9
