general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.050000,
angular_acc_feed_forward_k = 0.000400,
angular_brake_feed_forward_k = 0.000400,
angular_vel_feed_forward_k = 0.004000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
wall_kp = 0.009000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.005000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 50.000000,
start_wall_break_mm_right = 56.000000,
enable_wall_break_correction = 1.000000,
max_linear_acc_jerk = 40.000000,
max_linear_brake_jerk = 40.000000,
wheel_radius_mm = 13.400000,
coulomb_ff = 0.130000,
angular_coulomb_ff = 0.000000,
angular_static_ff = 0.000000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;PosX;PosY;Angle;Dist;SensL;SensFL;SensFR;SensR
0.0;0.0000;0.0000;-0.0014;0.1992;-38;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.7;300.0;300.0;142.2
0.5;0.0000;0.0000;0.0014;0.3997;-40;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.3;300.0;300.0;142.2
1.0;0.0000;0.0000;-0.0014;0.4409;-13;11;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.3;300.0;300.0;142.2
1.5;0.0000;0.0000;-0.0041;0.4409;-5;5;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.3;300.0;300.0;142.2
2.0;0.0000;0.0000;0.0000;0.4409;-5;5;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.3;300.0;300.0;142.2
2.5;0.0000;0.0000;0.0055;0.4409;-5;5;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.3;300.0;300.0;142.2
3.0;0.0000;0.0000;0.0082;0.4492;-7;7;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.8;300.0;300.0;142.5
3.5;0.0000;0.0000;0.0069;0.4492;-5;5;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.8;300.0;300.0;142.5
4.0;0.0000;0.0000;0.0041;0.4409;-3;3;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.3;300.0;300.0;142.5
4.5;0.0000;0.0005;0.0014;0.4409;-5;5;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.3;300.0;300.0;142.2
5.0;0.0000;0.0005;0.0055;0.4492;-5;7;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.5;300.0;300.0;142.2
5.5;0.0000;0.0005;0.0027;0.4492;-3;7;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.5;300.0;300.0;142.5
6.0;0.0005;0.0005;0.0000;0.4492;-3;7;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.5;300.0;300.0;142.5
6.5;0.0005;0.0009;0.0124;0.4409;26;32;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.7;300.0;300.0;142.5
7.0;0.0005;0.0009;0.0137;0.4409;24;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.7;300.0;300.0;142.2
7.5;0.0005;0.0009;0.0151;0.4409;24;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.7;300.0;300.0;142.2
8.0;0.0005;0.0014;0.0096;0.4409;26;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.7;300.0;300.0;142.2
8.5;0.0009;0.0014;0.0082;0.4409;26;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.7;300.0;300.0;142.2
9.0;0.0009;0.0018;0.0069;0.4313;28;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.1;300.0;300.0;142.2
9.5;0.0009;0.0018;0.0055;0.4409;24;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.1;300.0;300.0;141.9
10.0;0.0014;0.0023;0.0041;0.4492;24;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.0;300.0;300.0;141.9
10.5;0.0014;0.0023;0.0041;0.4409;28;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.0;300.0;300.0;142.2
11.0;0.0014;0.0027;-0.0027;0.4409;26;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.0;300.0;300.0;142.2
11.5;0.0014;0.0027;0.0055;0.4313;28;34;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.1;300.0;300.0;142.2
12.0;0.0018;0.0032;0.0110;0.4313;26;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.1;300.0;300.0;142.2
12.5;0.0018;0.0032;0.0014;0.4409;26;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.7;300.0;300.0;142.2
13.0;0.0023;0.0037;0.0027;0.4313;28;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;191.8;300.0;300.0;142.2
13.5;0.0023;0.0037;0.0069;0.4313;28;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.4;300.0;300.0;142.5
14.0;0.0023;0.0041;0.0124;0.4313;28;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.1;300.0;300.0;142.2
14.5;0.0027;0.0046;0.0234;0.4409;26;40;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.0;300.0;300.0;142.5
15.0;0.0027;0.0046;0.0467;0.4313;30;36;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.4;300.0;300.0;142.5
15.5;0.0027;0.0050;0.0783;0.4409;28;40;-0.0049;0.0000;0.0000;-0.0109;-0.2439;193.3;300.0;300.0;142.5
16.0;0.0032;0.0055;0.1085;0.4409;30;38;-0.0049;0.0000;0.0000;-0.0109;-0.2439;192.7;300.0;300.0;142.5
16.5;0.0032;0.0055;0.1250;0.4409;30;38;-0.0049;0.0000;0.0000;0.0111;-0.2439;193.3;300.0;300.0;142.5
17.0;0.0037;0.0060;0.1484;0.4313;32;36;-0.0147;0.0000;0.0000;0.0111;-0.2439;192.4;300.0;300.0;142.5
17.5;0.0037;0.0064;0.1566;0.4409;30;40;-0.0147;0.0000;0.0000;0.0111;-0.2439;193.0;300.0;300.0;142.5
18.0;0.0041;0.0069;0.1690;0.4409;32;38;-0.0147;0.0000;0.0000;0.0111;-0.2439;192.7;300.0;300.0;142.5
18.5;0.0041;0.0073;0.1717;0.4409;32;38;-0.0147;0.0000;0.0000;0.0111;-0.2439;192.7;300.0;300.0;142.8
19.0;0.0041;0.0078;0.1854;0.4313;34;38;-0.0147;0.0000;0.0000;0.0331;-0.2439;191.8;300.0;300.0;142.5
19.5;0.0046;0.0078;0.2047;0.4313;32;38;-0.0147;0.0000;0.0000;0.0331;-0.2439;192.4;300.0;300.0;142.8
20.0;0.0046;0.0082;0.2225;0.4313;34;38;-0.0147;0.0000;0.0000;0.0331;-0.2439;192.4;300.0;300.0;142.8
20.5;0.0050;0.0087;0.2376;0.4313;34;38;-0.0147;0.0000;0.0000;0.0551;-0.2439;191.8;300.0;300.0;142.8
21.0;0.0060;0.0092;0.2637;0.4313;32;38;0.0635;0.0382;0.0000;0.0551;-0.2439;192.4;300.0;300.0;142.8
21.5;0.0069;0.0096;0.2912;0.4217;34;36;-0.0147;0.0382;0.0000;0.0551;-0.2439;191.5;300.0;300.0;143.1
22.0;0.0073;0.0101;0.2981;0.4217;32;38;-0.0147;0.0382;0.0000;0.0770;-0.2439;192.1;300.0;300.0;143.1
22.5;0.0078;0.0105;0.3077;0.4217;34;38;-0.0147;0.0382;0.0000;0.0770;-0.2439;191.8;300.0;300.0;143.4
23.0;0.0082;0.0110;0.3159;0.4217;34;38;-0.0147;0.0382;0.0000;0.0770;-0.2439;192.1;300.0;300.0;143.4
23.5;0.0082;0.0114;0.3338;0.4217;34;38;-0.0147;0.0382;0.0000;0.0990;-0.2439;191.8;300.0;300.0;143.4
24.0;0.0087;0.0119;0.3365;0.4217;34;38;-0.0147;0.0382;0.0000;0.0990;-0.2439;192.4;300.0;300.0;143.4
24.5;0.0096;0.0124;0.3475;0.4217;34;38;0.0635;0.0763;0.0000;0.1210;-0.2439;191.8;300.0;300.0;143.7
25.0;0.0105;0.0128;0.3613;0.4217;34;38;-0.0147;0.0763;0.0000;0.1210;-0.2439;192.1;300.0;300.0;143.7
25.5;0.0110;0.0137;0.3832;0.4217;34;38;-0.0147;0.0763;0.0000;0.1430;-0.2439;191.5;300.0;300.0;143.7
26.0;0.0114;0.0142;0.4038;0.4135;36;36;-0.0147;0.0763;0.0000;0.1430;-0.2439;192.1;300.0;300.0;144.0
26.5;0.0119;0.0147;0.4093;0.4038;38;36;-0.0147;0.0763;0.0000;0.1649;-0.2439;191.2;300.0;300.0;144.0
27.0;0.0128;0.0151;0.4231;0.4135;34;40;0.0635;0.1221;0.0000;0.1649;-0.2439;191.5;300.0;300.0;144.3
27.5;0.0133;0.0156;0.4272;0.4038;38;36;-0.0244;0.1221;0.0000;0.1869;-0.2439;190.9;300.0;300.0;144.3
28.0;0.0142;0.0165;0.4217;0.4038;36;38;-0.0147;0.1221;0.0000;0.2089;-0.2439;191.5;300.0;300.0;144.3
28.5;0.0142;0.0169;0.3942;0.4038;36;40;-0.0147;0.1221;0.0000;0.2089;-0.2439;190.9;300.0;300.0;144.3
29.0;0.0147;0.0174;0.3695;0.4038;36;40;-0.0147;0.1221;0.0000;0.2308;-0.2439;190.6;300.0;300.0;144.6
29.5;0.0151;0.0179;0.3448;0.3956;38;40;-0.0147;0.1221;0.0000;0.2308;-0.2439;190.0;300.0;300.0;144.6
30.0;0.0151;0.0188;0.3283;0.4038;36;44;-0.0147;0.1221;0.0000;0.2308;-0.2439;191.2;300.0;300.0;145.2
30.5;0.0151;0.0192;0.3393;0.4038;38;44;-0.0147;0.1221;0.0000;0.2528;-0.2439;190.9;300.0;300.0;145.2
31.0;0.0156;0.0201;0.3462;0.3956;40;40;-0.0147;0.1221;0.0000;0.2528;-0.2439;190.6;300.0;300.0;145.2
31.5;0.0165;0.0206;0.3530;0.3956;38;44;0.0635;0.1603;0.0000;0.2748;-0.2439;191.2;300.0;300.0;145.2
32.0;0.0179;0.0211;0.3654;0.3956;38;42;-0.1026;0.1985;0.0000;0.2748;-0.2439;190.6;300.0;300.0;145.5
32.5;0.0188;0.0220;0.3791;0.3956;38;40;-0.0147;0.1985;0.0000;0.2968;-0.2439;191.2;300.0;300.0;145.7
33.0;0.0201;0.0224;0.3901;0.3956;38;40;0.0635;0.2443;0.0000;0.2968;-0.2439;190.9;300.0;300.0;145.7
33.5;0.0211;0.0234;0.3970;0.3956;36;40;-0.0147;0.2443;0.0000;0.3187;-0.2439;190.9;300.0;300.0;145.7
34.0;0.0220;0.0238;0.4135;0.3956;38;40;-0.0147;0.2443;0.0000;0.3187;-0.2439;190.6;300.0;300.0;146.0
34.5;0.0229;0.0247;0.4038;0.3860;38;38;0.0635;0.2824;0.0000;0.3407;-0.2439;190.6;300.0;300.0;146.0
35.0;0.0238;0.0252;0.4135;0.3777;38;38;-0.0244;0.2824;0.0000;0.3407;-0.2439;190.3;300.0;300.0;146.3
35.5;0.0252;0.0261;0.3997;0.3860;36;42;-0.1026;0.3282;0.0000;0.3627;-0.2439;190.6;300.0;300.0;146.6
36.0;0.0266;0.0266;0.4148;0.3777;38;38;0.0635;0.3664;0.0000;0.3627;-0.2439;190.0;300.0;300.0;146.9
36.5;0.0279;0.0275;0.4080;0.3860;34;40;-0.0147;0.3664;0.0000;0.3847;-0.2439;190.6;300.0;300.0;146.9
37.0;0.0284;0.0284;0.4135;0.3777;38;38;-0.0147;0.3664;0.0000;0.3847;-0.2439;189.7;300.0;300.0;146.9
37.5;0.0298;0.0288;0.4011;0.3681;38;38;0.0635;0.4046;0.0000;0.4066;-0.2439;189.7;300.0;300.0;147.2
38.0;0.0311;0.0298;0.3874;0.3681;36;38;-0.1026;0.4504;0.0000;0.4286;-0.2439;189.1;300.0;300.0;146.9
38.5;0.0321;0.0307;0.3805;0.3681;36;40;-0.0147;0.4504;0.0000;0.4286;-0.2439;189.7;300.0;300.0;147.2
39.0;0.0334;0.0316;0.3791;0.3681;36;40;0.0635;0.4886;0.0000;0.4506;-0.2439;189.4;300.0;300.0;147.2
39.5;0.0343;0.0321;0.3654;0.3681;36;40;-0.0147;0.4886;0.0000;0.4506;-0.2439;189.7;300.0;300.0;147.5
40.0;0.0353;0.0330;0.3571;0.3681;36;40;-0.1026;0.5344;0.0000;0.4506;-0.2439;189.7;300.0;300.0;147.5
40.5;0.0371;0.0339;0.3489;0.3599;38;38;0.0635;0.5725;0.0000;0.4726;0.5557;190.0;300.0;300.0;148.1
41.0;0.0380;0.0348;0.3297;0.3599;36;40;-0.0147;0.5725;0.0000;0.4726;0.5557;189.4;300.0;300.0;148.1
41.5;0.0394;0.0353;0.3338;0.3599;36;40;0.0635;0.6107;0.0000;0.4945;0.5557;190.3;300.0;300.0;148.4
42.0;0.0398;0.0362;0.3352;0.3599;36;40;-0.0147;0.6107;0.0000;0.4945;0.5557;189.4;300.0;300.0;148.4
42.5;0.0412;0.0371;0.3242;0.3599;36;40;-0.1026;0.6565;0.0000;0.5165;0.5557;189.7;300.0;300.0;148.7
