Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
0.00;0.0000;0.0000;0.0125;-0.0000;1;-1;-0.0012;0.0049;-0.0002;-0.0009;-0.0001;0.0000;0.0000
0.50;0.0000;0.0018;-0.0050;-0.0000;1;1;-0.0012;0.0097;-0.0002;0.0001;-0.0001;0.0000;0.0000
1.00;0.0000;0.0018;0.0100;-0.0000;3;3;-0.0012;0.0148;-0.0002;-0.0006;-0.0001;0.0000;0.0000
1.50;0.0000;0.0037;0.0150;-0.0000;3;3;-0.0012;0.0200;0.0002;-0.0009;-0.0001;0.0000;0.0000
2.00;0.0000;0.0037;-0.0200;-0.0000;5;5;-0.0012;0.0247;0.0002;0.0009;-0.0001;0.0000;0.0000
2.50;0.0000;0.0055;0.0175;-0.0000;5;5;-0.0012;0.0298;0.0005;-0.0011;-0.0001;0.0000;0.0000
3.00;0.0000;0.0055;0.0300;-0.0000;7;7;-0.0012;0.0350;0.0005;-0.0016;-0.0001;0.0000;0.0000
3.50;0.0000;0.0073;-0.0025;-0.0000;7;7;-0.0012;0.0397;0.0009;-0.0001;-0.0001;0.0000;0.0000
4.00;0.0000;0.0073;-0.0025;-0.0000;9;9;-0.0012;0.0449;0.0013;-0.0001;-0.0001;0.0000;0.0000
4.50;0.0000;0.0092;-0.0025;-0.0000;11;11;-0.0012;0.0500;0.0016;-0.0001;-0.0001;0.0000;0.0000
5.00;0.0000;0.0110;-0.0000;-0.0000;11;11;-0.0012;0.0548;0.0016;-0.0001;-0.0001;0.0000;0.0000
5.50;0.0000;0.0110;-0.0100;-0.0000;13;13;-0.0012;0.0599;0.0020;0.0004;-0.0001;0.0000;0.0000
6.00;0.0000;0.0128;-0.0125;-0.0000;13;13;-0.0012;0.0646;0.0024;0.0004;-0.0001;0.0000;0.0000
