Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
0.0;0.0000;0.0009;-0.0115;0.0000;24;24;-0.0012;0.0032;-0.0012;-0.0000;-0.0000;0.0000;0.1176
0.5;0.0000;0.0018;0.0125;0.0000;24;24;-0.0012;0.0076;-0.0012;-0.0010;-0.0010;0.0000;0.1176
1.0;0.0000;0.0027;0.0200;0.0000;26;26;-0.0012;0.0120;-0.0012;-0.0010;-0.0010;0.0000;0.1176
1.5;0.0000;0.0037;-0.0105;0.0000;26;26;-0.0012;0.0164;0.0003;-0.0000;-0.0010;0.0000;0.1176
2.0;0.0000;0.0046;-0.0040;0.0000;28;28;-0.0012;0.0208;0.0003;-0.0000;-0.0010;0.0000;0.1176
2.5;0.0000;0.0060;-0.0025;0.0000;28;28;-0.0012;0.0252;0.0003;-0.0000;-0.0010;0.0000;0.1176
3.0;0.0000;0.0069;0.0050;0.0000;30;30;-0.0012;0.0281;0.0003;-0.0010;-0.0010;0.0000;0.1176
3.5;0.0000;0.0078;-0.0045;0.0000;30;30;-0.0012;0.0325;0.0003;-0.0000;-0.0010;0.0000;0.1176
4.0;0.0000;0.0087;-0.0075;0.0000;32;32;-0.0012;0.0369;0.0003;-0.0000;-0.0000;0.0000;0.1176
4.5;0.0000;0.0096;0.0055;0.0000;32;32;-0.0012;0.0413;0.0003;-0.0010;-0.0010;0.0000;0.1176
5.0;0.0000;0.0110;0.0040;0.0000;34;34;-0.0012;0.0457;0.0018;-0.0010;-0.0010;0.0000;0.1216
5.5;0.0000;0.0119;0.0035;0.0000;34;34;-0.0012;0.0501;0.0018;-0.0010;-0.0010;0.0000;0.1216
6.0;0.0000;0.0128;0.0035;0.0000;36;36;-0.0012;0.0545;0.0018;-0.0010;-0.0010;0.0000;0.1216
6.5;0.0000;0.0137;0.0035;0.0000;36;36;-0.0012;0.0574;0.0018;-0.0010;-0.0010;0.0000;0.1216
7.0;0.0000;0.0147;0.0035;0.0000;38;36;-0.0012;0.0618;0.0032;-0.0010;-0.0010;0.0000;0.1216
7.5;0.0000;0.0156;0.0035;0.0000;38;38;-0.0012;0.0662;0.0032;-0.0010;-0.0010;0.0000;0.1216
8.0;0.0000;0.0169;-0.0015;0.0000;40;40;-0.0012;0.0706;0.0032;-0.0000;-0.0010;0.0000;0.1216
8.5;0.0000;0.0179;-0.0030;0.0000;40;40;-0.0012;0.0750;0.0047;-0.0000;-0.0010;0.0000;0.1216
9.0;0.0000;0.0188;0.0015;0.0000;42;42;-0.0012;0.0794;0.0047;-0.0010;-0.0010;0.0000;0.1216
9.5;0.0000;0.0197;-0.0005;0.0000;44;44;-0.0012;0.0838;0.0062;-0.0000;-0.0010;0.0000;0.1216
10.0;0.0000;0.0206;-0.0030;0.0000;44;44;-0.0012;0.0882;0.0062;-0.0000;-0.0010;0.0000;0.1216
10.5;0.0000;0.0220;-0.0035;0.0000;46;46;-0.0012;0.0911;0.0062;-0.0000;-0.0010;0.0000;0.1216
11.0;0.0000;0.0229;-0.0140;0.0000;46;46;-0.0012;0.0955;0.0076;-0.0000;-0.0010;0.0000;0.1216
11.5;0.0000;0.0238;0.0035;0.0000;48;48;-0.0012;0.0999;0.0076;-0.0010;-0.0010;0.0000;0.1216
12.0;0.0000;0.0247;0.0085;0.0000;48;48;-0.0012;0.1043;0.0091;-0.0010;-0.0010;0.0000;0.1216
12.5;0.0000;0.0256;-0.0205;0.0000;50;50;-0.0012;0.1087;0.0091;0.0010;-0.0000;0.0000;0.1216
13.0;0.0000;0.0266;-0.0365;0.0000;50;50;0.0012;0.1131;0.0105;0.0010;-0.0000;0.0000;0.1216
13.5;0.0000;0.0279;-0.0220;0.0000;52;52;-0.0012;0.1175;0.0120;0.0010;-0.0000;0.0000;0.1216
14.0;0.0000;0.0288;-0.0180;0.0000;52;54;-0.0012;0.1204;0.0120;-0.0000;-0.0000;0.0000;0.1216
