Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
0.0;0.0000;0.0009;-0.0060;0.0000;24;24;-0.0012;0.0047;-0.0012;-0.0000;-0.0000;0.0000;0.1176
0.5;0.0000;0.0018;-0.0080;0.0000;24;24;-0.0012;0.0091;-0.0012;-0.0000;-0.0000;0.0000;0.1176
1.0;0.0000;0.0027;0.0170;0.0000;26;26;-0.0012;0.0149;-0.0012;-0.0010;-0.0010;0.0000;0.1176
1.5;0.0000;0.0037;-0.0115;0.0000;26;26;-0.0012;0.0193;0.0003;-0.0000;-0.0000;0.0000;0.1176
2.0;0.0000;0.0046;-0.0200;0.0000;28;28;-0.0012;0.0237;0.0003;-0.0000;-0.0000;0.0000;0.1176
2.5;0.0000;0.0060;0.0065;0.0000;30;28;-0.0012;0.0296;0.0003;-0.0010;-0.0000;0.0000;0.1176
3.0;0.0000;0.0069;-0.0040;0.0000;30;30;-0.0012;0.0340;0.0003;-0.0000;-0.0000;0.0000;0.1176
3.5;0.0000;0.0078;-0.0075;0.0000;32;32;-0.0012;0.0398;0.0003;-0.0000;-0.0000;0.0000;0.1176
4.0;0.0000;0.0087;-0.0050;0.0000;32;32;-0.0012;0.0442;0.0003;-0.0000;-0.0000;0.0000;0.1176
4.5;0.0000;0.0096;-0.0130;0.0000;34;34;-0.0012;0.0486;0.0003;-0.0000;-0.0000;0.0000;0.1176
5.0;0.0000;0.0110;-0.0150;0.0000;34;34;-0.0012;0.0545;0.0018;-0.0000;-0.0000;0.0000;0.1176
5.5;0.0000;0.0119;0.0030;0.0000;36;36;-0.0012;0.0589;0.0018;-0.0010;-0.0000;0.0000;0.1176
6.0;0.0000;0.0128;-0.0155;0.0000;36;36;-0.0012;0.0648;0.0018;-0.0000;-0.0000;0.0000;0.1176
6.5;0.0000;0.0137;-0.0210;0.0000;38;38;-0.0012;0.0691;0.0018;0.0010;-0.0000;0.0000;0.1176
7.0;0.0000;0.0147;-0.0090;0.0000;38;40;-0.0012;0.0735;0.0032;-0.0000;-0.0000;0.0000;0.1176
7.5;0.0000;0.0156;-0.0090;0.0000;40;40;-0.0012;0.0794;0.0032;-0.0000;-0.0000;0.0000;0.1176
8.0;0.0000;0.0169;-0.0090;0.0000;42;42;-0.0012;0.0838;0.0032;-0.0000;-0.0000;0.0000;0.1176
8.5;0.0000;0.0179;-0.0190;0.0000;44;44;-0.0012;0.0897;0.0047;-0.0000;-0.0000;0.0000;0.1176
9.0;0.0000;0.0188;-0.0170;0.0000;44;44;-0.0012;0.0941;0.0047;-0.0000;-0.0000;0.0000;0.1176
9.5;0.0000;0.0197;-0.0165;0.0000;46;46;-0.0012;0.0999;0.0062;-0.0000;-0.0000;0.0000;0.1176
10.0;0.0000;0.0206;-0.0130;0.0000;46;48;-0.0012;0.1043;0.0062;-0.0000;-0.0000;0.0000;0.1176
10.5;0.0000;0.0220;-0.0475;0.0000;48;48;-0.0012;0.1087;0.0062;0.0020;-0.0000;0.0000;0.1176
11.0;0.0000;0.0229;-0.0580;0.0000;48;50;-0.0012;0.1146;0.0076;0.0020;-0.0000;0.0000;0.1176
11.5;0.0000;0.0238;-0.0610;0.0000;50;52;-0.0012;0.1190;0.0076;0.0020;-0.0000;0.0000;0.1176
12.0;0.0000;0.0247;-0.0810;0.0000;50;52;-0.0012;0.1248;0.0091;0.0029;-0.0000;0.0000;0.1176
12.5;0.0000;0.0256;-0.1195;0.0000;52;54;0.0012;0.1292;0.0091;0.0049;-0.0000;0.0000;0.1176
13.0;0.0000;0.0266;-0.1550;0.0000;52;56;0.0037;0.1336;0.0105;0.0068;-0.0000;0.0000;0.1176
13.5;0.0000;0.0279;-0.2425;0.0000;52;58;0.0061;0.1395;0.0120;0.0108;-0.0000;0.0000;0.1176
14.0;0.0000;0.0288;-0.2380;0.0000;54;60;0.0061;0.1439;0.0120;0.0108;-0.0000;0.0000;0.1176
14.5;0.0037;0.0298;-0.1820;0.0000;52;56;0.0842;0.1292;0.0135;0.0078;-0.0000;0.0000;0.1176
15.0;0.0037;0.0307;-0.1600;0.0000;54;58;0.0037;0.1351;0.0135;0.0068;-0.0000;0.0000;0.1176
