Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
0.0;0.0000;0.0009;-0.0130;0.0000;15;17;-0.0012;0.0003;-0.0012;-0.0000;-0.0000;0.0000;0.0787
0.5;0.0000;0.0018;-0.0170;0.0000;17;17;-0.0012;0.0018;-0.0012;-0.0000;-0.0000;0.0000;0.0787
1.0;0.0000;0.0027;0.0060;0.0000;17;17;-0.0012;0.0032;-0.0012;-0.0010;-0.0000;0.0000;0.0787
1.5;0.0000;0.0037;0.0060;0.0000;17;17;-0.0012;0.0047;0.0003;-0.0010;-0.0000;0.0000;0.0787
2.0;0.0000;0.0046;-0.0045;0.0000;17;17;-0.0012;0.0062;0.0003;-0.0000;-0.0000;0.0000;0.0787
2.5;0.0000;0.0060;-0.0075;0.0000;17;17;-0.0012;0.0076;0.0003;-0.0000;-0.0000;0.0000;0.0787
3.0;0.0000;0.0069;-0.0085;0.0000;17;17;-0.0012;0.0091;0.0003;-0.0000;-0.0000;0.0000;0.0787
3.5;0.0000;0.0078;-0.0035;0.0000;19;19;-0.0012;0.0091;0.0003;-0.0000;-0.0000;0.0000;0.0787
4.0;0.0000;0.0087;-0.0020;0.0000;19;19;-0.0012;0.0105;0.0003;-0.0000;-0.0000;0.0000;0.0787
4.5;0.0000;0.0096;0.0070;0.0000;19;19;-0.0012;0.0120;0.0003;-0.0010;-0.0000;0.0000;0.0787
5.0;0.0000;0.0110;-0.0005;0.0000;19;19;-0.0012;0.0135;0.0018;-0.0000;-0.0000;0.0000;0.0787
5.5;0.0000;0.0119;-0.0030;0.0000;19;19;-0.0012;0.0149;0.0018;-0.0000;-0.0000;0.0000;0.0787
6.0;0.0000;0.0128;0.0000;0.0000;21;21;-0.0012;0.0164;0.0018;-0.0010;-0.0000;0.0000;0.0787
6.5;0.0000;0.0137;0.0110;0.0000;21;21;-0.0012;0.0179;0.0018;-0.0010;-0.0000;0.0000;0.0787
