Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
0.0;0.0000;0.0009;0.0055;0.0000;5;5;-0.0012;0.0003;-0.0012;-0.0010;-0.0010;0.0000;0.0236
0.5;0.0000;0.0018;0.0005;0.0000;5;5;-0.0012;0.0018;-0.0012;-0.0010;-0.0010;0.0000;0.0236
1.0;0.0000;0.0027;-0.0010;0.0000;7;7;-0.0012;0.0018;-0.0012;-0.0000;-0.0010;0.0000;0.0236
1.5;0.0000;0.0037;0.0005;0.0000;7;7;-0.0012;0.0032;-0.0012;-0.0010;-0.0010;0.0000;0.0236
2.0;0.0000;0.0046;0.0110;0.0000;7;7;-0.0012;0.0047;-0.0012;-0.0010;-0.0010;0.0000;0.0236
2.5;0.0000;0.0060;0.0145;0.0000;7;7;-0.0012;0.0047;-0.0012;-0.0010;-0.0010;0.0000;0.0236
3.0;0.0000;0.0069;0.0065;0.0000;7;7;-0.0012;0.0062;0.0003;-0.0010;-0.0010;0.0000;0.0236
3.5;0.0000;0.0078;0.0045;0.0000;7;7;-0.0012;0.0076;0.0003;-0.0010;-0.0010;0.0000;0.0236
4.0;0.0000;0.0087;0.0035;0.0000;7;7;-0.0012;0.0076;0.0003;-0.0010;-0.0010;0.0000;0.0236
4.5;0.0000;0.0096;-0.0135;0.0000;7;7;-0.0012;0.0091;0.0003;-0.0000;-0.0010;0.0000;0.0315
5.0;0.0000;0.0110;0.0105;0.0000;9;9;-0.0012;0.0105;0.0003;-0.0010;-0.0010;0.0000;0.0315
5.5;0.0000;0.0119;0.0175;0.0000;9;9;-0.0012;0.0105;0.0003;-0.0010;-0.0010;0.0000;0.0315
6.0;0.0000;0.0128;-0.0110;0.0000;9;9;-0.0012;0.0120;0.0003;-0.0000;-0.0010;0.0000;0.0315
6.5;0.0000;0.0137;0.0160;0.0000;9;9;-0.0012;0.0135;0.0003;-0.0010;-0.0010;0.0000;0.0315
7.0;0.0000;0.0147;0.0245;0.0000;9;9;-0.0012;0.0149;0.0003;-0.0020;-0.0010;0.0000;0.0315
7.5;0.0000;0.0156;-0.0125;0.0000;9;9;-0.0012;0.0149;0.0003;-0.0000;-0.0010;0.0000;0.0315
8.0;0.0000;0.0169;0.0090;0.0000;9;9;-0.0012;0.0164;0.0018;-0.0010;-0.0010;0.0000;0.0315
8.5;0.0000;0.0179;0.0155;0.0000;11;9;-0.0012;0.0179;0.0018;-0.0010;-0.0010;0.0000;0.0315
9.0;0.0000;0.0188;0.0020;0.0000;11;11;-0.0012;0.0179;0.0018;-0.0010;-0.0010;0.0000;0.0315
9.5;0.0000;0.0197;0.0030;0.0000;11;11;-0.0012;0.0193;0.0018;-0.0010;-0.0010;0.0000;0.0315
10.0;0.0000;0.0206;0.0035;0.0000;11;11;-0.0012;0.0208;0.0018;-0.0010;-0.0010;0.0000;0.0315
10.5;0.0000;0.0220;-0.0050;0.0000;11;11;-0.0012;0.0208;0.0018;-0.0000;-0.0010;0.0000;0.0315
11.0;0.0000;0.0229;-0.0025;0.0000;11;11;-0.0012;0.0223;0.0032;-0.0000;-0.0010;0.0000;0.0315
11.5;0.0000;0.0238;-0.0020;0.0000;11;11;-0.0012;0.0237;0.0032;-0.0000;-0.0010;0.0000;0.0315
12.0;0.0000;0.0247;0.0035;0.0000;13;13;-0.0012;0.0237;0.0032;-0.0010;-0.0010;0.0000;0.0315
12.5;0.0000;0.0256;-0.0015;0.0000;13;13;-0.0012;0.0252;0.0032;-0.0000;-0.0010;0.0000;0.0315
13.0;0.0000;0.0266;-0.0050;0.0000;13;13;-0.0012;0.0267;0.0032;-0.0000;-0.0010;0.0000;0.0315
13.5;0.0000;0.0279;0.0060;0.0000;13;13;-0.0012;0.0267;0.0047;-0.0010;-0.0010;0.0000;0.0315
14.0;0.0000;0.0288;-0.0025;0.0000;13;13;-0.0012;0.0281;0.0047;-0.0000;-0.0010;0.0000;0.0315
14.5;0.0000;0.0298;0.0000;0.0000;13;13;-0.0012;0.0296;0.0047;-0.0010;-0.0010;0.0000;0.0315
15.0;0.0000;0.0307;-0.0030;0.0000;15;15;-0.0012;0.0296;0.0047;-0.0000;-0.0010;0.0000;0.0315
15.5;0.0000;0.0316;-0.0070;0.0000;15;15;-0.0012;0.0311;0.0062;-0.0000;-0.0010;0.0000;0.0315
16.0;0.0000;0.0330;0.0035;0.0000;15;15;-0.0012;0.0325;0.0062;-0.0010;-0.0010;0.0000;0.0315
16.5;0.0000;0.0339;0.0140;0.0000;15;15;-0.0012;0.0340;0.0062;-0.0010;-0.0010;0.0000;0.0315
17.0;0.0000;0.0348;0.0015;0.0000;15;15;-0.0012;0.0340;0.0062;-0.0010;-0.0010;0.0000;0.0315
17.5;0.0000;0.0357;0.0165;0.0000;15;15;-0.0012;0.0355;0.0076;-0.0010;-0.0010;0.0000;0.0315
18.0;0.0000;0.0366;0.0040;0.0000;17;15;-0.0012;0.0369;0.0076;-0.0010;-0.0010;0.0000;0.0315
18.5;0.0000;0.0375;0.0000;0.0000;17;17;-0.0012;0.0369;0.0076;-0.0010;-0.0010;0.0000;0.0315
19.0;0.0000;0.0389;0.0005;0.0000;17;17;-0.0012;0.0384;0.0091;-0.0010;-0.0010;0.0000;0.0315
19.5;0.0000;0.0398;0.0075;0.0000;17;17;-0.0012;0.0398;0.0091;-0.0010;-0.0010;0.0000;0.0315
20.0;0.0000;0.0408;0.0045;0.0000;17;17;-0.0012;0.0398;0.0091;-0.0010;-0.0010;0.0000;0.0315
20.5;0.0000;0.0417;0.0090;0.0000;17;17;-0.0012;0.0413;0.0105;-0.0010;-0.0010;0.0000;0.0315
21.0;0.0000;0.0426;0.0100;0.0000;19;17;-0.0012;0.0428;0.0105;-0.0010;-0.0010;0.0000;0.0315
21.5;0.0000;0.0440;0.0005;0.0000;19;19;-0.0012;0.0428;0.0105;-0.0010;-0.0010;0.0000;0.0315
22.0;0.0000;0.0449;-0.0025;0.0000;19;19;-0.0012;0.0442;0.0120;-0.0000;-0.0010;0.0000;0.0315
22.5;0.0000;0.0458;-0.0035;0.0000;19;19;-0.0012;0.0457;0.0120;-0.0000;-0.0010;0.0000;0.0315
23.0;0.0000;0.0467;0.0115;0.0000;19;19;-0.0012;0.0457;0.0135;-0.0010;-0.0010;0.0000;0.0315
23.5;0.0000;0.0476;0.0060;0.0000;19;19;-0.0012;0.0472;0.0135;-0.0010;-0.0010;0.0000;0.0315
24.0;0.0000;0.0490;-0.0060;0.0000;21;21;-0.0012;0.0486;0.0135;-0.0000;-0.0010;0.0000;0.0315
24.5;0.0000;0.0499;0.0090;0.0000;21;21;-0.0012;0.0486;0.0149;-0.0010;-0.0010;0.0000;0.0315
25.0;0.0000;0.0508;0.0135;0.0000;21;21;-0.0012;0.0501;0.0149;-0.0010;-0.0010;0.0000;0.0315
25.5;0.0000;0.0517;-0.0070;0.0000;21;21;-0.0012;0.0516;0.0164;-0.0000;-0.0010;0.0000;0.0315
26.0;0.0000;0.0527;0.0090;0.0000;21;21;-0.0012;0.0516;0.0164;-0.0010;-0.0010;0.0000;0.0315
26.5;0.0000;0.0536;0.0035;0.0000;22;22;-0.0012;0.0530;0.0164;-0.0010;-0.0010;0.0000;0.0315
27.0;0.0000;0.0549;0.0015;0.0000;22;22;-0.0012;0.0545;0.0179;-0.0010;-0.0010;0.0000;0.0315
27.5;0.0000;0.0559;0.0130;0.0000;22;22;-0.0012;0.0560;0.0179;-0.0010;-0.0010;0.0000;0.0315
28.0;0.0000;0.0568;0.0115;0.0000;22;22;-0.0012;0.0560;0.0193;-0.0010;-0.0010;0.0000;0.0315
28.5;0.0000;0.0577;-0.0080;0.0000;22;22;-0.0012;0.0574;0.0193;-0.0000;-0.0010;0.0000;0.0315
29.0;0.0000;0.0586;0.0085;0.0000;24;22;-0.0012;0.0589;0.0208;-0.0010;-0.0010;0.0000;0.0315
29.5;0.0000;0.0600;0.0150;0.0000;24;24;-0.0012;0.0589;0.0208;-0.0010;-0.0010;0.0000;0.0315
30.0;0.0000;0.0609;0.0020;0.0000;24;24;-0.0012;0.0604;0.0223;-0.0010;-0.0010;0.0000;0.0315
30.5;0.0000;0.0618;0.0065;0.0000;24;24;-0.0012;0.0618;0.0223;-0.0010;-0.0010;0.0000;0.0315
31.0;0.0000;0.0627;-0.0040;0.0000;24;24;-0.0012;0.0618;0.0237;-0.0000;-0.0010;0.0000;0.0394
31.5;0.0000;0.0636;0.0030;0.0000;26;24;-0.0012;0.0633;0.0237;-0.0010;-0.0010;0.0000;0.0394
32.0;0.0000;0.0646;-0.0055;0.0000;26;26;-0.0012;0.0648;0.0252;-0.0000;-0.0010;0.0000;0.0394
32.5;0.0000;0.0659;0.0160;0.0000;26;26;-0.0012;0.0648;0.0252;-0.0010;-0.0010;0.0000;0.0394
33.0;0.0000;0.0668;0.0020;0.0000;26;26;-0.0012;0.0662;0.0267;-0.0010;-0.0010;0.0000;0.0394
33.5;0.0000;0.0678;0.0185;0.0000;26;26;-0.0012;0.0677;0.0281;-0.0010;-0.0010;0.0000;0.0394
34.0;0.0000;0.0687;0.0180;0.0000;28;26;-0.0012;0.0677;0.0281;-0.0010;-0.0010;0.0000;0.0394
34.5;0.0000;0.0696;0.0130;0.0000;28;28;-0.0012;0.0691;0.0296;-0.0010;-0.0010;0.0000;0.0394
35.0;0.0000;0.0710;0.0215;0.0000;28;28;-0.0012;0.0706;0.0296;-0.0020;-0.0010;0.0000;0.0394
35.5;0.0000;0.0719;0.0225;0.0000;28;28;-0.0012;0.0706;0.0311;-0.0020;-0.0010;0.0000;0.0394
36.0;0.0000;0.0728;-0.0060;0.0000;28;28;-0.0012;0.0721;0.0311;-0.0000;-0.0010;0.0000;0.0394
36.5;0.0000;0.0737;0.0075;0.0000;30;30;-0.0012;0.0735;0.0325;-0.0010;-0.0010;0.0000;0.0394
37.0;0.0000;0.0746;-0.0055;0.0000;30;30;-0.0012;0.0735;0.0340;-0.0000;-0.0010;0.0000;0.0394
37.5;0.0000;0.0755;0.0005;0.0000;30;30;-0.0012;0.0750;0.0340;-0.0010;-0.0010;0.0000;0.0394
38.0;0.0000;0.0769;0.0130;0.0000;30;30;-0.0012;0.0765;0.0355;-0.0010;-0.0010;0.0000;0.0394
38.5;0.0000;0.0778;-0.0075;0.0000;30;32;-0.0012;0.0779;0.0369;-0.0000;-0.0010;0.0000;0.0394
39.0;0.0000;0.0788;0.0000;0.0000;32;32;-0.0012;0.0779;0.0369;-0.0010;-0.0010;0.0000;0.0394
39.5;0.0000;0.0797;-0.0165;0.0000;32;32;-0.0012;0.0794;0.0384;-0.0000;-0.0010;0.0000;0.0394
40.0;0.0000;0.0806;-0.0160;0.0000;32;32;-0.0012;0.0809;0.0398;-0.0000;-0.0010;0.0000;0.0394
40.5;0.0000;0.0820;0.0110;0.0000;32;32;-0.0012;0.0809;0.0398;-0.0010;-0.0010;0.0000;0.0394
41.0;0.0000;0.0829;0.0110;0.0000;34;34;-0.0012;0.0823;0.0413;-0.0010;-0.0010;0.0000;0.0394
41.5;0.0000;0.0838;0.0160;0.0000;34;34;-0.0012;0.0838;0.0428;-0.0010;-0.0010;0.0000;0.0394
42.0;0.0000;0.0847;0.0175;0.0000;34;34;-0.0012;0.0838;0.0428;-0.0010;-0.0010;0.0000;0.0394
42.5;0.0000;0.0856;0.0075;0.0000;34;34;-0.0012;0.0853;0.0442;-0.0010;-0.0010;0.0000;0.0394
43.0;0.0000;0.0870;0.0185;0.0000;36;34;-0.0012;0.0867;0.0457;-0.0010;-0.0010;0.0000;0.0394
43.5;0.0000;0.0879;0.0115;0.0000;36;36;-0.0012;0.0867;0.0457;-0.0010;-0.0010;0.0000;0.0394
44.0;0.0000;0.0888;0.0230;0.0000;36;36;-0.0012;0.0882;0.0472;-0.0020;-0.0010;0.0000;0.0394
44.5;0.0000;0.0897;-0.0420;0.0000;36;36;0.0012;0.0897;0.0486;0.0020;-0.0010;0.0000;0.0394
45.0;0.0000;0.0907;-0.0940;0.0000;36;38;0.0012;0.0897;0.0501;0.0039;-0.0010;0.0000;0.0394
45.5;0.0000;0.0916;-0.1150;0.0000;36;38;0.0037;0.0911;0.0501;0.0049;-0.0010;0.0000;0.0394
46.0;0.0000;0.0929;-0.1535;0.0000;36;40;0.0037;0.0926;0.0516;0.0068;-0.0010;0.0000;0.0394
46.5;0.0000;0.0939;-0.1650;0.0000;36;40;0.0037;0.0926;0.0530;0.0078;-0.0000;0.0000;0.0394
47.0;0.0000;0.0948;-0.2010;0.0000;36;40;0.0061;0.0941;0.0545;0.0088;-0.0000;0.0000;0.0394
47.5;0.0000;0.0957;-0.1775;0.0000;38;42;0.0061;0.0955;0.0545;0.0078;-0.0000;0.0000;0.0394
48.0;0.0000;0.0966;-0.2085;0.0000;38;42;0.0061;0.0970;0.0560;0.0098;-0.0000;0.0000;0.0394
48.5;0.0000;0.0980;-0.2040;0.0000;38;44;0.0061;0.0970;0.0574;0.0088;-0.0000;0.0000;0.0394
49.0;0.0000;0.0989;-0.1050;0.0000;40;42;0.0037;0.0984;0.0589;0.0049;-0.0000;0.0000;0.0394
49.5;0.0000;0.0998;-0.0480;0.0000;40;42;0.0012;0.0999;0.0604;0.0020;-0.0000;0.0000;0.0394
50.0;0.0000;0.1007;0.0430;0.0000;44;42;-0.0037;0.0999;0.0604;-0.0029;-0.0000;0.0000;0.0394
