Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
0.0;0.0000;0.0009;0.0110;0.0000;3;3;-0.0012;0.0003;-0.0012;-0.0010;-0.0010;0.0000;0.0157
0.5;0.0000;0.0018;0.0140;0.0000;3;3;-0.0012;0.0018;-0.0012;-0.0010;-0.0010;0.0000;0.0157
1.0;0.0000;0.0027;-0.0085;0.0000;3;3;-0.0012;0.0018;-0.0012;-0.0000;-0.0010;0.0000;0.0157
1.5;0.0000;0.0037;0.0135;0.0000;5;5;-0.0012;0.0032;-0.0012;-0.0010;-0.0010;0.0000;0.0157
2.0;0.0000;0.0046;0.0200;0.0000;5;5;-0.0012;0.0047;-0.0012;-0.0020;-0.0010;0.0000;0.0157
2.5;0.0000;0.0060;-0.0020;0.0000;5;5;-0.0012;0.0047;-0.0012;-0.0000;-0.0010;0.0000;0.0157
3.0;0.0000;0.0069;0.0020;0.0000;5;5;-0.0012;0.0062;-0.0012;-0.0010;-0.0010;0.0000;0.0157
3.5;0.0000;0.0078;0.0030;0.0000;5;5;-0.0012;0.0076;0.0003;-0.0010;-0.0010;0.0000;0.0157
4.0;0.0000;0.0087;-0.0055;0.0000;5;5;-0.0012;0.0076;0.0003;-0.0000;-0.0010;0.0000;0.0157
4.5;0.0000;0.0096;0.0010;0.0000;5;5;-0.0012;0.0091;0.0003;-0.0010;-0.0010;0.0000;0.0157
5.0;0.0000;0.0110;0.0025;0.0000;5;5;-0.0012;0.0105;0.0003;-0.0010;-0.0010;0.0000;0.0157
5.5;0.0000;0.0119;0.0170;0.0000;7;7;-0.0012;0.0105;0.0003;-0.0010;-0.0010;0.0000;0.0157
6.0;0.0000;0.0128;-0.0010;0.0000;7;7;-0.0012;0.0120;0.0003;-0.0000;-0.0010;0.0000;0.0157
6.5;0.0000;0.0137;-0.0065;0.0000;7;7;-0.0012;0.0135;0.0003;-0.0000;-0.0010;0.0000;0.0157
7.0;0.0000;0.0147;0.0055;0.0000;7;7;-0.0012;0.0149;0.0003;-0.0010;-0.0010;0.0000;0.0157
7.5;0.0000;0.0156;-0.0145;0.0000;7;7;-0.0012;0.0149;0.0003;-0.0000;-0.0010;0.0000;0.0157
8.0;0.0000;0.0169;-0.0210;0.0000;7;7;-0.0012;0.0164;0.0003;0.0010;-0.0010;0.0000;0.0157
8.5;0.0000;0.0179;0.0065;0.0000;7;7;-0.0012;0.0179;0.0003;-0.0010;-0.0010;0.0000;0.0157
9.0;0.0000;0.0188;0.0025;0.0000;9;9;-0.0012;0.0179;0.0018;-0.0010;-0.0010;0.0000;0.0157
9.5;0.0000;0.0197;0.0015;0.0000;9;9;-0.0012;0.0193;0.0018;-0.0010;-0.0010;0.0000;0.0157
10.0;0.0000;0.0206;-0.0145;0.0000;9;9;-0.0012;0.0208;0.0018;-0.0000;-0.0010;0.0000;0.0157
10.5;0.0000;0.0220;0.0000;0.0000;9;9;-0.0012;0.0208;0.0018;-0.0010;-0.0010;0.0000;0.0157
11.0;0.0000;0.0229;0.0040;0.0000;9;9;-0.0012;0.0223;0.0018;-0.0010;-0.0010;0.0000;0.0157
