Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF
0.0;0.0000;0.0009;0.0175;0.0000;19;19;-0.0012;0.0018;-0.0012;-0.0010;-0.0010;0.0000;0.0866
0.5;0.0000;0.0018;-0.0060;0.0000;19;19;-0.0012;0.0047;-0.0012;-0.0000;-0.0010;0.0000;0.0866
1.0;0.0000;0.0027;0.0090;0.0000;19;19;-0.0012;0.0076;-0.0012;-0.0010;-0.0010;0.0000;0.0866
1.5;0.0000;0.0037;0.0135;0.0000;21;21;-0.0012;0.0105;0.0003;-0.0010;-0.0010;0.0000;0.0866
2.0;0.0000;0.0046;-0.0105;0.0000;21;21;-0.0012;0.0149;0.0003;-0.0000;-0.0010;0.0000;0.0866
2.5;0.0000;0.0060;0.0095;0.0000;21;21;-0.0012;0.0179;0.0003;-0.0010;-0.0010;0.0000;0.0866
3.0;0.0000;0.0069;0.0155;0.0000;22;22;-0.0012;0.0208;0.0003;-0.0010;-0.0010;0.0000;0.0866
3.5;0.0000;0.0078;0.0070;0.0000;22;22;-0.0012;0.0237;0.0003;-0.0010;-0.0010;0.0000;0.0866
4.0;0.0000;0.0087;0.0095;0.0000;22;22;-0.0012;0.0267;0.0003;-0.0010;-0.0010;0.0000;0.0866
4.5;0.0000;0.0096;0.0105;0.0000;24;24;-0.0012;0.0296;0.0003;-0.0010;-0.0010;0.0000;0.0866
5.0;0.0000;0.0110;-0.0100;0.0000;24;24;-0.0012;0.0325;0.0018;-0.0000;-0.0010;0.0000;0.0866
5.5;0.0000;0.0119;0.0185;0.0000;26;24;-0.0012;0.0355;0.0018;-0.0010;-0.0010;0.0000;0.0866
6.0;0.0000;0.0128;0.0265;0.0000;26;26;-0.0012;0.0384;0.0018;-0.0020;-0.0010;0.0000;0.0866
6.5;0.0000;0.0137;-0.0035;0.0000;26;26;-0.0012;0.0413;0.0018;-0.0000;-0.0010;0.0000;0.0866
7.0;0.0000;0.0147;-0.0035;0.0000;28;28;-0.0012;0.0442;0.0032;-0.0000;-0.0010;0.0000;0.0866
7.5;0.0000;0.0156;-0.0040;0.0000;28;28;-0.0012;0.0472;0.0032;-0.0000;-0.0010;0.0000;0.0866
8.0;0.0000;0.0169;0.0030;0.0000;28;28;-0.0012;0.0501;0.0032;-0.0010;-0.0010;0.0000;0.0866
8.5;0.0000;0.0179;-0.0105;0.0000;30;30;-0.0012;0.0530;0.0047;-0.0000;-0.0010;0.0000;0.0866
9.0;0.0000;0.0188;-0.0145;0.0000;30;30;-0.0012;0.0560;0.0047;-0.0000;-0.0010;0.0000;0.0866
9.5;0.0000;0.0197;0.0135;0.0000;32;30;-0.0012;0.0589;0.0062;-0.0010;-0.0010;0.0000;0.0866
10.0;0.0000;0.0206;0.0030;0.0000;32;32;-0.0012;0.0618;0.0062;-0.0010;-0.0010;0.0000;0.0866
10.5;0.0000;0.0220;-0.0050;0.0000;32;32;-0.0012;0.0648;0.0062;-0.0000;-0.0010;0.0000;0.0866
11.0;0.0000;0.0229;-0.0075;0.0000;34;34;-0.0012;0.0677;0.0076;-0.0000;-0.0010;0.0000;0.0866
11.5;0.0000;0.0238;-0.0135;0.0000;34;34;-0.0012;0.0706;0.0076;-0.0000;-0.0010;0.0000;0.0866
12.0;0.0000;0.0247;-0.0155;0.0000;34;36;-0.0012;0.0735;0.0091;-0.0000;-0.0010;0.0000;0.0866
12.5;0.0000;0.0256;-0.0160;0.0000;36;36;-0.0012;0.0779;0.0091;-0.0000;-0.0010;0.0000;0.0866
13.0;0.0000;0.0266;0.0115;0.0000;36;36;-0.0012;0.0809;0.0105;-0.0010;-0.0010;0.0000;0.0866
13.5;0.0000;0.0279;-0.0130;0.0000;38;38;-0.0012;0.0838;0.0120;-0.0000;-0.0010;0.0000;0.0866
14.0;0.0000;0.0288;0.0035;0.0000;38;38;-0.0012;0.0867;0.0120;-0.0010;-0.0010;0.0000;0.0866
14.5;0.0000;0.0298;-0.0070;0.0000;40;40;-0.0012;0.0897;0.0135;-0.0000;-0.0010;0.0000;0.0945
15.0;0.0000;0.0307;0.0380;0.0000;40;40;-0.0037;0.0926;0.0135;-0.0020;-0.0010;0.0000;0.0945
15.5;0.0000;0.0316;0.0050;0.0000;40;40;-0.0012;0.0955;0.0149;-0.0010;-0.0010;0.0000;0.0945
16.0;0.0000;0.0330;0.0125;0.0000;42;42;-0.0012;0.0984;0.0164;-0.0010;-0.0010;0.0000;0.0945
16.5;0.0000;0.0339;0.0335;0.0000;44;44;-0.0012;0.1014;0.0164;-0.0020;-0.0010;0.0000;0.0945
17.0;0.0000;0.0348;0.0020;0.0000;44;44;-0.0012;0.1043;0.0179;-0.0010;-0.0010;0.0000;0.0945
17.5;0.0000;0.0357;0.0305;0.0000;46;44;-0.0012;0.1072;0.0193;-0.0020;-0.0010;0.0000;0.0945
18.0;0.0000;0.0366;0.0440;0.0000;46;46;-0.0037;0.1102;0.0208;-0.0029;-0.0010;0.0000;0.0945
18.5;0.0000;0.0375;0.0070;0.0000;48;46;-0.0012;0.1131;0.0208;-0.0010;-0.0010;0.0000;0.0945
19.0;0.0000;0.0389;-0.0145;0.0000;48;48;-0.0012;0.1160;0.0223;-0.0000;-0.0010;0.0000;0.0945
19.5;0.0000;0.0398;0.0085;0.0000;48;48;-0.0012;0.1190;0.0237;-0.0010;-0.0010;0.0000;0.0945
20.0;0.0037;0.0408;-0.0240;0.0000;48;48;0.0769;0.1102;0.0252;0.0010;-0.0010;0.0000;0.0945
20.5;0.0078;0.0417;-0.0100;0.0000;46;46;-0.0794;0.1014;0.0267;-0.0000;-0.0010;0.0000;0.0945
21.0;0.0073;0.0426;-0.0485;0.0000;48;48;0.0012;0.1058;0.0267;0.0020;-0.0010;0.0000;0.0945
21.5;0.0069;0.0440;-0.0550;0.0000;48;50;0.0012;0.1102;0.0281;0.0020;-0.0010;0.0000;0.0945
22.0;0.0064;0.0449;-0.0415;0.0000;50;50;0.0012;0.1146;0.0296;0.0020;-0.0010;0.0000;0.0945
22.5;0.0137;0.0458;-0.0510;0.0000;46;46;0.0012;0.0955;0.0296;0.0020;-0.0000;0.0000;0.0945
23.0;0.0133;0.0467;-0.0230;0.0000;48;48;-0.0012;0.0999;0.0311;0.0010;-0.0000;0.0000;0.0945
23.5;0.0124;0.0476;-0.0420;0.0000;48;50;0.0012;0.1058;0.0325;0.0020;-0.0000;0.0000;0.0945
24.0;0.0156;0.0490;-0.0070;0.0000;48;48;-0.0794;0.0984;0.0340;-0.0000;-0.0000;0.0000;0.0945
24.5;0.0192;0.0499;0.0245;0.0000;48;46;0.0769;0.0911;0.0340;-0.0020;-0.0000;0.0000;0.0945
25.0;0.0179;0.0508;0.0115;0.0000;48;48;-0.0012;0.0970;0.0355;-0.0010;-0.0000;0.0000;0.0945
25.5;0.0211;0.0517;0.0005;0.0000;48;48;-0.0794;0.0911;0.0355;-0.0010;-0.0000;0.0000;0.0945
26.0;0.0238;0.0527;-0.0180;0.0000;46;46;0.0769;0.0853;0.0369;-0.0000;-0.0000;0.0000;0.0945
26.5;0.0229;0.0536;-0.0425;0.0000;48;48;0.0012;0.0926;0.0384;0.0020;-0.0000;0.0000;0.0945
27.0;0.0256;0.0549;-0.0785;0.0000;46;48;0.0794;0.0867;0.0384;0.0029;-0.0000;0.0000;0.0945
27.5;0.0243;0.0559;-0.0725;0.0000;48;50;0.0012;0.0941;0.0398;0.0029;-0.0000;0.0000;0.0945
28.0;0.0311;0.0568;-0.0760;0.0000;44;48;0.0012;0.0765;0.0398;0.0029;-0.0000;0.0000;0.0945
28.5;0.0298;0.0577;-0.0665;0.0000;46;48;0.0012;0.0838;0.0413;0.0029;-0.0000;0.0000;0.0945
29.0;0.0321;0.0586;-0.0605;0.0000;46;48;-0.0769;0.0794;0.0428;0.0020;-0.0000;0.0000;0.0945
29.5;0.0348;0.0600;-0.0515;0.0000;46;48;0.0794;0.0750;0.0428;0.0020;-0.0000;0.0000;0.0945
30.0;0.0408;0.0609;0.0295;0.0000;44;44;-0.0012;0.0589;0.0442;-0.0020;-0.0000;0.0000;0.0945
30.5;0.0385;0.0618;0.0080;0.0000;46;46;-0.0012;0.0691;0.0442;-0.0010;-0.0000;0.0000;0.0945
31.0;0.0408;0.0627;-0.0040;0.0000;46;46;-0.0794;0.0662;0.0442;-0.0000;-0.0000;0.0000;0.0945
31.5;0.0426;0.0636;-0.0175;0.0000;44;46;0.0769;0.0633;0.0457;-0.0000;-0.0000;0.0000;0.0945
32.0;0.0481;0.0646;-0.0215;0.0000;42;42;-0.0012;0.0486;0.0457;0.0010;-0.0000;0.0000;0.0945
32.5;0.0499;0.0659;-0.0450;0.0000;42;42;-0.0769;0.0472;0.0472;0.0020;-0.0000;0.0000;0.0945
33.0;0.0513;0.0668;-0.0455;0.0000;40;42;0.0794;0.0457;0.0472;0.0020;-0.0000;0.0000;0.0945
